def.event_author_id,def.event_object_creator,a.native_author,b.native_creator,time.datetime,def.d_release,time.Year,time.Month,time.Day,def.event_url,def.row_type,weight,deo.Event_object_native_name
1260,1260,mik.kersten,mik.kersten,11-15-2005 14:45:49,0.5,2005,11,15,f48688c1-c0a8-0169-2a8c-eeea42c6a650,0,0.99,create performance test harness
1260,1260,mik.kersten,mik.kersten,12-06-2005 22:18:15,0.5,2005,12,6,f4868de8-c0a8-0169-2a8c-eeeaffbed87e,0,0.99,fix task list drag and drop
1604,1604,zaphod,zaphod,12-12-2005 22:01:55,0.5,2005,12,12,f4868ff9-c0a8-0169-2a8c-eeead5a78fce,0,0.99,"[context] make explicitly created resources interesting, and ignore others, e.g. from CVS checkout"
1260,1604,mik.kersten,zaphod,12-16-2005 11:25:20,0.5,2005,12,16,f4868ff9-c0a8-0169-2a8c-eeead5a78fce,0,0.013830269216621,"[context] make explicitly created resources interesting, and ignore others, e.g. from CVS checkout"
1260,1260,mik.kersten,mik.kersten,01-12-2006 13:27:30,0.5,2006,1,12,f4868ff9-c0a8-0169-2a8c-eeead5a78fce,1,0.0050128670681922,"[context] make explicitly created resources interesting, and ignore others, e.g. from CVS checkout"
1591,1591,mkochco,mkochco,03-02-2006 18:03:56,0.5,2006,3,2,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,0,0.99,[connector] XPlanner
1260,1591,mik.kersten,mkochco,03-07-2006 20:41:22,0.5,2006,3,7,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,0,0.0115413152219991,[connector] XPlanner
1264,1264,ekuleshov,ekuleshov,03-16-2006 00:39:46,0.5,2006,3,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,0,0.99,provide focus for the Breakpoints view
1260,1264,mik.kersten,ekuleshov,03-16-2006 10:26:37,0.5,2006,3,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,0,0.0408616729989433,provide focus for the Breakpoints view
1264,1260,ekuleshov,mik.kersten,03-16-2006 10:34:51,0.5,2006,3,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.33,provide focus for the Breakpoints view
1629,1629,misja.alma,misja.alma,04-12-2006 04:43:51,0.6,2006,4,12,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.99,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1264,1629,ekuleshov,misja.alma,04-12-2006 11:28:22,0.6,2006,4,12,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.0491934955049954,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1264,1264,ekuleshov,ekuleshov,04-19-2006 10:33:22,0.6,2006,4,19,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,0,0.99,improve save lifecycle for new local tasks
1260,1264,mik.kersten,ekuleshov,04-19-2006 18:35:53,0.6,2006,4,19,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,0,0.0450465597641357,improve save lifecycle for new local tasks
1262,1629,wmitsuda,misja.alma,04-27-2006 15:25:03,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.00663816856513224,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1262,1264,wmitsuda,ekuleshov,04-27-2006 15:25:03,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00669944317165808,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1629,mik.kersten,misja.alma,04-27-2006 21:04:01,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.00658815198007414,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1264,mik.kersten,ekuleshov,04-27-2006 21:04:01,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00664803945320939,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1262,mik.kersten,wmitsuda,04-27-2006 21:04:01,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.0537694192127633,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1264,1264,ekuleshov,ekuleshov,04-27-2006 21:44:11,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00664205184553397,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1264,1262,ekuleshov,wmitsuda,04-27-2006 21:44:11,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.0507859284282151,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1264,1260,ekuleshov,mik.kersten,04-27-2006 21:44:11,0.6,2006,4,27,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.15461202426972,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1262,1262,wmitsuda,wmitsuda,04-29-2006 22:00:40,0.6,2006,4,29,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.0172966998059117,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1262,1260,wmitsuda,mik.kersten,04-29-2006 22:00:40,0.6,2006,4,29,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.0182676726806821,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1261,1261,robert.elves,robert.elves,05-11-2006 15:24:01,0.6,2006,5,11,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,0,0.99,Bug reports show email address rather than proper names
1499,1264,mailtolanger,ekuleshov,05-12-2006 05:32:56,0.6,2006,5,12,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,0,0.00344937266082155,provide focus for the Breakpoints view
1499,1260,mailtolanger,mik.kersten,05-12-2006 05:32:56,0.6,2006,5,12,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00346172891349992,provide focus for the Breakpoints view
1499,1264,mailtolanger,ekuleshov,05-12-2006 05:32:56,0.6,2006,5,12,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00346189823052542,provide focus for the Breakpoints view
1261,1261,robert.elves,robert.elves,05-16-2006 16:31:33,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,0,0.99,bugzilla editor comment layout
1260,1261,mik.kersten,robert.elves,05-16-2006 17:55:59,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,0,0.107380576620235,bugzilla editor comment layout
1260,1260,mik.kersten,mik.kersten,05-16-2006 18:28:51,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.172336879396141,bugzilla editor comment layout
1261,1260,robert.elves,mik.kersten,05-16-2006 18:43:51,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.142894191624432,bugzilla editor comment layout
1260,1260,mik.kersten,mik.kersten,05-16-2006 18:44:22,0.6,2006,5,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00333089861046776,provide focus for the Breakpoints view
1260,1264,mik.kersten,ekuleshov,05-16-2006 18:44:22,0.6,2006,5,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00333104944588922,provide focus for the Breakpoints view
1260,1499,mik.kersten,mailtolanger,05-16-2006 18:44:22,0.6,2006,5,16,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.0122306137249082,provide focus for the Breakpoints view
1260,1261,mik.kersten,robert.elves,05-16-2006 20:08:06,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.107380576620235,bugzilla editor comment layout
1335,1261,brockj,robert.elves,05-16-2006 20:49:06,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,0,0.0616347078301043,bugzilla editor comment layout
1335,1260,brockj,mik.kersten,05-16-2006 20:49:06,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0750517063143114,bugzilla editor comment layout
1335,1261,brockj,robert.elves,05-16-2006 20:49:06,0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0881962098311,bugzilla editor comment layout
1261,1261,robert.elves,robert.elves,05-17-2006 19:14:04,0.6,2006,5,17,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0258124280376036,bugzilla editor comment layout
1261,1335,robert.elves,brockj,05-17-2006 19:14:04,0.6,2006,5,17,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.026994423215886,bugzilla editor comment layout
1260,1260,mik.kersten,mik.kersten,05-22-2006 12:47:50,0.6,2006,5,22,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,0,0.99,[api] synchronization jobs should be cancelable
1261,1260,robert.elves,mik.kersten,05-23-2006 13:14:26,0.6,2006,5,23,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,0,0.0258475948496026,[api] synchronization jobs should be cancelable
1261,1260,robert.elves,mik.kersten,05-23-2006 13:14:26,0.6,2006,5,23,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,1,0.0258564090339507,[api] synchronization jobs should be cancelable
1264,1264,ekuleshov,ekuleshov,05-29-2006 02:44:13,0.6,2006,5,29,f486f15c-c0a8-0169-2a8c-eeeae446a93f,0,0.99,use trim bar to show currently active task
1260,1261,mik.kersten,robert.elves,05-30-2006 17:54:21,0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,0,0.00596873099579131,Bug reports show email address rather than proper names
1304,1261,jeff.bagu,robert.elves,05-30-2006 18:05:36,0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,0,0.00596753808461805,Bug reports show email address rather than proper names
1304,1260,jeff.bagu,mik.kersten,05-30-2006 18:05:36,0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.285788383248865,Bug reports show email address rather than proper names
1628,1629,micah_hainline,misja.alma,05-30-2006 18:56:31,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.00374257013378807,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1628,1264,micah_hainline,ekuleshov,05-30-2006 18:56:31,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00375342130005107,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1628,1262,micah_hainline,wmitsuda,05-30-2006 18:56:31,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00453137890575969,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1628,1260,micah_hainline,mik.kersten,05-30-2006 18:56:31,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00454755640295677,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1260,mik.kersten,mik.kersten,05-30-2006 19:37:38,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00454559061765686,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1628,mik.kersten,micah_hainline,05-30-2006 19:37:38,0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.152760316462471,[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks
1260,1260,mik.kersten,mik.kersten,05-30-2006 20:11:09,0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0845814081139593,Bug reports show email address rather than proper names
1260,1304,mik.kersten,jeff.bagu,05-30-2006 20:11:09,0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0881962098311,Bug reports show email address rather than proper names
1304,1304,jeff.bagu,jeff.bagu,06-01-2006 16:03:58,0.6,2006,6,1,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0188477426992421,Bug reports show email address rather than proper names
1264,1264,ekuleshov,ekuleshov,06-20-2006 18:22:48,0.6,2006,6,20,f486ff6f-c0a8-0169-2a8c-eeea686295b3,0,0.99,Local category editor should be a dialog
1264,1264,ekuleshov,ekuleshov,07-05-2006 01:58:39,0.7,2006,7,5,f486ffa2-c0a8-0169-2a8c-eeea43459700,0,0.99,[api] AbstractRepositoryTask repositoryUrl and task id should not be derived from handleIdentifier
1260,1260,mik.kersten,mik.kersten,07-11-2006 12:12:23,0.7,2006,7,11,f4870229-c0a8-0169-2a8c-eeea4849db5e,0,0.99,[api] associate plugins with task repositories and products
1264,1260,ekuleshov,mik.kersten,07-11-2006 12:23:19,0.7,2006,7,11,f4870229-c0a8-0169-2a8c-eeea4849db5e,0,0.298496231131986,[api] associate plugins with task repositories and products
1260,1264,mik.kersten,ekuleshov,07-11-2006 12:42:55,0.7,2006,7,11,f4870229-c0a8-0169-2a8c-eeea4849db5e,1,0.221370729772479,[api] associate plugins with task repositories and products
1264,1591,ekuleshov,mkochco,07-12-2006 12:59:04,0.7,2006,7,12,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,0,0.00227255577220805,[connector] XPlanner
1264,1260,ekuleshov,mik.kersten,07-12-2006 12:59:04,0.7,2006,7,12,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00231793551466807,[connector] XPlanner
1265,1265,steffen.pingel,steffen.pingel,07-14-2006 11:35:44,0.7,2006,7,14,f4870370-c0a8-0169-2a8c-eeeaaba047e7,0,0.99,make commit comment templates repository or project specific
1260,1265,mik.kersten,steffen.pingel,07-14-2006 19:56:45,0.7,2006,7,14,f4870370-c0a8-0169-2a8c-eeeaaba047e7,0,0.0441858624250677,make commit comment templates repository or project specific
1265,1260,steffen.pingel,mik.kersten,07-16-2006 22:15:37,0.7,2006,7,16,f4870370-c0a8-0169-2a8c-eeeaaba047e7,1,0.0180178778392024,make commit comment templates repository or project specific
1264,1260,ekuleshov,mik.kersten,07-20-2006 09:29:14,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.0027255667955819,improve save lifecycle for new local tasks
1261,1264,robert.elves,ekuleshov,07-20-2006 14:03:30,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,0,0.00271778101811362,improve save lifecycle for new local tasks
1261,1260,robert.elves,mik.kersten,07-20-2006 14:03:30,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.00272274097323967,improve save lifecycle for new local tasks
1261,1264,robert.elves,ekuleshov,07-20-2006 14:03:30,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.0596992462263972,improve save lifecycle for new local tasks
1264,1264,ekuleshov,ekuleshov,07-20-2006 15:34:09,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.0518189683364312,improve save lifecycle for new local tasks
1264,1261,ekuleshov,robert.elves,07-20-2006 15:34:09,0.7,2006,7,20,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.10378019883547,improve save lifecycle for new local tasks
1260,1260,mik.kersten,mik.kersten,07-27-2006 17:09:15,0.7,2006,7,27,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.99,add support for deprecating patches
1261,1261,robert.elves,robert.elves,07-28-2006 15:59:43,0.7,2006,7,28,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.00917729468955996,improve save lifecycle for new local tasks
1260,1260,mik.kersten,mik.kersten,07-28-2006 16:16:42,0.7,2006,7,28,f4870b12-c0a8-0169-2a8c-eeeac5b4f127,0,0.99,allow local tasks to be promoted to repository tasks
1260,1260,mik.kersten,mik.kersten,07-28-2006 16:18:41,0.7,2006,7,28,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.00261012098514732,improve save lifecycle for new local tasks
1260,1264,mik.kersten,ekuleshov,07-28-2006 16:18:41,0.7,2006,7,28,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.00906389723165399,improve save lifecycle for new local tasks
1260,1261,mik.kersten,robert.elves,07-28-2006 16:18:41,0.7,2006,7,28,f486e7b8-c0a8-0169-2a8c-eeea8de3ba32,1,0.00916981186033159,improve save lifecycle for new local tasks
1262,1260,wmitsuda,mik.kersten,07-28-2006 20:24:12,0.7,2006,7,28,f4870b12-c0a8-0169-2a8c-eeeac5b4f127,0,0.0628650628650943,allow local tasks to be promoted to repository tasks
1260,1262,mik.kersten,wmitsuda,07-28-2006 20:43:22,0.7,2006,7,28,f4870b12-c0a8-0169-2a8c-eeeac5b4f127,1,0.221370729772479,allow local tasks to be promoted to repository tasks
1260,1260,mik.kersten,mik.kersten,07-28-2006 20:46:50,0.7,2006,7,28,f48712bd-c0a8-0169-2a8c-eeea7952870f,0,0.99,add task content assist proposals
1264,1260,ekuleshov,mik.kersten,07-30-2006 08:51:55,0.7,2006,7,30,f48712bd-c0a8-0169-2a8c-eeea7952870f,0,0.0212718846083802,add task content assist proposals
1264,1260,ekuleshov,mik.kersten,07-30-2006 08:51:55,0.7,2006,7,30,f48712bd-c0a8-0169-2a8c-eeea7952870f,1,0.0213014084041408,add task content assist proposals
1264,1264,ekuleshov,ekuleshov,07-31-2006 21:37:00,0.7,2006,7,31,f487175c-c0a8-0169-2a8c-eeeaaa73af47,0,0.99,copy details action in Task List view should copy all selected tasks and use system line breaks
1260,1260,mik.kersten,mik.kersten,08-01-2006 17:50:16,0.7,2006,8,1,f48712bd-c0a8-0169-2a8c-eeea7952870f,1,0.0132554946764715,add task content assist proposals
1260,1264,mik.kersten,ekuleshov,08-01-2006 17:50:16,0.7,2006,8,1,f48712bd-c0a8-0169-2a8c-eeea7952870f,1,0.0169311183000682,add task content assist proposals
1264,1264,ekuleshov,ekuleshov,08-01-2006 17:55:50,0.7,2006,8,1,f48712bd-c0a8-0169-2a8c-eeea7952870f,1,0.0169187516938604,add task content assist proposals
1304,1260,jeff.bagu,mik.kersten,08-03-2006 18:56:06,0.7,2006,8,3,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.00980871331901261,add support for deprecating patches
1260,1304,mik.kersten,jeff.bagu,08-03-2006 23:53:04,0.7,2006,8,3,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0574456264653803,add support for deprecating patches
1264,1260,ekuleshov,mik.kersten,08-04-2006 00:33:40,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.00964992954080587,add support for deprecating patches
1264,1304,ekuleshov,jeff.bagu,08-04-2006 00:33:40,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0538489010288217,add support for deprecating patches
1264,1260,ekuleshov,mik.kersten,08-04-2006 00:33:40,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.15461202426972,add support for deprecating patches
1304,1304,jeff.bagu,jeff.bagu,08-04-2006 00:47:22,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0527671772980136,add support for deprecating patches
1304,1260,jeff.bagu,mik.kersten,08-04-2006 00:47:22,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.133491572767722,add support for deprecating patches
1304,1264,jeff.bagu,ekuleshov,08-04-2006 00:47:22,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.2645886294933,add support for deprecating patches
1260,1260,mik.kersten,mik.kersten,08-04-2006 00:59:25,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.120947749912742,add support for deprecating patches
1260,1264,mik.kersten,ekuleshov,08-04-2006 00:59:25,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.194154973786802,add support for deprecating patches
1264,1264,ekuleshov,ekuleshov,08-04-2006 03:10:11,0.7,2006,8,4,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0790106015622946,add support for deprecating patches
1264,1264,ekuleshov,ekuleshov,08-04-2006 14:44:39,0.7,2006,8,4,f48717da-c0a8-0169-2a8c-eeea60e21479,0,0.99,allow to create new issues from JUnit stack trace
1261,1264,robert.elves,ekuleshov,08-09-2006 14:45:51,0.7,2006,8,9,f48717da-c0a8-0169-2a8c-eeea60e21479,0,0.0116656417740541,allow to create new issues from JUnit stack trace
1261,1260,robert.elves,mik.kersten,08-11-2006 14:21:09,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.00676244653144892,add support for deprecating patches
1261,1304,robert.elves,jeff.bagu,08-11-2006 14:21:09,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00933546929819847,add support for deprecating patches
1261,1260,robert.elves,mik.kersten,08-11-2006 14:21:09,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00946123798469965,add support for deprecating patches
1261,1264,robert.elves,ekuleshov,08-11-2006 14:21:09,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00947900232875353,add support for deprecating patches
1262,1260,wmitsuda,mik.kersten,08-11-2006 14:54:54,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.00675708888917551,add support for deprecating patches
1262,1304,wmitsuda,jeff.bagu,08-11-2006 14:54:54,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00932180247691215,add support for deprecating patches
1262,1260,wmitsuda,mik.kersten,08-11-2006 14:54:54,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00944701217173264,add support for deprecating patches
1262,1264,wmitsuda,ekuleshov,08-11-2006 14:54:54,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00946426385186521,add support for deprecating patches
1262,1261,wmitsuda,robert.elves,08-11-2006 14:54:54,0.7,2006,8,11,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.169783599291084,add support for deprecating patches
1304,1261,jeff.bagu,robert.elves,08-14-2006 13:13:46,0.7,2006,8,14,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0151805498832105,add support for deprecating patches
1304,1262,jeff.bagu,wmitsuda,08-14-2006 13:13:46,0.7,2006,8,14,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.0152415955104664,add support for deprecating patches
1261,1261,robert.elves,robert.elves,08-25-2006 17:05:12,0.7,2006,8,25,f4871a61-c0a8-0169-2a8c-eeea4c787413,0,0.99,provide spell checking correction recommendations in the task editor
1264,1261,ekuleshov,robert.elves,08-25-2006 19:11:41,0.7,2006,8,25,f4871a61-c0a8-0169-2a8c-eeea4c787413,0,0.0878482944321953,provide spell checking correction recommendations in the task editor
1264,1264,ekuleshov,ekuleshov,08-25-2006 20:01:29,0.7,2006,8,25,f4871a61-c0a8-0169-2a8c-eeea4c787413,1,0.140007142674936,provide spell checking correction recommendations in the task editor
1262,1264,wmitsuda,ekuleshov,08-26-2006 21:10:43,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,0,0.00203809434255334,provide focus for the Breakpoints view
1262,1260,wmitsuda,mik.kersten,08-26-2006 21:10:43,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00204062993794165,provide focus for the Breakpoints view
1262,1264,wmitsuda,ekuleshov,08-26-2006 21:10:43,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.0020406689543548,provide focus for the Breakpoints view
1262,1499,wmitsuda,mailtolanger,08-26-2006 21:10:43,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00252621721771711,provide focus for the Breakpoints view
1264,1264,ekuleshov,ekuleshov,08-26-2006 21:18:00,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00204063427298815,provide focus for the Breakpoints view
1264,1499,ekuleshov,mailtolanger,08-26-2006 21:18:00,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00252615142395687,provide focus for the Breakpoints view
1264,1262,ekuleshov,wmitsuda,08-26-2006 21:18:00,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.350017856687341,provide focus for the Breakpoints view
1262,1262,wmitsuda,wmitsuda,08-26-2006 21:37:51,0.7,2006,8,26,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.187092414139567,provide focus for the Breakpoints view
1260,1260,mik.kersten,mik.kersten,09-03-2006 04:35:42,0.8,2006,9,3,f4870370-c0a8-0169-2a8c-eeeaaba047e7,1,0.00367628600722704,make commit comment templates repository or project specific
1260,1265,mik.kersten,steffen.pingel,09-03-2006 04:35:42,0.8,2006,9,3,f4870370-c0a8-0169-2a8c-eeeaaba047e7,1,0.00375525703082341,make commit comment templates repository or project specific
1260,1264,mik.kersten,ekuleshov,09-15-2006 21:00:33,0.8,2006,9,15,f486f15c-c0a8-0169-2a8c-eeeae446a93f,0,0.00249016616182374,use trim bar to show currently active task
1260,1262,mik.kersten,wmitsuda,09-18-2006 11:14:51,0.8,2006,9,18,f486a10b-c0a8-0169-2a8c-eeeafd2c0308,1,0.00548942103271413,provide focus for the Breakpoints view
1264,1264,ekuleshov,ekuleshov,09-29-2006 15:07:40,0.8,2006,9,29,f4871b8a-c0a8-0169-2a8c-eeeaae0edf8c,0,0.99,Due date filter in JIRA query does not work
1262,1262,wmitsuda,wmitsuda,09-30-2006 16:43:21,0.8,2006,9,30,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,0,0.99,Improve auto detection of platform/os for new bug submission
1264,1262,ekuleshov,wmitsuda,09-30-2006 22:37:49,0.8,2006,9,30,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,0,0.0525437443509932,Improve auto detection of platform/os for new bug submission
1260,1262,mik.kersten,wmitsuda,10-02-2006 16:40:52,0.8,2006,10,2,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,0,0.0184539695555131,Improve auto detection of platform/os for new bug submission
1260,1264,mik.kersten,ekuleshov,10-02-2006 16:40:52,0.8,2006,10,2,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.0197056388592863,Improve auto detection of platform/os for new bug submission
1626,1626,kgeis,kgeis,10-11-2006 17:59:10,0.8,2006,10,11,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,0,0.99,[new eux] add ability to attach images to tasks
1264,1626,ekuleshov,kgeis,10-11-2006 20:44:23,0.8,2006,10,11,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,0,0.076838902044927,[new eux] add ability to attach images to tasks
1626,1264,kgeis,ekuleshov,10-11-2006 20:54:57,0.8,2006,10,11,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,1,0.298496231131986,[new eux] add ability to attach images to tasks
1264,1264,ekuleshov,ekuleshov,10-12-2006 13:08:06,0.8,2006,10,12,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.00765832821338159,Improve auto detection of platform/os for new bug submission
1264,1260,ekuleshov,mik.kersten,10-12-2006 13:08:06,0.8,2006,10,12,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.00831140805195084,Improve auto detection of platform/os for new bug submission
1260,1260,mik.kersten,mik.kersten,10-12-2006 13:20:22,0.8,2006,10,12,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.00830789544713722,Improve auto detection of platform/os for new bug submission
1262,1264,wmitsuda,ekuleshov,10-12-2006 16:08:29,0.8,2006,10,12,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.00761741319078468,Improve auto detection of platform/os for new bug submission
1262,1260,wmitsuda,mik.kersten,10-12-2006 16:08:29,0.8,2006,10,12,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,1,0.00825918197279175,Improve auto detection of platform/os for new bug submission
1261,1262,robert.elves,wmitsuda,10-16-2006 14:45:33,0.8,2006,10,16,f4871cc8-c0a8-0169-2a8c-eeea179cebb5,0,0.0065388212810554,Improve auto detection of platform/os for new bug submission
