b.source_id	c.target_id	weight	release
391	102	0.188643652	2.2
391	132	0.004100159	2.2
391	133	0.002034554	2.2
391	148	0.010237633	2.2
391	181	0.001869569	2.2
399	24	0.007038274	2.2
399	33	0.009630262	2.2
399	45	0.00751042	2.2
399	63	0.001242247	2.2
399	65	0.009760287	2.2
399	108	0.008226523	2.2
399	114	3.727865797	2.2
399	118	0.022815678	2.2
399	133	0.010102375	2.2
399	164	0.012028098	2.2
399	170	1.876172608	2.2
399	175	0.01524171	2.2
399	182	0.013156403	2.2
399	188	0.007064144	2.2
399	193	0.030506528	2.2
399	207	0.000929665	2.2
433	433	1	2.1
457	98	0.008205221	2.2
457	181	0.013390878	2.2
457	207	0.001387776	2.2
34	304	0.006306678	2.2
34	424	0.003370396	2.2
68	369	0.137978613	2.2
68	373	0.005995924	2.2
68	424	0.002011663	2.2
89	287	0.011921225	2.2
89	310	0.289939113	2.2
108	304	0.075786283	2.2
114	238	0.446229362	2.2
114	304	0.718778077	2.2
114	310	0.318330966	2.2
114	373	2.401536984	2.2
114	399	0.426575664	2.2
133	399	3.480278422	2.2
143	233	0.009431936	2.2
143	235	0.295047418	2.2
143	238	0.373412995	2.2
143	245	0.054158712	2.2
143	270	0.674422526	2.2
143	287	0.014820999	2.2
143	301	0.027258355	2.2
143	330	0.008171871	2.2
143	368	3.488372093	2.2
143	369	0.012900146	2.2
143	415	0.177866316	2.2
143	416	76.92307692	2.2
143	424	0.003115819	2.2
143	425	0.085387779	2.2
170	238	0.27739251	2.2
170	310	0.371258853	2.2
170	373	5.319148936	2.2
170	399	0.732217573	2.2
196	304	0.01155121	2.2
238	310	0.395201129	2.2
238	373	4.524886878	2.2
249	304	0.003551262	2.2
249	373	0.003553799	2.2
258	310	0.38798225	2.2
258	391	0.027102474	2.2
258	399	0.051416656	2.2
301	373	1	2.2
301	399	0.065679288	2.2
310	238	0.191552533	2.2
310	258	1.409978308	2.2
310	373	0.008115303	2.2
310	399	0.025704315	2.2
367	207	0.001498959	2.2
367	304	0.005210912	2.2
367	373	0.019530563	2.2
373	233	0.779301746	2.2
373	249	0.002415315	2.2
373	270	0.297751973	2.2
373	275	0.047985412	2.2
373	287	0.004395006	2.2
373	301	0.007970033	2.2
373	330	0.007668947	2.2
373	368	0.072175589	2.2
373	395	0.001939385	2.2
389	304	0.069588817	2.2
389	389	0.027220884	2.2
391	207	0.001498901	2.2
391	287	0.002204473	2.2
391	310	0.017858259	2.2
391	333	0.008659058	2.2
391	367	40	2.2
399	233	0.0045002	2.2
399	245	0.001464129	2.2
399	267	0.012333578	2.2
399	275	0.062633095	2.2
399	279	0.003299206	2.2
399	287	0.008989637	2.2
399	301	0.002696439	2.2
399	310	0.018030795	2.2
399	328	0.142574139	2.2
399	364	0.001531832	2.2
399	368	0.05366452	2.2
399	395	0.001923164	2.2
399	396	0.006514479	2.2
399	403	0.00462062	2.2
399	415	0.071076994	2.2
399	420	0.042070426	2.2
399	425	0.093823678	2.2
457	216	12.82051282	2.2
457	333	0.009433161	2.2
10	34	0.216309756	2.2
10	56	0.029343253	2.2
10	68	0.009237585	2.2
19	89	0.453309157	2.2
40	40	3.076923077	2.2
40	143	2.72479564	2.2
42	143	0.232132264	2.2
43	10	0.690131125	2.2
43	34	0.164663264	2.2
43	56	0.028145778	2.2
43	68	0.172354361	2.2
43	143	0.095203123	2.2
56	10	0.007677209	2.2
56	34	0.008613508	2.2
56	43	0.007763624	2.2
56	56	0.008731784	2.2
56	68	0.00999902	2.2
56	143	0.015152321	2.2
61	61	1	2.2
66	66	1	2.2
66	143	1	2.2
94	94	1	2.2
97	97	1	2.2
98	98	0.011084003	2.2
98	116	0.00634037	2.2
98	143	0.0605514	2.2
98	159	0.089346874	2.2
102	181	0.120816721	2.2
117	117	0.025710741	2.2
117	129	0.069949636	2.2
117	132	0.017361714	2.2
117	159	0.050948491	2.2
129	117	0.01592474	2.2
129	129	0.132181882	2.2
129	132	0.023093755	2.2
129	159	0.044485548	2.2
130	130	0.078396831	2.2
130	143	0.007018586	2.2
164	108	0.039012479	2.2
164	143	0.070791943	2.2
164	175	0.045373962	2.2
173	45	0.007154031	2.2
173	143	0.012979374	2.2
173	188	0.008143466	2.2
175	143	0.12469096	2.2
175	164	0.122679818	2.2
175	175	1.275239107	2.2
181	102	0.020238818	2.2
182	133	250	2.2
182	182	0.092182891	2.2
187	114	4.405286344	2.2
202	98	0.016449668	2.2
202	116	0.004576415	2.2
202	143	0.009798242	2.2
202	202	0.684931507	2.2
212	451	0.022444472	2.2
233	143	1.518026565	2.2
235	143	30.3030303	2.2
244	10	0.702247191	2.2
244	34	0.165343915	2.2
244	56	0.028165779	2.2
244	68	0.173100225	2.2
244	143	0.095432856	2.2
258	425	0.075246162	2.2
258	457	0.032730166	2.2
270	143	0.505220613	2.2
276	40	2.564102564	2.2
276	45	0.007540473	2.2
276	188	0.007141296	2.2
287	143	0.00926009	2.2
331	10	1.246882793	2.2
331	68	0.21331058	2.2
367	444	0.001923883	2.2
367	457	0.001773931	2.2
368	143	30.3030303	2.2
369	68	0.002647873	2.2
369	143	0.00219816	2.2
373	444	0.001091531	2.2
376	132	0.007485198	2.2
376	141	0.006045913	2.2
376	143	0.00608891	2.2
376	181	0.00968237	2.2
391	444	0.001923791	2.2
425	143	0.007871896	2.2
10	331	7.633587786	2.2
10	424	0.003318681	2.2
19	287	0.011615616	2.2
19	304	0.059221533	2.2
19	391	0.010478446	2.2
23	304	0.239498012	2.2
40	276	5.128205128	2.2
40	391	9.230769231	2.2
42	304	0.004607127	2.2
43	244	40	2.2
43	304	0.007094941	2.2
43	331	0.898069151	2.2
43	424	0.003302788	2.2
56	244	0.007762117	2.2
56	331	0.007697059	2.2
56	424	0.002946702	2.2
61	304	1	2.2
94	304	1	2.2
97	304	1	2.2
98	240	0.006405534	2.2
98	287	0.026265447	2.2
98	369	0.006497283	2.2
98	373	0.004550653	2.2
98	380	0.002316512	2.2
102	304	0.216262976	2.2
117	373	0.048679804	2.2
129	373	0.043455379	2.2
130	258	0.012385895	2.2
130	304	0.006823656	2.2
164	304	0.056096786	2.2
164	399	0.04215418	2.2
173	267	0.013788539	2.2
173	276	0.13960631	2.2
173	304	0.007769582	2.2
173	396	0.006702974	2.2
173	399	0.03258217	2.2
175	304	0.139333984	2.2
182	304	2.127659574	2.2
182	399	5.767012687	2.2
187	304	22.3880597	2.2
187	373	38.46153846	2.2
188	276	0.157604413	2.2
188	304	0.013517395	2.2
202	240	0.004610265	2.2
202	287	0.010114803	2.2
202	304	0.009327091	2.2
202	369	0.004657597	2.2
233	233	0.236179863	2.2
233	304	0.924214418	2.2
233	373	0.029467232	2.2
233	399	0.122206767	2.2
235	235	0.035913714	2.2
235	304	0.127149836	2.2
244	304	0.007093974	2.2
244	331	0.919117647	2.2
244	424	0.003303061	2.2
245	245	1	2.2
245	399	1	2.2
258	275	0.062169401	2.2
270	270	0.472032098	2.2
270	373	1.138952164	2.2
275	399	15.56420233	2.2
276	267	0.015299761	2.2
276	391	5.847953216	2.2
276	396	0.007041063	2.2
287	391	0.013457518	2.2
287	399	0.019732863	2.2
328	304	0.061873531	2.2
328	399	0.230347196	2.2
368	368	13.15789474	2.2
368	399	60.60606061	2.2
369	369	0.018022297	2.2
369	399	0.036037453	2.2
376	304	0.017083139	2.2
415	399	1	2.2
415	415	1	2.2
420	399	0.149708748	2.2
420	420	0.114609897	2.2
425	258	0.118507984	2.2
425	275	0.050410213	2.2
425	304	0.007137589	2.2
425	373	0.519615485	2.2
425	399	0.096624192	2.2
449	304	666.6666667	2.2
31	31	1	2.3
39	39	1	2.3
58	58	0.073242188	2.3
79	79	12.65822785	2.3
85	85	0.685988681	2.3
98	457	0.00514988	2.2
98	458	0.015856782	2.2
102	457	0.216262976	2.2
115	115	0.008677128	2.3
122	68	0.005220269	2.3
126	143	0.003306794	2.3
130	457	0.004934336	2.2
139	139	0.027594911	2.3
143	54	0.012613601	2.3
143	66	0.053876408	2.3
143	194	2.886836028	2.3
143	237	0.019901422	2.3
143	253	1.289767842	2.3
147	75	0.02739726	2.3
149	233	0.006414543	2.3
153	143	0.052393053	2.3
159	53	0.00233129	2.3
159	118	0.014990604	2.3
159	134	0.004840271	2.3
159	242	0.00199035	2.3
159	258	0.005957313	2.3
159	279	0.003273046	2.3
161	161	1	2.3
173	248	0.034884487	2.3
181	457	0.023858727	2.2
194	143	0.355029586	2.3
194	216	0.981113564	2.3
202	458	0.008073827	2.2
237	39	0.016500833	2.3
237	143	0.006034405	2.3
237	149	0.02655584	2.3
237	233	0.00516654	2.3
237	237	12.19512195	2.3
238	258	1	2.3
253	10	0.003068864	2.3
258	238	0.065115471	2.3
259	259	1	2.3
287	19	0.010180189	2.3
287	89	0.009956507	2.3
287	132	0.00336892	2.3
287	141	0.00304289	2.3
287	181	0.005465123	2.3
301	143	0.026048111	2.3
304	10	0.006687099	2.3
304	39	0.201857085	2.3
304	79	0.095305263	2.3
304	118	0.038005774	2.3
304	139	0.014304384	2.3
304	259	0.081122739	2.3
308	47	0.002818195	2.3
308	135	0.002755003	2.3
331	424	0.003314985	2.2
331	34	0.201653559	2.2
331	56	0.029056902	2.2
331	143	0.106498703	2.2
397	54	0.641025641	2.3
399	19	0.012190704	2.3
399	47	0.002766422	2.3
399	58	0.12812391	2.3
399	75	0.025864522	2.3
399	85	0.758869285	2.3
399	115	0.007022636	2.3
399	126	0.005781427	2.3
399	131	0.004079672	2.3
399	135	0.002705511	2.3
399	141	0.001674907	2.3
399	147	0.46253469	2.3
399	153	0.084381065	2.3
399	161	0.001242071	2.3
399	181	0.003896986	2.3
399	194	0.004557559	2.3
399	259	16.94915254	2.3
420	143	0.100389511	2.3
420	153	0.35335689	2.3
425	425	0.066187177	2.2
427	159	0.086144186	2.3
457	102	0.008995819	2.3
457	139	0.012466338	2.3
457	279	0.003018868	2.3
31	399	1	2.3
39	399	1	2.3
54	397	6.172839506	2.3
58	399	0.067628712	2.3
75	399	0.062327301	2.3
75	420	0.020803861	2.3
79	304	375	2.3
85	399	1.059209829	2.3
115	399	0.018559648	2.3
122	304	0.005139245	2.3
122	399	0.004926735	2.3
126	304	0.008661908	2.3
126	399	4.284490146	2.3
139	304	0.032908088	2.3
143	377	0.182893373	2.3
143	420	3.636363636	2.3
147	399	0.019036137	2.3
149	304	0.006393698	2.3
149	399	0.00642203	2.3
153	399	0.057088216	2.3
153	420	0.054857644	2.3
159	315	0.001279908	2.3
159	335	0.001329952	2.3
159	399	0.014820918	2.3
161	399	1	2.3
164	391	1.828153565	2.3
181	391	0.02472842	2.3
194	399	0.245519273	2.3
237	304	0.006760243	2.3
237	399	0.010385834	2.3
248	373	0.051907964	2.3
258	315	0.001900501	2.3
258	335	0.001983478	2.3
259	304	1	2.3
287	376	0.0061262	2.3
304	308	0.199770264	2.3
304	342	0.069624181	2.3
304	370	0.224014337	2.3
304	374	0.002575832	2.3
304	376	0.003667831	2.3
304	377	0.004373514	2.3
304	398	0.056794517	2.3
304	402	0.014611552	2.3
308	304	0.00281743	2.3
308	329	0.001872992	2.3
310	335	0.001739442	2.3
310	391	0.00461678	2.3
320	304	0.017503785	2.3
320	310	0.005980754	2.3
320	373	0.040992567	2.3
320	399	0.028173776	2.3
321	321	1	2.3
321	399	1	2.3
331	304	0.006888664	2.2
331	331	1.070663812	2.2
342	304	0.674432863	2.3
342	342	0.148505399	2.3
342	399	0.172075227	2.3
369	373	4.424778761	2.3
370	304	1	2.3
370	370	1	2.3
373	398	0.052907254	2.3
374	304	0.15309749	2.3
374	374	0.65220227	2.3
374	399	0.052826202	2.3
377	304	0.019752761	2.3
377	377	2000	2.3
397	397	0.040680172	2.3
398	304	0.011772323	2.3
398	373	0.005527672	2.3
399	308	0.137047316	2.3
399	315	0.001432713	2.3
399	321	0.164663264	2.3
399	325	0.00170888	2.3
399	335	0.001498215	2.3
399	342	0.03811375	2.3
399	374	0.009160737	2.3
399	376	0.002316713	2.3
399	402	0.083626024	2.3
402	304	1	2.3
402	402	1	2.3
427	310	1	2.3
427	399	0.07088061	2.3
461	373	1	2.3
7	7	1	3
50	50	0.178200801	3
50	143	0.008272872	3
50	159	0.156828683	3
68	43	0.003396849	3
106	106	0.217674779	3
109	109	0.340097495	3
118	216	0.042586504	3
126	457	0.003282073	2.3
133	181	0.005578614	3
137	137	0.541528464	3
139	457	0.035005426	2.3
143	7	2.364066194	3
143	26	0.072087659	3
143	43	0.004568818	3
143	50	0.007792876	3
143	193	1	3
147	420	0.011824664	2.3
159	427	0.027661854	2.3
159	442	0.002900547	2.3
159	39	0.008346326	3
159	50	0.035324795	3
159	82	0.012584903	3
159	89	0.003300188	3
159	98	0.003760381	3
159	136	0.0020483	3
159	196	0.095265314	3
159	224	0.013008186	3
216	118	0.073593671	3
216	143	0.003313733	3
216	216	0.044733526	3
224	117	0.004793029	3
224	129	0.005829621	3
224	132	0.004654627	3
224	159	0.006283541	3
253	143	0.006745237	2.3
258	118	0.089757542	3
287	102	0.005665754	3
304	7	0.051082089	3
304	11	0.02445825	3
304	18	0.013756767	3
304	50	0.017787897	3
304	82	0.011590216	3
304	92	0.041272855	3
304	105	0.019152612	3
304	106	0.062357134	3
304	138	1	3
304	215	0.000908412	3
308	137	2.754820937	3
310	427	0.032930845	2.3
310	216	0.03447414	3
320	457	0.069550702	2.3
326	117	0.003092595	3
326	129	0.003493389	3
326	132	0.003034376	3
326	159	0.003935983	3
369	461	4.424778761	2.3
373	39	0.008440172	3
373	93	0.003223554	3
373	98	0.003845363	3
373	126	0.001846153	3
373	136	0.002251039	3
373	224	0.00866645	3
377	143	0.023809524	3
391	105	0.014196076	3
391	131	0.003887918	3
399	26	0.009773093	3
399	31	0.018729047	3
399	34	0.002276416	3
399	39	0.002383863	3
399	50	0.017818652	3
399	57	0.006132569	3
399	82	0.011385178	3
399	98	0.007199222	3
399	109	0.444148346	3
399	137	0.179779321	3
399	149	0.004963672	3
399	151	0.011621178	3
399	187	0.458715596	3
399	200	0.001040888	3
399	216	0.020580974	3
414	143	0.296627573	3
457	89	0.004972696	3
461	461	1	2.3
7	304	1	3
50	304	0.0097962	3
50	399	0.048409405	3
68	244	0.003396555	3
68	331	0.003384046	3
68	397	0.013241175	3
109	304	0.001939754	3
109	391	0.001841439	3
109	399	0.012933933	3
118	258	0.031867451	3
133	391	0.08846426	3
137	308	0.64808814	3
137	399	2.010050251	3
143	244	0.004568275	3
143	246	0.021607243	3
143	331	0.004545682	3
143	382	0.065963061	3
143	397	0.010575497	3
143	414	3.553299492	3
159	237	0.016889153	3
159	249	0.002426975	3
159	297	0.000946602	3
159	305	0.000887798	3
159	326	1.976284585	3
159	369	0.053523162	3
159	391	0.004428086	3
159	426	0.007305898	3
173	310	0.013302472	3
216	304	0.002809795	3
216	310	0.007072217	3
216	373	0.012021126	3
216	399	0.020710269	3
224	224	4.166666667	3
224	373	0.005624781	3
238	304	0.008615441	3
238	399	0.012297674	3
250	250	1	3
250	304	1	3
253	410	0.004158765	2.3
304	250	0.094741829	3
304	261	0.002628754	3
304	271	0.000939745	3
304	297	0.000973308	3
304	302	0.423370025	3
304	305	0.000911248	3
304	397	0.013713488	3
304	414	0.139124276	3
304	426	0.009268721	3
308	399	2.754820937	3
326	224	0.008717142	3
326	373	0.003418787	3
329	329	1	3
373	237	0.017278021	3
373	261	0.012230321	3
373	271	0.001037465	3
373	296	0.389029372	3
373	326	1.490312966	3
373	360	0.001145137	3
373	369	0.012291304	3
373	386	0.146327188	3
373	402	0.010637958	3
377	399	0.037178176	3
386	386	6.980802792	3
386	399	101.1235955	3
391	414	0.159105373	3
399	237	0.003613425	3
399	238	0.042782735	3
399	246	0.006755271	3
399	250	0.312402374	3
399	255	0.005801494	3
399	297	0.000939158	3
399	305	0.000881247	3
399	314	35.71428571	3
399	350	0.009066603	3
399	369	0.013264674	3
399	382	0.009651578	3
399	386	0.002280495	3
399	397	0.009641871	3
399	414	0.501694183	3
399	426	0.006884729	3
399	453	0.039836273	3
414	399	0.180166654	3
414	414	0.519026762	3
457	238	0.07104291	3
11	102	0.004250056	3
11	143	0.004340231	3
11	181	0.005217856	3
18	18	0.014180659	3
26	143	0.004843037	3
26	149	0.010086644	3
26	233	0.003920994	3
26	237	0.016264526	3
57	255	0.107469103	3
74	133	0.003001191	3
74	182	0.002937194	3
82	143	0.000970183	3
82	159	0.017561421	3
92	92	0.100875939	3
92	143	0.000940008	3
93	159	0.001469277	3
93	200	0.001446826	3
106	216	0.048867387	3.1
109	457	0.001804551	3
143	73	0.732511293	3.1
151	57	0.012984652	3
151	255	0.011584935	3
159	461	0.052883471	3
173	457	0.015771088	3
187	187	18.51851852	3
216	457	0.002666379	3
238	457	1	3
246	246	0.019125304	3
255	255	1	3
261	143	0.006843956	3
287	457	0.011300354	3
302	105	0.012962267	3
304	459	0.009162488	3
304	461	0.006251055	3
304	68	0.010823206	3.1
304	73	0.015134661	3.1
304	86	0.003314609	3.1
304	165	0.324569945	3.1
304	177	0.981836033	3.1
304	218	0.003526056	3.1
304	239	0.035080334	3.1
304	249	0.002205962	3.1
318	57	0.010732723	3
318	151	0.061885018	3
350	57	0.015066594	3
373	461	0.012257255	3
373	73	0.016071486	3.1
373	81	0.032165718	3.1
373	89	0.020015198	3.1
373	101	0.015711084	3.1
373	106	50	3.1
373	118	0.035832819	3.1
373	165	0.087214665	3.1
373	177	0.008503288	3.1
373	210	0.018063258	3.1
373	216	0.090535427	3.1
373	239	0.016900892	3.1
373	251	0.007833921	3.1
382	143	0.004873437	3
382	149	0.010219411	3
382	233	0.0039409	3
382	237	0.016612537	3
391	467	0.000766588	3
397	10	0.004538894	3
397	34	0.00444559	3
397	43	0.004568964	3
397	56	0.004225844	3
397	68	0.004450953	3
397	143	0.005594833	3
397	244	0.004568442	3
399	55	0.067203172	3.1
399	68	0.005447554	3.1
399	78	0.022076517	3.1
399	81	0.02584714	3.1
399	110	0.205634382	3.1
399	119	9.708737864	3.1
399	156	0.170626626	3.1
399	178	0.001183795	3.1
399	220	0.010507692	3.1
399	223	1.223990208	3.1
399	230	0.012846766	3.1
399	231	0.001724704	3.1
426	143	0.001027413	3
426	159	0.00150072	3
11	287	0.017009117	3
11	304	0.005684517	3
11	391	0.004348015	3
11	399	0.018022239	3
18	304	0.014730015	3
26	304	0.00391319	3
26	382	0.776397516	3
26	399	0.007787313	3
56	397	0.011407842	3
57	399	0.107469103	3
74	304	0.002996569	3
74	399	0.003417188	3
82	297	0.001023595	3
82	304	0.001389116	3
82	305	0.000955181	3
82	373	0.00138167	3
82	426	0.017417051	3
92	271	0.000943131	3
92	304	0.00188468	3
92	373	0.010372449	3
93	373	0.001469277	3
105	304	0.001537687	3
105	399	8.771929825	3
106	373	1	3.1
106	391	0.007608546	3.1
106	416	1	3.1
151	350	0.021152382	3
151	399	0.021152382	3
246	399	0.018979894	3
255	399	1	3
261	301	0.006181692	3
261	304	0.009236305	3
261	399	0.00991461	3
263	399	10.30927835	3
296	296	400	3
296	373	400	3
302	304	0.001662594	3
302	391	0.149164678	3
302	399	0.143454382	3
304	265	0.019020206	3.1
304	294	0.040175971	3.1
304	329	0.004278246	3.1
304	412	2.96735905	3.1
304	439	0.013224365	3.1
304	453	0.043999076	3.1
314	314	1	3
314	399	1	3
318	255	0.009758097	3
318	350	0.01576392	3
318	399	0.062869357	3
350	255	0.013213967	3
350	399	0.045935476	3
364	373	0.002960967	3
373	291	3.759398496	3.1
373	292	0.00814966	3.1
373	329	0.01473434	3.1
373	416	0.016954708	3.1
373	431	0.003990312	3.1
373	453	0.125178379	3.1
382	304	0.003933013	3
382	399	0.006361202	3
397	304	0.004295465	3
397	331	0.004545826	3
397	424	0.001917018	3
399	261	0.001980531	3.1
399	298	0.527580749	3.1
399	313	0.004174395	3.1
399	318	0.010948196	3.1
399	336	0.010191715	3.1
399	344	0.004274127	3.1
399	385	0.008519109	3.1
399	387	0.003101086	3.1
399	404	0.014995202	3.1
399	408	0.039799411	3.1
399	438	0.008863716	3.1
406	406	123.0769231	3
426	297	0.001087509	3
426	304	0.00113193	3
426	305	0.001010605	3
426	373	0.00150072	3
453	399	0.011003824	3
453	453	2.78551532	3
455	399	1	3
459	391	6.389776358	3
11	457	0.006789548	3
82	457	0.000977476	3
92	457	0.001102892	3
105	467	0.000810347	3
118	37	0.988142292	3.1
118	51	0.016256374	3.1
118	87	0.175066073	3.1
118	101	0.01799261	3.1
118	105	0.002823766	3.1
118	118	0.032114337	3.1
118	143	0.006878419	3.1
118	159	0.00425043	3.1
118	168	0.196367207	3.1
118	173	0.037521837	3.1
118	177	0.759344958	3.1
132	10	0.002612095	3.1
132	34	0.002580925	3.1
132	43	0.002622026	3.1
132	56	0.0026648	3.1
132	68	0.00445493	3.1
159	68	0.001594687	3.1
159	93	0.002513178	3.1
159	101	0.032695499	3.1
159	132	0.003133155	3.1
159	165	0.135599349	3.1
159	177	0.446122169	3.1
159	200	0.000918213	3.1
159	207	0.000831954	3.1
159	220	0.00712324	3.1
177	39	0.002414938	3.1
177	118	10.58574453	3.1
177	143	0.000935567	3.1
177	159	0.004415675	3.1
177	177	0.022057004	3.1
196	68	0.00728118	3.1
196	143	0.006323852	3.1
239	143	0.001763162	3.1
239	159	0.014142553	3.1
251	159	1	3.1
263	455	10.30927835	3
302	467	0.000762668	3
329	68	0.001808871	3.1
329	132	0.001419497	3.1
329	159	0.004342342	3.1
329	207	0.000886731	3.1
336	127	1.114206128	3.1
344	159	0.004629857	3.1
391	73	0.017713223	3.1
391	81	0.051663567	3.1
391	101	0.01471075	3.1
391	106	0.108781574	3.1
399	460	0.037600539	3.1
399	467	0.00061011	3.1
399	12	0.055681768	3.1
399	18	0.004925059	3.1
399	23	0.00464992	3.1
399	25	0.001162562	3.1
399	38	0.021746813	3.1
399	51	0.013328434	3.1
399	73	0.272368242	3.1
399	74	0.005926593	3.1
399	89	0.00452693	3.1
399	90	0.00576678	3.1
399	93	0.002859606	3.1
399	99	0.165665769	3.1
399	101	0.018151785	3.1
399	103	0.269323997	3.1
399	105	0.002469076	3.1
399	130	0.016590406	3.1
399	142	1.262135922	3.1
399	150	0.001164669	3.1
399	154	0.008361708	3.1
399	163	2.202643172	3.1
399	165	0.120496445	3.1
399	176	0.17456272	3.1
399	185	0.001205174	3.1
399	196	0.004666526	3.1
399	212	0.002109609	3.1
416	51	0.011217697	3.1
416	74	0.004391493	3.1
416	159	0.025331566	3.1
426	457	0.001035597	3
455	455	1	3
459	459	0.020976454	3
118	220	0.031833011	3.1
118	302	0.003610239	3.1
118	307	0.040278594	3.1
118	340	0.152259145	3.1
118	372	0.31372549	3.1
118	373	0.036778178	3.1
118	387	1.863064741	3.1
118	391	0.023856799	3.1
118	394	0.267305229	3.1
118	399	0.02367063	3.1
118	416	0.028472294	3.1
127	336	0.068664813	3.1
127	399	1.247104935	3.1
127	416	0.344149459	3.1
132	244	0.002621854	3.1
132	331	0.002614389	3.1
132	397	0.00615324	3.1
132	424	0.001461647	3.1
159	239	0.020984627	3.1
159	251	0.002610231	3.1
159	292	0.018293129	3.1
159	329	0.01641016	3.1
159	334	1.267427123	3.1
159	360	0.001073139	3.1
159	367	0.003160481	3.1
159	378	0.079063884	3.1
159	401	0.002773137	3.1
159	416	0.018414082	3.1
159	431	0.00383363	3.1
177	237	0.002828966	3.1
177	304	0.002746891	3.1
177	373	0.005586105	3.1
177	391	3.416856492	3.1
177	399	0.018218508	3.1
196	399	0.009325805	3.1
196	408	0.026733679	3.1
239	239	0.027007465	3.1
239	249	0.00225156	3.1
239	261	0.002375026	3.1
239	301	0.001715806	3.1
239	304	0.003073858	3.1
239	373	0.008785005	3.1
239	399	0.006354255	3.1
251	251	1	3.1
329	367	0.002171048	3.1
329	373	0.001377876	3.1
336	336	0.100135182	3.1
336	399	0.772200772	3.1
336	416	5.555555556	3.1
344	239	0.005033245	3.1
344	249	0.001555654	3.1
344	304	0.001795485	3.1
344	344	1.012658228	3.1
344	373	0.0052908	3.1
344	399	0.295003898	3.1
391	265	0.021052336	3.1
391	320	0.001130093	3.1
391	386	5.763688761	3.1
391	428	0.003167748	3.1
399	239	0.010020134	3.1
399	247	0.002063823	3.1
399	248	0.001149412	3.1
399	249	0.001553549	3.1
399	265	0.023582804	3.1
399	269	0.018183405	3.1
399	280	0.007033882	3.1
399	294	0.040846336	3.1
399	302	0.004453429	3.1
399	303	6.172839506	3.1
399	320	0.001579674	3.1
399	329	0.004605056	3.1
399	334	0.033570447	3.1
399	367	0.001203034	3.1
399	370	0.009782758	3.1
399	372	0.432307803	3.1
399	377	0.001556133	3.1
399	412	0.27593819	3.1
399	418	0.069825901	3.1
399	428	1.160092807	3.1
399	431	0.004702673	3.1
399	439	0.008321351	3.1
408	399	1	3.1
408	408	1	3.1
414	304	0.226577546	3.1
23	23	1	3.1
38	57	0.007218705	3.1
38	151	0.016256198	3.1
38	255	0.006764344	3.1
51	51	1	3.1
55	38	0.023517791	3.1
55	55	0.087573343	3.1
55	57	0.005523336	3.1
55	151	0.009612057	3.1
55	255	0.005253315	3.1
73	73	0.535536684	3.1
73	89	0.005510462	3.1
73	143	0.475435816	3.1
74	143	0.002758735	3.1
81	81	1	3.1
87	118	0.147702988	3.1
99	99	0.086587583	3.1
101	101	1.196888091	3.1
101	159	8.547008547	3.1
110	110	1	3.1
118	450	0.004133675	3.1
118	457	0.001994236	3.1
118	465	2.450980392	3.1
118	467	0.000629653	3.1
119	33	0.002120698	3.1
119	143	0.002099946	3.1
119	159	0.002272228	3.1
130	90	0.007723379	3.1
154	154	142.8571429	3.1
159	441	0.020426923	3.1
163	163	1	3.1
165	159	0.906618314	3.1
165	165	0.465983225	3.1
168	87	6.172839506	3.1
168	118	0.728214257	3.1
173	90	0.005736544	3.1
173	118	0.037304385	3.1
173	130	0.007522247	3.1
176	176	1	3.1
177	453	0.160720026	3.1
216	12	0.033099085	3.1
216	106	0.090312886	3.1
216	194	0.004411225	3.1
220	105	0.002663002	3.1
220	118	0.040468042	3.1
220	132	0.213949508	3.1
220	159	0.037264261	3.1
220	239	0.222630378	3.1
246	143	0.009330586	3.1
247	247	0.014012545	3.1
258	78	0.011292608	3.1
286	132	0.012991231	3.1
286	159	0.015652882	3.1
289	1	1	3.1
291	159	0.041796934	3.1
291	165	0.032838026	3.1
307	118	0.03708832	3.1
313	173	3.46220427	3.1
329	444	0.001020003	3.1
329	457	0.000976251	3.1
329	143	0.00107054	3.1
340	118	1	3.1
350	151	0.038471896	3.1
355	173	0.034583762	3.1
363	247	0.003012614	3.1
378	159	0.027542898	3.1
386	159	166.6666667	3.1
387	118	0.020950249	3.1
391	439	0.008780171	3.1
391	459	0.007162605	3.1
399	450	0.003698087	3.1
399	459	0.006854291	3.1
404	57	0.008487163	3.1
404	151	0.024503198	3.1
418	26	0.008475151	3.1
418	143	0.003566288	3.1
418	149	0.004605451	3.1
418	233	0.002680751	3.1
418	237	0.00557176	3.1
431	93	0.007296447	3.1
431	159	0.007320108	3.1
431	200	0.001207406	3.1
441	159	1	3.1
465	118	1	3.1
23	399	1	3.1
38	318	0.022048286	3.1
38	350	0.013858765	3.1
38	399	0.024400659	3.1
55	318	0.011379671	3.1
55	350	0.008720094	3.1
55	399	0.038628575	3.1
73	373	0.005998153	3.1
73	391	0.017513135	3.1
73	399	0.04904735	3.1
81	391	1	3.1
87	394	0.789889415	3.1
98	399	0.023447994	3.1
99	399	0.029550609	3.1
103	399	0.651748859	3.1
110	399	1	3.1
119	304	0.002140711	3.1
119	373	0.002356273	3.1
119	399	0.002417335	3.1
130	385	0.015110362	3.1
130	399	0.030443022	3.1
154	399	333.3333333	3.1
163	399	1	3.1
165	304	0.826446281	3.1
165	373	0.687876182	3.1
165	399	0.919117647	3.1
