b.source_id	c.target_id	weight	release
235	235	863180	2.2
235	304	149430	2.2
244	304	1973506	2.2
244	331	2176	2.2
244	424	1210998	2.2
245	245	0	2.2
245	399	0	2.2
258	275	193021	2.2
270	270	4237	2.2
270	373	1756	2.2
275	399	257	2.2
276	267	392163	2.2
276	391	171	2.2
276	396	284048	2.2
287	391	817387	2.2
287	399	2179106	2.2
328	304	16162	2.2
328	399	47754	2.2
368	368	152	2.2
368	399	33	2.2
369	369	943276	2.2
369	399	305238	2.2
376	304	234149	2.2
415	399	0	2.2
415	415	0	2.2
420	399	73476	2.2
420	420	69802	2.2
425	258	67506	2.2
425	275	79349	2.2
425	304	2521860	2.2
425	373	3849	2.2
425	399	496770	2.2
449	304	3	2.2
31	31	0	2.3
39	39	0	2.3
58	58	163840	2.3
79	79	158	2.3
85	85	23324	2.3
98	457	2912689	2.2
98	458	126129	2.2
102	457	4624	2.2
115	115	230491	2.3
122	68	574683	2.3
126	143	1209631	2.3
130	457	405323	2.2
139	139	833487	2.3
143	54	158559	2.3
143	66	37122	2.3
143	194	1732	2.3
143	237	150743	2.3
143	253	2326	2.3
147	75	36500	2.3
149	233	1247166	2.3
153	143	38173	2.3
159	53	428947	2.3
159	118	7071096	2.3
159	134	413200	2.3
159	242	20096968	2.3
159	258	4196523	2.3
159	279	1833155	2.3
161	161	0	2.3
173	248	773983	2.3
181	457	544874	2.2
194	143	8450	2.3
194	216	4077	2.3
202	458	247714	2.2
237	39	60603	2.3
237	143	1160015	2.3
237	149	75313	2.3
237	233	3096850	2.3
237	237	82	2.3
238	258	0	2.3
253	10	651707	2.3
258	238	46072	2.3
259	259	0	2.3
287	19	196460	2.3
287	89	602621	2.3
287	132	890493	2.3
287	141	985905	2.3
287	181	2927656	2.3
301	143	76781	2.3
304	10	7178001	2.3
304	39	4954	2.3
304	79	52463	2.3
304	118	13392702	2.3
304	139	1537990	2.3
304	259	24654	2.3
308	47	1419348	2.3
308	135	362976	2.3
331	424	2413284	2.2
331	34	9918	2.2
331	56	894796	2.2
331	143	131457	2.2
397	54	3120	2.3
399	19	574208	2.3
399	47	1445911	2.3
399	58	140489	2.3
399	75	77326	2.3
399	85	31626	2.3
399	115	854380	2.3
399	126	3113418	2.3
399	131	9559591	2.3
399	135	369616	2.3
399	141	1194096	2.3
399	147	4324	2.3
399	153	23702	2.3
399	161	4025534	2.3
399	181	4105737	2.3
399	194	10312539	2.3
399	259	59	2.3
420	143	49806	2.3
420	153	2830	2.3
425	425	226630	2.2
427	159	104476	2.3
457	102	444651	2.3
457	139	3930585	2.3
457	279	1325000	2.3
31	399	0	2.3
39	399	0	2.3
54	397	162	2.3
58	399	310519	2.3
75	399	48133	2.3
75	420	48068	2.3
79	304	8	2.3
85	399	28323	2.3
115	399	323282	2.3
122	304	4086203	2.3
122	399	1217845	2.3
126	304	1847168	2.3
126	399	2334	2.3
139	304	273489	2.3
143	377	16403	2.3
143	420	825	2.3
147	399	157595	2.3
149	304	156404	2.3
149	399	311428	2.3
153	399	70067	2.3
153	420	54687	2.3
159	315	6250449	2.3
159	335	18797669	2.3
159	399	129883992	2.3
161	399	0	2.3
164	391	1094	2.3
181	391	404393	2.3
194	399	4073	2.3
237	304	443771	2.3
237	399	481425	2.3
248	373	288973	2.3
258	315	1052354	2.3
258	335	3024990	2.3
259	304	0	2.3
287	376	489700	2.3
304	308	20023	2.3
304	342	330345	2.3
304	370	17856	2.3
304	374	3882241	2.3
304	376	817922	2.3
304	377	2743789	2.3
304	398	52822	2.3
304	402	342195	2.3
308	304	10293067	2.3
308	329	533905	2.3
310	335	3449382	2.3
310	391	3249018	2.3
320	304	685566	2.3
320	310	167203	2.3
320	373	73184	2.3
320	399	35494	2.3
321	321	0	2.3
321	399	0	2.3
331	304	3919483	2.2
331	331	934	2.2
342	304	32620	2.3
342	342	141409	2.3
342	399	98794	2.3
369	373	226	2.3
370	304	0	2.3
370	370	0	2.3
373	398	56703	2.3
374	304	91445	2.3
374	374	22999	2.3
374	399	378600	2.3
377	304	303755	2.3
377	377	1	2.3
397	397	221238	2.3
398	304	169890	2.3
398	373	542724	2.3
399	308	29187	2.3
399	315	7677740	2.3
399	321	24292	2.3
399	325	7022145	2.3
399	335	24028592	2.3
399	342	839592	2.3
399	374	2729038	2.3
399	376	863292	2.3
399	402	11958	2.3
402	304	0	2.3
402	402	0	2.3
427	310	0	2.3
427	399	366814	2.3
461	373	0	2.3
7	7	0	3
50	50	190796	3
50	143	1208770	3
50	159	82893	3
68	43	588781	3
106	106	1451707	3
109	109	8821	3
118	216	13314077	3
126	457	2437484	2.3
133	181	179256	3
137	137	14773	3
139	457	399938	2.3
143	7	423	3
143	26	13872	3
143	43	218875	3
143	50	384967	3
143	193	0	3
147	420	84569	2.3
159	427	1084526	2.3
159	442	1379050	2.3
159	39	599066	3
159	50	622792	3
159	82	556222	3
159	89	8787378	3
159	98	3191166	3
159	136	13181666	3
159	196	20994	3
159	224	230624	3
216	118	4891725	3
216	143	77556027	3
216	216	61251599	3
224	117	1251818	3
224	129	1372302	3
224	132	429680	3
224	159	2387189	3
253	143	593011	2.3
258	118	713032	3
287	102	176499	3
304	7	58729	3
304	11	40886	3
304	18	10976416	3
304	50	56218	3
304	82	258839	3
304	92	411893	3
304	105	261061	3
304	106	1170676	3
304	138	0	3
304	215	6604932	3
308	137	363	3
310	427	182200	2.3
310	216	696174	3
320	457	14378	2.3
326	117	970059	3
326	129	1145020	3
326	132	329557	3
326	159	2032529	3
369	461	226	2.3
373	39	118481	3
373	93	1551083	3
373	98	3120642	3
373	126	2166668	3
373	136	8440547	3
373	224	230775	3
377	143	168000	3
391	105	140884	3
391	131	7716213	3
399	26	409287	3
399	31	213572	3
399	34	878574	3
399	39	4614360	3
399	50	3479500	3
399	57	815319	3
399	82	351334	3
399	98	6945195	3
399	109	9006	3
399	137	44499	3
399	149	805855	3
399	151	430249	3
399	187	4360	3
399	200	11528620	3
399	216	78227590	3
414	143	43826	3
457	89	2413178	3
461	461	0	2.3
7	304	0	3
50	304	510402	3
50	399	433800	3
68	244	588832	3
68	331	1182017	3
68	397	151044	3
109	304	10826115	3
109	391	1629161	3
109	399	1314372	3
118	258	1631759	3
133	391	11304	3
137	308	1543	3
137	399	2985	3
143	244	218901	3
143	246	416527	3
143	331	439978	3
143	382	15160	3
143	397	472791	3
143	414	3940	3
159	237	296048	3
159	249	7828677	3
159	297	7394868	3
159	305	7884676	3
159	326	506	3
159	369	37367	3
159	391	16259848	3
159	426	958130	3
173	310	75174	3
216	304	124208340	3
216	310	16119414	3
216	373	4991213	3
216	399	69723864	3
224	224	240	3
224	373	1777847	3
238	304	696424	3
238	399	2114221	3
250	250	0	3
250	304	0	3
253	410	240456	2.3
304	250	21110	3
304	261	1902042	3
304	271	9577071	3
304	297	4109695	3
304	302	4724	3
304	305	4389583	3
304	397	2333469	3
304	414	158132	3
304	426	431559	3
308	399	363	3
326	224	229433	3
326	373	1462507	3
329	329	0	3
373	237	57877	3
373	261	81764	3
373	271	963888	3
373	296	5141	3
373	326	671	3
373	360	3493032	3
373	369	244075	3
373	386	13668	3
373	402	94003	3
377	399	53795	3
386	386	1146	3
386	399	89	3
391	414	43996	3
399	237	5258169	3
399	238	1098574	3
399	246	5477204	3
399	250	3201	3
399	255	861847	3
399	297	4259132	3
399	305	4539023	3
399	314	84	3
399	350	992654	3
399	369	1432376	3
399	382	414440	3
399	386	16224550	3
399	397	1348286	3
399	414	129561	3
399	426	580996	3
399	453	200822	3
414	399	133210	3
414	414	78994	3
457	238	28152	3
11	102	235291	3
11	143	460805	3
11	181	1916496	3
18	18	17911720	3
26	143	825928	3
26	149	99141	3
26	233	2040299	3
26	237	122967	3
57	255	9305	3
74	133	333201	3
74	182	1021383	3
82	143	3092201	3
82	159	56943	3
92	92	59479	3
92	143	12765843	3
93	159	680607	3
93	200	2764673	3
106	216	675297	3.1
109	457	3324927	3
143	73	8191	3.1
151	57	77014	3
151	255	86319	3
159	461	37819	3
173	457	380443	3
187	187	108	3
216	457	9000971	3
238	457	0	3
246	246	627441	3
255	255	0	3
261	143	438343	3
287	457	442464	3
302	105	77147	3
304	459	654844	3
304	461	159973	3
304	68	13397139	3.1
304	73	132147	3.1
304	86	1206779	3.1
304	165	3081	3.1
304	177	2037	3.1
304	218	1134412	3.1
304	239	171036	3.1
304	249	453317	3.1
318	57	93173	3
318	151	16159	3
350	57	132744	3
373	461	244753	3
373	73	62222	3.1
373	81	31089	3.1
373	89	5945482	3.1
373	101	381896	3.1
373	106	80	3.1
373	118	2958182	3.1
373	165	596230	3.1
373	177	823211	3.1
373	210	110722	3.1
373	216	110454	3.1
373	239	3490940	3.1
373	251	127650	3.1
382	143	820776	3
382	149	97853	3
382	233	2029993	3
382	237	120391	3
391	467	2608964	3
397	10	220318	3
397	34	224942	3
397	43	218868	3
397	56	4022865	3
397	68	224671	3
397	143	1608627	3
397	244	218893	3
399	55	59521	3.1
399	68	9545568	3.1
399	78	90594	3.1
399	81	38689	3.1
399	110	9726	3.1
399	119	103	3.1
399	156	46886	3.1
399	178	844741	3.1
399	220	31881405	3.1
399	223	817	3.1
399	230	389203	3.1
399	231	1739429	3.1
426	143	2919955	3
426	159	666347	3
11	287	58792	3
11	304	2462830	3
11	391	229990	3
11	399	55487	3
18	304	10047512	3
26	304	255546	3
26	382	1288	3
26	399	256828	3
56	397	175318	3
57	399	9305	3
74	304	333715	3
74	399	2341106	3
82	297	976949	3
82	304	2879530	3
82	305	1046922	3
82	373	723762	3
82	426	57415	3
92	271	4241193	3
92	304	27060291	3
92	373	385637	3
93	373	680607	3
105	304	11705895	3
105	399	114	3
106	373	0	3.1
106	391	3285779	3.1
106	416	0	3.1
151	350	47276	3
151	399	47276	3
246	399	948372	3
255	399	0	3
261	301	323536	3
261	304	541342	3
261	399	403445	3
263	399	97	3
296	296	5	3
296	373	5	3
302	304	13232336	3
302	391	13408	3
302	399	48796	3
304	265	157727	3.1
304	294	149343	3.1
304	329	7012220	3.1
304	412	337	3.1
304	439	226854	3.1
304	453	181822	3.1
314	314	0	3
314	399	0	3
318	255	102479	3
318	350	63436	3
318	399	31812	3
350	255	151355	3
350	399	65309	3
364	373	675455	3
373	291	266	3.1
373	292	2454090	3.1
373	329	203606	3.1
373	416	707768	3.1
373	431	1002428	3.1
373	453	39943	3.1
382	304	254258	3
382	399	314406	3
397	304	5820091	3
397	331	439964	3
397	424	2086574	3
399	261	2019660	3.1
399	298	17059	3.1
399	313	2395557	3.1
399	318	365357	3.1
399	336	1079308	3.1
399	344	3509489	3.1
399	385	704299	3.1
399	387	2902209	3.1
399	404	266752	3.1
399	408	50252	3.1
399	438	451278	3.1
406	406	130	3
426	297	919533	3
426	304	2650341	3
426	305	989506	3
426	373	666347	3
453	399	181755	3
453	453	718	3
455	399	0	3
459	391	313	3
11	457	736426	3
82	457	2046085	3
92	457	7253654	3
105	467	1234040	3
118	37	8096	3.1
118	51	184543	3.1
118	87	177076	3.1
118	101	444627	3.1
118	105	708274	3.1
118	118	273989773	3.1
118	143	26314187	3.1
118	159	47759869	3.1
118	168	20370	3.1
118	173	906139	3.1
118	177	69797	3.1
132	10	765669	3.1
132	34	774916	3.1
132	43	762769	3.1
132	56	13884720	3.1
132	68	1122352	3.1
159	68	10033320	3.1
159	93	3183220	3.1
159	101	244682	3.1
159	132	7021677	3.1
159	165	66372	3.1
159	177	29140	3.1
159	200	34850291	3.1
159	207	38463642	3.1
159	220	5755808	3.1
177	39	2484536	3.1
177	118	1417	3.1
177	143	3206610	3.1
177	159	8832171	3.1
177	177	13827807	3.1
196	68	1785425	3.1
196	143	3004498	3.1
239	143	1701489	3.1
239	159	5868813	3.1
251	159	0	3.1
263	455	97	3
302	467	1311187	3
329	68	1105662	3.1
329	132	704475	3.1
329	159	460581	3.1
329	207	4510949	3.1
336	127	1795	3.1
344	159	8855566	3.1
391	73	169365	3.1
391	81	38712	3.1
391	101	135955	3.1
391	106	137891	3.1
399	460	292549	3.1
399	467	13112399	3.1
399	12	179592	3.1
399	18	9339989	3.1
399	23	1935517	3.1
399	25	860169	3.1
399	38	183935	3.1
399	51	525193	3.1
399	73	36715	3.1
399	74	674924	3.1
399	89	13695816	3.1
399	90	346814	3.1
399	93	699397	3.1
399	99	24145	3.1
399	101	110182	3.1
399	103	11139	3.1
399	105	3240079	3.1
399	130	904137	3.1
399	142	10300	3.1
399	150	858613	3.1
399	154	2870227	3.1
399	163	908	3.1
399	165	24897	3.1
399	176	28643	3.1
399	185	829756	3.1
399	196	12214654	3.1
399	212	4740215	3.1
416	51	624014	3.1
416	74	455426	3.1
416	159	631623	3.1
426	457	1931254	3
455	455	0	3
459	459	95345	3
118	220	10021044	3.1
118	302	553980	3.1
118	307	297925	3.1
118	340	52542	3.1
118	372	19125	3.1
118	373	2229583	3.1
118	387	2147	3.1
118	391	10269609	3.1
118	394	89785	3.1
118	399	133583262	3.1
118	416	5373645	3.1
127	336	58254	3.1
127	399	5613	3.1
127	416	20340	3.1
132	244	762819	3.1
132	331	1529994	3.1
132	397	325032	3.1
132	424	5473277	3.1
159	239	2811582	3.1
159	251	1915539	3.1
159	292	819980	3.1
159	329	853130	3.1
159	334	1578	3.1
159	360	1863692	3.1
159	367	5695336	3.1
159	378	37944	3.1
159	401	721205	3.1
159	416	1031819	3.1
159	431	2086795	3.1
177	237	2120916	3.1
177	304	14197872	3.1
177	373	1790156	3.1
177	391	878	3.1
177	399	7629604	3.1
196	399	3431339	3.1
196	408	37406	3.1
239	239	370268	3.1
239	249	888273	3.1
239	261	421048	3.1
239	301	1165633	3.1
239	304	4879861	3.1
239	373	7626632	3.1
239	399	2203248	3.1
251	251	0	3.1
329	367	460607	3.1
329	373	2903019	3.1
336	336	19973	3.1
336	399	1295	3.1
336	416	360	3.1
344	239	794716	3.1
344	249	1285633	3.1
344	304	2227810	3.1
344	344	3950	3.1
344	373	9261359	3.1
344	399	47457	3.1
391	265	1140016	3.1
391	320	8848833	3.1
391	386	347	3.1
391	428	4419544	3.1
399	239	1496986	3.1
399	247	9690753	3.1
399	248	5220061	3.1
399	249	1287375	3.1
399	265	381634	3.1
399	269	274976	3.1
399	280	284338	3.1
399	294	465158	3.1
399	302	3143645	3.1
399	303	648	3.1
399	320	3798252	3.1
399	329	3040137	3.1
399	334	565974	3.1
399	367	6649851	3.1
399	370	306662	3.1
399	372	13879	3.1
399	377	5783566	3.1
399	412	3624	3.1
399	418	42964	3.1
399	428	1724	3.1
399	431	425290	3.1
399	439	600864	3.1
408	399	0	3.1
408	408	0	3.1
414	304	8827	3.1
23	23	0	3.1
38	57	138529	3.1
38	151	61515	3.1
38	255	147834	3.1
51	51	0	3.1
55	38	127563	3.1
55	55	34257	3.1
55	57	543150	3.1
55	151	312108	3.1
55	255	571068	3.1
73	73	13071	3.1
73	89	181473	3.1
73	143	12620	3.1
74	143	362485	3.1
81	81	0	3.1
87	118	216651	3.1
99	99	11549	3.1
101	101	1671	3.1
101	159	468	3.1
110	110	0	3.1
118	450	1935324	3.1
118	457	10530350	3.1
118	465	816	3.1
118	467	3176354	3.1
119	33	1886171	3.1
119	143	2857216	3.1
119	159	11882610	3.1
130	90	129477	3.1
154	154	112	3.1
159	441	146865	3.1
163	163	0	3.1
165	159	1103	3.1
165	165	4292	3.1
168	87	162	3.1
168	118	12359	3.1
173	90	174321	3.1
173	118	482517	3.1
173	130	398817	3.1
176	176	0	3.1
177	453	12444	3.1
216	12	574034	3.1
216	106	520413	3.1
216	194	14508443	3.1
220	105	751032	3.1
220	118	7956896	3.1
220	132	9348	3.1
220	159	590378	3.1
220	239	17967	3.1
246	143	535872	3.1
247	247	1141834	3.1
258	78	177107	3.1
286	132	76975	3.1
286	159	447202	3.1
289	1	0	3.1
291	159	119626	3.1
291	165	60905	3.1
307	118	242664	3.1
313	173	1733	3.1
329	444	980389	3.1
329	457	3072980	3.1
329	143	8406976	3.1
340	118	0	3.1
350	151	25993	3.1
355	173	665052	3.1
363	247	3983252	3.1
378	159	36307	3.1
386	159	12	3.1
387	118	1097839	3.1
391	439	227786	3.1
391	459	558456	3.1
399	450	5678612	3.1
399	459	1458940	3.1
404	57	117825	3.1
404	151	40811	3.1
418	26	117992	3.1
418	143	1402018	3.1
418	149	217134	3.1
418	233	2984238	3.1
418	237	358953	3.1
431	93	137053	3.1
431	159	136610	3.1
431	200	3312888	3.1
441	159	0	3.1
465	118	0	3.1
23	399	0	3.1
38	318	45355	3.1
38	350	144313	3.1
38	399	81965	3.1
55	318	263628	3.1
55	350	688066	3.1
55	399	362426	3.1
73	373	166718	3.1
73	391	57100	3.1
73	399	265050	3.1
81	391	0	3.1
87	394	1266	3.1
98	399	1492665	3.1
99	399	406083	3.1
103	399	4603	3.1
110	399	0	3.1
119	304	3269942	3.1
119	373	2121995	3.1
119	399	3309430	3.1
130	385	264719	3.1
130	399	394179	3.1
154	399	18	3.1
163	399	0	3.1
165	304	1210	3.1
165	373	11630	3.1
165	399	1088	3.1
168	394	1608	3.1
173	313	131930	3.1
173	355	1555463	3.1
173	385	353586	3.1
176	399	0	3.1
220	261	1702162	3.1
220	298	2094	3.1
220	301	4698472	3.1
220	302	596738	3.1
220	304	61349619	3.1
220	373	1611622	3.1
220	391	1664651	3.1
220	399	20460784	3.1
247	391	2858	3.1
247	399	572475	3.1
269	269	0	3.1
269	399	0	3.1
280	280	0	3.1
280	399	0	3.1
286	373	126176	3.1
289	289	0	3.1
291	304	29517	3.1
291	373	599488	3.1
291	399	49001	3.1
302	302	1	3.1
307	307	121021	3.1
313	313	3095	3.1
313	399	0	3.1
329	386	702414	3.1
329	391	460581	3.1
329	399	695575	3.1
340	340	0	3.1
347	373	18730	3.1
347	399	397998	3.1
350	318	9833	3.1
350	350	73269	3.1
355	355	691587	3.1
363	391	288110	3.1
363	399	1993692	3.1
370	399	0	3.1
372	372	0	3.1
372	399	0	3.1
386	391	5	3.1
387	387	55526	3.1
387	399	613196	3.1
404	255	127130	3.1
404	318	24651	3.1
404	350	102904	3.1
404	399	55374	3.1
418	304	373538	3.1
418	382	119280	3.1
418	399	583296	3.1
431	373	954271	3.1
445	373	0	3.1
453	304	1242868	3.1
453	373	718	3.1
460	399	4524	3.1
464	373	36	3.1
12	12	5240	3.1
12	216	231550	3.1
37	37	14302	3.1
37	118	9679	3.1
38	404	20704	3.1
51	416	0	3.1
55	404	189675	3.1
56	132	14009	3.1
68	196	3080352	3.2
74	416	362474	3.1
78	78	0	3.1
86	133	1305950	3.1
86	181	2768234	3.1
90	130	5330	3.1
99	460	181086	3.1
106	10	48797	3.2
106	118	37030	3.2
106	143	1798818	3.2
106	159	72425	3.2
142	142	2170	3.1
143	106	67	3.2
156	156	29329	3.1
159	45	111792	3.2
159	106	86	3.2
159	123	24346869	3.2
181	86	5202	3.1
181	133	128879	3.1
210	159	307771	3.1
218	86	18091	3.1
218	133	141768	3.1
218	181	333914	3.1
220	416	548179	3.1
220	450	1140860	3.1
220	467	3219113	3.1
222	118	5842	3.1
223	142	2606	3.1
292	159	5	3.1
298	132	17911	3.1
334	159	30214	3.1
373	45	77432	3.2
373	123	20269893	3.2
378	441	36307	3.1
385	130	1597	3.1
391	10	97616	3.2
391	86	3645184	3.2
391	87	58300	3.2
391	118	28530962	3.2
391	127	361793	3.2
391	177	1690787	3.2
391	204	30950	3.2
391	218	3470386	3.2
394	87	44012	3.1
394	118	87271	3.1
399	6	1067603	3.2
399	67	436975	3.2
399	87	365223	3.2
399	91	2235665	3.2
399	106	3674731	3.2
399	123	14419574	3.2
399	125	90	3.2
399	127	6984511	3.2
399	138	51	3.2
399	168	211049	3.2
399	169	3605	3.2
399	177	17752418	3.2
399	197	1815457	3.2
399	204	123753	3.2
399	214	2015508	3.2
412	25	856544	3.1
412	28	1130023	3.1
412	48	1129767	3.1
412	88	3297990	3.1
412	143	7832220	3.1
412	150	854989	3.1
412	166	1129994	3.1
412	173	711231	3.1
412	178	841117	3.1
412	185	826131	3.1
412	217	2231759	3.1
441	441	0	3.1
445	445	0	3.1
450	118	101674	3.1
460	460	2279	3.1
464	464	156	3.1
12	399	1887	3.1
78	258	0	3.1
86	304	5597152	3.1
86	391	291906	3.1
86	399	1874202	3.1
90	385	4943	3.1
90	399	7235	3.1
106	304	4205344	3.2
106	399	1765317	3.2
142	399	3324	3.1
156	399	44815	3.1
159	238	12212	3.2
159	246	3041748	3.2
159	337	2576756	3.2
159	386	3296624	3.2
177	416	67017	3.2
181	399	11859	3.1
210	292	666165	3.1
210	373	152836	3.1
218	304	543034	3.1
218	391	12889	3.1
218	399	37637	3.1
223	399	3673	3.1
230	230	0	3.1
230	399	0	3.1
265	265	10	3.1
265	391	5	3.1
292	292	30	3.1
294	294	166765	3.1
294	304	86015	3.1
294	399	84630	3.1
298	220	9870	3.1
298	298	10994	3.1
298	399	28457	3.1
303	303	953	3.1
303	399	3882	3.1
304	351	245252	3.2
334	334	749	3.1
334	399	17734	3.1
373	337	296428	3.2
373	351	6200	3.2
373	374	206059	3.2
373	378	29283	3.2
373	401	3011022	3.2
385	385	1210	3.1
385	399	2406	3.1
391	220	3869254	3.2
391	336	260015	3.2
391	351	12858	3.2
391	369	5381	3.2
391	374	16605	3.2
394	394	4283	3.1
399	252	102008	3.2
399	263	1818990	3.2
399	296	4191655	3.2
399	312	439292	3.2
399	337	435916	3.2
399	343	185782	3.2
399	351	2997441	3.2
399	355	1887810	3.2
399	359	5339866	3.2
399	383	192970	3.2
399	401	3097626	3.2
412	220	917225	3.1
412	248	5198315	3.1
412	304	15354609	3.1
412	309	1573506	3.1
412	319	15580040	3.1
412	361	990478	3.1
412	373	817521	3.1
412	399	917234	3.1
416	304	18170710	3.2
416	336	1807105	3.2
416	343	540834	3.2
416	383	926615	3.2
428	391	3554	3.1
428	399	990	3.1
428	428	5397	3.1
438	391	0	3.1
439	304	26902	3.1
439	391	26902	3.1
450	399	984	3.1
450	416	984	3.1
459	304	49166	3.1
6	6	154158	3.2
9	9	295843	3.2
9	68	16830	3.2
9	118	432412	3.2
10	106	4404	3.2
10	118	120744	3.2
10	196	4661229	3.2
45	159	0	3.2
67	67	208	3.2
74	74	151	3.2
74	118	484	3.2
86	86	945687	3.2
87	87	120502	3.2
91	91	13	3.2
91	98	307175	3.2
91	197	155027	3.2
98	91	1296374	3.2
98	197	1114709	3.2
106	444	2647712	3.2
108	118	0	3.2
118	9	27989511	3.2
118	10	24377	3.2
118	23	728521	3.2
118	68	21739492	3.2
118	74	1491	3.2
118	106	1450	3.2
118	108	6438	3.2
118	124	34967	3.2
118	132	262389	3.2
123	123	217838	3.2
123	159	283437	3.2
124	118	32774	3.2
124	124	23684	3.2
125	6	492506	3.2
125	125	30	3.2
127	127	7931	3.2
138	138	590811	3.2
159	444	29476548	3.2
168	168	0	3.2
169	169	224	3.2
196	10	131750	3.2
204	127	268942	3.2
214	6	1290585	3.2
214	125	227010	3.2
220	6	2830	3.2
225	118	0	3.2
238	159	0	3.2
258	87	3218	3.2
258	106	14627	3.2
304	454	47610	3.2
310	118	80069	3.2
337	136	1130748	3.2
337	159	16944113	3.2
341	118	76269	3.2
342	9	148918	3.2
342	68	10	3.2
342	118	203745	3.2
344	9	535	3.2
344	118	315	3.2
351	118	213421	3.2
352	118	650	3.2
359	118	48546	3.2
366	118	1882	3.2
373	441	65590	3.2
374	118	109333	3.2
391	438	659254	3.2
393	118	0	3.2
399	429	320381	3.2
399	444	10022543	3.2
399	452	19024	3.2
399	454	174117	3.2
399	455	1819281	3.2
416	1	941501	3.2
416	106	488769	3.2
416	143	8019276	3.2
438	438	0	3.1
439	459	73394	3.1
446	9	505193	3.2
446	68	3892	3.2
446	118	769334	3.2
447	118	0	3.2
454	118	0	3.2
459	439	21951	3.1
465	465	0	3.1
6	214	74915	3.2
6	220	117119	3.2
6	399	41698	3.2
9	342	16525	3.2
9	344	19349	3.2
10	391	8794	3.2
67	399	69	3.2
86	218	898735	3.2
87	258	107694	3.2
87	391	0	3.2
91	399	76792	3.2
118	225	8680	3.2
118	310	408127	3.2
118	341	48523	3.2
118	342	4081347	3.2
118	344	45344	3.2
118	351	517498	3.2
118	352	4636	3.2
118	359	229716	3.2
118	366	381	3.2
118	393	80218	3.2
123	373	143622	3.2
123	399	111793	3.2
125	214	314292	3.2
125	220	202264	3.2
125	399	497397	3.2
138	304	1772387	3.2
168	399	0	3.2
197	197	0	3.2
197	399	0	3.2
204	336	198115	3.2
204	399	179092	3.2
214	214	840552	3.2
214	220	519510	3.2
214	399	1707265	3.2
220	359	20528	3.2
225	225	0	3.2
236	364	3093871	3.2
236	373	3697775	3.2
236	399	2383324	3.2
252	252	0	3.2
252	399	0	3.2
257	391	31720	3.2
257	399	352186	3.2
304	386	1309955	3.3
337	242	2376001	3.2
337	304	2914542	3.2
337	337	1067650	3.2
337	373	15365303	3.2
337	399	198988	3.2
341	341	37009	3.2
343	399	6302	3.2
344	312	0	3.2
351	304	214319	3.2
351	310	34644	3.2
351	351	1266639	3.2
351	399	178364	3.2
352	352	1406	3.2
356	356	0	3.2
359	220	5733124	3.2
359	359	598729	3.2
359	399	9996525	3.2
362	362	0	3.2
362	399	0	3.2
363	363	101092	3.2
366	366	484	3.2
369	374	77	3.2
369	391	25	3.2
374	369	1312	3.2
374	373	0	3.2
374	391	20	3.2
383	343	100419	3.2
383	383	14350	3.2
383	399	457886	3.2
393	393	0	3.2
394	258	37200	3.2
394	399	5269	3.2
416	204	210149	3.2
429	399	0	3.2
446	342	40067	3.2
452	399	0	3.2
454	304	21738	3.2
466	373	46451	3.2
466	399	320564	3.2
1	1	1440456	3.3
1	143	2224378	3.3
6	118	0	3.3
32	32	40718	3.3
68	9	14292555	3.3
68	118	30920146	3.3
68	130	2217764	3.3
69	69	0	3.3
114	452	6009	3.2
118	446	7242371	3.2
118	447	39027	3.2
118	454	46667	3.2
118	1	505952	3.3
118	6	925	3.3
118	130	8318223	3.3
118	184	13350	3.3
118	190	698512	3.3
118	201	564	3.3
130	9	8077833	3.3
130	68	2009747	3.3
130	118	14730364	3.3
133	159	421	3.3
152	152	205	3.3
159	133	2044	3.3
169	399	126	3.2
184	118	3201	3.3
184	184	9044	3.3
189	189	76615	3.3
190	118	553234	3.3
190	190	383592	3.3
190	220	180230	3.3
193	143	3320081	3.3
193	193	1228855	3.3
201	118	0	3.3
201	201	0	3.3
204	416	88726	3.2
208	208	1353	3.3
236	236	272305	3.3
287	159	12342	3.3
304	450	616007	3.3
304	20	17018	3.4
304	107	24402	3.4
304	183	6230	3.4
310	189	28847	3.3
343	416	1970	3.2
373	20	43617	3.4
373	50	119496	3.3
373	113	622107	3.4
374	189	112633	3.3
383	416	15521	3.2
390	118	0	3.3
391	1	365349	3.3
391	32	717	3.3
391	40	35097734	3.3
391	69	7930	3.3
391	108	3447027	3.3
391	143	99428784	3.3
391	164	12019195	3.3
391	236	353337	3.3
399	29	485198	3.3
399	32	63343	3.3
399	40	8807081	3.3
399	69	61	3.3
399	146	12915105	3.3
399	152	122381	3.3
399	189	148675	3.3
399	208	3088495	3.3
399	236	884831	3.3
401	159	22957350	3.3
416	416	21431527	3.2
416	118	21028519	3.3
416	127	4946573	3.3
416	193	1196	3.3
416	220	12657979	3.3
422	118	32445	3.3
427	177	0	3.3
429	429	0	3.2
440	118	0	3.3
446	446	1701	3.2
447	447	0	3.2
452	452	0	3.2
454	454	29038	3.2
462	1	479552	3.3
462	118	83264	3.3
1	289	1353304	3.3
1	304	7162154	3.3
1	391	294404	3.3
1	399	28917390	3.3
1	416	2337697	3.3
29	287	481220	3.3
29	391	41280	3.3
29	399	521926	3.3
32	391	16723	3.3
32	399	73739	3.3
50	373	282304	3.3
68	342	2073170	3.3
118	390	486307	3.3
