"","i","j","w"
"1",4003,6443,4
"2",4027,4937,0.533254325389862
"3",4036,4199,2.69679951667786
"4",4043,13933,4
"5",4065,4109,3.30289125442505
"6",4065,18862,5.85540056228638
"7",4073,4075,0.867381751537323
"8",4073,4730,1.15470051765442
"9",4075,4080,0.328723937273026
"10",4075,4347,0.546358346939087
"11",4075,4376,0.760469079017639
"12",4075,5062,4
"13",4075,5351,1.01491034030914
"14",4075,5399,3.23029136657715
"15",4075,6284,1.51910901069641
"16",4075,7783,0.917662918567657
"17",4075,12701,1.82574188709259
"18",4075,13091,4.2966890335083
"19",4075,14824,0.906596839427948
"20",4076,5861,1.08465230464935
"21",4077,5146,7.74596691131592
"22",4077,5583,2.05195665359497
"23",4077,5779,4.4721360206604
"24",4077,5861,0.878466963768005
"25",4077,6493,3.65148377418518
"26",4077,7837,0.837707817554474
"27",4077,13914,2.41943359375
"28",4080,4201,0.747957587242126
"29",4080,4347,1.37468683719635
"30",4080,4730,2.58198881149292
"31",4080,5789,0.436089813709259
"32",4080,6714,1.14833855628967
"33",4080,10043,0.704907357692719
"34",4081,4533,0.503154575824738
"35",4085,8180,0.710071623325348
"36",4086,4077,5.16397762298584
"37",4086,5055,1.51185786724091
"38",4086,5083,2.58198881149292
"39",4087,4077,0.889988303184509
"40",4087,5583,2.2360680103302
"41",4087,6629,1.51185786724091
"42",4087,10632,7.74596691131592
"43",4097,7417,0.670401513576508
"44",4100,9236,1.31400859355927
"45",4109,4003,2.69679951667786
"46",4109,4077,1.16444504261017
"47",4109,4165,2.12798070907593
"48",4109,4217,5.85540056228638
"49",4109,4290,1.48385810852051
"50",4109,4329,4.4721360206604
"51",4109,4417,4.2966890335083
"52",4109,4834,3.46410155296326
"53",4109,4972,15.4919338226318
"54",4109,5193,6.92820310592651
"55",4109,5513,4
"56",4109,5516,1.45735847949982
"57",4109,5802,3.75734567642212
"58",4109,6128,2.2360680103302
"59",4109,6148,15.4919338226318
"60",4109,6256,2.6186146736145
"61",4109,8656,4.67099380493164
"62",4109,9180,1.80090069770813
"63",4109,11196,4.67099380493164
"64",4109,11303,2.48069477081299
"65",4109,13127,2.82842707633972
"66",4113,5985,15.4919338226318
"67",4113,7157,5.85540056228638
"68",4119,4298,1.16774845123291
"69",4121,4347,0.705638229846954
"70",4121,4730,1.92153787612915
"71",4121,5794,1.34332096576691
"72",4121,9180,1.67053818702698
"73",4121,9867,8.9442720413208
"74",4121,10199,0.21257758140564
"75",4121,10581,2.92770028114319
"76",4121,16002,1.22093534469604
"77",4122,7998,0.743636608123779
"78",4127,10849,10.9544515609741
"79",4130,17230,1.3187609910965
"80",4139,6582,2.82842707633972
"81",4144,15491,4.14039325714111
"82",4146,6415,4.14039325714111
"83",4149,7995,1.47709786891937
"84",4149,15424,4
"85",4151,18946,0.608580589294434
"86",4157,4412,2.1081850528717
"87",4165,5789,5.47722578048706
"88",4170,4109,2.01687788963318
"89",4171,18587,0.486744314432144
"90",4173,11737,0.341909468173981
"91",4176,11280,1.24034738540649
"92",4182,13347,0.815364897251129
"93",4184,8556,0.624187767505646
"94",4188,4330,1.43222975730896
"95",4199,4075,1.56492161750793
"96",4199,4330,5.16397762298584
"97",4199,4633,15.4919338226318
"98",4199,4895,15.4919338226318
"99",4199,4956,3.38061690330505
"100",4199,5009,10.9544515609741
"101",4199,5630,8.9442720413208
"102",4199,6259,2.58198881149292
"103",4199,12575,2.48069477081299
"104",4201,4606,0.559381306171417
"105",4201,4901,3.16227769851685
"106",4201,11579,0.121761225163937
"107",4201,13722,1.22859025001526
"108",4212,17840,0.340174108743668
"109",4217,6490,3.30289125442505
"110",4217,10040,3.38061690330505
"111",4233,13918,0.70200651884079
"112",4234,4323,0.755928933620453
"113",4236,4109,2.14834451675415
"114",4246,6098,2.05195665359497
"115",4246,7251,1.10375452041626
"116",4247,4073,1.33333337306976
"117",4247,4370,0.564932703971863
"118",4277,4633,1.13288235664368
"119",4285,8473,0.906596839427948
"120",4289,4080,0.625713288784027
"121",4290,7610,2.28416085243225
"122",4293,8970,0.901975214481354
"123",4298,11951,0.366371661424637
"124",4308,4347,5.47722578048706
"125",4317,6590,1.4201432466507
"126",4323,11531,5.16397762298584
"127",4329,4199,7.74596691131592
"128",4329,4606,4.2966890335083
"129",4329,7013,0.734388053417206
"130",4329,7156,4.2966890335083
"131",4330,4139,2.39045715332031
"132",4330,4149,15.4919338226318
"133",4330,4188,1.85164022445679
"134",4330,4199,15.4919338226318
"135",4330,4234,1.0793741941452
"136",4347,4085,3.65148377418518
"137",4347,4109,1.8131936788559
"138",4347,4606,1.14284017682076
"139",4347,4633,2.14834451675415
"140",4347,4905,1.31400859355927
"141",4347,5036,1.4446302652359
"142",4347,5324,2.69679951667786
"143",4347,5490,4.4721360206604
"144",4347,5516,3.75734567642212
"145",4347,5806,4.14039325714111
"146",4347,5818,6.32455539703369
"147",4347,6059,1.32842230796814
"148",4347,7084,2.6186146736145
"149",4347,7337,0.649455606937408
"150",4347,7603,2.92770028114319
"151",4347,7897,1.51185786724091
"152",4347,8807,4.4721360206604
"153",4347,11352,0.942809045314789
"154",4347,11356,0.807572841644287
"155",4347,16433,3.87298345565796
"156",4356,13697,0.688700437545776
"157",4357,4640,0.541001796722412
"158",4362,4176,0.541994154453278
"159",4362,4611,1.35873246192932
"160",4362,7459,1.80090069770813
"161",4370,6470,0.220437824726105
"162",4370,7476,0.435056835412979
"163",4374,4027,1.05166101455688
"164",4374,4670,1.30930733680725
"165",4375,4889,0.83045482635498
"166",4376,5839,0.87988269329071
"167",4385,12097,2.69679951667786
"168",4391,4426,1.33333337306976
"169",4396,6901,0.291729986667633
"170",4402,4834,1.06148982048035
"171",4408,12263,1.93649172782898
"172",4412,4685,0.427699446678162
"173",4412,11398,2.78243327140808
"174",4412,11547,15.4919338226318
"175",4412,11718,1.12687230110168
"176",4417,4113,10.9544515609741
"177",4426,14192,1.90692520141602
"178",4444,16521,0.270914167165756
"179",4446,14849,5.85540056228638
"180",4448,5802,0.805387258529663
"181",4472,9601,0.186338990926743
"182",4474,6820,0.501044929027557
"183",4478,7416,0.293136686086655
"184",4513,4077,15.4919338226318
"185",4513,4109,2.65684461593628
"186",4513,4347,3.87298345565796
"187",4513,5789,4.14039325714111
"188",4519,4513,8.9442720413208
"189",4521,4633,1.25244855880737
"190",4523,17674,0.480153679847717
"191",4527,4661,0.688020944595337
"192",4533,8179,1.00843894481659
"193",4533,11531,1.04210019111633
"194",4533,11707,0.214094638824463
"195",4533,13175,6.32455539703369
"196",4533,13709,0.835269093513489
"197",4542,8311,1.75411605834961
"198",4545,7397,0.359500646591187
"199",4548,12146,0.414335399866104
"200",4560,14149,0.881305277347565
"201",4560,16689,0.824552416801453
"202",4560,17261,1.30005419254303
"203",4562,4820,2.69679951667786
"204",4570,13347,0.344947248697281
"205",4573,4935,0.378754377365112
"206",4573,11231,0.391480147838593
"207",4579,10392,3.87298345565796
"208",4586,5193,5.16397762298584
"209",4586,19103,2.58198881149292
"210",4606,4075,1.4704293012619
"211",4606,4329,4.33102801442146
"212",4606,4670,1.87867283821106
"213",4606,6494,0.204675659537315
"214",4606,6590,0.946320474147797
"215",4606,7632,0.979795873165131
"216",4606,10134,0.774596691131592
"217",4608,6214,0.370964527130127
"218",4611,4130,0.905048429965973
"219",4622,4157,7.74596691131592
"220",4630,9932,0.243342131376266
"221",4633,4075,1.53392994403839
"222",4633,4146,2.28416085243225
"223",4633,4149,2.36249780654907
"224",4633,4289,7.74596691131592
"225",4633,4347,0.680676460266113
"226",4633,4385,5.85540056228638
"227",4633,4896,0.962621927261353
"228",4633,5516,2.51312351226807
"229",4633,5583,2.2360680103302
"230",4633,5980,0.789542019367218
"231",4633,6493,1.85164022445679
"232",4633,7261,1.64214169979095
"233",4633,9877,0.597170174121857
