"","i","j","w"
"1",3987,6720,1.30930734130685
"2",3990,5736,0.968245836551854
"3",3990,7323,1.0084389679103
"4",3990,10641,1.03509833880651
"5",4002,15598,0.474935689330671
"6",4009,17165,0.9325048080305
"7",4023,6626,0.601203611931931
"8",4027,4064,0.698430295734657
"9",4028,4027,0.523423921883591
"10",4028,4087,1.82574185825927
"11",4028,4281,1.54919333848297
"12",4028,4815,0.40768245731206
"13",4028,4918,0.728679251111214
"14",4028,5313,0.612372435695794
"15",4028,5843,0.359210603963747
"16",4028,6635,4.47213595499958
"17",4028,7681,0.383013401854295
"18",4028,12748,0.133175587102141
"19",4028,13252,1.27342907968995
"20",4029,4330,0.9325048080305
"21",4029,5180,0.825722823349337
"22",4029,5558,1.29099444847761
"23",4029,5602,1.54919333848297
"24",4029,5902,0.845154254559486
"25",4029,6794,1.82574185825927
"26",4029,7323,3.87298334620742
"27",4029,10782,0.716114873466541
"28",4033,12606,0.222957448855157
"29",4036,4028,0.766964988770674
"30",4036,5675,1.36930639376292
"31",4043,4182,0.423840439316496
"32",4045,9276,2
"33",4058,4127,1.20971675775778
"34",4064,6446,1.09544511501033
"35",4064,11831,0.377964471875334
"36",4066,4900,0.7352146217262
"37",4066,15039,1.49071198492532
"38",4067,4268,1.25656172470754
"39",4067,11221,0.149264815010102
"40",4067,16064,0.154733761668228
"41",4073,8405,1.4142135623731
"42",4073,13619,2.92770021877241
"43",4073,16393,2.58198889734251
"44",4077,4029,1.08465228898482
"45",4077,4122,1.09544511501033
"46",4077,4244,0.251577302235317
"47",4077,4265,0.1750528862944
"48",4077,4726,0.900450337331271
"49",4077,4937,0.650027084820317
"50",4077,4995,2.73861278752583
"51",4077,5078,5.47722557505166
"52",4077,5248,3.16227766016838
"53",4077,5262,4.47213595499958
"54",4077,5373,0.752354793299013
"55",4077,5453,0.638876564760361
"56",4077,5766,0.9258200996954
"57",4077,5902,1.22474487139159
"58",4077,6006,3.16227766016838
"59",4077,6085,1.77704663304034
"60",4077,6458,0.840168049856694
"61",4077,6701,3.46410161513775
"62",4077,7333,0.370116604599145
"63",4077,8002,1.69030850941478
"64",4077,8175,1.36930639376292
"65",4077,8595,1.34839972485906
"66",4077,9378,1.16774841596981
"67",4077,9781,1.19522860909535
"68",4077,10266,1.51910905039763
"69",4077,11798,1.82574185825927
"70",4077,12705,1.46385010913003
"71",4077,13370,0.90659682770237
"72",4077,14493,1
"73",4077,16109,3.16227766016838
"74",4080,4109,0.624187783443412
"75",4080,5105,0.269353652286358
"76",4080,7180,0.118179862920889
"77",4080,8280,0.449466574953021
"78",4084,12330,0.603022688627882
"79",4085,8659,0.661782595721586
"80",4085,11412,0.143739893557773
"81",4086,4028,0.692820323027551
"82",4086,4633,0.215248800228944
"83",4086,5674,0.855398922725532
"84",4086,5914,1.51910905039763
"85",4086,7208,0.215415208376753
"86",4086,7375,0.0612487224356558
"87",4086,9039,5.47722557505166
"88",4086,9428,1.14208048140225
"89",4086,10142,2
"90",4087,11785,0.423840439316496
"91",4087,12906,5.47722557505166
"92",4090,4087,0.441367413840215
"93",4096,4884,0.411113225279849
"94",4096,6655,0.449466574953021
"95",4096,8885,0.458028611551724
"96",4096,9576,0.089081187688535
"97",4096,10507,0.190924079151897
"98",4102,5128,0.638876564760361
"99",4102,6163,0.261413712341185
"100",4102,11013,0.43574466950268
"101",4104,15050,1.82574185825927
"102",4106,3990,4.47213595499958
"103",4106,4167,2.73861278752583
"104",4106,4633,0.314918327507308
"105",4109,4080,0.307874534510407
"106",4109,10277,0.168350803383886
"107",4113,4077,1.51910905039763
"108",4113,11331,3.87298334620742
"109",4113,15778,3.16227766016838
"110",4114,7959,1.61514570612066
"111",4114,13733,2.23606797749979
"112",4118,6448,0.233443594900353
"113",4121,6732,1.3284223281773
"114",4121,7853,1.25656172470754
"115",4121,9781,1.16774841596981
"116",4122,4134,0.774596669241483
"117",4122,5502,1.93649167310371
"118",4125,4633,0.303588369342437
"119",4125,4670,1.54919333848297
"120",4125,6410,0.296826087128473
"121",4125,17350,0.449466574953021
"122",4127,4086,0.428352936257008
"123",4127,6493,1.77704663304034
"124",4127,7333,1.4142135623731
"125",4127,8636,0.612372435695794
"126",4127,8682,0.398409535528456
"127",4127,10719,0.855398922725532
"128",4127,11223,0.7352146217262
"129",4127,12551,0.439233474361871
"130",4134,4330,0.467099366302289
"131",4134,5832,1.27342907968995
"132",4144,5264,1.19522860909535
"133",4144,5453,3.46410161513775
"134",4147,4317,0.401609663728352
"135",4147,5002,0.342326598440729
"136",4147,5395,1.4142135623731
"137",4147,5481,0.0585155620326764
"138",4147,5493,0.446470097542937
"139",4147,5599,0.763232776418833
"140",4147,5675,5.47722557505166
"141",4147,6049,3.46410161513775
"142",4147,6825,0.692820323027551
"143",4147,8009,0.716114873466541
"144",4147,8402,1.10656666993001
"145",4147,10915,1.14208048140225
"146",4147,12703,1.73205080756888
"147",4147,12957,0.475830951074013
"148",4147,13060,0.464572209672512
"149",4147,15705,0.790569415042095
"150",4149,4185,3.16227766016838
"151",4149,9806,1.09544511501033
"152",4151,4556,0.307631635239291
"153",4151,4713,0.636714539648656
"154",4157,5204,2.73861278752583
"155",4167,4077,1.01709525512609
"156",4167,4500,1.3284223281773
"157",4167,4815,0.657004319620503
"158",4167,7532,1.4142135623731
"159",4170,13340,0.7352146217262
"160",4182,4619,1.73205080756888
"161",4182,6822,3.46410161513775
"162",4182,12487,2.58198889734251
"163",4182,15220,0.888523316520169
"164",4185,4962,1.14208048140225
"165",4185,5394,5.47722557505166
"166",4185,10805,0.0627208896620576
"167",4185,12976,1.61514570612066
"168",4188,4962,2.73861278752583
"169",4194,4633,0.297482058282512
"170",4195,4633,0.426401431751818
"171",4195,6017,0.341328073852708
"172",4200,5675,0.840168049856694
"173",4201,7425,0.530744891638158
"174",4204,5562,4.47213595499958
"175",4204,12223,2.07019667785455
"176",4204,13672,1.07417231066529
"177",4206,4077,0.432337700183549
"178",4207,5922,1.3912166869327
"179",4217,8458,0.429668923707545
"180",4217,11536,1.14208048140225
"181",4223,5180,1.29099444847761
"182",4223,13381,2.92770021877241
"183",4229,6166,0.778498944122598
"184",4229,17197,1.12986536543077
"185",4242,4357,0.912870928992703
"186",4242,4633,1.54919333848297
"187",4242,5180,3.87298334620742
"188",4242,6582,5.47722557505166
"189",4244,6412,0.429009415980582
"190",4244,15460,1.12986536543077
"191",4244,16020,0.292770020664685
"192",4260,9075,2.23606797749979
"193",4261,4125,0.240539412570996
"194",4265,9158,0.107593247929412
"195",4268,4824,1.51910905039763
"196",4268,9023,0.9325048080305
"197",4269,4305,1.36930639376292
"198",4270,5666,0.377067757836705
"199",4277,4077,0.304290308751363
"200",4277,4147,0.143125144541412
"201",4277,4770,0.845154254559486
"202",4277,8860,0.0583310980524111
"203",4277,12041,0.0639464072485703
"204",4277,14163,0.0382396783459275
"205",4281,4077,2.73861278752583
"206",4283,4217,0.329989274068113
"207",4283,6245,0.302659962664374
"208",4283,6828,0.458028611551724
"209",4283,7549,2.44948974278318
"210",4283,8198,0.251048222459351
"211",4283,8612,1.18124884634864
"212",4283,14716,0.61623602215385
"213",4283,17714,0.522232967170783
"214",4283,17822,1.77704663304034
"215",4285,4563,0.414039335087863
"216",4290,5180,1.82574185825927
"217",4301,4319,0.632455532033676
"218",4301,5313,0.587220219338537
"219",4301,6296,3.87298334620742
"220",4301,7269,0.423840439316496
"221",4305,13340,2.44948974278318
"222",4306,18117,0.426401431751818
"223",4308,5117,0.73192505422345
"224",4308,5839,1.46385010913003
"225",4308,8028,2.23606797749979
"226",4308,10372,4.47213595499958
"227",4308,13235,0.471404520555329
"228",4312,4147,1.12986536543077
"229",4312,11331,3.16227766016838
"230",4317,4147,0.599400898397725
"231",4317,8350,5.47722557505166
"232",4318,6825,0.475830951074013
"233",4319,5321,0.595843591053894
"234",4319,6470,0.0603718228977724
"235",4320,11723,0.684653196881458
"236",4322,4619,2.58198889734251
"237",4322,17002,1.65144564760697
"238",4324,9647,2.58198889734251
"239",4330,3990,1.19522860909535
"240",4330,4029,2.33549683236779
"241",4330,4106,0.68734339598195
"242",4330,4318,0.645497223851505
"243",4330,5042,0.845154254559486
"244",4330,5180,2.14834462202878
"245",4330,6049,1.12986536543077
"246",4330,6245,2.07019667785455
"247",4330,7141,0.63035782933188
"248",4330,7323,1.87867287306758
"249",4330,8955,7.74596669241483
"250",4330,9828,4.47213595499958
"251",4330,10563,2.14834462202878
"252",4330,11676,2.33549683236779
"253",4330,17179,0.225973071404537
"254",4332,10144,0.564932682715383
"255",4338,4077,4.47213595499958
"256",4346,7366,0.759554524705106
"257",4347,4646,2.73861278752583
"258",4348,16260,0.151765045382657
"259",4350,16155,0.510753918242435
"260",4357,4544,0.9325048080305
"261",4357,5180,0.794719414007233
"262",4357,7323,1.3284223281773
"263",4357,10140,0.7352146217262
"264",4363,11390,1.0639903528698
"265",4365,4973,0.73192505422345
"266",4370,4073,2.73861278752583
"267",4374,13857,2.33549683236779
"268",4375,4357,0.14965432168835
"269",4377,17367,1.69030850941478
"270",4380,4348,0.0954910519368176
"271",4385,4067,0.183134619883844
"272",4385,5620,0.821070827030166
"273",4398,6114,1.05409255333676
"274",4398,14557,2.07019667785455
"275",4399,10886,0.234189252528804
"276",4412,14472,0.281346178221777
"277",4419,6655,3.46410161513775
"278",4425,6246,1.27342907968995
"279",4439,4077,2.58198889734251
"280",4446,8884,2.92770021877241
"281",4446,14637,1.27342907968995
"282",4448,5732,0.146332757781708
"283",4451,6013,1.58113883008419
"284",4470,9583,0.303588369342437
"285",4472,7323,2.92770021877241
"286",4474,6245,1.46385010913003
"287",4474,12849,0.811997942731384
"288",4474,13393,0.314140430381064
"289",4481,4077,0.439233474361871
"290",4481,4757,2.44948974278318
"291",4481,6690,0.669149605095901
"292",4481,7951,1.34839972485906
"293",4482,16129,1.19522860909535
"294",4482,16381,2
"295",4485,4948,0.36969481873567
"296",4486,9209,1.65144564760697
"297",4492,6211,2.23606797749979
"298",4496,6848,0.73192505422345
"299",4496,14187,1.11803398874989
"300",4500,4542,1.09544511501033
"301",4510,4073,5.47722557505166
"302",4511,4617,1.05409255333676
"303",4517,7357,1.29099444847761
"304",4519,4029,2.14834462202878
"305",4529,4619,2.73861278752583
"306",4533,8856,1.22474487139159
"307",4539,7084,0.968245836551854
"308",4540,13171,1.61514570612066
"309",4542,6514,0.825722823349337
"310",4542,12710,1.20971675775778
"311",4542,16075,7.74596669241483
"312",4544,4185,2
"313",4544,4242,0.816496580519478
"314",4544,4290,2.73861278752583
"315",4544,4357,0.960768922790491
"316",4544,4570,0.669149605095901
"317",4544,4633,1.09544511501033
"318",4544,4658,1.22474487139159
"319",4544,5180,2.73861278752583
"320",4544,5230,1.3284223281773
"321",4544,6794,1.18124884634864
"322",4544,7323,1.65144564760697
"323",4544,10755,2.33549683236779
"324",4544,14273,0.679366220090461
"325",4545,4277,0.140005132048793
"326",4545,8354,1.82574185825927
"327",4547,7357,1.87867287306758
"328",4548,9174,1.4142135623731
"329",4551,12448,1.82574185825927
"330",4555,16769,0.587220219338537
"331",4556,4330,0.888523316520169
"332",4556,5239,0.939336436533791
