"","node","closeness","n.closeness"
"1",3977,2.21777119251636e-06,1.13499037488043e-09
"2",3979,2.71534026050546e-06,1.38963165839584e-09
"3",3980,3.58345245529376e-06,1.8339060671923e-09
"4",3981,3.6550148323943e-06,1.87052959692646e-09
"5",3982,3.84518032838946e-06,1.96785073100791e-09
"6",3984,3.46449835670911e-06,1.77302884171398e-09
"7",3998,3.3283421616252e-06,1.70334808680921e-09
"8",4001,3.38735006332335e-06,1.73354660354317e-09
"9",4010,2.70416692212008e-06,1.38391347089052e-09
"10",4017,1.44157097168035e-06,7.3775382378728e-10
"11",4022,3.58187530013825e-06,1.83309892535223e-09
"12",4025,1.62220132788276e-06,8.30195152447676e-10
"13",4027,3.87841340501539e-06,1.98485844678372e-09
"14",4028,3.77654850596681e-06,1.93272697337094e-09
"15",4031,3.51487955323437e-06,1.79881246327245e-09
"16",4034,3.27288807941732e-06,1.6749683108584e-09
"17",4035,3.53579156485978e-06,1.80951461865905e-09
"18",4036,3.69126170832934e-06,1.88907968696486e-09
"19",4039,3.78087757267592e-06,1.93494246298665e-09
"20",4042,3.76955583658038e-06,1.92914832987737e-09
"21",4043,3.61725416511838e-06,1.85120479279344e-09
"22",4047,3.09011209077301e-06,1.58142891032396e-09
"23",4049,3.72576338473954e-06,1.90673663497418e-09
"24",4057,2.79639391662657e-06,1.4311125468918e-09
"25",4058,1.25774514066874e-06,6.43677144661587e-10
"26",4066,3.64982492303801e-06,1.86787355324361e-09
"27",4067,3.38533682572217e-06,1.73251628747297e-09
"28",4072,3.52777073546015e-06,1.80540979296835e-09
"29",4073,3.40962309297528e-06,1.74494528811427e-09
"30",4075,3.21525178484925e-06,1.64547174250218e-09
"31",4077,3.86933390112169e-06,1.98021182247784e-09
"32",4079,1.41619308668175e-06,7.24766165139073e-10
"33",4080,3.58494705929111e-06,1.83467096176618e-09
"34",4081,3.42830397493425e-06,1.75450561665008e-09
"35",4085,2.87650251285254e-06,1.47210978139843e-09
"36",4086,1.00659612288853e-06,5.15146429318595e-10
"37",4089,3.27330649099289e-06,1.6751824416545e-09
"38",4090,3.65874497203035e-06,1.87243857319875e-09
"39",4093,3.85675640263153e-06,1.97377502693528e-09
"40",4096,2.00989136648577e-06,1.02860356524348e-09
"41",4097,3.6453208407026e-06,1.86556849575363e-09
"42",4100,9.76174759000102e-07,4.99577665813767e-10
"43",4102,3.78710765789313e-06,1.93813083822576e-09
"44",4109,3.79337749890549e-06,1.94133955931704e-09
"45",4113,3.86557814455136e-06,1.97828973620848e-09
"46",4115,2.75106917149762e-06,1.40791666913901e-09
"47",4118,2.64242510108244e-06,1.35231581426942e-09
"48",4120,3.69476273632223e-06,1.89087141060503e-09
"49",4121,3.82957647151505e-06,1.95986513383575e-09
"50",4122,3.71540496039963e-06,1.90143549662212e-09
"51",4125,3.83594802748482e-06,1.9631259096647e-09
"52",4127,3.44571239819611e-06,1.76341473807375e-09
"53",4130,3.68653702037964e-06,1.88666172997934e-09
"54",4137,3.81848768927738e-06,1.95419021969159e-09
"55",4139,2.95666031656372e-06,1.51313219885554e-09
"56",4140,3.79282132724597e-06,1.94105492694267e-09
"57",4146,3.71400457618272e-06,1.90071882097376e-09
"58",4147,3.56317656048546e-06,1.82352945777147e-09
"59",4149,3.31918465991872e-06,1.698661545506e-09
"60",4151,3.63812253240327e-06,1.86188461228417e-09
"61",4155,3.54755247529235e-07,1.81553350833795e-10
"62",4157,3.7829991213098e-06,1.93602820947277e-09
"63",4161,1.28784655215033e-06,6.59082165890651e-10
"64",4167,3.58723037179949e-06,1.83583949426791e-09
"65",4172,3.3895157395965e-06,1.73465493326331e-09
"66",4174,3.79046324393286e-06,1.93984812893186e-09
"67",4175,3.6680379468262e-06,1.87719444566336e-09
"68",4178,3.29822107185843e-06,1.68793299480984e-09
"69",4179,3.46253687942211e-06,1.77202501505737e-09
"70",4182,3.36205628997223e-06,1.72060199077391e-09
"71",4183,3.59246968740099e-06,1.83852082262077e-09
"72",4185,3.70798863845365e-06,1.89764004015028e-09
"73",4195,3.2001582603395e-06,1.63774731849514e-09
"74",4199,3.85691411520637e-06,1.97385573961431e-09
