"","node","betweenness"
"1",3981,6279
"2",3987,4486
"3",3998,22314
"4",4014,1815
"5",4027,8769
"6",4028,16729
"7",4033,6450
"8",4036,2778
"9",4045,2
"10",4047,55564
"11",4049,3853
"12",4073,10341
"13",4075,2814
"14",4077,194063
"15",4080,4579
"16",4086,3436
"17",4087,14565
"18",4096,12785
"19",4097,6005
"20",4102,1867
"21",4105,35882
"22",4109,129846
"23",4114,14776
"24",4119,1860
"25",4120,3484
"26",4125,16218
"27",4127,9785
"28",4130,2784
"29",4134,20024
"30",4144,45813
"31",4147,4851
"32",4148,6666
"33",4149,16000
"34",4156,21270
"35",4167,7309
"36",4170,63381
"37",4172,15689
"38",4176,63336
"39",4182,9225
"40",4183,12141
"41",4184,5462
"42",4185,20970
"43",4199,29758
"44",4213,3668
"45",4216,80802
"46",4221,28675
"47",4222,4707
"48",4226,6575
"49",4227,15672
"50",4230,2
"51",4236,124970
"52",4242,4726
"53",4244,6467
"54",4255,13153
"55",4260,2789
"56",4269,12887
"57",4272,0
"58",4273,7328
"59",4280,7293
"60",4283,13829
"61",4287,26006
"62",4288,0
"63",4289,22180
"64",4290,2778
"65",4306,6531
"66",4308,3378
"67",4320,17046
"68",4323,12567
"69",4326,2763
"70",4330,7710
"71",4332,102523
"72",4352,18582
"73",4354,6438
"74",4370,1908
"75",4374,913
"76",4375,2761
"77",4388,929
"78",4390,23316
"79",4412,14550
"80",4435,12710
"81",4441,11746
"82",4442,2809
"83",4446,33529
"84",4448,10653
"85",4451,4625
"86",4452,21736
"87",4455,3995
"88",4456,2778
"89",4467,36570
"90",4474,5532
"91",4482,34544
"92",4512,2211
"93",4521,8411
"94",4529,9795
"95",4530,0
"96",4533,26561
"97",4534,6541
"98",4545,27091
"99",4556,10631
"100",4558,910
"101",4563,41832
"102",4567,10080
"103",4569,29944
"104",4571,46701
"105",4572,5583
"106",4573,0
"107",4579,12734
"108",4580,4700
"109",4583,60652
"110",4592,1828
"111",4596,9128
"112",4598,1986
"113",4607,3651
"114",4608,3501
"115",4619,25802
"116",4630,10281
"117",4631,31915
"118",4633,23308
"119",4642,21582
"120",4658,6514
"121",4670,33126
"122",4675,33888
"123",4678,10013
"124",4694,1843
"125",4695,2553
"126",4705,0
"127",4717,15502
"128",4725,2739
"129",4746,910
"130",4751,27921
"131",4752,14850
"132",4764,14621
"133",4765,1952
"134",4775,114
"135",4800,10119
"136",4803,29570
"137",4804,10464
"138",4812,2744
"139",4819,20070
"140",4821,13189
"141",4824,531
"142",4829,0
"143",4841,0
"144",4843,1819
"145",4852,4608
"146",4855,17559
"147",4866,4625
"148",4872,18112
"149",4873,2739
"150",4874,8200
"151",4882,25113
"152",4887,0
"153",4893,3668
"154",4894,2744
"155",4895,5572
"156",4900,15460
"157",4909,2799
"158",4922,1983
"159",4926,10203
"160",4927,9693
"161",4936,96829
"162",4940,5502
"163",4943,17428
"164",4946,4477
"165",4951,1836
"166",4952,6296
"167",4956,4336
"168",4958,3702
"169",4969,9240
"170",4972,56919
"171",4977,31492
"172",4987,927
"173",4989,0
"174",4995,10413
"175",5007,11901
"176",5009,2327
"177",5012,236254
"178",5051,7311
"179",5054,12823
"180",5063,11472
"181",5076,5916
"182",5089,14466
"183",5101,1173
"184",5112,10365
"185",5122,4673
"186",5130,15451
"187",5131,8575
"188",5132,37657
"189",5148,130
"190",5154,9230
"191",5172,910
"192",5173,12975
"193",5182,15519
"194",5184,13305
"195",5185,1853
"196",5190,15468
"197",5193,2727
"198",5205,9337
"199",5210,8128
"200",5215,10129
"201",5226,12768
"202",5240,37382
"203",5242,349775
"204",5266,0
"205",5267,9932
"206",5272,9796
"207",5273,981
"208",5278,2750
"209",5280,910
"210",5296,3702
"211",5313,16396
"212",5315,0
"213",5320,33711
"214",5346,51324
"215",5360,21739
"216",5381,4754
"217",5393,12853
"218",5396,0
"219",5399,12127
"220",5400,6400
"221",5401,49395
"222",5404,11150
"223",5405,23136
"224",5413,5769
"225",5414,8205
"226",5419,9132
"227",5422,1836
"228",5438,128072
"229",5445,8116
"230",5456,0
"231",5458,9595
"232",5465,5350
"233",5469,0
"234",5481,1860
"235",5482,75122
"236",5484,2745
"237",5488,65242
"238",5513,15621
"239",5542,3651
"240",5563,12666
"241",5574,13322
"242",5594,927
"243",5601,22753
"244",5606,910
"245",5609,9208
"246",5634,9145
"247",5651,3380
"248",5655,910
"249",5670,48256
"250",5705,1853
"251",5707,13288
"252",5717,3685
"253",5732,14833
"254",5742,1875
"255",5752,11045
"256",5777,4820
"257",5805,0
"258",5824,7362
"259",5833,7572
"260",5856,8154
"261",5857,3634
"262",5874,8240
"263",5883,8501
"264",5893,18315
"265",5902,4613
"266",5915,18454
"267",5929,17641
"268",5932,33854
"269",5934,240012
"270",6002,6768
"271",6005,3634
"272",6012,5580
"273",6013,9106
"274",6019,11729
"275",6020,10447
"276",6060,0
"277",6062,1915
"278",6075,6503
"279",6077,1825
"280",6088,19934
"281",6096,14548
"282",6104,10202
"283",6107,2787
"284",6111,3651
"285",6120,927
"286",6128,4533
"287",6129,2727
"288",6133,6298
"289",6134,1853
"290",6149,0
"291",6156,1853
"292",6166,7086
"293",6175,15419
"294",6181,17138
"295",6183,2228
"296",6195,34249
"297",6196,35240
"298",6212,566
"299",6214,29827
"300",6230,4675
"301",6233,7345
"302",6235,41771
"303",6259,14500
"304",6278,1710
"305",6298,2733
"306",6308,1444
"307",6312,3604
"308",6318,3685
"309",6331,9778
"310",6366,13428
"311",6395,4862
"312",6404,10884
"313",6408,9906
"314",6415,15604
"315",6417,7775
"316",6428,4888
"317",6434,3634
"318",6454,0
"319",6463,3661
"320",6464,9111
"321",6470,35460
