"","i","j","w"
"1",4028,4097,2.05195665359497
"2",4028,4850,2.19089031219482
"3",4036,9562,1.03741657733917
"4",4064,4372,0.225065067410469
"5",4075,4354,1.4201432466507
"6",4082,4678,15.4919338226318
"7",4097,4126,6.92820310592651
"8",4097,4734,3.03821802139282
"9",4097,5497,1.95180010795593
"10",4097,6097,4.89897966384888
"11",4097,9606,1.28212153911591
"12",4098,4371,10.9544515609741
"13",4098,4850,1.08200359344482
"14",4098,15333,1.92153787612915
"15",4103,10704,2.28416085243225
"16",4126,4098,7.74596691131592
"17",4126,4734,1.62399590015411
"18",4163,7141,2.65684461593628
"19",4171,6642,0.776540458202362
"20",4194,4285,2.14834451675415
"21",4194,5381,0.0631283447146416
"22",4203,5186,2.1081850528717
"23",4203,11074,1.50470960140228
"24",4246,4499,2.65684461593628
"25",4285,6230,0.543660283088684
"26",4286,10444,1.18817710876465
"27",4320,4028,1.89264094829559
"28",4320,5186,1.85164022445679
"29",4324,4126,2.25973081588745
"30",4345,4996,3.03821802139282
"31",4354,5107,0.603480041027069
"32",4371,7886,1.87867283821106
"33",4372,10614,0.352180361747742
"34",4375,4097,2.08893179893494
"35",4396,6954,3.16227769851685
"36",4409,11838,1.70046055316925
"37",4410,4947,4
"38",4451,4533,1.25244855880737
"39",4499,5714,1.34332096576691
"40",4499,10315,1.49766170978546
"41",4499,10762,3.46410155296326
"42",4499,17384,10.9544515609741
"43",4533,4850,2.6186146736145
"44",4533,5839,2.16930460929871
"45",4563,4850,5.47722578048706
"46",4563,6655,1.71079778671265
"47",4590,5381,0.870113670825958
"48",4627,5357,0.604397892951965
"49",4655,6554,1.65144562721252
"50",4678,8432,4.67099380493164
"51",4681,4761,1.78885436058044
"52",4686,9606,2.78243327140808
"53",4686,12568,3.46410155296326
"54",4687,8300,5.47722578048706
"55",4690,4098,1.18124890327454
"56",4690,4850,1.55699789524078
"57",4725,4097,1.209716796875
"58",4734,5905,1.98353886604309
"59",4734,11915,2.14834451675415
"60",4761,13138,2.87677979469299
"61",4829,13240,0.884171366691589
"62",4834,5839,10.9544515609741
"63",4850,4203,1.63299310207367
"64",4850,4320,5.85540056228638
"65",4850,4451,1.32842230796814
"66",4850,4533,0.911290168762207
"67",4850,4563,4.67099380493164
"68",4850,4690,1.52646553516388
"69",4850,5083,1.12390291690826
"70",4850,5107,1.03509831428528
"71",4850,5351,1.51185786724091
"72",4850,5357,1.96747756004333
"73",4850,5393,0.889988303184509
"74",4850,7027,1.83855426311493
"75",4850,7256,1.27775311470032
"76",4850,7552,2.12798070907593
"77",4850,8006,8.9442720413208
"78",4850,9823,0.262462079524994
"79",4850,10746,2
"80",4850,10935,0.717649936676025
"81",4850,11329,6.92820310592651
"82",4850,11978,0.611894607543945
"83",4850,12737,2.36249780654907
"84",4850,12984,2.39045715332031
"85",4850,13324,3.55409336090088
"86",4850,14560,1.3856406211853
"87",4850,17582,1.09819400310516
"88",4947,4082,10.9544515609741
"89",4995,7393,3.09838676452637
"90",4996,4324,5.47722578048706
"91",4996,5839,1.5894387960434
"92",5007,12495,1.43222975730896
"93",5063,4850,2.12798070907593
"94",5083,5839,4.2966890335083
"95",5107,4850,1.66090965270996
"96",5107,7843,0.457628756761551
"97",5186,4850,4
"98",5186,12466,2.05195665359497
"99",5324,12700,3.16227769851685
"100",5351,4686,1.8650096654892
"101",5357,4286,0.658189177513123
"102",5357,4850,2.08893179893494
"103",5360,4850,2.05195665359497
"104",5379,4097,1.76546967029572
"105",5381,4036,0.107363030314445
"106",5381,9447,0.556128025054932
"107",5393,4850,1.93649172782898
"108",5497,13341,7.74596691131592
"109",5518,13179,1.27775311470032
"110",5593,10704,3.55409336090088
"111",5714,6025,1.58113884925842
"112",5715,11117,0.783460736274719
"113",5736,10610,1.73205077648163
"114",5805,11982,2.51312351226807
"115",5839,4410,5.47722578048706
"116",5839,4850,3.75734567642212
"117",5839,5324,1.54150497913361
"118",5839,5593,4.4721360206604
"119",5852,4850,1.30930733680725
"120",5905,4850,8.9442720413208
"121",5905,5360,7.74596691131592
"122",5984,5852,4.89897966384888
"123",6025,4850,1.25244855880737
"124",6097,16318,4.4721360206604
"125",6230,4064,0.720749974250793
"126",6394,17841,0.280975729227066
"127",6452,4499,0.339764803647995
"128",6468,6694,4.4721360206604
"129",6529,5736,2.36249780654907
"130",6554,10046,15.4919338226318
"131",6642,4850,1.14833855628967
"132",6655,9632,8.9442720413208
"133",6664,7921,0.53740918636322
"134",6694,10178,2.44948983192444
"135",6886,6452,0.597170174121857
"136",6954,11944,1.63299310207367
"137",7027,10436,1.18817710876465
"138",7123,7552,2.65684461593628
"139",7141,8058,2.58198881149292
"140",7256,4345,2.44948983192444
"141",7393,4687,2.98142385482788
"142",7432,4396,3.46410155296326
"143",7552,7123,3.38061690330505
"144",7805,5063,8.9442720413208
"145",7843,9075,1.32356524467468
"146",7886,5905,4
"147",7921,5007,0.331953048706055
"148",7921,12951,0.344350218772888
"149",8006,4163,15.4919338226318
"150",8058,4686,2.92770028114319
"151",8300,4097,2.69679951667786
"152",8500,4655,2.82842707633972
"153",8793,5715,0.510753929615021
"154",9075,13746,0.626736521720886
"155",9447,10475,0.689382016658783
"156",9562,4194,0.736043989658356
"157",9606,4203,2.14834451675415
"158",9606,4834,0.989743292331696
"159",9606,5518,1.74297869205475
"160",9632,4375,4.89897966384888
"161",9823,4171,0.941067934036255
"162",10046,5379,2
"163",10178,16086,5.85540056228638
"164",10198,12141,0.0986847281455994
"165",10315,6394,1.19880175590515
"166",10436,10961,1.30005419254303
"167",10444,4850,0.650600075721741
"168",10475,4075,0.551178276538849
"169",10610,5852,1.58113884925842
"170",10614,15437,0.895921647548676
"171",10704,4246,1.85164022445679
"172",10704,7805,4.67099380493164
"173",10746,9606,2.69679951667786
"174",10762,4103,3.16227769851685
"175",10935,4690,0.606710910797119
"176",10961,6529,4.2966890335083
"177",11019,4995,1.65144562721252
"178",11074,4499,7.74596691131592
"179",11117,4590,6.92820310592651
"180",11329,14299,1.02597832679749
"181",11616,4850,8.9442720413208
"182",11838,4681,8.9442720413208
"183",11915,8500,2.19089031219482
"184",11944,5839,1.34332096576691
"185",11978,4690,15.4919338226318
"186",11982,4098,5.85540056228638
"187",12141,6664,0.845154225826263
"188",12466,5984,5.16397762298584
"189",12495,7921,0.311336696147919
"190",12498,14009,4.67099380493164
"191",12568,11019,2.36249780654907
"192",12700,4850,3.87298345565796
"193",12737,4829,4.14039325714111
"194",12951,6886,0.424795389175415
"195",12984,12498,4.67099380493164
"196",13138,4725,2.03419041633606
"197",13179,4850,1.71079778671265
"198",13240,15576,1.65144562721252
"199",13324,4499,1.22093534469604
"200",13341,4409,4.4721360206604
"201",13746,4850,0.300262838602066
"202",14009,5805,6.32455539703369
"203",14299,4690,1.00843894481659
"204",14560,4627,1.26491105556488
"205",15333,11616,2.6186146736145
"206",15437,10198,0.382080346345901
"207",15576,17018,1.75411605834961
"208",15660,7432,15.4919338226318
"209",16086,4996,4.14039325714111
"210",16318,6468,4.2966890335083
"211",17018,4850,1.28212153911591
"212",17384,15660,2.54685807228088
"213",17582,4028,1.20604538917542
"214",17841,8793,0.397621393203735
