"","node","betweenness"
"1",3978,2939
"2",3981,11693
"3",3986,9601
"4",3988,3137
"5",3990,2808
"6",3992,0
"7",3994,78604
"8",4000,2887
"9",4007,57476
"10",4017,5277
"11",4022,17964
"12",4027,15885
"13",4028,39107
"14",4029,18057
"15",4036,36518
"16",4037,1931
"17",4038,28121
"18",4043,1920
"19",4045,35143
"20",4049,8529
"21",4061,2895
"22",4067,7695
"23",4068,119080
"24",4072,17899
"25",4073,17574
"26",4075,47491
"27",4077,380327
"28",4079,41781
"29",4086,10239
"30",4094,964
"31",4096,16164
"32",4102,9611
"33",4109,365785
"34",4112,966
"35",4113,102816
"36",4118,2891
"37",4121,966
"38",4122,11666
"39",4125,44412
"40",4129,1929
"41",4130,5129
"42",4141,2232
"43",4148,4434
"44",4156,77618
"45",4157,32789
"46",4160,33298
"47",4161,8653
"48",4162,34570
"49",4167,14361
"50",4170,4047
"51",4182,121559
"52",4185,56626
"53",4190,2867
"54",4199,24197
"55",4201,2216
"56",4213,3854
"57",4216,110188
"58",4217,6744
"59",4230,2
"60",4234,17798
"61",4236,11313
"62",4250,5661
"63",4259,9315
"64",4260,24361
"65",4269,1929
"66",4276,2893
"67",4283,8816
"68",4289,4816
"69",4290,4154
"70",4293,11660
"71",4306,964
"72",4307,1696
"73",4310,6849
"74",4313,17566
"75",4320,11817
"76",4325,3900
"77",4330,43540
"78",4332,4810
"79",4336,31914
"80",4338,2893
"81",4340,4812
"82",4344,2895
"83",4354,5771
"84",4355,4812
"85",4356,1864
"86",4358,15062
"87",4366,3900
"88",4370,15097
"89",4374,6252
"90",4375,21991
"91",4381,2895
"92",4386,4820
"93",4387,13034
"94",4389,2530
"95",4396,0
"96",4399,6520
"97",4400,4818
"98",4401,1918
"99",4408,966
"100",4412,86664
"101",4415,4812
"102",4416,1932
"103",4432,14379
"104",4435,659
"105",4446,60721
"106",4451,7700
"107",4452,4838
"108",4460,10552
"109",4467,1930
"110",4468,10548
"111",4474,13610
"112",4480,4830
"113",4486,2865
"114",4490,16656
"115",4496,3868
"116",4497,0
"117",4507,6735
"118",4508,1931
"119",4512,5035
"120",4519,0
"121",4527,91714
"122",4530,964
"123",4545,1931
"124",4551,1934
"125",4556,1931
"126",4558,964
"127",4560,14383
"128",4563,11037
"129",4570,2346
"130",4571,942
"131",4573,0
"132",4583,2234
"133",4588,2891
"134",4589,12814
"135",4606,14857
"136",4623,1418
"137",4626,7684
"138",4630,3855
"139",4632,31825
"140",4642,30421
"141",4665,14377
"142",4669,3104
"143",4670,5281
"144",4683,966
"145",4684,11199
"146",4685,2889
"147",4706,22504
"148",4723,0
"149",4746,964
"150",4748,53008
"151",4752,4816
"152",4768,2895
"153",4774,2891
"154",4775,16330
"155",4777,4322
"156",4798,4818
"157",4812,2895
"158",4821,8950
"159",4855,4027
"160",4856,0
"161",4862,31352
"162",4866,1927
"163",4871,15481
"164",4872,15902
"165",4874,2889
"166",4879,0
"167",4882,23661
"168",4887,21586
"169",4889,0
"170",4891,966
"171",4894,2866
"172",4906,2895
"173",4918,3862
"174",4934,14482
"175",4936,2900
"176",4940,0
"177",4952,44589
"178",4956,3187
"179",4957,11274
"180",4960,22746
"181",4963,1929
"182",4969,5777
"183",4976,52264
"184",4980,966
"185",4989,7589
"186",4995,116192
"187",5005,0
"188",5011,4320
"189",5012,11900
"190",5015,0
"191",5026,3397
"192",5039,5286
"193",5045,13696
"194",5046,1927
"195",5048,1931
"196",5050,2869
"197",5051,20002
"198",5056,1337
"199",5112,966
"200",5118,4318
"201",5126,9599
"202",5129,5450
"203",5130,21196
"204",5131,26062
"205",5135,33424
"206",5143,32321
"207",5159,29182
"208",5160,1773
"209",5164,60976
"210",5169,5757
"211",5173,3850
"212",5180,5926
"213",5185,1931
"214",5186,18905
"215",5187,7808
"216",5203,14478
"217",5208,4045
"218",5210,1694
"219",5233,4818
"220",5240,11662
"221",5250,25532
"222",5258,2893
"223",5265,38328
"224",5266,0
"225",5302,1929
"226",5303,115213
"227",5306,6597
"228",5310,0
"229",5319,43498
"230",5322,9676
"231",5324,18187
"232",5329,4820
"233",5336,220127
"234",5337,0
"235",5345,56516
"236",5360,23219
"237",5368,2815
"238",5393,6739
"239",5398,4814
"240",5399,141870
"241",5404,29028
"242",5410,22380
"243",5419,5987
"244",5422,1929
"245",5443,5769
"246",5445,5608
"247",5449,5771
"248",5455,7800
"249",5464,26064
"250",5474,1927
"251",5476,12810
"252",5484,1788
"253",5485,966
"254",5493,53463
"255",5497,9205
"256",5502,33422
"257",5510,17831
"258",5511,13437
"259",5512,3852
"260",5542,3852
"261",5554,15064
"262",5562,14484
"263",5594,16488
"264",5605,11658
"265",5609,36501
"266",5641,16364
"267",5651,2891
"268",5666,7013
"269",5685,5861
"270",5706,964
"271",5719,5859
"272",5724,5749
"273",5729,39134
"274",5744,76762
"275",5745,6592
"276",5751,2889
"277",5755,32375
"278",5764,2880
"279",5777,16847
"280",5792,4812
"281",5796,7536
"282",5838,11609
"283",5839,1931
"284",5848,129836
"285",5868,6434
"286",5869,72
"287",5874,2783
"288",5884,0
"289",5902,2895
"290",5934,131798
"291",5939,21141
"292",5941,5338
"293",5949,12468
"294",5969,2893
"295",5977,966
"296",6000,11664
"297",6002,37192
"298",6010,31497
"299",6011,8101
"300",6013,7690
"301",6018,7694
"302",6026,16673
"303",6035,12383
"304",6047,7052
"305",6057,11656
"306",6060,0
"307",6078,6733
"308",6087,2891
"309",6101,2411
"310",6128,1929
"311",6129,0
"312",6132,964
"313",6134,16538
"314",6139,3854
"315",6148,2029
"316",6149,0
"317",6167,24915
"318",6172,3087
"319",6180,11379
"320",6183,5037
"321",6184,968
"322",6191,2893
"323",6196,12394
"324",6201,7806
"325",6208,30904
"326",6213,1931
"327",6214,8298
"328",6217,9603
"329",6234,10558
"330",6245,4350
"331",6265,2031
"332",6268,48922
"333",6273,30906
"334",6284,5751
"335",6312,6430
"336",6319,966
"337",6320,24
"338",6332,5780
"339",6355,3081
"340",6361,2027
"341",6363,5934
"342",6366,9521
"343",6368,3692
"344",6383,4814
"345",6385,4816
"346",6387,6810
"347",6390,0
"348",6394,49117
"349",6404,964
"350",6411,31061
"351",6462,6409
"352",6463,17572
"353",6467,12204
"354",6469,1927
"355",6474,7696
"356",6478,84523
"357",6483,3854
"358",6495,8707
"359",6507,4812
"360",6512,5781
"361",6523,0
"362",6536,6926
"363",6542,13440
"364",6543,5071
"365",6555,3852
"366",6581,969
"367",6582,41089
"368",6590,4263
"369",6619,1927
"370",6624,0
"371",6626,4054
"372",6635,2889
"373",6636,6739
"374",6639,0
"375",6643,3152
"376",6647,22035
"377",6655,966
"378",6667,4812
"379",6674,5924
"380",6675,2906
"381",6677,1929
"382",6680,0
"383",6689,13324
"384",6694,34863
"385",6697,4809
"386",6698,19756
"387",6705,1931
"388",6710,11527
"389",6714,5781
"390",6715,7700
"391",6721,5885
"392",6731,26181
"393",6742,0
"394",6767,52
"395",6769,1931
"396",6785,5770
"397",6786,70635
"398",6794,1769
"399",6800,6727
"400",6803,32715
"401",6805,7046
"402",6807,5769
"403",6813,964
"404",6820,966
"405",6822,44286
"406",6825,41533
"407",6826,11422
"408",6828,25127
"409",6832,2889
"410",6843,964
"411",6844,8956
"412",6845,2895
"413",6846,0
"414",6847,2218
"415",6851,0
"416",6877,0
"417",6880,971
"418",6883,13526
"419",6885,2854
"420",6901,6729
"421",6907,6727
"422",6915,3898
"423",6920,2891
"424",6922,6326
"425",6937,14385
"426",6945,0
"427",6946,1929
"428",6962,19331
"429",6983,23273
"430",6987,9615
"431",6990,9595
"432",6998,2864
"433",7008,3856
"434",7013,5521
"435",7022,22759
"436",7025,28185
"437",7044,19080
"438",7057,1939
"439",7060,18024
"440",7072,2856
"441",7110,38576
"442",7133,1767
"443",7135,7694
"444",7141,0
"445",7150,3374
"446",7151,12243
"447",7161,0
"448",7174,968
"449",7180,9615
"450",7187,29058
"451",7188,10418
"452",7197,530
"453",7208,10422
"454",7217,22382
"455",7227,2517
"456",7239,15948
"457",7256,1929
"458",7259,59862
"459",7263,3106
"460",7274,2889
"461",7289,3858
"462",7292,964
"463",7316,964
"464",7332,6885
"465",7334,0
"466",7343,22378
"467",7356,964
"468",7357,5772
"469",7387,1931
"470",7403,3231
"471",7439,3961
"472",7459,44287
"473",7462,966
"474",7467,3858
"475",7510,2274
"476",7527,964
"477",7543,6737
"478",7552,1935
"479",7572,3850
"480",7576,7688
"481",7579,0
"482",7610,0
"483",7637,2891
"484",7640,3850
"485",7641,10554
"486",7643,0
"487",7647,4818
"488",7649,11605
"489",7651,19061
"490",7654,32772
"491",7667,1929
"492",7683,11815
"493",7684,8797
"494",7693,11819
"495",7711,17568
"496",7712,2893
"497",7713,1931
"498",7739,3856
"499",7743,11611
"500",7750,6324
"501",7768,9609
"502",7779,3063
"503",7783,2469
"504",7787,1927
"505",7788,3964
"506",7791,32165
"507",7796,11109
"508",7798,22635
"509",7799,3858
"510",7800,3852
"511",7801,1927
"512",7820,7794
"513",7822,4367
"514",7830,26583
"515",7834,5775
"516",7845,7600
"517",7846,6812
"518",7872,7698
"519",7875,18232
"520",7886,0
"521",7887,2893
"522",7897,4820
"523",7916,14474
"524",7941,3552
"525",8006,16535
"526",8009,10568
"527",8051,5382
"528",8071,2393
"529",8077,6743
"530",8119,4816
"531",8171,1536
"532",8177,4807
"533",8180,31076
"534",8200,104
"535",8231,3858
"536",8240,5747
"537",8245,0
"538",8290,7724
"539",8347,1927
"540",8350,1362
"541",8382,14160
"542",8384,201
"543",8385,2904
"544",8386,949
"545",8387,10343
"546",8389,966
"547",8390,3856
"548",8399,2889
"549",8411,964
"550",8424,3061
"551",8443,1364
"552",8467,8030
"553",8535,3123
"554",8554,33114
"555",8559,11668
"556",8577,1936
"557",8585,966
"558",8587,8958
"559",8592,4818
"560",8605,14082
"561",8620,9674
"562",8622,0
"563",8625,0
"564",8645,5290
"565",8671,1237
"566",8684,3910
"567",8685,7698
"568",8736,14574
"569",8799,20335
"570",8814,966
"571",8832,1931
"572",8851,8594
"573",8859,3162
"574",8865,0
"575",8867,4929
"576",8903,7011
"577",8921,18510
"578",8937,17167
"579",8953,0
"580",9005,2893
"581",9030,14373
"582",9031,4814
"583",9065,4816
"584",9086,0
"585",9164,3856
"586",9170,4504
"587",9173,0
"588",9176,10913
"589",9182,14480
"590",9186,964
"591",9191,11111
"592",9207,374
"593",9228,970
"594",9235,4816
"595",9240,168
"596",9241,2893
"597",9242,22885
"598",9283,10564
"599",9284,2889
"600",9294,6802
"601",9295,1050
"602",9323,6729
"603",9329,2891
"604",9348,0
"605",9361,2889
"606",9384,3164
"607",9415,3055
"608",9432,1927
"609",9446,5761
"610",9452,11676
"611",9465,9564
"612",9472,8584
"613",9518,5777
"614",9526,11674
"615",9527,11672
"616",9535,4818
"617",9552,2889
"618",9579,9613
"619",9636,6735
"620",9662,2893
"621",9679,22029
"622",9683,3856
"623",9686,2891
"624",9726,2895
"625",9752,6432
"626",9794,2885
"627",9807,2932
"628",9826,962
"629",9832,9605
"630",9862,1931
"631",9868,10416
"632",9889,5539
"633",9890,1930
"634",9904,6808
"635",9935,11817
"636",9958,14476
"637",9989,6709
"638",9999,969
"639",10019,966
"640",10039,1927
"641",10056,4812
"642",10115,3229
"643",10171,4810
"644",10172,2895
"645",10175,964
"646",10187,3085
"647",10225,3966
"648",10252,3854
"649",10309,2891
"650",10316,4810
"651",10333,5294
"652",10335,1931
"653",10346,3550
"654",10347,4820
"655",10358,2891
"656",10388,7684
"657",10449,7796
"658",10452,4106
"659",10462,3392
"660",10469,2902
"661",10481,10566
"662",10510,1929
"663",10514,3850
"664",10548,3191
"665",10563,4814
"666",10571,10305
"667",10573,4096
"668",10611,1538
"669",10625,4810
"670",10665,4818
"671",10674,9665
"672",10680,40974
"673",10687,13185
"674",10703,7048
"675",10717,8414
"676",10718,1937
"677",10735,964
"678",10743,4812
"679",10773,2805
"680",10775,9597
"681",10837,2220
"682",10879,1771
"683",10943,31496
"684",10968,964
"685",10982,1927
"686",11019,2893
"687",11022,5922
"688",11035,6737
"689",11043,17570
"690",11060,966
"691",11079,11411
"692",11108,4814
"693",11133,11654
"694",11144,7690
"695",11168,18155
"696",11183,3166
"697",11192,8304
"698",11202,0
"699",11217,3854
"700",11224,3070
"701",11230,2893
"702",11259,5779
"703",11307,0
"704",11321,6733
"705",11336,1189
"706",11373,7802
"707",11393,2856
"708",11419,6102
"709",11421,4810
"710",11486,11821
"711",11504,3896
"712",11545,4820
"713",11559,10570
"714",11593,5292
"715",11606,2891
"716",11623,14371
"717",11625,14383
"718",11651,5863
"719",11709,1927
"720",11768,6741
"721",11780,0
"722",11789,4814
"723",11860,1931
"724",11883,6731
"725",11931,8952
"726",11932,4816
"727",11937,3189
"728",11942,6595
"729",11950,9885
"730",12025,1929
"731",12053,0
"732",12059,13326
"733",12088,964
"734",12102,10097
"735",12165,1728
"736",12175,4820
"737",12202,3000
"738",12217,4820
"739",12229,5775
"740",12254,4884
"741",12319,7534
"742",12422,1932
"743",12433,17562
"744",12522,43519
"745",12534,6428
"746",12587,4243
"747",12596,0
"748",12603,0
"749",12627,17564
"750",12648,5768
"751",12653,14359
"752",12661,3083
"753",12666,1927
"754",12681,2532
"755",12718,4820
"756",12807,2904
"757",12813,4816
"758",12847,4814
"759",12859,3852
"760",12901,4102
"761",12927,4508
"762",12948,4810
"763",12966,2889
"764",12973,3858
"765",12980,6739
"766",13014,3850
"767",13028,3852
"768",13069,2893
"769",13131,1925
"770",13161,17897
"771",13167,3856
"772",13181,966
"773",13215,404
"774",13216,966
"775",13258,1927
"776",13285,1927
"777",13349,1931
"778",13395,3856
"779",13427,5781
"780",13437,56786
"781",13450,4812
"782",13484,0
"783",13489,14357
"784",13503,14367
"785",13535,10556
"786",13537,1927
"787",13582,0
"788",13614,4814
"789",13642,1938
"790",13679,4810
"791",13682,1927
"792",13717,4805
"793",13741,11652
"794",13766,4245
"795",13767,3960
"796",13774,964
"797",13777,7686
"798",13784,3858
"799",13790,3850
"800",13834,5284
"801",13871,8588
"802",13881,4814
"803",13888,60309
"804",13922,3962
"805",13936,242
"806",13945,7688
"807",13946,2819
"808",13947,0
"809",13960,1927
"810",13999,4247
"811",14025,10099
"812",14036,5279
"813",14042,8954
"814",14046,5283
"815",14096,1695
"816",14131,14355
"817",14136,11670
"818",14166,506
"819",14178,8590
"820",14182,43133
"821",14185,6599
"822",14205,198
"823",14207,0
"824",14225,3854
"825",14263,14369
"826",14288,12022
"827",14317,7798
"828",14342,3229
"829",14349,2891
"830",14433,1929
"831",14476,14472
"832",14488,6804
"833",14492,3768
"834",14566,3211
"835",14617,1931
"836",14679,6707
"837",14700,4818
"838",14712,7686
"839",14748,2542
"840",14758,3858
"841",14771,11949
"842",14772,8085
"843",14793,14363
"844",14802,4818
"845",14851,7692
"846",14885,9568
"847",14889,1929
"848",14891,966
"849",14924,0
"850",14931,2889
"851",14942,1927
"852",14953,966
"853",15008,1737
"854",15032,1048
"855",15058,7050
"856",15078,4192
"857",15079,6254
"858",15101,1929
"859",15133,1927
"860",15138,2895
"861",15159,7273
"862",15164,0
"863",15168,4101
"864",15181,59147
"865",15202,3852
"866",15349,1931
"867",15373,4810
"868",15374,4816
"869",15399,10101
"870",15413,3147
"871",15415,10550
"872",15419,0
"873",15447,4820
"874",15590,7792
"875",15604,0
"876",15607,8302
"877",15641,4506
"878",15699,4814
"879",15717,964
"880",15743,7804
"881",15753,17895
"882",15756,14375
"883",15780,1929
"884",15785,44284
"885",15786,8586
"886",15787,7692
"887",15809,1934
"888",15820,3854
"889",15829,11107
"890",15887,5288
"891",15913,16537
"892",15920,49879
"893",15946,1931
"894",16018,2391
"895",16026,267
"896",16031,16671
"897",16032,11823
"898",16033,5002
"899",16036,3108
"900",16056,8592
"901",16057,10095
"902",16080,9202
"903",16093,0
"904",16108,11607
"905",16172,2893
"906",16193,3854
"907",16201,3848
"908",16312,3850
"909",16350,9346
"910",16374,5033
"911",16390,3972
"912",16409,1931
"913",16508,2895
"914",16511,0
"915",16534,5774
"916",16585,16669
"917",16586,1927
"918",16600,968
"919",16632,9607
"920",16635,4810
"921",16637,14381
"922",16646,99
"923",16687,9566
"924",16688,3858
"925",16722,13970
"926",16752,6737
"927",16795,7918
"928",16813,28060
"929",16876,54158
"930",16907,0
"931",16915,2395
"932",16929,964
"933",16931,841
"934",16948,4365
"935",16950,2895
"936",16954,4818
"937",17043,5779
"938",17082,1929
"939",17085,3850
"940",17099,57868
"941",17153,3110
"942",17167,0
"943",17180,2895
"944",17182,1931
"945",17204,5773
"946",17215,1929
"947",17235,3852
"948",17248,966
"949",17318,6798
"950",17327,1929
"951",17334,593
"952",17339,2878
"953",17386,6800
"954",17392,1929
"955",17431,966
"956",17480,5773
"957",17531,4812
"958",17613,2889
"959",17693,6731
"960",17694,2889
"961",17732,2817
"962",17740,49894
"963",17749,1929
"964",17752,12466
"965",17778,7696
"966",17786,79110
"967",17793,0
"968",17896,6870
"969",17898,4927
"970",17943,2891
"971",17973,1927
"972",18040,6806
"973",18057,6741
"974",18066,4810
"975",18086,14365
"976",18148,3958
"977",18149,966
"978",18171,3846
