"","node","closeness","n.closeness"
"1",4047,4.87771346328285e-05,8.12952243880474e-07
"2",4075,4.37640051801063e-05,7.29400086335105e-07
"3",4121,4.63851359252854e-05,7.73085598754757e-07
"4",4157,4.38456787163662e-05,7.30761311939437e-07
"5",4167,4.1394395372303e-05,6.89906589538384e-07
"6",4184,2.37935590396773e-05,3.96559317327956e-07
"7",4288,4.45101195623719e-05,7.41835326039531e-07
"8",4317,4.53058556126062e-05,7.55097593543436e-07
"9",4325,4.70592057726465e-05,7.84320096210775e-07
"10",4374,2.56751069956905e-05,4.27918449928175e-07
"11",4412,4.59534126830335e-05,7.65890211383892e-07
"12",4490,4.56668722710162e-05,7.6111453785027e-07
"13",4678,4.86346451326164e-05,8.1057741887694e-07
"14",4725,4.60944350465635e-05,7.68240584109391e-07
"15",4755,4.44373983994668e-05,7.4062330665778e-07
"16",4989,4.19185050291434e-05,6.98641750485724e-07
"17",5004,4.61587146409176e-05,7.69311910681959e-07
"18",5102,4.60823581577571e-05,7.68039302629285e-07
"19",5112,3.76180296976937e-05,6.26967161628228e-07
"20",5351,4.56744991062626e-05,7.61241651771044e-07
"21",5440,4.54661891780872e-05,7.57769819634787e-07
"22",5777,4.58256551441975e-05,7.63760919069958e-07
"23",5780,4.38464074291489e-05,7.30773457152481e-07
"24",5820,4.37929347138748e-05,7.29882245231247e-07
"25",5880,4.37771618789937e-05,7.29619364649895e-07
"26",6079,4.56557617809553e-05,7.60929363015922e-07
"27",6108,4.38123136588651e-05,7.30205227647752e-07
"28",6214,4.59066595258021e-05,7.65110992096701e-07
"29",6629,3.63241132879037e-05,6.05401888131729e-07
"30",7358,3.9047740960892e-05,6.50795682681533e-07
"31",8082,4.65652485268143e-05,7.76087475446906e-07
"32",8319,4.60865725113307e-05,7.68109541855511e-07
"33",8588,4.46693536576133e-05,7.44489227626889e-07
"34",8604,3.91629113840826e-05,6.52715189734709e-07
"35",9165,4.91311783413319e-05,8.18852972355532e-07
"36",10559,4.65461116390654e-05,7.75768527317757e-07
"37",10585,4.53274673895487e-05,7.55457789825812e-07
"38",10654,2.64654298320074e-05,4.41090497200123e-07
"39",10842,4.60397371135402e-05,7.67328951892337e-07
"40",11414,4.5955955350894e-05,7.65932589181567e-07
"41",11424,3.85495161007601e-05,6.42491935012668e-07
"42",11997,4.55660550593674e-05,7.59434250989457e-07
"43",12010,4.58886703237887e-05,7.64811172063144e-07
"44",12132,4.59898370068127e-05,7.66497283446879e-07
"45",12325,4.50156043357558e-05,7.50260072262596e-07
"46",12387,2.98445008457281e-05,4.97408347428801e-07
"47",12404,4.5066400182678e-05,7.51106669711299e-07
"48",12476,4.5792014794751e-05,7.63200246579184e-07
"49",12823,4.6118987193836e-05,7.68649786563934e-07
"50",12968,4.41207757728647e-05,7.35346262881079e-07
"51",13285,4.5994977814172e-05,7.66582963569533e-07
"52",13288,4.91400063422697e-05,8.19000105704495e-07
"53",13309,1.98530927624874e-05,3.30884879374789e-07
"54",13813,2.60947533079296e-05,4.34912555132159e-07
"55",13844,3.83928624183362e-05,6.39881040305603e-07
"56",14021,4.64663508859852e-05,7.74439181433086e-07
"57",14392,4.53003186817802e-05,7.55005311363003e-07
"58",14966,4.16598121550676e-05,6.94330202584461e-07
"59",15458,2.29272323771957e-05,3.82120539619929e-07
"60",15594,4.67243148094565e-05,7.78738580157608e-07
"61",17833,3.85832022283836e-05,6.43053370473059e-07
