"","node","degree","output"
"1",3981,3,0.411288273647595
"2",3990,2,3.57935510821395
"3",4021,1,0.190346746754443
"4",4028,2,0.558787750922101
"5",4029,1,2.92770021877241
"6",4036,1,0.272165526839826
"7",4052,1,1.12986536543077
"8",4066,1,0.855398922725532
"9",4067,1,0.664211163712264
"10",4075,1,0.534522483156696
"11",4086,5,7.10021608094929
"12",4090,3,10.0143549829101
"13",4096,2,0.194848715271106
"14",4105,2,0.690818280222195
"15",4122,3,3.70489978362129
"16",4125,1,0.524623061826298
"17",4127,5,3.55016965910287
"18",4130,1,0.882734829379695
"19",4134,1,0.135271064903031
"20",4136,1,0.139845321695079
"21",4146,1,0.380693493508886
"22",4185,4,1.16455215995034
"23",4203,4,2.16874730995367
"24",4221,3,1.26273446301759
"25",4233,1,0.324158617038017
"26",4234,4,1.23416477390037
"27",4255,1,0.472279924409243
"28",4277,0,0
"29",4298,1,0.535799719111535
"30",4301,1,0.208590002157342
"31",4305,1,0.221675548944849
"32",4313,1,1.09544511501033
"33",4320,1,0.592348876929804
"34",4326,1,0.919277119262739
"35",4328,1,0.10027613873699
"36",4334,1,0.186826157162213
"37",4335,1,0.36596252677016
"38",4356,3,0.540259826499105
"39",4370,1,0.232286103759997
"40",4374,1,0.671660493850874
"41",4375,1,0.162542545199711
"42",4379,1,0.147335230002875
"43",4396,2,0.824025726602059
"44",4406,1,0.381616387226754
"45",4412,1,0.0635556134420871
"46",4418,2,0.629378448727051
"47",4420,1,0.160609327250941
"48",4439,1,0.162328250776012
"49",4455,1,0.690065559204341
"50",4472,1,0.679366220090461
"51",4474,2,1.1092932545778
"52",4478,1,0.0698458660194002
"53",4487,1,0.444994158388624
"54",4495,2,2.94377584700916
"55",4499,1,0.741929049842369
"56",4533,4,1.76763131534668
"57",4542,1,0.1972574586676
"58",4552,1,0.574169251179476
"59",4562,1,0.939336436533791
"60",4563,3,2.00909028219405
"61",4564,1,1.87867287306758
"62",4571,1,0.202790672862437
"63",4582,1,1.07417231066529
"64",4588,2,0.623060695551558
"65",4597,1,1.11803398874989
"66",4608,1,0.227527506029491
"67",4630,6,1.52193087307248
"68",4632,3,0.250220434313822
"69",4633,6,1.83602354066939
"70",4635,1,0.33678116039945
"71",4644,1,0.385854083819259
"72",4646,2,0.246946495511177
"73",4650,2,0.281166147590245
"74",4663,1,0.278783441043402
"75",4665,4,2.97023467309171
"76",4669,3,2.02617636083671
"77",4670,2,0.507008000100707
"78",4675,3,0.628136185981007
"79",4678,1,0.647750275183268
"80",4683,1,0.871489340152821
"81",4684,0,0
"82",4685,2,2.16706915548346
"83",4686,1,0.159617376873572
"84",4699,1,1.36930639376292
"85",4710,1,0.661782595721586
"86",4746,1,0.130005415271826
"87",4747,1,0.118400553208167
"88",4756,1,0.547722557505166
"89",4849,1,0.778498944122598
"90",4856,1,0.99176940717084
"91",4866,2,2.74048977547918
"92",4882,3,1.35646803805969
"93",4906,1,1.61514570612066
"94",4919,1,0.803219328701694
"95",4929,1,1.49071198492532
"96",4939,2,1.14560438261405
"97",4945,1,0.690065559204341
"98",4952,1,0.365554768810366
"99",5003,2,1.0663913797482
"100",5062,1,5.47722557505166
"101",5128,2,0.76379148091874
"102",5151,1,0.199534959342968
"103",5159,4,2.29698190214919
"104",5186,1,0.525830481238964
"105",5224,1,0.666666666333333
"106",5260,2,1.37594254812571
"107",5303,2,5.81055890821833
"108",5313,1,0.671660493850874
"109",5348,1,1.22474487139159
"110",5368,3,2.4547623631299
"111",5389,1,0.120575308417603
"112",5399,3,6.78403399930766
"113",5405,1,0.100234150866858
"114",5441,2,3.12446687134509
"115",5465,1,0.285520120131664
"116",5561,1,0.410535412601641
"117",5604,1,0.983738753429995
"118",5605,3,2.46816615201836
"119",5606,1,2.07019667785455
"120",5635,2,0.978068536457164
"121",5660,1,0.229315178302702
"122",5676,1,0.285132974241844
"123",5687,1,1.65144564760697
"124",5694,2,1.03550838349072
"125",5709,1,1.3284223281773
"126",5715,1,0.960768922790491
"127",5729,1,0.267420466681217
"128",5795,1,0.587220219338537
"129",5830,1,1.51910905039763
"130",5831,2,0.881319143661386
"131",5839,1,0.821070827030166
"132",5857,0,0
"133",5862,1,1.51910905039763
"134",5915,1,0.417028827540735
"135",5931,2,1.61189878704999
"136",5934,1,1.87867287306758
"137",6019,1,0.212878416003126
"138",6088,1,0.99176940717084
"139",6092,1,0.704178789797023
"140",6098,1,0.265372445819079
"141",6108,2,1.3813076045311
"142",6109,1,0.12167106887013
"143",6140,1,0.692820323027551
"144",6150,1,0.263066820408808
"145",6153,1,0.340997168609946
"146",6175,1,0.217528414235934
"147",6195,1,1.36930639376292
"148",6208,1,0.516397778848825
"149",6214,2,1.10220835386661
"150",6219,1,0.135519268002746
"151",6222,1,0.186989395421238
"152",6235,1,7.74596669241483
"153",6245,1,0.975900072753353
"154",6259,1,1.51910905039763
"155",6268,2,1.6909237285336
"156",6284,1,0.0876440186207821
"157",6299,1,0.728679251111214
"158",6306,1,0.674199862058722
"159",6312,1,0.582222509011804
"160",6313,1,1.93649167310371
"161",6349,1,5.47722557505166
"162",6394,1,2.44948974278318
"163",6420,1,0.348507516418226
"164",6440,0,0
"165",6463,1,0.707106781186548
"166",6529,1,2.73861278752583
"167",6539,1,0.348507516418226
"168",6542,1,2.44948974278318
"169",6590,5,2.52890885964412
"170",6597,1,1.02597835162346
"171",6616,1,0.2338688115162
"172",6643,2,0.681252578652036
"173",6649,1,0.692820323027551
"174",6675,2,2.33741943255975
"175",6683,1,0.0530632735514876
"176",6743,1,1.58113883008419
"177",6763,0,0
"178",6774,1,0.159957347439872
"179",6794,1,0.324158617038017
"180",6799,1,1.09544511501033
"181",6837,1,0.738548945568268
"182",6892,1,2.92770021877241
"183",6924,1,0.0963440605330707
"184",6931,1,1.43838990437225
"185",6954,1,0.398937580330557
"186",6958,1,1.0639903528698
"187",6990,1,0.225973071404537
"188",7045,1,0.338707474083463
"189",7059,1,0.231869446025129
"190",7068,1,0.283410100384584
"191",7151,3,1.55641210084293
"192",7166,1,0.871489340152821
"193",7204,1,0.535799719111535
"194",7212,1,0.664211163712264
"195",7232,1,0.110007513379769
"196",7261,1,0.900450337331271
"197",7299,1,0.912870928992703
"198",7397,0,0
"199",7398,1,0.599400898397725
"200",7400,2,1.24170093477808
"201",7403,1,0.759554524705106
"202",7416,1,0.146568335598109
"203",7461,1,0.946320446783224
"204",7507,1,0.313882409510313
"205",7509,1,0.261413712341185
"206",7552,2,0.630037998290534
"207",7555,1,0.759554524705106
"208",7577,2,0.755747995946564
"209",7579,1,0.263523137504091
"210",7633,1,0.0433575252983839
"211",7668,1,1.15470053823491
"212",7718,1,0.11356794442095
"213",7759,1,0.450225168110358
"214",7763,1,3.16227766016838
"215",7774,1,1.36930639376292
"216",7779,1,1.87867287306758
"217",7853,1,2.44948974278318
"218",7862,1,0.594088525389946
"219",7899,1,1.09544511501033
"220",7920,1,0.474045463009615
"221",7964,1,0.213443402334202
"222",8051,1,0.178980917977308
"223",8170,1,0.113800575569722
"224",8231,3,1.44580242290005
"225",8239,1,0.25496159906935
"226",8274,1,0.186285101390315
"227",8404,3,0.75533732365815
"228",8473,1,0.253863804036731
"229",8500,1,0.577350268900951
"230",8516,1,0.860662965393539
"231",8526,1,0.129932236184867
"232",8554,1,0.14230160223975
"233",8565,1,0.626224290490236
"234",8567,2,0.92212476007412
"235",8592,1,0.612372435695794
"236",8595,1,0.63035782933188
"237",8603,1,2.23606797749979
"238",8648,1,0.676768252062698
"239",8784,4,3.58318957367635
"240",8872,1,0.102133021104832
"241",8934,1,0.583874207342643
"242",8970,2,0.525447297438367
"243",8988,1,0.368855555739642
