"","i","j","w"
"1",3976,6214,1.29099440574646
"2",3981,4114,0.615263283252716
"3",3985,4086,1.05166101455688
"4",3985,4113,2.28416085243225
"5",3985,4157,3.75734567642212
"6",3985,4945,1.85164022445679
"7",3985,5015,1.85164022445679
"8",3985,6660,1.95180010795593
"9",3985,17539,1.90692520141602
"10",3990,10831,0.676123380661011
"11",4006,4149,2.08893179893494
"12",4027,4455,8.9442720413208
"13",4027,8238,0.674839198589325
"14",4028,4086,0.957094848155975
"15",4028,4699,0.304760992527008
"16",4028,11545,1.13898956775665
"17",4029,5029,2.16930460929871
"18",4049,4125,1.03050804138184
"19",4060,4945,1.93649172782898
"20",4060,5015,0.782460808753967
"21",4067,4684,0.173172608017921
"22",4067,5742,0.734388053417206
"23",4075,8463,0.861994206905365
"24",4077,4782,15.4919338226318
"25",4077,4832,0.493614047765732
"26",4077,7035,1.04684782028198
"27",4077,11332,0.298252880573273
"28",4086,3985,1.60643863677979
"29",4086,4113,4.2966890335083
"30",4086,4408,2.2360680103302
"31",4086,4419,0.751469135284424
"32",4086,4475,0.919277131557465
"33",4086,4542,0.813115656375885
"34",4086,4633,1.11225605010986
"35",4086,4694,4.4721360206604
"36",4086,5015,3.09838676452637
"37",4086,5726,4.67099380493164
"38",4086,6196,1.68033611774445
"39",4086,7255,0.832851469516754
"40",4086,7691,0.889988303184509
"41",4086,10791,2.39045715332031
"42",4086,12815,0.816496551036835
"43",4086,15735,0.415227383375168
"44",4086,18120,4.14039325714111
"45",4087,5405,1.10375452041626
"46",4095,15215,2.82842707633972
"47",4096,4560,0.374415427446365
"48",4096,5726,1.33333337306976
"49",4096,6108,0.850230276584625
"50",4096,6366,1.15470051765442
"51",4096,9315,0.712319850921631
"52",4096,12079,0.755030632019043
"53",4096,15298,0.723101496696472
"54",4096,16569,0.53740918636322
"55",4101,5159,1.58113884925842
"56",4101,5184,0.877058029174805
"57",4102,11999,0.551527440547943
"58",4105,13205,0.210916176438332
"59",4113,3985,4.89897966384888
"60",4113,4157,2.51312351226807
"61",4113,8397,2.03419041633606
"62",4113,11410,1.42614805698395
"63",4114,6592,0.840168058872223
"64",4120,11531,0.423999160528183
"65",4121,15169,1.45735847949982
"66",4124,11179,1.30930733680725
"67",4125,6660,0.461880207061768
"68",4125,7499,0.648317217826843
"69",4125,13348,0.504754483699799
"70",4127,7461,1.15470051765442
"71",4127,12524,6.32455539703369
"72",4130,15153,0.421013742685318
"73",4140,13939,7.74596691131592
"74",4140,19078,2.25973081588745
"75",4149,9079,3.46410155296326
"76",4149,13139,2.92770028114319
"77",4157,4086,2
"78",4157,4536,2.44948983192444
"79",4157,4647,4.89897966384888
"80",4157,4945,1.85164022445679
"81",4157,5012,1.60643863677979
"82",4157,8397,6.32455539703369
"83",4157,18524,1.51910901069641
"84",4162,15216,1.98353886604309
"85",4167,5529,7.74596691131592
"86",4167,15255,2.21313333511353
"87",4169,4124,0.62217104434967
"88",4170,5737,0.653487741947174
"89",4175,4694,0.369905531406403
"90",4175,6719,0.207223296165466
"91",4182,4690,4.89897966384888
"92",4185,15000,0.34859573841095
"93",4187,10827,4
"94",4188,4446,1.69030845165253
"95",4194,6140,0.0614256300032139
"96",4194,7211,0.511679921299219
"97",4194,13933,0.281764686107635
"98",4196,6655,10.9544515609741
"99",4219,4028,1.01709520816803
"100",4219,9847,0.595403373241425
"101",4221,4694,2.51312351226807
"102",4224,7172,0.716881155967712
"103",4232,12511,0.734388053417206
"104",4234,5736,0.448335826396942
"105",4244,8473,0.817632973194122
"106",4253,15912,1.15470051765442
"107",4255,4224,1.74297869205475
"108",4255,6882,2.48069477081299
"109",4255,8514,0.265958368778229
"110",4261,4887,0.26067253947258
"111",4268,4474,2.30940103530884
"112",4277,16960,0.0992237031459808
"113",4280,4694,0.653487741947174
"114",4282,4683,0.594525814056396
"115",4282,6582,0.490634441375732
"116",4282,11274,2.39045715332031
"117",4283,6135,0.174110636115074
"118",4283,6953,0.448335826396942
"119",4283,12026,4.67099380493164
"120",4283,14391,0.175164744257927
"121",4285,5112,0.386574178934097
"122",4293,4075,1.93649172782898
"123",4293,7182,1.02373576164246
"124",4301,4455,4.14039325714111
"125",4317,16963,1.03509831428528
"126",4323,4140,2.36249780654907
"127",4323,5313,3.30289125442505
"128",4325,6378,0.359985589981079
"129",4325,9181,2.51312351226807
"130",4328,7403,1.51910901069641
"131",4330,4690,0.919277131557465
"132",4330,5050,2.6186146736145
"133",4334,18403,1.71079778671265
"134",4335,4635,0.673562347888947
"135",4353,5313,2.78243327140808
"136",4354,10315,1.34839975833893
"137",4354,12721,0.376621782779694
"138",4355,4121,1.13898956775665
"139",4355,14243,5.85540056228638
"140",4357,13033,0.449466586112976
"141",4369,6721,0.800000011920929
"142",4376,4086,15.4919338226318
"143",4376,4652,1.0793741941452
"144",4376,6152,0.917662918567657
"145",4391,8387,0.423365354537964
"146",4404,11903,0.817632973194122
"147",4408,5159,1.24434208869934
"148",4409,7028,0.847680866718292
"149",4412,4283,0.238226063549519
