"","i","j","w"
"1",4027,8238,0.674839198589325
"2",4028,4086,0.957094848155975
"3",4086,4408,2.2360680103302
"4",4086,4475,0.919277131557465
"5",4086,4542,0.813115656375885
"6",4086,4633,1.11225605010986
"7",4086,4694,4.4721360206604
"8",4086,6196,1.68033611774445
"9",4086,7255,0.832851469516754
"10",4086,7691,0.889988303184509
"11",4086,10791,2.39045715332031
"12",4317,16963,1.03509831428528
"13",4408,5159,1.24434208869934
"14",4475,4086,2.98142385482788
"15",4475,7362,1.64214169979095
"16",4542,4086,1.16444504261017
"17",4560,4632,1.13288235664368
"18",4560,4647,1.27775311470032
"19",4632,4560,0.791600823402405
"20",4632,4633,0.576520897448063
"21",4632,4690,0.227970495820045
"22",4632,4694,6.31319320201874
"23",4632,5159,1.04684782028198
"24",4632,7255,1.28212153911591
"25",4633,4086,0.697015047073364
"26",4633,4632,0.850230276584625
"27",4633,4690,0.544331073760986
"28",4633,4691,0.370964527130127
"29",4633,4694,0.958926618099213
"30",4647,4086,1.01058232784271
"31",4652,7255,2.82842707633972
"32",4690,4633,0.674199879169464
"33",4690,17599,1.45095252990723
"34",4691,4694,0.209407806396484
"35",4691,5049,0.405026525259018
"36",4691,16097,1.66090965270996
"37",4694,4086,1.4383898973465
"38",4694,4475,1.49071192741394
"39",4694,4632,0.592222109436989
"40",4694,7731,1.70046055316925
"41",4694,9253,1.74297869205475
"42",4694,10080,0.122670143842697
"43",4694,11940,1.30930733680725
"44",4694,16097,0.417634546756744
"45",4708,12027,2.44948983192444
"46",5049,5159,0.263561278581619
"47",5159,4475,1.15792143344879
"48",5159,4632,0.297976911067963
"49",5159,5656,2.01687788963318
"50",5159,7255,0.993807971477509
"51",5159,7552,2.08893179893494
"52",5159,8585,0.930820047855377
"53",5159,10763,1
"54",5656,4028,4.67099380493164
"55",6020,16653,0.903507888317108
"56",6196,6965,3.46410155296326
"57",6268,11095,0.736043989658356
"58",6648,6020,2.21313333511353
"59",6965,10762,2.12798070907593
"60",7255,4086,1.01058232784271
"61",7255,4632,2.25973081588745
"62",7255,4652,1.90692520141602
"63",7255,4694,0.736043989658356
"64",7362,5159,2.6186146736145
"65",7552,4317,2
"66",7691,10845,0.825722813606262
"67",7731,5159,0.975900053977966
"68",8202,16984,0.983738780021667
"69",8238,4632,0.132895976305008
"70",8585,15730,10.9544515609741
"71",8739,10251,5.47722578048706
"72",9253,4086,1.1359236240387
"73",10080,4027,0.426563024520874
"74",10762,6648,3.75734567642212
"75",10763,8202,0.905048429965973
"76",10791,5159,0.588914930820465
"77",10845,16971,1.05166101455688
"78",11095,4560,1.04210019111633
"79",11940,4633,0.576151192188263
"80",12027,8739,2.2360680103302
"81",15730,4694,2.39045715332031
"82",16097,4560,0.61623603105545
"83",16097,4691,0.93933641910553
"84",16653,4708,2.48069477081299
"85",16963,5159,1.16444504261017
"86",16971,4694,0.96636027097702
"87",16984,6268,0.891460597515106
"88",17599,4694,0.471404522657394
