"","node","closeness","n.closeness"
"1",3977,1.06668806563062e-05,1.16833304012116e-08
"2",3980,9.56751585675373e-06,1.04792068529614e-08
"3",3983,6.3229648928561e-06,6.92548181035717e-09
"4",3995,1.05583369269991e-05,1.15644435125949e-08
"5",3998,1.02313727845301e-05,1.12063228746222e-08
"6",4006,9.81643217579329e-06,1.07518424707484e-08
"7",4008,4.83095117790461e-06,5.2912937326447e-09
"8",4014,9.27938028659665e-06,1.01636147717378e-08
"9",4015,1.0603065939881e-05,1.16134347643822e-08
"10",4017,8.63021979332985e-06,9.45259561153324e-09
"11",4019,5.31778690879953e-06,5.82452016297867e-09
"12",4022,8.74257458350518e-06,9.57565671796843e-09
"13",4025,1.06744186664461e-05,1.16915867102367e-08
"14",4027,9.49607843516882e-06,1.04009621414774e-08
"15",4028,1.09759188878459e-05,1.20218169636867e-08
"16",4029,9.74718004250721e-06,1.06759912842357e-08
"17",4030,8.47287925428827e-06,9.28026205288967e-09
"18",4033,9.73434121647206e-06,1.06619290432334e-08
"19",4036,1.03300063941787e-05,1.13143553057817e-08
"20",4043,9.634760651588e-06,1.05528594212355e-08
"21",4044,8.50037779313589e-06,9.31038093443142e-09
"22",4045,9.35655206387249e-06,1.02481402671112e-08
"23",4067,7.59422472560855e-06,8.31788031282426e-09
"24",4072,1.06809277949554e-05,1.16987160952414e-08
"25",4073,1.03237628684338e-05,1.13075168328957e-08
"26",4077,1.07917490472604e-05,1.18200975325963e-08
"27",4079,2.07114846916814e-06,2.26850872855218e-09
"28",4096,6.18289833965696e-06,6.77206828001857e-09
"29",4100,9.14202785932255e-06,1.00131739970674e-08
"30",4106,7.18433655503548e-06,7.86893379521958e-09
"31",4109,1.09662354204013e-05,1.20112107561898e-08
"32",4115,9.7051845558682e-06,1.06299940370955e-08
"33",4118,1.06587255658499e-05,1.16743982101313e-08
"34",4122,1.06781308811528e-05,1.16956526628179e-08
"35",4125,7.82136242306994e-06,8.56666201869653e-09
"36",4127,8.88179265714092e-06,9.72814091691229e-09
"37",4130,7.46506908160621e-06,8.17641739496846e-09
"38",4134,1.02845523365052e-05,1.12645699195019e-08
"39",4139,8.58873564482824e-06,9.40715842807036e-09
"40",4141,9.73336772980531e-06,1.06608627927769e-08
"41",4144,8.10440871055262e-06,8.87667985821754e-09
"42",4146,1.01096976070916e-05,1.10730532388736e-08
"43",4151,1.03553264344094e-05,1.13420880990245e-08
"44",4156,9.32764611346121e-06,1.02164798614033e-08
"45",4157,4.16472330788147e-06,4.56158084105309e-09
"46",4162,7.39865309200953e-06,8.10367260899181e-09
"47",4163,7.75534193340276e-06,8.49435041993731e-09
"48",4167,1.02215602588044e-05,1.11955753108481e-08
"49",4172,9.80852729656324e-06,1.07431843335851e-08
"50",4185,3.79393706727179e-06,4.15546228616844e-09
"51",4194,6.03092215473593e-06,6.60561024615107e-09
"52",4206,1.46371369464399e-06,1.60319134134063e-09
"53",4207,7.1389875571359e-06,7.81926347988598e-09
"54",4210,9.78826809028127e-06,1.07209946224329e-08
"55",4216,1.0685673737729e-05,1.17039142800975e-08
"56",4217,1.07978031024904e-05,1.18267284802743e-08
"57",4219,9.73028324764278e-06,1.06574843895321e-08
"58",4226,3.50335455325798e-06,3.83719009119166e-09
"59",4230,1.00494298047601e-05,1.10070425024755e-08
"60",4232,7.72954357253333e-06,8.46609372676158e-09
"61",4244,7.97733415568911e-06,8.73749633700888e-09
"62",4248,7.56171261831514e-06,8.28227011863652e-09
"63",4257,8.77598840555016e-06,9.61225455153358e-09
"64",4267,1.04537062560515e-05,1.14498425586545e-08
"65",4273,1.07982664723315e-05,1.18272360047443e-08
"66",4278,1.0394681533636e-05,1.13851933555706e-08
"67",4281,7.39396080186562e-07,8.09853318933803e-10
"68",4283,1.01320171210536e-05,1.10974995849438e-08
"69",4305,9.43406052076466e-06,1.03330345243863e-08
"70",4306,9.17486538599364e-06,1.00491406199273e-08
"71",4313,9.75496786244578e-06,1.06845212074981e-08
"72",4317,8.22875916457523e-06,9.01287969832993e-09
"73",4322,9.80220882861448e-06,1.07362637772338e-08
"74",4324,9.94481908345371e-06,1.08924633991826e-08
"75",4325,5.2660481849619e-06,5.76785124311271e-09
"76",4327,9.09383112938812e-06,9.96038458859597e-09
"77",4328,9.56252316835773e-06,1.04737384100304e-08
"78",4329,1.02835784512382e-05,1.12635032324624e-08
"79",4330,1.080362636721e-05,1.1833106645356e-08
"80",4332,8.0323253265125e-06,8.79772763035323e-09
"81",4346,9.7742095232669e-06,1.07055964110262e-08
"82",4353,6.91023040855972e-06,7.56870800499422e-09
"83",4366,1.07849350703516e-05,1.18126342501113e-08
"84",4367,4.34904945746808e-06,4.76347147586866e-09
"85",4370,1.04874990181984e-05,1.14868554416193e-08
"86",4378,8.34245601493613e-06,9.13741075020387e-09
"87",4389,1.37640376107565e-06,1.50756162220772e-09
"88",4390,8.24786327240142e-06,9.03380424140353e-09
"89",4401,8.68856857866313e-06,9.51650446731997e-09
"90",4405,9.1574620026577e-06,1.00300788638091e-08
"91",4408,1.09880297431398e-05,1.20350818654324e-08
"92",4412,3.28452423868026e-07,3.59750738081079e-10
"93",4425,1.05842471415875e-05,1.15928227180586e-08
"94",4433,9.76750052867107e-06,1.06982481146452e-08
"95",4439,9.94061250596506e-06,1.08878559758653e-08
"96",4448,8.98713043603186e-07,9.8435163592901e-10
"97",4467,9.48530472817805e-06,1.03891618052334e-08
"98",4474,1.02507081610187e-05,1.12275007240074e-08
"99",4485,1.05310480816177e-05,1.15345543062625e-08
"100",4502,1.51902653727917e-06,1.66377495868474e-09
"101",4517,7.71449864467819e-06,8.44961516394106e-09
"102",4533,9.31252443104243e-06,1.01999172300574e-08
"103",4546,9.85584716083707e-06,1.07950133196463e-08
"104",4549,9.13190471212378e-06,1.00020862126219e-08
"105",4551,1.04894503454851e-05,1.14889927113747e-08
"106",4565,1.04076739673867e-05,1.13994238416064e-08
"107",4570,5.51387315270359e-06,6.03929151446176e-09
"108",4573,3.37589025696766e-06,3.69757968999744e-09
"109",4575,1.47005939483768e-06,1.61014172490436e-09
"110",4576,7.96091698968364e-06,8.71951477511899e-09
"111",4597,4.11419911929843e-06,4.50624218981208e-09
"112",4608,9.78626255259081e-06,1.07187979765507e-08
"113",4626,6.72113973460172e-06,7.36159883307965e-09
"114",4630,7.88415807737096e-06,8.63544148671518e-09
"115",4665,7.02834417830758e-06,7.69807686561618e-09
"116",4670,7.92938747786621e-06,8.68498080817767e-09
"117",4671,7.94038488609355e-06,8.69702616220542e-09
"118",4673,1.0354515767241e-05,1.13412001831774e-08
"119",4678,6.81157285941231e-06,7.46064935313507e-09
"120",4681,7.14711817581181e-06,7.82816886726376e-09
"121",4683,2.15370717445546e-06,2.35893447366425e-09
"122",4684,7.72797449947006e-06,8.46437513633084e-09
"123",4685,1.12124424285562e-05,1.22808788921755e-08
"124",4688,7.21349665821686e-06,7.90087257197904e-09
"125",4694,4.24177311719772e-06,4.64597274610922e-09
"126",4717,8.85051482148473e-06,9.69388260841701e-09
"127",4737,9.45617971433265e-06,1.03572614614815e-08
"128",4753,6.30882877641899e-06,6.90999865982364e-09
"129",4756,1.08575537091152e-05,1.18921727372565e-08
"130",4767,1.07220661785952e-05,1.17437745658217e-08
"131",4779,9.73208229150172e-06,1.06594548647335e-08
"132",4781,1.01383496126932e-05,1.11044355013068e-08
"133",4783,9.45263610093715e-06,1.03533801762729e-08
"134",4784,1.04450276875049e-05,1.14403370071248e-08
"135",4801,9.56132676250847e-06,1.04724279983663e-08
"136",4813,1.9188726714999e-06,2.10172253176331e-09
"137",4835,9.33814052224076e-06,1.02279742850392e-08
"138",4849,7.33675659005636e-06,8.03587797377477e-09
"139",4853,9.1823454134486e-06,1.00573334210828e-08
"140",4862,3.58607004976135e-06,3.92778756819424e-09
"141",4866,8.94748323032091e-06,9.80009116135916e-09
"142",4871,1.09478838267214e-05,1.1991110434525e-08
"143",4873,1.01341768453795e-05,1.10998651099447e-08
"144",4881,9.50906727736452e-06,1.0415188693718e-08
"145",4888,2.88842401375672e-06,3.16366266567001e-09
"146",4891,2.1785825748244e-06,2.38618025720088e-09
"147",4893,8.54112390447671e-06,9.35500975298654e-09
"148",4896,9.33061558755177e-06,1.0219732297428e-08
"149",4904,9.01163314746031e-06,9.87035394026321e-09
"150",4906,1.00219102528276e-05,1.09769006055066e-08
"151",4912,1.05474454115294e-05,1.15525141418723e-08
"152",4932,7.17778864197607e-06,7.86176192987521e-09
"153",4946,9.96585735311095e-06,1.09155064108554e-08
"154",4951,9.95076610405085e-06,1.08989771128706e-08
"155",4960,9.84974030303971e-06,1.0788324537831e-08
"156",4961,1.01639491847313e-05,1.11324744630135e-08
"157",4967,1.03508381805436e-05,1.13371721583172e-08
"158",4969,8.80702646810058e-06,9.64625023888344e-09
"159",4985,8.12772586167386e-06,8.90221890654311e-09
"160",4989,9.1636600286622e-06,1.00368675012729e-08
"161",4994,1.02939829226103e-05,1.12748991485326e-08
"162",4995,1.05109415505787e-05,1.15125318188156e-08
"163",5005,1.04812234428249e-05,1.14799818650875e-08
"164",5013,1.03107007309509e-05,1.12932100010415e-08
"165",5016,1.0490740966061e-05,1.14904063155104e-08
"166",5023,6.89277428841327e-06,7.54958848676152e-09
"167",5028,1.06674431559946e-05,1.1683946501637e-08
"168",5029,1.1169735993896e-05,1.2234102950598e-08
"169",5034,1.00340065102497e-05,1.09901495183458e-08
"170",5036,9.90382546529548e-06,1.08475634888231e-08
"171",5039,7.61118381388535e-06,8.33645543689524e-09
"172",5045,1.06907673161207e-05,1.17094932268573e-08
"173",5046,9.60133324335389e-06,1.05162467068498e-08
"174",5048,4.23396039371442e-06,4.63741554623704e-09
"175",5052,7.67732698649262e-06,8.40890140908283e-09
"176",5068,1.01684972788959e-05,1.11374559462168e-08
"177",5077,9.21170516098143e-06,1.00894908663543e-08
"178",5079,9.6603371241104e-06,1.05808730822677e-08
"179",5083,1.09040757692746e-05,1.19431278962482e-08
"180",5085,7.67784121074619e-06,8.40946463389506e-09
"181",5086,1.06746616492343e-05,1.1691852846916e-08
"182",5108,3.52201087513604e-06,3.85762417868132e-09
"183",5112,4.39707209706453e-06,4.81607020488995e-09
"184",5121,9.89607352542755e-06,1.08390728646523e-08
"185",5123,9.28493387729668e-06,1.01696975654947e-08
"186",5128,7.13978791967187e-06,7.82014010916963e-09
"187",5130,9.30602273233891e-06,1.01927959828466e-08
"188",5143,8.6242246848988e-06,9.44602922770953e-09
"189",5148,9.54146593361813e-06,1.04506746260878e-08
"190",5159,7.94525250806834e-06,8.70235762110442e-09
"191",5160,1.00410574234615e-05,1.09978723148537e-08
"192",5166,9.96457714815705e-06,1.09141042148489e-08
"193",5167,1.044454126777e-05,1.14398042363308e-08
"194",5168,1.09159707634608e-05,1.1956156367427e-08
"195",5172,8.8901350328282e-06,9.73727823968039e-09
"196",5184,6.2769812999891e-06,6.87511642934184e-09
"197",5192,1.00955310374114e-05,1.10575367331997e-08
"198",5212,1.02366111300709e-05,1.12120603834293e-08
"199",5244,8.48899095571121e-06,9.29790904240001e-09
"200",5266,9.87319269402713e-06,1.08140117130637e-08
"201",5267,8.40431279521171e-06,9.20516187865467e-09
"202",5270,1.01694595119962e-05,1.11385098707516e-08
"203",5275,9.58885768654887e-06,1.05025823510941e-08
"204",5294,7.79010882324689e-06,8.53243025547304e-09
"205",5315,8.8764205066513e-06,9.72225685284917e-09
"206",5322,7.99611776336574e-06,8.75806983939292e-09
"207",5333,1.05960527468858e-05,1.16057532824598e-08
"208",5360,9.18976397305715e-06,1.00654588971053e-08
"209",5375,1.00874071683885e-05,1.10486387386511e-08
"210",5379,1.03885688193111e-05,1.13784981591579e-08
"211",5384,1.04545749061433e-05,1.14507939826323e-08
"212",5397,9.28600360227401e-06,1.01708692248346e-08
"213",5404,1.02376777296665e-05,1.1213228619569e-08
"214",5410,5.25018603771582e-06,5.7504775878596e-09
"215",5414,7.83764907378609e-06,8.58450062846231e-09
"216",5416,1.28255505230221e-06,1.4047700463332e-09
"217",5432,7.93038099504031e-06,8.68606899785357e-09
"218",5445,9.75269013594829e-06,1.06820264358689e-08
"219",5455,1.02412753313117e-05,1.12171690375813e-08
"220",5481,1.05169096945635e-05,1.15190686687442e-08
"221",5489,1.02924322048393e-05,1.12732006624746e-08
"222",5493,2.87791880706194e-06,3.15215641518284e-09
"223",5514,9.94167579122846e-06,1.08890205818494e-08
"224",5519,1.08862530875005e-05,1.1923606886638e-08
"225",5520,1.06501651361564e-05,1.16650220549358e-08
"226",5532,1.02220463869062e-05,1.11961077622193e-08
"227",5533,1.08986618192505e-05,1.19371980495625e-08
"228",5534,1.08206231779924e-05,1.18517230865196e-08
"229",5547,1.02865827103828e-05,1.12667937682178e-08
"230",5598,9.12162652698127e-06,9.9908286166279e-09
"231",5605,1.0523635988939e-05,1.15264359134053e-08
"232",5606,9.26876764074886e-06,1.01519908441937e-08
"233",5614,9.30211264932482e-06,1.0188513307037e-08
"234",5617,1.01213812311955e-05,1.10858501984617e-08
"235",5626,8.87277909057118e-06,9.71826844531345e-09
"236",5627,1.06923074180355e-05,1.17111800854715e-08
"237",5629,1.04842164557559e-05,1.14832600829747e-08
"238",5645,9.82582818083991e-06,1.07621338234829e-08
"239",5650,6.39024559621692e-06,6.99917370889038e-09
"240",5666,6.71746805065171e-06,7.35757727344109e-09
"241",5670,9.39614329510805e-06,1.02915041567449e-08
"242",5674,9.52449159048095e-06,1.04320827935169e-08
"243",5729,1.00145070596818e-05,1.0968791960221e-08
"244",5761,9.43202502753813e-06,1.03308050684974e-08
"245",5772,4.35508582605411e-06,4.77008305153791e-09
"246",5777,7.71090648584501e-06,8.44568070738774e-09
"247",5795,9.96541453807248e-06,1.09150213998603e-08
"248",5803,1.01519073967417e-05,1.11192852100129e-08
"249",5804,1.057859282739e-05,1.15866296028368e-08
"250",5812,8.76178260185724e-06,9.59669507322808e-09
"251",5815,4.50133036066905e-06,4.93026326469775e-09
"252",5845,9.36439089632668e-06,1.02567260638846e-08
"253",5851,1.03177951667838e-05,1.13009804674522e-08
"254",5855,9.02134925740219e-06,9.8809959007691e-09
"255",5856,1.04430294264468e-05,1.1438148331267e-08
"256",5860,1.0156274745579e-05,1.1124068724621e-08
"257",5864,1.00047081102633e-05,1.09580592664439e-08
"258",5871,1.07722101479736e-05,1.17986967666743e-08
"259",5876,7.71645469400939e-06,8.4517576057058e-09
"260",5901,6.56454653061147e-06,7.19008382323272e-09
"261",5906,8.57700405801475e-06,9.39430893539403e-09
"262",5907,9.05642349508316e-06,9.91941237139448e-09
"263",5931,8.78601826811477e-06,9.62324016222866e-09
"264",5932,1.08960143980949e-05,1.1934298354978e-08
"265",5944,1.03934772626014e-05,1.13838743292458e-08
"266",5950,7.76828242907942e-06,8.50852401870692e-09
"267",5954,1.00574043528858e-05,1.1015776947301e-08
"268",5956,9.03963245926242e-06,9.90102131354043e-09
"269",5973,4.7785753271314e-06,5.23392697385695e-09
"270",5995,1.04142086528038e-05,1.14065812188432e-08
"271",5999,9.77115463094987e-06,1.07022504172507e-08
"272",6000,8.99315717210492e-06,9.85011738456179e-09
"273",6008,9.36530897499523e-06,1.02577316265008e-08
"274",6009,9.89324557152186e-06,1.08359754343065e-08
"275",6020,1.07791995058992e-05,1.18063521422773e-08
"276",6051,1.05646727572985e-05,1.15713830857595e-08
"277",6062,5.05271486961765e-06,5.53418934240707e-09
"278",6064,1.12114676476334e-05,1.22798112241329e-08
"279",6085,3.82254331933893e-06,4.18679443520145e-09
"280",6099,1.0338619123527e-05,1.13237887442793e-08
"281",6101,9.18223099806222e-06,1.00572081030254e-08
"282",6111,9.11175771368355e-06,9.98001940162492e-09
"283",6112,1.02504229884361e-05,1.12271883772575e-08
"284",6127,6.2847320851532e-06,6.88360578877678e-09
"285",6158,8.63988287145487e-06,9.46317948680709e-09
"286",6164,9.44234092195768e-06,1.03421039670949e-08
"287",6167,9.69128153404123e-06,1.06147661928162e-08
"288",6180,6.78572654246457e-06,7.43234013413425e-09
"289",6188,1.00755951591621e-05,1.10357011600899e-08
"290",6196,1.01279589312644e-05,1.10930546892272e-08
"291",6212,9.78107610912267e-06,1.0713117315578e-08
"292",6235,7.54648522890637e-06,8.26559170745495e-09
"293",6236,9.37731153419383e-06,1.02708779125891e-08
"294",6245,9.89098816503563e-06,1.08335029189875e-08
"295",6255,9.71487181969672e-06,1.06406044027346e-08
"296",6259,1.01121451636129e-05,1.10757340236724e-08
"297",6268,9.87796656707924e-06,1.08192404896815e-08
"298",6269,9.77918475064138e-06,1.07110457290705e-08
"299",6286,1.00702843517927e-05,1.10298842845484e-08
"300",6300,2.16706120900075e-06,2.37356101752546e-09
"301",6306,8.06793470584294e-06,8.83673023641067e-09
"302",6308,9.77025704158804e-06,1.07012672963724e-08
"303",6321,9.97267781942182e-06,1.09229768011192e-08
"304",6355,9.93354899927771e-07,1.08801193858463e-09
"305",6363,1.08947601998443e-05,1.19329246438602e-08
"306",6366,3.83029066218453e-06,4.1952800242985e-09
"307",6374,1.03492391415001e-05,1.13354207464405e-08
"308",6375,1.00255721140794e-05,1.09809114064397e-08
"309",6385,9.3606184640676e-06,1.02525941556053e-08
"310",6389,1.67003880868546e-06,1.82917722747586e-09
"311",6391,6.12366927934226e-06,6.7071952676257e-09
"312",6398,6.26709408398954e-06,6.86428705803893e-09
"313",6400,8.91903306988262e-06,9.76892997796563e-09
"314",6406,7.57607237157763e-06,8.29799821640485e-09
"315",6415,9.84149067245326e-06,1.07792887978678e-08
"316",6421,1.03490003663834e-05,1.13351592183827e-08
"317",6423,1.0355045804214e-05,1.13417807275071e-08
"318",6439,8.29009423938668e-06,9.0800594078715e-09
"319",6458,1.0642804055696e-05,1.1656959535264e-08
"320",6461,1.00956199492259e-05,1.10576341174434e-08
"321",6467,9.72750338185579e-06,1.06544396296339e-08
"322",6470,4.60596571773685e-06,5.04486935129995e-09
"323",6474,3.19837425337188e-07,3.50314814169976e-10
"324",6475,7.79386937890713e-06,8.5365491554295e-09
"325",6479,6.63507285789974e-06,7.26733062201505e-09
"326",6491,1.0052827727036e-05,1.10107642136211e-08
"327",6494,9.56925520830011e-06,1.04811119477548e-08
"328",6495,8.76455902668378e-06,9.59973606427577e-09
"329",6499,9.07909790815532e-06,9.94424743500035e-09
"330",6501,8.68597902503179e-06,9.51366815447075e-09
"331",6505,7.78786834442633e-06,8.52997628086126e-09
"332",6512,1.02230896925761e-05,1.11972504847493e-08
"333",6516,8.77557783360449e-06,9.61180485608378e-09
"334",6519,6.4026387252986e-06,7.01274778236429e-09
"335",6542,9.8465252491753e-06,1.07848031206739e-08
"336",6549,3.83321237128216e-06,4.19848014379207e-09
"337",6560,1.08516151093324e-05,1.18856682468044e-08
"338",6572,1.00903373601763e-05,1.10518481491526e-08
"339",6582,9.69363085265863e-06,1.06173393785965e-08
"340",6590,9.9559515656362e-06,1.09046566983967e-08
"341",6620,7.440679799837e-06,8.1497040523954e-09
"342",6629,4.60840378028741e-06,5.04753973744514e-09
"343",6635,1.00152653595858e-05,1.09696225187139e-08
"344",6640,9.2660704174175e-06,1.01490366017716e-08
"345",6646,1.01075681068762e-05,1.10707208180463e-08
"346",6653,9.89393817598091e-06,1.0836734037219e-08
"347",6660,1.83517382813375e-06,2.01004800452766e-09
"348",6668,9.18777524481863e-06,1.00632806624519e-08
"349",6705,1.02627610152952e-05,1.12407020978042e-08
"350",6729,9.88264092432374e-06,1.08243602676054e-08
"351",6734,5.8790027973256e-06,6.43921445490208e-09
"352",6744,6.5225251943521e-06,7.14405826325531e-09
"353",6790,3.00165087258064e-06,3.287678940395e-09
"354",6794,1.04192571092681e-05,1.14121107439957e-08
"355",6795,7.85825114495209e-06,8.60706587617973e-09
"356",6829,9.8111577314748e-06,1.07460654233021e-08
"357",6832,9.86643209579935e-06,1.08066068957277e-08
"358",6839,8.83644532968246e-06,9.67847243119656e-09
"359",6841,8.61497064281134e-06,9.4358933656203e-09
"360",6842,1.0620595871754e-05,1.16326351278796e-08
"361",6846,9.72987947188961e-06,1.06570421378857e-08
"362",6869,3.91741390506797e-06,4.29070526294411e-09
"363",6872,1.06891501328986e-05,1.17077219418385e-08
"364",6873,8.20579278131889e-06,8.98772484262748e-09
