"","node","closeness","n.closeness"
"1",3981,8.37800651278351e-06,7.43390107611669e-09
"2",3988,8.14206105930536e-06,7.22454397453892e-09
"3",3992,4.23254119086486e-06,3.75558224566536e-09
"4",4014,2.39940204715501e-06,2.12901690075866e-09
"5",4026,7.99164903085863e-06,7.09108166003428e-09
"6",4028,7.42039192860611e-06,6.58419869441536e-09
"7",4029,7.88801692529777e-06,6.99912770656412e-09
"8",4038,7.79903415429978e-06,6.92017227533255e-09
"9",4043,2.75912173103092e-06,2.44820029372752e-09
"10",4047,8.47000521139765e-06,7.51553257444334e-09
"11",4049,8.45945532074502e-06,7.50617153570987e-09
"12",4073,8.42257151103458e-06,7.47344410916999e-09
"13",4077,8.53605385288644e-06,7.57413829005008e-09
"14",4085,7.19563197379417e-06,6.38476661383689e-09
"15",4086,8.41688280554938e-07,7.46839645567824e-10
"16",4096,8.65687360654177e-06,7.68134304040974e-09
"17",4100,8.47696630469899e-06,7.52170923220851e-09
"18",4108,7.20655743726665e-06,6.39446090263234e-09
"19",4109,8.57991383674395e-06,7.61305575576215e-09
"20",4113,7.74352034646992e-06,6.87091423821643e-09
"21",4114,6.23299671881252e-06,5.53060933346275e-09
"22",4127,7.53684567644675e-06,6.68752943784095e-09
"23",4129,6.42868443312768e-06,5.70424528227833e-09
"24",4134,1.2952057223172e-06,1.14925086274818e-09
"25",4136,5.33269635391146e-06,4.73176251456207e-09
"26",4149,8.49893320758831e-06,7.54120071658235e-09
"27",4171,7.9701462762846e-06,7.07200201977338e-09
"28",4175,8.45663552368024e-06,7.50366949749799e-09
"29",4176,8.49113614423309e-06,7.5342822930196e-09
"30",4178,4.4208155063043e-06,3.92264020080239e-09
"31",4182,8.11644778278333e-06,7.20181702110322e-09
"32",4190,8.17303490089933e-06,7.25202741872167e-09
"33",4204,7.1548441221206e-06,6.34857508617622e-09
"34",4209,6.46943701095197e-06,5.74040551104878e-09
"35",4215,7.60318774931276e-06,6.7463955184674e-09
"36",4216,8.58034937724137e-06,7.61344221583085e-09
"37",4221,6.78662832635643e-06,6.02185299587971e-09
"38",4224,6.99288566934214e-06,6.20486749719799e-09
"39",4229,6.83250673815682e-06,6.06256143580907e-09
"40",4233,8.26060394415258e-06,7.32972843314337e-09
"41",4244,4.03905105913603e-06,3.58389623703285e-09
"42",4259,3.70603818486344e-06,3.28841010191965e-09
"43",4265,7.15580204341765e-06,6.34942506070776e-09
"44",4273,8.26443587279454e-06,7.33312854728885e-09
"45",4277,6.30946775000454e-06,5.59846295475115e-09
"46",4285,2.56182883574568e-06,2.27314004946378e-09
"47",4288,8.64755632505707e-06,7.67307570989979e-09
"48",4289,8.19395937212267e-06,7.27059394154629e-09
"49",4298,8.59056457758602e-06,7.62250628002308e-09
"50",4308,7.92350976282048e-06,7.03062090756032e-09
"51",4312,8.00287259184632e-06,7.1010404541671e-09
"52",4316,6.30964144922144e-06,5.59861708005452e-09
"53",4317,7.2027763700015e-06,6.39110591836868e-09
"54",4321,8.20500198071419e-06,7.28039217454675e-09
"55",4325,8.39200341807971e-06,7.44632069039903e-09
"56",4326,8.22476475834234e-06,7.29792791334724e-09
"57",4329,8.46637257233137e-06,7.5123092922195e-09
"58",4330,7.02686593238288e-06,6.23501857354293e-09
"59",4337,6.91510970187776e-06,6.13585599101842e-09
"60",4343,7.56519374154107e-06,6.7126830004801e-09
"61",4351,8.1619746537748e-06,7.24221353484898e-09
"62",4356,7.72908254798038e-06,6.85810341435703e-09
"63",4357,3.86857687469958e-06,3.43263254188073e-09
"64",4364,7.57643909314858e-06,6.72266112967931e-09
"65",4373,5.86020126374206e-06,5.19982365904353e-09
"66",4374,7.55506217133304e-06,6.70369314226534e-09
"67",4375,8.23675849729889e-06,7.30857009520753e-09
"68",4380,6.54475484389635e-06,5.80723588633216e-09
"69",4388,7.0701605913906e-06,6.2734344200449e-09
"70",4390,7.09829274836296e-06,6.29839640493607e-09
"71",4391,8.11870889228973e-06,7.20382332944963e-09
"72",4392,7.67256659391294e-06,6.80795616141344e-09
"73",4393,8.11577066983002e-06,7.2012162110293e-09
"74",4402,7.74101133172423e-06,6.8686879607136e-09
"75",4408,8.20212037866539e-06,7.27783529606512e-09
"76",4412,8.52075115785704e-06,7.56056003359098e-09
"77",4425,3.19208567075599e-06,2.83237415328837e-09
"78",4426,8.51966672546277e-06,7.55959780431479e-09
"79",4432,7.29361201116523e-06,6.47170542250686e-09
"80",4433,7.14007997323404e-06,6.33547468787404e-09
"81",4439,8.53113701974998e-06,7.56977552772847e-09
"82",4444,6.93330928713407e-06,6.15200469133458e-09
"83",4454,8.63219875235219e-06,7.6594487598511e-09
"84",4464,8.42499067726271e-06,7.47559066305475e-09
"85",4466,7.56891588612041e-06,6.7159857019702e-09
"86",4467,7.98645704060114e-06,7.08647474764963e-09
"87",4472,7.86839046151965e-06,6.98171292060306e-09
"88",4474,6.30636536316192e-07,5.59571017139478e-10
"89",4482,7.8776223627977e-06,6.98990449227835e-09
"90",4485,6.31919198366826e-06,5.60709137858763e-09
"91",4486,6.64422581661022e-06,5.89549761899753e-09
"92",4487,7.56807713071287e-06,6.71524146469643e-09
"93",4499,8.50605431303195e-06,7.54751935495293e-09
"94",4503,8.30858381625233e-06,7.37230152285034e-09
"95",4521,8.3589530903099e-06,7.41699475626433e-09
"96",4523,2.46777689156182e-06,2.18968668284101e-09
"97",4533,7.45741482229712e-06,6.61704953176319e-09
"98",4542,7.53770273347679e-06,6.68828991435385e-09
"99",4546,7.65368444672776e-06,6.79120181608497e-09
"100",4550,7.55121447927286e-06,6.70027904105844e-09
"101",4560,8.53749820522827e-06,7.5754198804155e-09
"102",4562,7.79415673224326e-06,6.91584448291327e-09
"103",4563,8.42921836819052e-06,7.47934194160650e-09
"104",4564,7.7774043128829e-06,6.90097986946131e-09
"105",4567,8.29162869939595e-06,7.35725705359002e-09
"106",4570,8.4690450431999e-06,7.51468060621109e-09
"107",4590,7.49290693449296e-06,6.64854208916855e-09
"108",4595,7.12051395832402e-06,6.31811353888555e-09
"109",4597,6.49744516649363e-06,5.76525746805113e-09
"110",4600,3.32254809126231e-06,2.94813495231794e-09
"111",4608,7.7182123865857e-06,6.84845819572822e-09
"112",4616,7.70734639897312e-06,6.83881668054403e-09
"113",4632,7.82702266070474e-06,6.945006797431e-09
"114",4634,8.48175171453082e-06,7.52595538112762e-09
"115",4635,8.02697237615547e-06,7.1224244686384e-09
"116",4645,7.99009544647016e-06,7.08970314682357e-09
"117",4646,8.16012269886982e-06,7.24057027406373e-09
"118",4652,8.33412122406966e-06,7.39496115711593e-09
"119",4653,8.27689016563972e-06,7.34417938388618e-09
"120",4658,8.33623287483988e-06,7.39683484901498e-09
"121",4659,7.59780498905853e-06,6.74161933368104e-09
"122",4665,6.49401899426978e-06,5.76221738621986e-09
"123",4669,8.60686426440886e-06,7.63696917871239e-09
"124",4670,2.66651386577996e-06,2.36602827487131e-09
"125",4671,8.03694339585526e-06,7.13127186854947e-09
"126",4674,7.76592511313582e-06,6.89079424413117e-09
"127",4678,6.41308333908402e-06,5.69040225295831e-09
"128",4682,7.85035600605631e-06,6.96571074184234e-09
"129",4685,6.26755479221594e-06,5.56127310755630e-09
"130",4690,7.34786132236856e-06,6.51984145729242e-09
"131",4694,8.52393088694026e-06,7.56338144360272e-09
"132",4695,7.32418496886022e-06,6.49883315781741e-09
"133",4705,5.10966065319139e-06,4.53386038437568e-09
"134",4711,7.99370409031678e-06,7.09290513781436e-09
"135",4717,4.6120276832847e-06,4.09230495411243e-09
"136",4721,7.74347156855902e-06,6.87087095701776e-09
"137",4737,8.50624694100626e-06,7.54769027595942e-09
"138",4738,3.9234277163754e-06,3.48130232153984e-09
"139",4748,8.62169744910958e-06,7.65013083328268e-09
"140",4749,8.67268071840174e-06,7.69536887169631e-09
"141",4759,8.51215843675667e-06,7.55293561380361e-09
"142",4769,8.27538070423996e-06,7.34284002150839e-09
"143",4773,8.35570935461657e-06,7.41411655245481e-09
"144",4802,7.56413154842252e-06,6.71174050436781e-09
"145",4807,7.21246922338194e-06,6.39970649812062e-09
"146",4810,7.97822506690986e-06,7.07917042316758e-09
"147",4812,6.94374448892521e-06,6.16126396532849e-09
"148",4827,8.10110169436855e-06,7.18820026119658e-09
"149",4834,8.40558734447201e-06,7.45837386377285e-09
"150",4837,7.78469801692453e-06,6.9074516565435e-09
"151",4841,7.75457313478943e-06,6.88072150380606e-09
"152",4850,8.00182599859937e-06,7.10011179999944e-09
"153",4856,6.56200687963238e-06,5.82254381511303e-09
"154",4862,1.09395197718078e-06,9.70676111074338e-10
"155",4866,7.79174949176714e-06,6.91370851088477e-09
"156",4869,7.79854388851181e-06,6.91973725688714e-09
"157",4871,8.45882030555105e-06,7.50560807945967e-09
"158",4872,3.14851016465261e-06,2.79370910794375e-09
"159",4877,3.58582635307556e-06,3.18174476759145e-09
"160",4890,7.78452772005814e-06,6.90730055018469e-09
"161",4893,7.59248952741653e-06,6.73690286372363e-09
"162",4894,7.75727784932157e-06,6.88312142796945e-09
"163",4900,8.08804308482867e-06,7.17661320747886e-09
"164",4906,8.07618880712267e-06,7.16609477118249e-09
"165",4918,7.92109156962555e-06,7.02847521705905e-09
"166",4921,7.11053554744584e-06,6.30925958069729e-09
"167",4929,8.60221028402753e-06,7.63283964864910e-09
"168",4937,7.91562938464681e-06,7.02362855780551e-09
"169",4939,6.88244086034845e-06,6.10686855399153e-09
"170",4947,7.23909973039674e-06,6.42333605181610e-09
"171",4951,7.93963467292499e-06,7.04492872486689e-09
"172",4957,8.66438409293594e-06,7.68800718095469e-09
"173",4972,8.07555697540328e-06,7.16553413966573e-09
"174",4989,7.81510303715696e-06,6.93443037902126e-09
"175",4995,8.29519431924934e-06,7.36042086889915e-09
"176",4996,8.44616109578795e-06,7.49437541773554e-09
"177",5007,8.47467122538858e-06,7.51967278206617e-09
"178",5009,8.46629836114688e-06,7.51224344378605e-09
"179",5018,6.41231089822967e-06,5.68971685734665e-09
"180",5020,6.94540290916395e-06,6.16273550058913e-09
"181",5023,7.96472884125273e-06,7.06719506765992e-09
"182",5038,8.5216156803446e-06,7.5613271342898e-09
"183",5049,7.91692237912522e-06,7.02477584660623e-09
"184",5050,8.44653567790313e-06,7.49470778873392e-09
"185",5062,7.93960670228737e-06,7.04490390619998e-09
"186",5063,8.27946968110366e-06,7.34646821748328e-09
"187",5081,8.25035751423331e-06,7.32063665859211e-09
"188",5091,7.50768371907276e-06,6.66165369926598e-09
"189",5114,7.77887180519178e-06,6.90228199218437e-09
"190",5132,8.24805770777759e-06,7.31859601399964e-09
"191",5134,8.6441455642756e-06,7.67004930281774e-09
"192",5146,7.9862212014958e-06,7.08626548491198e-09
"193",5151,8.28596358922115e-06,7.35223033648727e-09
"194",5159,7.98498563124711e-06,7.08516914928759e-09
"195",5172,7.96608016221851e-06,7.06839411022051e-09
"196",5184,7.11036729675479e-06,6.30911028993327e-09
"197",5186,7.98647590844056e-06,7.08649148929952e-09
"198",5193,7.57391414206577e-06,6.72042071168214e-09
"199",5194,7.32711780324535e-06,6.50143549533749e-09
"200",5201,8.1093121152831e-06,7.19548546165315e-09
"201",5209,6.39687682741997e-06,5.67602202965393e-09
"202",5218,7.77192401347953e-06,6.89611713707146e-09
"203",5222,8.53339278180172e-06,7.57177709121714e-09
"204",5240,8.23653273815928e-06,7.30836977653885e-09
"205",5253,8.1353990882305e-06,7.21863273134916e-09
"206",5255,7.60969139634539e-06,6.75216627892227e-09
"207",5260,8.20466842757125e-06,7.28009620902507e-09
"208",5265,7.48150232813033e-06,6.63842265140224e-09
"209",5268,8.35790428248758e-06,7.4160641370786e-09
"210",5274,3.13474151787291e-06,2.78149203005582e-09
"211",5279,8.19457013926404e-06,7.27113588222186e-09
"212",5284,8.48635079390241e-06,7.53003619689655e-09
"213",5302,7.74900505395814e-06,6.87578088195044e-09
"214",5304,8.17655361707712e-06,7.25514961586258e-09
"215",5306,8.33341757800791e-06,7.39433680391119e-09
"216",5309,7.68819235179206e-06,6.82182107523697e-09
"217",5313,2.23413379265276e-06,1.98237248682587e-09
"218",5315,8.44793933693834e-06,7.49595327146259e-09
"219",5316,7.76668785124498e-06,6.89147103038596e-09
"220",5318,8.49926974795091e-06,7.54149933269824e-09
"221",5327,8.3380833752188e-06,7.39847681918261e-09
"222",5337,7.71543358772988e-06,6.84599253569644e-09
"223",5341,7.78242202462984e-06,6.9054321425287e-09
"224",5345,8.37836469138069e-06,7.43421889208579e-09
"225",5351,8.46073622459769e-06,7.50730809635997e-09
"226",5371,7.29412346979497e-06,6.47215924560335e-09
"227",5376,8.36778797839787e-06,7.42483405359172e-09
"228",5377,6.93572749047848e-06,6.1541503908416e-09
"229",5379,6.45811309372801e-06,5.7303576696788e-09
"230",5404,8.59188003744659e-06,7.62367350261454e-09
"231",5405,8.39559335560541e-06,7.44950608305716e-09
"232",5406,7.97806502520245e-06,7.0790284163287e-09
"233",5409,7.30073953738471e-06,6.47802975810533e-09
"234",5414,8.04557947526797e-06,7.13893476066369e-09
"235",5420,8.06441251181931e-06,7.15564552956461e-09
"236",5426,8.34789960627748e-06,7.40718687336067e-09
"237",5428,8.1801842309494e-06,7.25837110110861e-09
"238",5446,7.39743213931332e-06,6.56382621057083e-09
"239",5448,2.33962855308885e-06,2.07597919528735e-09
"240",5467,7.74254048419028e-06,6.8700447951999e-09
"241",5472,7.93218748052018e-06,7.03832074580318e-09
"242",5479,3.31805018845248e-06,2.94414391167035e-09
"243",5493,8.41713477355371e-06,7.46862002977259e-09
"244",5494,8.20981413757129e-06,7.28466205640754e-09
"245",5503,8.56651538331922e-06,7.60116715467544e-09
"246",5505,8.47154405638069e-06,7.51689800921091e-09
"247",5514,8.4578097697616e-06,7.50471141948678e-09
"248",5523,8.49069895077654e-06,7.53389436626135e-09
"249",5525,8.33109690278454e-06,7.3922776422223e-09
"250",5526,4.85107751663928e-06,4.30441660748827e-09
"251",5532,8.16859141622862e-06,7.24808466391182e-09
"252",5536,7.87216953122588e-06,6.98506613240983e-09
"253",5539,7.32820183825189e-06,6.502397372007e-09
"254",5547,8.22141436769571e-06,7.29495507337685e-09
"255",5551,8.50002305402589e-06,7.54216774980115e-09
"256",5552,7.83848339932388e-06,6.95517604199102e-09
"257",5556,8.19144774241888e-06,7.26836534376121e-09
"258",5562,7.87775086325117e-06,6.99001851220157e-09
"259",5618,8.55586460661165e-06,7.59171659859064e-09
"260",5624,8.52199161445332e-06,7.56166070492753e-09
"261",5642,8.13434690664122e-06,7.21769911858139e-09
"262",5650,8.31724087406657e-06,7.37998302934035e-09
"263",5652,8.23373422347481e-06,7.30588662242663e-09
"264",5655,8.41128122990055e-06,7.46342611348763e-09
"265",5658,8.39174301959174e-06,7.44608963584005e-09
"266",5661,8.1134917237006e-06,7.19919407604312e-09
"267",5672,8.57434282152144e-06,7.60811253018762e-09
"268",5679,7.1780500267913e-06,6.36916595101269e-09
"269",5681,5.21568058532911e-06,4.6279330836993e-09
"270",5686,7.89263018525879e-06,7.00322110493238e-09
"271",5696,7.96442860952095e-06,7.06692866860777e-09
"272",5701,6.49034098061991e-06,5.75895384260862e-09
"273",5703,8.64491371806355e-06,7.67073089446633e-09
"274",5706,8.33855127083139e-06,7.39889198831534e-09
"275",5712,7.95666330089641e-06,7.06003842138102e-09
"276",5715,8.24428115945972e-06,7.31524503944962e-09
"277",5716,7.67723631560418e-06,6.81209965892119e-09
"278",5717,7.73155731099012e-06,6.8602992999025e-09
"279",5729,8.62192833484522e-06,7.65033570083871e-09
"280",5743,7.82164415418478e-06,6.94023438703175e-09
"281",5755,7.20335574860094e-06,6.39162000763171e-09
"282",5796,7.84943093740393e-06,6.96488991783845e-09
