"","node","closeness","n.closeness"
"1",3977,1.1372391841276e-06,7.47691771287045e-10
"2",3981,4.41463199306569e-06,2.90245364435614e-09
"3",3984,6.13381637798876e-06,4.03275238526546e-09
"4",3987,6.2027877918835e-06,4.07809848250066e-09
"5",3990,5.82556318547451e-06,3.83008756441453e-09
"6",4003,6.04306965027974e-06,3.97308984239299e-09
"7",4004,9.90667050692646e-07,6.51326134577677e-10
"8",4008,4.98255451577555e-06,3.27584123325152e-09
"9",4009,6.29485078178348e-06,4.13862641800361e-09
"10",4011,6.03836645852605e-06,3.96999767161476e-09
"11",4012,5.09567311597531e-06,3.35021243653867e-09
"12",4014,5.51074115946736e-06,3.62310398387072e-09
"13",4020,6.34547452621328e-06,4.1719096161823e-09
"14",4022,6.17836812365713e-06,4.06204347380482e-09
"15",4023,5.72960373960269e-06,3.76699785641202e-09
"16",4026,5.6248762018643e-06,3.69814345947686e-09
"17",4027,6.37454884837792e-06,4.19102488387766e-09
"18",4028,6.37105365188859e-06,4.1887269243186e-09
"19",4029,5.80102445281543e-06,3.81395427535531e-09
"20",4030,6.2543440776042e-06,4.11199479132426e-09
"21",4032,6.30947506819212e-06,4.14824133345965e-09
"22",4036,5.37278915487024e-06,3.53240575599621e-09
"23",4039,5.2989609199795e-06,3.48386648256377e-09
"24",4041,6.45363969117064e-06,4.24302412305762e-09
"25",4046,6.31742513402514e-06,4.15346820119996e-09
"26",4059,5.97619420562673e-06,3.92912176569805e-09
"27",4066,5.44791065780268e-06,3.58179530427526e-09
"28",4067,4.72937934138564e-06,3.10938812714375e-09
"29",4073,3.50275708817946e-06,2.30293036698189e-09
"30",4077,6.50547487743619e-06,4.27710379844588e-09
"31",4081,5.46206252287749e-06,3.59109962056377e-09
"32",4087,5.32834755817498e-06,3.50318708624259e-09
"33",4090,4.96101159872125e-06,3.26167757969839e-09
"34",4092,4.955679361431e-06,3.25817183526036e-09
"35",4095,5.87632843375594e-06,3.86346379602626e-09
"36",4102,1.54521758399949e-06,1.01592214595627e-09
"37",4107,6.114739657605e-06,4.02021016279093e-09
"38",4113,6.31376057635448e-06,4.15105889306672e-09
"39",4115,6.01923872890237e-06,3.95742191249334e-09
"40",4116,5.98381530686024e-06,3.93413235165039e-09
"41",4120,5.1362011478435e-06,3.37685808536719e-09
"42",4121,6.3321546213183e-06,4.16315228226055e-09
"43",4122,5.90440554569134e-06,3.8819234356945e-09
"44",4124,5.99964446846338e-06,3.94453942699762e-09
"45",4125,6.12124710697223e-06,4.02448856474177e-09
"46",4127,6.2306811977878e-06,4.09643734239829e-09
"47",4130,6.22346515316035e-06,4.09169306585164e-09
"48",4133,6.20313697780655e-06,4.07832805904441e-09
"49",4141,2.84558335479792e-06,1.87086348112947e-09
"50",4144,5.51332495485321e-06,3.62480273165892e-09
"51",4146,4.34441388155186e-06,2.85628789056664e-09
