"","i","j","w"
"1",3977,4273,4.14039325714111
"2",3977,6383,0.0742414444684982
"3",3977,9394,3.65148377418518
"4",3977,12569,0.189689233899117
"5",3977,12809,0.123301841318607
"6",3979,18573,3.46410155296326
"7",3980,5160,2.07019662857056
"8",3981,4252,2.2360680103302
"9",3981,4542,2.58198881149292
"10",3981,4630,0.222934365272522
"11",3981,5112,1.04924607276917
"12",3981,6836,0.307389318943024
"13",3984,5086,5.47722578048706
"14",3984,9147,15.4919338226318
"15",3987,16858,6.92820310592651
"16",3988,4666,0.949871361255646
"17",3988,18341,2.2360680103302
"18",3989,9350,1.00843894481659
"19",3990,4247,0.784464538097382
"20",3990,4330,0.537732839584351
"21",3990,4952,0.165483385324478
"22",3990,5121,0.291162669658661
"23",3990,5532,1.68033611774445
"24",3990,5707,0.544667363166809
"25",3990,6491,4.4721360206604
"26",3990,6974,0.832851469516754
"27",3990,9348,15.4919338226318
"28",3993,4775,1.74297869205475
"29",3993,7709,3.87298345565796
"30",3995,6560,2.87677979469299
"31",3995,7767,1.05166101455688
"32",3998,4670,3.23029136657715
"33",3998,7620,4.89897966384888
"34",4004,5046,2.87677979469299
"35",4004,5591,2.28416085243225
"36",4005,4694,0.962621927261353
"37",4005,5323,7.74596691131592
"38",4005,6538,1.30465614795685
"39",4005,10128,0.817632973194122
"40",4005,11787,4.14039325714111
"41",4006,4029,0.83045482635498
"42",4006,4209,2.82842707633972
"43",4006,11700,3.30289125442505
"44",4007,4029,2.39045715332031
"45",4007,7239,0.486264526844025
"46",4008,4036,0.35796183347702
"47",4008,5606,3.87298345565796
"48",4011,4080,2.82842707633972
"49",4011,5267,1.15470051765442
"50",4011,5442,3.75734567642212
"51",4011,6465,2.03419041633606
"52",4011,10112,2.44948983192444
"53",4011,15176,1.48385810852051
"54",4014,4329,1.4201432466507
"55",4014,4583,3.09838676452637
"56",4014,12728,0.121776267886162
"57",4017,5995,1.03279554843903
"58",4022,4144,3.87298345565796
"59",4022,4219,8.9442720413208
"60",4022,4467,2.25973081588745
"61",4022,6465,1.24837553501129
"62",4022,7860,2.41943359375
"63",4022,14237,8.9442720413208
"64",4022,16613,2.98142385482788
"65",4023,10148,0.190548211336136
"66",4025,6668,4
"67",4025,10377,7.74596691131592
"68",4026,11488,0.654653668403625
"69",4027,4114,4
"70",4027,4252,1.42614805698395
"71",4027,4376,0.457628756761551
"72",4027,4659,1.07417225837708
"73",4027,5313,1.58113884925842
"74",4027,10038,3.38061690330505
"75",4027,17346,1.45735847949982
"76",4027,19123,1.39121663570404
"77",4028,4143,0.590195655822754
"78",4028,4701,0.778498947620392
"79",4028,4752,0.671030104160309
"80",4028,4850,0.13543638586998
"81",4028,5123,2.1081850528717
"82",4028,5134,1.48385810852051
"83",4028,5267,2.58198881149292
"84",4028,5317,2.51312351226807
"85",4028,5362,0.613812744617462
"86",4028,5508,15.4919338226318
"87",4028,5847,6.32455539703369
"88",4028,9544,8.9442720413208
"89",4028,11373,15.4919338226318
"90",4028,12448,1.33829915523529
"91",4028,13436,5.85540056228638
"92",4028,15704,4.14039325714111
"93",4028,17120,2.03419041633606
"94",4028,17461,0.683985590934753
"95",4028,17875,2.25973081588745
"96",4029,4028,2.12798070907593
"97",4029,4039,5.47722578048706
"98",4029,4393,10.9544515609741
"99",4029,4784,1.18124890327454
"100",4029,5716,6.92820310592651
"101",4029,5937,4.2966890335083
"102",4029,7061,5.47722578048706
"103",4029,7305,2.87677979469299
