"","node","betweenness"
"1",4027,168
"2",4073,129
"3",4127,429
"4",4136,325
"5",4233,329
"6",4244,317
"7",4259,88
"8",4283,798
"9",4300,524
"10",4461,207
"11",4482,809
"12",4545,240
"13",4583,211
"14",4652,40
"15",4710,209
"16",4735,0
"17",4882,452
"18",4889,129
"19",4890,45
"20",5159,321
"21",5324,45
"22",5339,541
"23",5362,116
"24",5402,77
"25",6214,326
"26",6245,466
"27",6272,38
"28",6296,0
"29",6575,168
"30",6636,0
"31",6983,448
"32",7550,79
"33",8211,75
"34",9355,113
"35",9555,675
"36",10397,324
"37",10565,522
"38",10772,319
"39",10862,327
"40",11100,485
"41",11933,205
"42",12157,450
"43",13827,323
"44",14701,38
"45",15154,40
"46",15702,706
"47",17746,88
