"","i","j","w"
"1",3977,4185,0.181868287504996
"2",3985,4157,0.946320446783224
"3",3995,5561,0.580584749196877
"4",4045,10745,0.515254039285477
"5",4077,6544,1.14208048140225
"6",4080,4412,0.0171619928912699
"7",4086,5049,0.622171016682712
"8",4096,4196,0.0884401831748442
"9",4096,4882,0.99176940717084
"10",4096,6126,0.476731294336757
"11",4096,8713,0.666666666333333
"12",4097,4196,0.0478958870885591
"13",4097,6235,0.297921795107374
"14",4097,14129,0.3584405906144
"15",4100,14749,0.334887342251092
"16",4102,12838,0.519875244650099
"17",4109,4255,1.3284223281773
"18",4109,4283,0.54100178003404
"19",4109,4332,0.482242821615833
"20",4109,6721,0.4918693759526
"21",4118,4330,1.25656172470754
"22",4125,4357,0.182523491638748
"23",4125,18056,0.502096444918703
"24",4129,7261,0.270500889092809
"25",4134,4608,0.222957448855157
"26",4134,6707,0.782460795823024
"27",4144,4125,0.331800757985873
"28",4144,4882,0.308851917591586
"29",4144,8290,0.968245836551854
"30",4147,5740,0.239502350719153
"31",4149,5193,0.748830864080802
"32",4151,5404,0.423840439316496
"33",4157,4102,0.866025403784439
"34",4157,4439,0.327912916793468
"35",4157,4606,1.0084389679103
"36",4157,4881,0.850230301741828
"37",4157,5062,0.5
"38",4157,5454,0.728679251111214
"39",4157,5839,0.939336436533791
"40",4157,6621,0.517549168678687
"41",4157,7176,7.74596669241483
"42",4157,10781,0.755928945734981
"43",4157,10782,0.652328072368498
"44",4157,12838,1.73205080756888
"45",4157,15977,0.468807230106363
"46",4167,4125,0.20370020864005
"47",4167,10760,0.227135891043225
"48",4173,4355,0.216930456598422
"49",4176,5563,0.027422818965234
"50",4182,6268,7.74596669241483
"51",4182,13537,0.4
"52",4185,4481,0.217100799169418
"53",4185,5167,0.374853600756349
"54",4185,6590,0.171540633670276
"55",4194,4442,0.229617240206392
"56",4196,4283,0.821070827030166
"57",4196,6384,0.123309654934235
"58",4196,12268,0.0837511910363071
"59",4198,5919,1.09544511501033
"60",4198,15696,1.77704663304034
"61",4207,4412,0.522232967170783
"62",4207,5086,0.782460795823024
"63",4207,6987,0.664211163712264
"64",4207,14859,0.211603683805363
"65",4207,17584,1.77704663304034
"66",4212,4185,0.794719414007233
"67",4242,4285,0.238252863571458
"68",4255,4109,0.778498944122598
"69",4255,4157,1.0639903528698
"70",4255,4332,2.07019667785455
"71",4255,16673,0.375734573868309
"72",4259,11075,0.636714539648656
"73",4283,4109,0.327326835135771
"74",4283,4196,0.624187783443412
"75",4283,4332,0.64326752055424
"76",4283,5515,0.608580619145894
"77",4283,6016,0.480384460614621
"78",4283,6675,1.49071198492532
"79",4283,6721,0.798935461723912
"80",4283,9164,0.477636767847702
"81",4283,9328,0.960768922790491
"82",4283,9798,0.36596252677016
"83",4283,13330,0.128991995875713
"84",4285,7356,0.39477101590669
"85",4293,4845,1.54919333848297
"86",4301,13036,0.57575316933561
"87",4312,4439,1.82574185825927
"88",4316,6230,0.512989175324392
"89",4316,6691,1.34839972485906
"90",4318,4255,0.15098460848709
"91",4330,6590,1.61514570612066
"92",4332,4109,0.411113225279849
"93",4332,4283,0.312601773827341
"94",4332,6199,0.54909701966046
"95",4332,13860,0.7352146217262
"96",4355,4185,0.201824668957984
"97",4355,5049,0.498961576677002
"98",4357,6846,0.401609663728352
"99",4357,16723,0.327034969078232
"100",4362,4533,0.494871659119817
"101",4362,5088,0.464572209672512
"102",4370,5044,1.73205080756888
"103",4370,5705,2.58198889734251
"104",4375,10725,0.553283334287235
"105",4377,9761,0.178079962376456
"106",4385,5442,0.487950036376677
"107",4412,4086,0.396837893855917
"108",4412,5049,0.505291151713544
"109",4412,5088,0.431665846459967
"110",4412,5493,1.30930734130685
"111",4412,5621,1.82574185825927
"112",4412,7533,0.786483757619952
"113",4412,9734,0.495884703333345
"114",4412,14607,2.07019667785455
"115",4423,16223,0.256213805248663
"116",4435,15920,0.73192505422345
"117",4439,4157,0.261861467192101
"118",4439,4701,1.87867287306758
"119",4439,6582,0.535799719111535
"120",4446,5205,0.983738753429995
"121",4446,10360,1.69030850941478
"122",4446,10584,1.77704663304034
"123",4448,7568,0.161129717929375
"124",4462,7167,0.912870928992703
"125",4466,5740,0.408248289647366
"126",4474,9477,0.492864057322098
"127",4476,4182,5.47722557505166
"128",4476,4694,1.10656666993001
"129",4481,4212,0.472279924409243
"130",4481,5684,1.73205080756888
"131",4481,11019,0.287479787115547
"132",4488,7269,0.652328072368498
"133",4490,7350,1.51910905039763
"134",4505,10245,1.29099444847761
"135",4508,4157,0.109632248905147
"136",4508,6143,5.47722557505166
"137",4533,4435,1.3284223281773
"138",4533,16990,0.803219328701694
