"","i","j","w"
"1",3981,8264,2.65684461593628
"2",4006,7579,1.209716796875
"3",4049,18904,1.09271669387817
"4",4058,6214,0.843899369239807
"5",4062,4006,0.710818648338318
"6",4086,7420,0.752354800701141
"7",4087,5517,2.16930460929871
"8",4122,18511,3.03821802139282
"9",4134,4122,5.16397762298584
"10",4134,9741,7.74596691131592
"11",4199,4665,1.82574188709259
"12",4199,10238,4.4721360206604
"13",4317,4451,3.87298345565796
"14",4317,5146,1.83855426311493
"15",4317,18438,3.75734567642212
"16",4432,14415,8.9442720413208
"17",4451,18746,4.4721360206604
"18",4474,4049,1.8131936788559
"19",4630,12707,15.4919338226318
"20",4658,18479,4.89897966384888
"21",4665,5490,5.16397762298584
"22",4684,18489,2.69679951667786
"23",4684,18920,0.49715980887413
"24",4685,5795,4.14039325714111
"25",4945,4134,15.4919338226318
"26",4945,7075,8.9442720413208
"27",4945,18677,0.88561487197876
"28",5132,18794,1.2324720621109
"29",5146,4134,2.2360680103302
"30",5379,18429,2.2360680103302
"31",5490,4685,1.8131936788559
"32",5517,10374,0.688020944595337
"33",5525,8264,6.92820310592651
"34",5547,18428,4
"35",5795,18769,2.2360680103302
"36",6096,5379,1.87867283821106
"37",6096,5547,3.09838676452637
"38",6214,6463,1.53392994403839
"39",6267,7655,8.9442720413208
"40",6463,4684,1.71079778671265
"41",7004,4199,5.16397762298584
"42",7004,18284,6.32455539703369
"43",7075,4432,2.08893179893494
"44",7151,6096,3.03821802139282
"45",7243,10346,1.04446589946747
"46",7359,4062,0.83165055513382
"47",7420,18299,2.54685807228088
"48",7579,11136,0.433012694120407
"49",7655,11200,3.16227769851685
"50",7655,18697,1.3856406211853
"51",7731,11252,1.82574188709259
"52",8009,4086,0.38023453950882
"53",8063,5525,1.87867283821106
"54",8264,4317,4
"55",8264,18217,6.92820310592651
"56",8473,18217,7.74596691131592
"57",8866,18530,15.4919338226318
"58",8886,18604,5.85540056228638
"59",9741,13050,3.75734567642212
"60",9881,4199,2.82842707633972
"61",10090,18963,6.92820310592651
"62",10238,7655,1.71079778671265
"63",10346,18479,1.36930644512177
"64",10374,7243,3.38061690330505
"65",11136,8009,1.96747756004333
"66",11200,18217,4.89897966384888
"67",11252,7151,2.87677979469299
"68",12707,8063,4.14039325714111
"69",12984,18438,5.16397762298584
"70",13050,4630,6.32455539703369
"71",13332,4317,6.92820310592651
"72",14415,8866,4.89897966384888
"73",14935,18604,5.47722578048706
"74",16425,7004,2.69679951667786
"75",18094,4474,1.30930733680725
"76",18201,13332,1.95180010795593
"77",18217,4945,1.89264094829559
"78",18217,10090,15.4919338226318
"79",18217,15690,0.154919341206551
"80",18284,18511,1.71079778671265
"81",18299,4684,0.500783085823059
"82",18302,3981,1.90692520141602
"83",18428,4658,1.57296752929688
"84",18429,18302,1.65144562721252
"85",18433,8473,2.6186146736145
"86",18438,7731,2.03419041633606
"87",18438,18660,2.73861289024353
"88",18479,4058,1.66090965270996
"89",18479,4317,2.78243327140808
"90",18489,18582,1.47709786891937
"91",18511,18201,4
"92",18511,18817,3.03821802139282
"93",18530,18660,5.85540056228638
"94",18582,7004,3.87298345565796
"95",18604,12984,3.87298345565796
"96",18604,18747,2
"97",18660,16425,2.12798070907593
"98",18660,18719,3.16227769851685
"99",18677,18094,2.78243327140808
"100",18697,6096,3.23029136657715
"101",18719,8886,2.6186146736145
"102",18746,19094,15.4919338226318
"103",18747,4945,4.14039325714111
"104",18769,9881,2.30940103530884
"105",18794,7359,0.860662937164307
"106",18817,14935,3.87298345565796
"107",18904,4087,1.65144562721252
"108",18920,18433,1.40257370471954
"109",18963,4945,5.47722578048706
"110",19094,6267,2.39045715332031
