"","i","j","w"
"1",4077,6544,2.28416085243225
"2",4118,4330,2.51312351226807
"3",4147,5740,0.479004710912704
"4",4173,4355,0.433860927820206
"5",4182,6268,15.4919338226318
"6",4185,6590,0.343081265687943
"7",4198,5919,2.19089031219482
"8",4198,15696,3.55409336090088
"9",4207,5086,1.56492161750793
"10",4207,17584,3.55409336090088
"11",4312,4439,3.65148377418518
"12",4330,6590,3.23029136657715
"13",4355,4185,0.40364933013916
"14",4355,5049,0.997923135757446
"15",4362,4533,0.989743292331696
"16",4439,4701,3.75734567642212
"17",4466,5740,0.816496551036835
"18",4476,4182,10.9544515609741
"19",4476,4694,2.21313333511353
"20",4488,7269,1.30465614795685
"21",4508,6143,10.9544515609741
"22",4533,17154,0.430997103452682
"23",4608,5500,0.12065938860178
"24",4633,4608,0.316756129264832
"25",4694,4207,15.4919338226318
"26",4701,4077,1.71079778671265
"27",4701,4476,1.56492161750793
"28",4701,4863,2.69679951667786
"29",4701,6590,3.46410155296326
"30",4863,6548,2.28416085243225
"31",4957,5750,4
"32",5035,4198,4
"33",5049,5813,1.01929438114166
"34",5086,12825,6.92820310592651
"35",5133,6590,1.51185786724091
"36",5266,8473,0.782460808753967
"37",5500,17586,0.105903141200542
"38",5738,4355,1.26071560382843
"39",5740,5738,4.2966890335083
"40",5740,5813,0.545004308223724
"41",5750,16360,1.83855426311493
"42",5751,4701,2.05195665359497
"43",5813,5266,0.731925070285797
"44",5813,5817,1.52646553516388
"45",5813,8590,0.0547417923808098
"46",5817,6675,0.579771041870117
"47",5919,4198,4.89897966384888
"48",5919,7061,1.4704293012619
"49",6143,5919,3.75734567642212
"50",6268,12813,1.50470960140228
"51",6544,6699,4
"52",6548,4508,8.9442720413208
"53",6590,4118,1.05409252643585
"54",6590,5133,1.27342903614044
"55",6590,11018,3.09838676452637
"56",6590,13094,0.864675402641296
"57",6643,4633,0.0907716602087021
"58",6675,4207,2.08893179893494
"59",6694,4147,0.514117836952209
"60",6699,5751,8.9442720413208
"61",6714,4701,1.92153787612915
"62",7269,8350,3.09838676452637
"63",8350,5035,2.21313333511353
"64",8473,4466,0.93933641910553
"65",8590,6643,0.232783809304237
"66",8833,4173,0.333179116249084
"67",11018,4488,1.61514568328857
"68",12813,4312,2.03419041633606
"69",12825,4957,2.87677979469299
"70",13094,6694,0.212417647242546
"71",13311,6714,3.38061690330505
"72",13844,17216,0.273861289024353
"73",15696,13311,5.85540056228638
"74",16360,4476,1.64214169979095
"75",17154,8833,0.222980543971062
"76",17216,4362,0.981761395931244
"77",17584,4701,4.14039325714111
"78",17586,13844,1.03741657733917
