"","node","degree","output"
"1",3977,1,6.92820310592651
"2",3981,5,4.83124616742133
"3",3985,1,2.1081850528717
"4",3991,1,0.977842152118683
"5",3998,1,1.73205077648163
"6",4007,1,0.133541211485863
"7",4008,1,3.75734567642212
"8",4011,8,26.7749719321727
"9",4014,1,2.54685807228088
"10",4021,1,0.38069349527359
"11",4022,1,4.2966890335083
"12",4023,1,0.713830590248108
"13",4027,1,1.15792143344879
"14",4028,11,13.9249677211046
"15",4029,1,5.85540056228638
"16",4030,1,1.18469774723053
"17",4036,5,8.7882841527462
"18",4043,3,5.37856578826904
"19",4048,1,2.82842707633972
"20",4049,1,4.14039325714111
"21",4052,1,2.25973081588745
"22",4057,1,4.2966890335083
"23",4059,1,2.6186146736145
"24",4061,1,4.14039325714111
"25",4063,1,0.282185047864914
"26",4064,1,0.339275568723679
"27",4066,3,4.60485926270485
"28",4069,2,1.04479232430458
"29",4070,2,3.3529394865036
"30",4072,1,1.04924607276917
"31",4073,5,20.2688451111316
"32",4077,16,62.1121225953101
"33",4080,4,3.90417629480362
"34",4081,1,1.14833855628967
"35",4085,1,0.0672298744320869
"36",4086,22,61.1480839252472
"37",4087,2,2.19695770740509
"38",4093,3,10.9670301675796
"39",4095,8,42.0391529798507
"40",4096,5,3.45304249227047
"41",4100,3,8.46486297249794
"42",4101,6,8.46147398650646
"43",4102,1,1.73205077648163
"44",4105,5,2.12177070975304
"45",4106,1,0.188171923160553
"46",4109,2,4.42976355552673
"47",4113,9,29.0848397612572
"48",4114,1,0.730296730995178
"49",4115,2,1.33523377776146
"50",4118,2,3.3987203836441
"51",4120,1,1.41421353816986
"52",4121,3,11.2542996406555
"53",4122,4,14.8626809120178
"54",4124,1,2
"55",4125,5,3.85552316904068
"56",4127,14,22.8917490541935
"57",4129,2,3.7544457912445
"58",4130,5,14.919013261795
"59",4134,1,2.73861289024353
"60",4136,13,13.7003284096718
"61",4140,2,5.43087196350098
"62",4143,1,1.09544515609741
"63",4144,3,6.92438489198685
"64",4149,5,12.448141515255
"65",4157,21,37.2392704337835
"66",4167,10,12.3242499530315
"67",4172,1,1.92153787612915
"68",4174,2,7.67710113525391
"69",4182,2,6.14869478344918
"70",4184,1,0.639965891838074
"71",4185,7,12.0797214508057
"72",4188,1,0.69560831785202
"73",4194,1,0.477409899234772
"74",4195,1,3.09838676452637
"75",4199,1,1.80090069770813
"76",4202,2,9.19566869735718
"77",4212,1,0.944559872150421
"78",4213,1,5.47722578048706
"79",4217,2,2.58386129140854
"80",4219,2,5.81400471925735
"81",4224,4,16.3560098409653
"82",4226,1,1.01273941993713
"83",4230,7,18.2819753289223
"84",4233,3,1.50484329462051
"85",4240,1,3.23029136657715
"86",4242,3,5.44732809066772
"87",4255,5,7.23036444187164
"88",4259,3,2.02210554480553
"89",4260,5,12.4431481063366
"90",4261,1,0.35300225019455
"91",4268,1,0.767906606197357
"92",4269,3,2.93658471107483
"93",4274,2,4.89239251613617
"94",4276,1,1.25244855880737
"95",4282,2,4.51535379886627
"96",4283,16,27.4335669577122
"97",4285,2,1.03698417544365
"98",4289,1,0.302371561527252
