"","i","j","w"
"1",4029,4281,0.803219318389893
"2",4036,8299,0.348155319690704
"3",4096,4029,0.454076617956161
"4",4167,7261,0.426239997148514
"5",4185,6501,0.18448007106781
"6",4281,5987,1.76546967029572
"7",4281,6582,1.62399590015411
"8",4281,6707,4.14039325714111
"9",4283,7013,0.237412065267563
"10",4283,13281,0.415526002645493
"11",4330,5109,2.33549690246582
"12",4330,6648,0.819920063018799
"13",4362,4330,1.92153787612915
"14",4626,6648,0.789542019367218
"15",4630,4185,0.385854095220566
"16",4632,4630,0.267500191926956
"17",4683,15430,6.32455539703369
"18",4780,16474,2.48069477081299
"19",5042,4362,0.493113666772842
"20",5109,4281,0.824552416801453
"21",5109,4683,1.10096371173859
"22",5109,5470,4.89897966384888
"23",5109,7413,0.743636608123779
"24",5369,5554,2.44948983192444
"25",5369,6108,1.89264094829559
"26",5470,7926,1.65144562721252
"27",5554,5109,3.03821802139282
"28",5554,7345,1.85164022445679
"29",5554,8585,1.56492161750793
"30",5987,7261,0.713830590248108
"31",6108,4077,0.723890483379364
"32",6214,9031,0.909717679023743
"33",6269,6214,0.76323276758194
"34",6501,10025,0.552578985691071
"35",6582,5042,1.47709786891937
"36",6648,7061,0.792636275291443
"37",6648,16145,1.96747756004333
"38",6707,4780,10.9544515609741
"39",6786,9097,4.2966890335083
"40",7013,9031,0.439233481884003
"41",7061,7366,0.557928323745728
"42",7239,5554,4
"43",7239,11759,2.07019662857056
"44",7261,5109,2.21313333511353
"45",7261,6786,1.87867283821106
"46",7345,4281,4.14039325714111
"47",7345,11392,1.74297869205475
"48",7366,8754,0.841406345367432
"49",7413,11113,0.424317121505737
"50",7461,14848,0.123235501348972
"51",7627,17444,2.92770028114319
"52",7926,7345,1.82574188709259
"53",8299,8758,1.27342903614044
"54",8585,14377,1.8131936788559
"55",8754,4167,0.719194948673248
"56",8758,4283,1.11513376235962
"57",9031,4283,0.388392210006714
"58",9031,6269,1.13288235664368
"59",9059,11646,0.547039210796356
"60",9097,7239,3.03821802139282
"61",9324,7239,2.41943359375
"62",10025,9059,0.132313057780266
"63",11113,4330,15.4919338226318
"64",11392,7627,1.45095252990723
"65",11646,4036,0.226479589939117
"66",11759,5369,2.39045715332031
"67",13281,4626,2.30940103530884
"68",14377,17140,4.4721360206604
"69",14848,4632,0.189179390668869
"70",15430,4096,1.64214169979095
"71",16145,5109,0.957094848155975
"72",16474,16768,4.2966890335083
"73",16768,17570,4.2966890335083
"74",17140,5369,2.58198881149292
"75",17444,5554,3.55409336090088
"76",17570,9324,1.73205077648163
