"","node","closeness","n.closeness"
"1",3987,7.9030399678534e-06,7.03117434862402e-09
"2",3995,6.98130236713974e-06,6.21112310243749e-09
"3",4002,4.00528667403453e-06,3.5634223078599e-09
"4",4021,6.29972074071594e-06,5.60473375508536e-09
"5",4023,6.82703361091517e-06,6.07387331931955e-09
"6",4027,7.79586916100253e-06,6.9358266556962e-09
"7",4028,6.23636961457165e-06,5.54837154321321e-09
"8",4029,7.34990147185437e-06,6.53905824898076e-09
"9",4036,7.66967115901829e-06,6.82355085321912e-09
"10",4043,6.60923661851142e-06,5.88010375312403e-09
"11",4057,7.90947136599737e-06,7.03689623309375e-09
"12",4067,7.82166395601656e-06,6.95877576158057e-09
"13",4069,3.93800145315246e-06,3.50356001170148e-09
"14",4071,7.76335714905857e-06,6.90690137816599e-09
"15",4073,8.01223162645264e-06,7.12831995236e-09
"16",4077,8.15165555728201e-06,7.25236259544663e-09
"17",4078,8.02402804232356e-06,7.13881498427363e-09
"18",4080,7.50902587341461e-06,6.68062800125855e-09
"19",4081,7.41877549712521e-06,6.60033407217545e-09
"20",4082,6.43395689096862e-06,5.72416093502546e-09
"21",4084,4.35623381976773e-06,3.87565286456204e-09
"22",4085,9.41584901112652e-07,8.37708986755029e-10
"23",4087,3.81351824346485e-06,3.39280982514666e-09
"24",4090,3.50869440661637e-06,3.12161424076190e-09
"25",4093,7.74444047842028e-06,6.89007160001805e-09
"26",4095,7.68792982163538e-06,6.83979521497809e-09
"27",4096,6.83247028855561e-06,6.07871022113489e-09
"28",4102,8.02770284601462e-06,7.14208438257528e-09
"29",4109,8.11578295809485e-06,7.22044747161463e-09
"30",4113,8.06693278166774e-06,7.17698646055849e-09
"31",4118,7.96805168013965e-06,7.08901395030218e-09
"32",4121,6.10313788794729e-06,5.42983797860079e-09
"33",4122,7.93794698678045e-06,7.0622304152851e-09
"34",4125,7.79326156670119e-06,6.93350673194056e-09
"35",4127,7.62839885058793e-06,6.78683171760492e-09
"36",4134,3.5009873599202e-06,3.11475743765143e-09
"37",4144,7.92644381081224e-06,7.05199627296463e-09
"38",4149,6.90636931393096e-06,6.14445668499196e-09
"39",4151,6.54934678865126e-06,5.82682098634454e-09
"40",4157,7.92075049608e-06,7.04693104633452e-09
"41",4167,7.91571787779755e-06,7.04245362793376e-09
"42",4175,7.41670228660853e-06,6.59848957883321e-09
"43",4182,7.88865599875788e-06,7.0183772230942e-09
"44",4185,1.54234067208918e-06,1.37218921004375e-09
"45",4194,3.62963614496834e-06,3.22921365210706e-09
"46",4195,5.92862194072971e-06,5.27457468036451e-09
"47",4196,6.9493954863182e-06,6.18273619779199e-09
"48",4201,6.69628226872863e-06,5.95754650242761e-09
"49",4205,4.08199403591559e-06,3.63166729173985e-09
"50",4206,6.82204394572902e-06,6.06943411541728e-09
"51",4207,7.46867538952201e-06,6.64472899423666e-09
"52",4217,6.64944786872179e-06,5.91587888676316e-09
"53",4221,4.53881557442602e-06,4.03809214806585e-09
"54",4223,3.70169185768858e-06,3.29332015808593e-09
"55",4229,7.38989546402586e-06,6.5746400925497e-09
"56",4236,2.64653930453919e-06,2.35457233499928e-09
"57",4244,8.10723249858721e-06,7.21284030123417e-09
"58",4255,6.15413272900057e-06,5.47520705427097e-09
"59",4260,1.24541056580657e-06,1.1080165176215e-09
"60",4264,6.17278575078166e-06,5.4918022693787e-09
"61",4268,7.97385961734215e-06,7.09418115421899e-09
"62",4278,5.33535876710337e-06,4.74676046895317e-09
"63",4283,8.05611628071873e-06,7.1673632390736e-09
"64",4295,7.71621597029914e-06,6.86496082766828e-09
"65",4296,5.47503923708018e-06,4.87103134971546e-09
"66",4300,7.48949575679746e-06,6.66325245266678e-09
"67",4301,6.71560094944828e-06,5.97473394079029e-09
"68",4306,7.95026759560317e-06,7.07319181103485e-09
"69",4308,7.96759684374054e-06,7.08860929158411e-09
"70",4317,7.85145576545543e-06,6.98528093012049e-09
"71",4319,5.36397240413796e-06,4.77221744140388e-09
"72",4320,7.43071898613946e-06,6.61095995208137e-09
"73",4322,8.02319526979681e-06,7.13807408344912e-09
"74",4323,6.69973451299868e-06,5.96061789412694e-09
"75",4330,8.01795917223147e-06,7.13341563365789e-09
"76",4332,7.4561707815271e-06,6.63360389815578e-09
"77",4338,8.13783344169316e-06,7.24006533958466e-09
"78",4340,3.93129009810454e-06,3.49758905525315e-09
"79",4346,5.75236314790104e-06,5.11776080774114e-09
"80",4357,5.6855988354782e-06,5.05836195327242e-09
"81",4365,5.79542068470761e-06,5.15606822482884e-09
"82",4366,7.60988367500928e-06,6.77035914146733e-09
"83",4370,5.55299526912822e-06,4.94038725011407e-09
"84",4375,2.6626648927542e-06,2.36891894373149e-09
"85",4377,2.47623459719633e-06,2.20305569145581e-09
"86",4380,7.94139692256332e-06,7.06529975317021e-09
"87",4385,3.83458586531168e-06,3.41155326095345e-09
"88",4418,5.65582202812512e-06,5.03187013178391e-09
"89",4419,8.00083077296386e-06,7.1181768442739e-09
"90",4425,7.03694502336864e-06,6.26062724498989e-09
"91",4426,7.62348787838871e-06,6.78246252525686e-09
"92",4446,7.84468558558901e-06,6.97925763842439e-09
"93",4450,5.33675650389833e-06,4.74800400702699e-09
"94",4451,7.79970916681729e-06,6.93924303097624e-09
"95",4467,3.33135780539075e-06,2.96384146387078e-09
"96",4468,7.49284986009151e-06,6.66623653033052e-09
"97",4470,1.23493216726177e-06,1.09869409898734e-09
"98",4473,8.0302814897016e-06,7.14437854955659e-09
"99",4474,7.87298773450315e-06,7.00443748621277e-09
"100",4481,7.06180385458556e-06,6.28274364286971e-09
"101",4482,7.67084588994181e-06,6.82459598749272e-09
"102",4490,7.6448675375308e-06,6.80148357431566e-09
"103",4492,7.76444477825501e-06,6.90786901979983e-09
"104",4510,8.0031924750927e-06,7.12027800275151e-09
"105",4529,7.94408367530496e-06,7.06769010258448e-09
"106",4533,5.56884828003799e-06,4.95449135234696e-09
"107",4539,7.68898465208193e-06,6.84073367622948e-09
"108",4542,7.76836597037817e-06,6.91135762489161e-09
"109",4548,8.12298559753924e-06,7.22685551382494e-09
"110",4555,7.23736090783368e-06,6.43893319202284e-09
"111",4563,7.44662388486647e-06,6.62511021785274e-09
"112",4564,8.02110769263716e-06,7.13621680839605e-09
"113",4570,7.57586952662747e-06,6.74009744361875e-09
"114",4571,4.62447175586075e-06,4.1142987151786e-09
"115",4573,1.22938191937177e-06,1.0937561560247e-09
"116",4577,7.49686682047924e-06,6.66981033850466e-09
"117",4583,3.62958808295385e-06,3.22917089230769e-09
"118",4608,7.94740905966762e-06,7.07064862959752e-09
