"","node","betweenness"
"1",4098,3663
"2",4180,159
"3",4267,340
"4",4289,539
"5",4298,541
"6",4301,461
"7",4323,85
"8",4330,471
"9",4370,4141
"10",4474,249
"11",4563,469
"12",4570,161
"13",4690,161
"14",4749,2819
"15",4794,680
"16",4804,1077
"17",4871,2356
"18",4877,182
"19",4900,0
"20",4951,157
"21",4968,533
"22",5054,81
"23",5103,420
"24",5513,0
"25",5565,537
"26",5768,498
"27",5828,316
"28",5852,157
"29",5890,459
"30",6033,0
"31",6214,157
"32",6216,902
"33",6241,1445
"34",6312,972
"35",6410,0
"36",6422,830
"37",6462,1449
"38",6476,1674
"39",6588,0
"40",6590,1379
"41",6638,535
"42",6657,159
"43",6768,157
"44",6954,157
"45",6969,92
"46",7113,314
"47",7133,270
"48",7151,79
"49",7330,0
"50",7549,0
"51",7552,463
"52",7583,0
"53",7929,0
"54",8030,0
"55",8254,258
"56",8388,0
"57",8432,174
"58",8607,219
"59",9061,522
"60",9312,159
"61",9317,318
"62",9426,161
"63",9459,1714
"64",9574,79
"65",9597,602
"66",9790,465
"67",10033,312
"68",10262,587
"69",10341,356
"70",10425,159
"71",10507,217
"72",10730,440
"73",10762,467
"74",10810,161
"75",11164,165
"76",11493,168
"77",11740,0
"78",11787,310
"79",13130,0
"80",13134,79
"81",13268,0
"82",13703,157
"83",13793,159
"84",14137,88
"85",14615,1447
"86",14642,81
"87",15001,159
"88",15392,756
"89",15454,81
"90",16189,161
"91",16226,0
"92",16457,0
"93",16553,0
"94",16804,161
