"","i","j","w"
"1",3987,5379,0.0364363691934309
"2",3996,8152,3.16227766016838
"3",4023,14071,0.433012701892219
"4",4028,5743,0.968245836551854
"5",4028,9798,0.13471755639114
"6",4043,7259,1.20971675775778
"7",4066,5993,2.58198889734251
"8",4073,8198,1.14208048140225
"9",4075,6205,1.46385010913003
"10",4077,6544,1.14208048140225
"11",4080,4412,0.0171619928912699
"12",4080,6296,0.608580619145894
"13",4080,7961,0.130078718474622
"14",4080,10834,0.0710579270736207
"15",4081,7446,1.58113883008419
"16",4086,10760,1.93649167310371
"17",4093,7261,4.47213595499958
"18",4093,7883,2.58198889734251
"19",4093,8206,2.33549683236779
"20",4093,17322,2
"21",4095,4255,0.473160223391612
"22",4095,16913,0.373110085631573
"23",4096,4882,0.99176940717084
"24",4096,6126,0.476731294336757
"25",4096,6577,0.424476359765771
"26",4096,7096,0.377067757836705
"27",4096,8713,0.666666666333333
"28",4096,11827,0.240888104729146
"29",4097,4196,0.0478958870885591
"30",4097,4455,1.3284223281773
"31",4097,5239,0.666666666333333
"32",4097,5315,1.65144564760697
"33",4097,5426,1.02597835162346
"34",4097,6235,0.297921795107374
"35",4097,13021,0.0732055735583022
"36",4097,13611,1.73205080756888
"37",4097,14129,0.3584405906144
"38",4101,5542,7.74596669241483
"39",4101,8799,2.33549683236779
"40",4109,4127,2.73861278752583
"41",4109,4255,1.3284223281773
"42",4109,4261,3.16227766016838
"43",4109,4283,0.54100178003404
"44",4109,4332,0.482242821615833
"45",4109,5258,1.10656666993001
"46",4109,5408,0.99176940717084
"47",4109,6721,0.4918693759526
"48",4109,6761,1.3284223281773
"49",4109,7023,0.585540043037195
"50",4109,7286,1.05409255333676
"51",4109,7429,1.25656172470754
"52",4109,9384,1.43838990437225
"53",4109,9691,1.93649167310371
"54",4109,9804,1.93649167310371
"55",4109,11538,2.73861278752583
"56",4109,13521,1.43838990437225
"57",4109,14875,1.54919333848297
"58",4109,15042,0.681994339419324
"59",4109,15253,3.16227766016838
"60",4109,17519,2.07019667785455
"61",4113,4537,1.49071198492532
"62",4118,4246,0.494871659119817
"63",4118,4330,1.25656172470754
"64",4118,7074,0.888523316520169
"65",4121,4872,2.73861278752583
"66",4121,5493,1.4142135623731
"67",4125,4175,0.274894070507168
"68",4125,4357,0.182523491638748
"69",4127,4533,1.65144564760697
"70",4127,16369,0.676768252062698
"71",4134,4608,0.222957448855157
"72",4134,6707,0.782460795823024
"73",4147,5740,0.239502350719153
"74",4151,5404,0.423840439316496
"75",4151,8792,0.211524771598978
"76",4157,4097,0.798935461723912
"77",4157,4439,0.327912916793468
"78",4157,4817,0.835269069222607
"79",4157,4823,0.90659682770237
"80",4157,5404,0.684653196881458
"81",4157,5407,0.45643546422249
"82",4157,5921,0.551877275306748
"83",4157,10676,0.975900072753353
"84",4157,10782,0.652328072368498
"85",4157,15977,0.468807230106363
"86",4167,4125,0.20370020864005
"87",4167,10398,0.460449925616239
"88",4167,14124,0.503154604470634
"89",4173,4355,0.216930456598422
"90",4175,10534,0.357294799850208
"91",4176,5132,0.276465406515897
"92",4176,5563,0.027422818965234
"93",4176,7598,5.47722557505166
"94",4182,4157,0.332105581103359
"95",4182,6268,7.74596669241483
"96",4182,13537,0.4
"97",4185,5864,0.483180126867817
"98",4185,6490,1.20971675775778
"99",4185,6590,0.171540633670276
"100",4194,4442,0.229617240206392
"101",4195,3987,0.170169115881819
"102",4196,4283,0.821070827030166
"103",4196,12268,0.0837511910363071
"104",4198,5919,1.09544511501033
"105",4198,15696,1.77704663304034
"106",4207,4504,1.19522860909535
"107",4207,5086,0.782460795823024
"108",4207,17584,1.77704663304034
"109",4229,4626,0.845154254559486
"110",4229,15274,5.47722557505166
"111",4246,4891,1.3284223281773
"112",4255,4095,2.58198889734251
"113",4255,4109,0.778498944122598
"114",4255,4332,2.07019667785455
"115",4255,4684,0.738548945568268
"116",4255,6587,0.497929597433211
"117",4255,7365,1.3284223281773
"118",4255,16673,0.375734573868309
"119",4261,14860,3.87298334620742
"120",4282,7832,1.65144564760697
"121",4283,4109,0.327326835135771
"122",4283,4151,0.0536146062188281
"123",4283,4196,0.624187783443412
"124",4283,4332,0.64326752055424
"125",4283,5404,0.311588475396636
"126",4283,5515,0.608580619145894
"127",4283,5975,1.69030850941478
"128",4283,6016,0.480384460614621
"129",4283,6675,1.49071198492532
"130",4283,6721,0.798935461723912
"131",4283,9164,0.477636767847702
"132",4283,9328,0.960768922790491
"133",4283,9798,0.36596252677016
"134",4283,10328,0.164994636276456
"135",4283,13330,0.128991995875713
"136",4288,4533,7.74596669241483
"137",4289,4633,2.44948974278318
"138",4301,13036,0.57575316933561
"139",4308,4109,2.33549683236779
"140",4312,4439,1.82574185825927
"141",4312,17298,5.47722557505166
"142",4316,6230,0.512989175324392
"143",4316,6691,1.34839972485906
"144",4318,4255,0.15098460848709
"145",4320,5511,5.47722557505166
"146",4320,11709,1.77704663304034
"147",4322,7161,1.69030850941478
"148",4322,12218,1.87867287306758
"149",4322,14360,5.47722557505166
"150",4326,6694,0.503154604470634
"151",4329,5065,0.786483757619952
"152",4330,6590,1.61514570612066
"153",4332,4109,0.411113225279849
"154",4332,4283,0.312601773827341
"155",4332,6199,0.54909701966046
"156",4332,13860,0.7352146217262
"157",4347,13103,3.87298334620742
"158",4355,4185,0.201824668957984
"159",4355,5049,0.498961576677002
"160",4357,6846,0.401609663728352
"161",4357,16723,0.327034969078232
"162",4362,4533,0.494871659119817
"163",4362,6476,0.380234549981982
"164",4375,10725,0.553283334287235
"165",4383,7552,1.46385010913003
"166",4421,4989,0.45643546422249
"167",4425,6205,7.74596669241483
"168",4439,4157,0.261861467192101
"169",4439,4701,1.87867287306758
"170",4439,6582,0.535799719111535
"171",4439,8947,0.830454798288263
"172",4442,5230,0.654653670271541
"173",4442,7587,0.770752492697883
"174",4444,8797,1.77704663304034
"175",4446,10584,1.77704663304034
"176",4447,7756,0.378867614081753
"177",4449,9691,2.33549683236779
"178",4450,4157,0.860662965393539
"179",4455,6044,0.654653670271541
"180",4455,7669,1.3284223281773
"181",4458,7668,4.47213595499958
"182",4462,7167,0.912870928992703
"183",4466,5740,0.408248289647366
"184",4469,7446,2.44948974278318
"185",4474,9477,0.492864057322098
"186",4474,9937,0.530744891638158
"187",4474,12617,0.175999247157481
"188",4476,4182,5.47722557505166
"189",4476,4694,1.10656666993001
"190",4481,5684,1.73205080756888
"191",4485,16577,0.666666666333333
"192",4488,7269,0.652328072368498
"193",4504,4075,0.894427190999916
"194",4508,6143,5.47722557505166
"195",4533,5881,3.87298334620742
"196",4533,7218,0.522232967170783
"197",4533,17154,0.215498556839715
"198",4537,5038,1.46385010913003
"199",4542,5975,3.46410161513775
"200",4545,5065,2.92770021877241
"201",4545,5112,2.07019667785455
"202",4545,6066,1.82574185825927
"203",4545,14244,0.54909701966046
"204",4567,4450,0.504219483955152
"205",4577,4633,1.27342907968995
"206",4583,10705,2.07019667785455
"207",4605,4097,0.68734339598195
"208",4606,6654,7.74596669241483
"209",4608,7214,0.305471106653313
"210",4621,4121,2.23606797749979
"211",4626,8070,0.798935461723912
"212",4630,12118,2.33549683236779
"213",4633,4577,0.425756834355011
"214",4633,4732,5.47722557505166
"215",4633,5407,0.504219483955152
"216",4633,15567,0.353185679211375
"217",4646,4113,0.9258200996954
"218",4646,4157,0.537086155099906
"219",4649,10827,1.09544511501033
"220",4655,5179,0.770752492697883
"221",4670,5994,0.530744891638158
"222",4673,12329,1.10656666993001
"223",4681,6582,1.82574185825927
"224",4684,4023,0.277528056239365
"225",4684,4769,0.506369683136738
"226",4689,4167,0.505291151713544
"227",4694,4157,1.73205080756888
