"","node","betweenness"
"1",4077,638
"2",4146,498
"3",4685,0
"4",4708,160
"5",4959,493
"6",5111,648
"7",5313,432
"8",5896,633
"9",6061,513
"10",6087,598
"11",6179,603
"12",6443,37
"13",6636,483
"14",7179,503
"15",7731,628
"16",7783,643
"17",8673,523
"18",8844,170
"19",10201,508
"20",10793,150
"21",11778,528
"22",14753,533
"23",16480,608
"24",18260,136
"25",18320,538
"26",18353,605
"27",18479,650
"28",18523,175
"29",18543,155
"30",18690,165
"31",18748,72
"32",18803,488
"33",18820,543
"34",18895,618
"35",18898,105
"36",18940,613
"37",19035,518
"38",19072,623
"39",19183,427
