"","node","closeness","n.closeness"
"1",4024,3.35851075925129e-05,5.16693962961737e-07
"2",4028,3.29412243087901e-05,5.06788066289078e-07
"3",4075,3.42067178186184e-05,5.26257197209513e-07
"4",4122,3.40407877786635e-05,5.23704427364054e-07
"5",4125,3.29613972461791e-05,5.07098419171987e-07
"6",4127,3.30542676802968e-05,5.08527195081489e-07
"7",4130,3.38141508414528e-05,5.2021770525312e-07
"8",4320,1.00010767091293e-05,1.5386271860199e-07
"9",4326,3.42007470640561e-05,5.26165339447017e-07
"10",4370,1.57927040574871e-05,2.42964677807493e-07
"11",4519,3.33944566065133e-05,5.13760870869436e-07
"12",4533,1.26107165959243e-05,1.94011024552682e-07
"13",4597,3.42390694235104e-05,5.26754914207852e-07
"14",4695,3.64558830423993e-05,5.60859739113836e-07
"15",4806,3.27863061456255e-05,5.044047099327e-07
"16",4841,3.39964904746974e-05,5.2302293037996e-07
"17",4889,3.28014240340625e-05,5.04637292831731e-07
"18",4936,3.22588756045212e-05,4.9629039391571e-07
"19",5022,3.17419197821765e-05,4.883372274181e-07
"20",5050,3.41543615217075e-05,5.25451715718577e-07
"21",5130,1.03392547771508e-05,1.59065458110012e-07
"22",5320,1.38586823686183e-05,2.13210497978744e-07
"23",5351,3.41979719075913e-05,5.26122644732174e-07
"24",5378,3.40872812906326e-05,5.24419712163578e-07
"25",5393,1.25796666812406e-05,1.93533333557547e-07
"26",5563,1.82395517776793e-05,2.80608488887375e-07
"27",5734,3.40031147776317e-05,5.23124842732795e-07
"28",5735,3.20316003546426e-05,4.92793851609885e-07
"29",5798,3.29351042744849e-05,5.06693911915153e-07
"30",5828,4.23650434237987e-05,6.51769898827673e-07
"31",6011,3.19523311124797e-05,4.91574324807379e-07
"32",6175,3.37823413969547e-05,5.19728329183919e-07
"33",6254,1.98430495858757e-05,3.05277685936549e-07
"34",6272,3.37082667861587e-05,5.18588719787056e-07
"35",6404,1.09283251981505e-05,1.68128079971546e-07
"36",6597,3.18662687796298e-05,4.90250288917382e-07
"37",6664,2.65786192028302e-05,4.08901833889695e-07
"38",6672,2.38073198383312e-05,3.66266459051249e-07
"39",6886,3.95415876655333e-05,6.08332117931281e-07
"40",7050,3.20637864953073e-05,4.93289023004728e-07
"41",7133,1.93621932029288e-05,2.97879895429674e-07
"42",7153,3.18218698976227e-05,4.89567229194195e-07
"43",7406,3.41337976754972e-05,5.25135348853803e-07
"44",7579,2.27095482671929e-05,3.49377665649122e-07
"45",7827,2.84545205671724e-05,4.37761854879575e-07
"46",8844,3.38293606970189e-05,5.2045170303106e-07
"47",8913,2.02163320261641e-05,3.11020492710217e-07
"48",9172,4.42044936386557e-05,6.80069132902396e-07
"49",9769,4.33312788240038e-05,6.66635058830827e-07
"50",9800,3.37812684556191e-05,5.1971182239414e-07
"51",9834,3.39992847869005e-05,5.23065919798469e-07
"52",9854,9.83696058387455e-06,1.51337855136532e-07
"53",10343,2.86592968530689e-05,4.40912259277983e-07
"54",10777,3.38154305700646e-05,5.20237393385609e-07
"55",10831,3.17669287410916e-05,4.88721980632179e-07
"56",11928,3.41837889257856e-05,5.25904445012087e-07
"57",11946,1.50458374662108e-05,2.31474422557089e-07
"58",12534,1.23772957217233e-05,1.90419934180359e-07
"59",12622,3.28200276461971e-05,5.04923502249187e-07
"60",12934,3.31683851913529e-05,5.10282849097737e-07
"61",13658,3.40899865000565e-05,5.244613307701e-07
"62",14094,3.4109247452303e-05,5.24757653112353e-07
"63",14102,3.41285823640045e-05,5.25055113292377e-07
"64",14528,2.54890370739676e-05,3.92139031907194e-07
"65",15357,3.20297630967765e-05,4.92765586104254e-07
"66",17609,3.17124023713978e-05,4.87883113406119e-07
