"","node","closeness","n.closeness"
"1",4077,0.000330600005981729,4.18481020230037e-06
"2",4122,0.000324642071052414,4.10939330446093e-06
"3",4171,0.000332856513573941,4.21337358954356e-06
"4",4320,0.000295721875701908,3.74331488230264e-06
"5",4326,0.000176663332225862,2.23624471171977e-06
"6",4474,0.000138022535151675,1.74712069812247e-06
"7",4533,0.00029741374425114,3.76473093988785e-06
"8",4608,0.000320501873525544,4.05698574082967e-06
"9",4650,0.000205205708608091,2.5975406152923e-06
"10",4807,0.00031769804406372,4.02149422865468e-06
"11",4824,0.000324405545165181,4.10639930588836e-06
"12",4951,0.000324077038456204,4.1022409931165e-06
"13",5211,0.000207014280093811,2.62043392523811e-06
"14",5232,0.000262253431972798,3.3196636958582e-06
"15",5242,0.000361272671478295,4.5730717908645e-06
"16",5285,0.000288975321377189,3.65791546047074e-06
"17",5362,0.000320722694717897,4.05978094579616e-06
"18",5526,0.000312201706187716,3.95192033149008e-06
"19",5666,0.000328653146629413,4.16016641303055e-06
"20",5751,0.000136581217923599,1.72887617624808e-06
"21",5795,0.000294942584385664,3.73345043526157e-06
"22",5825,0.000220103946547866,2.78612590566919e-06
"23",5840,0.000286017410762039,3.62047355394987e-06
"24",5847,0.000315855916043283,3.99817615244662e-06
"25",5920,0.000231557924258482,2.93111296529724e-06
"26",5949,0.000158908174629899,2.01149588139113e-06
"27",6107,0.000117454068183871,1.48676035675787e-06
"28",6110,0.000327240656926909,4.14228679654315e-06
"29",6161,0.0002420982127411,3.06453433849493e-06
"30",6268,8.26893739267708e-05,1.04670093578191e-06
"31",6404,0.000315030036877045,3.98772198578538e-06
"32",6490,0.000245114259320312,3.10271214329509e-06
"33",6494,0.000252020928325807,3.19013833323806e-06
"34",6590,0.000296462379227076,3.75268834464653e-06
"35",6714,0.000272229365339235,3.44594133340804e-06
"36",6735,0.000179047782588062,2.26642762769698e-06
"37",6954,0.000216120889889394,2.73570746695436e-06
"38",7024,0.000320266334867216,4.05400423882552e-06
"39",7025,0.000305733329407609,3.87004214440012e-06
"40",7027,0.000186388011471637,2.3593419173625e-06
"41",7037,0.000262835641967449,3.32703344262594e-06
"42",7128,0.000139331384438156,1.76368841060957e-06
"43",7140,0.000207188087922113,2.62263402433055e-06
"44",7336,0.000301804949563543,3.82031581726004e-06
"45",7349,0.00025001822363016,3.1647876408881e-06
"46",7536,0.000325741797339683,4.12331389037573e-06
"47",7653,0.000322586626601216,4.08337502026856e-06
"48",7689,8.31843871415524e-05,1.05296692584244e-06
"49",7791,0.00032335563683607,4.09310932703886e-06
"50",7968,0.000171188273237949,2.16694016756897e-06
"51",8144,0.000315636878238241,3.99540352200306e-06
"52",8439,0.000295815840805004,3.7445043139874e-06
"53",9013,0.000294493066921999,3.7277603407848e-06
"54",9154,0.000280191420776942,3.54672684527775e-06
"55",9179,0.00013573582399566,1.71817498728683e-06
"56",9182,0.000258255592711303,3.26905813558612e-06
"57",9303,0.000326843786673411,4.13726312244824e-06
"58",9481,0.000298062965828842,3.7729489345423e-06
"59",10223,0.000254801856754211,3.22533995891407e-06
"60",10727,0.000114732845843831,1.4523145043523e-06
"61",10876,0.000283417181655683,3.58755926146434e-06
"62",11230,0.00032578324693537,4.12383856880215e-06
"63",11434,0.000216481798467802,2.74027592997218e-06
"64",12770,0.00019647372383725,2.48700916249684e-06
"65",12806,0.000232095833401326,2.93792194178893e-06
"66",12893,0.000289236490303671,3.661221396249e-06
"67",13003,0.00026498470502774,3.35423677250304e-06
"68",13016,0.0002877492585047,3.64239567727468e-06
"69",13153,0.000148541873844738,1.88027688411061e-06
"70",13180,9.81982404169388e-05,1.24301570148024e-06
"71",13558,0.000265989547125717,3.36695629273059e-06
"72",14566,0.000267252868465939,3.3829477021005e-06
"73",14665,8.48221001271612e-05,1.07369746996407e-06
"74",15581,0.000351531671394186,4.44976799233147e-06
"75",15653,0.000238762384534063,3.02230866498814e-06
"76",15841,0.000322408901885315,4.08112534032044e-06
"77",15862,0.000288442207878224,3.65116718833195e-06
"78",17743,0.000172791323158816,2.18723193871919e-06
"79",18031,0.000222833817496683,2.82068123413523e-06
"80",18110,0.000257369666546838,3.25784388033972e-06
