"","node","closeness","n.closeness"
"1",3981,7.46326315599129e-06,7.68616184963058e-09
"2",3990,8.26480527338979e-06,8.51164291801214e-09
"3",4009,7.9801924742463e-06,8.21852983959454e-09
"4",4027,7.5749577569084e-06,7.80119233461216e-09
"5",4028,8.44430963438446e-06,8.69650837732694e-09
"6",4029,8.52597181079897e-06,8.78060948588977e-09
"7",4033,3.64528794375674e-06,3.75415854145905e-09
"8",4036,8.18240217562545e-06,8.42677875965545e-09
"9",4043,7.67497256393797e-06,7.90419419561068e-09
"10",4045,8.28820838385284e-06,8.53574498851992e-09
"11",4047,8.40088657232634e-06,8.65178843699931e-09
"12",4058,7.41869811627539e-06,7.64026582520637e-09
"13",4064,8.09619341274997e-06,8.33799527574662e-09
"14",4066,8.08235915771537e-06,8.32374784522695e-09
"15",4067,2.86977301778356e-06,2.95548199565763e-09
"16",4073,8.2492862046483e-06,8.4956603549416e-09
"17",4077,8.55150088406498e-06,8.80690101345518e-09
"18",4085,1.74450059254434e-06,1.7966020520539e-09
"19",4086,8.53646376929682e-06,8.79141479845192e-09
"20",4087,8.2979902398022e-06,8.5458189905275e-09
"21",4090,5.69033895050501e-06,5.86028728167354e-09
"22",4095,8.13502277714528e-06,8.37798432249771e-09
"23",4102,7.76690244044653e-06,7.99886966060404e-09
"24",4104,6.46789997072079e-06,6.66107103060844e-09
"25",4106,8.26990012736915e-06,8.51688993549861e-09
"26",4114,8.33762263295253e-06,8.58663504938468e-09
"27",4118,7.17527046962332e-06,7.38956793987984e-09
"28",4120,5.81499315792526e-06,5.9886644262876e-09
"29",4121,8.16115147528512e-06,8.40489338340383e-09
"30",4122,7.47101043793551e-06,7.69414051280691e-09
"31",4125,6.05542437264066e-06,6.23627638788945e-09
"32",4127,7.5752117752302e-06,7.80145393947497e-09
"33",4134,7.87827136105863e-06,8.11356473847439e-09
"34",4147,8.55000783790092e-06,8.80536337579909e-09
"35",4149,8.38662009768511e-06,8.63709587815151e-09
"36",4151,6.04355622734531e-06,6.22405378717333e-09
"37",4152,5.91687956354323e-06,6.0935937832577e-09
"38",4167,7.8098791845108e-06,8.04312995315221e-09
"39",4170,6.82800499821566e-06,7.0319309971325e-09
"40",4182,2.96040704578725e-07,3.04882291018254e-10
"41",4185,8.41428153255007e-06,8.66558345267772e-09
"42",4188,8.51783093912013e-06,8.7722254779816e-09
"43",4194,8.00376535157801e-06,8.24280674724821e-09
"44",4195,5.74503279190823e-06,5.91661461576543e-09
"45",4200,7.92473430573942e-06,8.16141535091598e-09
"46",4204,8.4032001328896e-06,8.65417109463399e-09
"47",4217,7.88819733286163e-06,8.12378716051662e-09
"48",4223,8.28658521898411e-06,8.53407334601865e-09
"49",4229,7.55090752458266e-06,7.77642381522416e-09
"50",4232,8.41264398878468e-06,8.66389700183799e-09
"51",4234,7.26566290761169e-06,7.48266004903367e-09
"52",4242,8.46763593316668e-06,8.7205313420872e-09
"53",4244,6.70791199665995e-06,6.90825128389284e-09
"54",4247,2.37621554385224e-06,2.44718387626389e-09
"55",4249,7.56859238043155e-06,7.79463684905412e-09
"56",4260,7.93659433186399e-06,8.17362958997321e-09
"57",4261,4.22281054887764e-06,4.34892950450838e-09
"58",4262,8.21087228873573e-06,8.45609916450642e-09
"59",4265,1.62505716947704e-06,1.67359131769005e-09
"60",4269,7.06809711462876e-06,7.27919373288235e-09
"61",4270,4.33419278796613e-06,4.46363829862629e-09
"62",4274,6.5243272062471e-06,6.7191835285758e-09
"63",4277,8.15073585257618e-06,8.39416668648422e-09
"64",4281,8.51159322776539e-06,8.76580147040720e-09
"65",4283,7.38937745855122e-06,7.61006947327623e-09
"66",4285,5.22682528563975e-06,5.38293026327472e-09
"67",4290,8.37306269951254e-06,8.62313357313341e-09
"68",4305,7.17398410227532e-06,7.38824315373359e-09
"69",4306,3.66153759326372e-06,3.77089350490599e-09
"70",4308,8.06261741077235e-06,8.30341648895195e-09
"71",4312,8.37225185052006e-06,8.62229850722972e-09
"72",4317,7.78147078949093e-06,8.0138731096714e-09
"73",4318,7.07282298254314e-06,7.28406074412270e-09
"74",4322,7.51869767599576e-06,7.74325198351778e-09
"75",4324,8.47687123091762e-06,8.73004246232505e-09
"76",4329,1.1483553146704e-06,1.18265222932071e-09
"77",4330,8.51754085116462e-06,8.77192672622515e-09
"78",4332,8.41108285102021e-06,8.66228923894975e-09
"79",4335,6.63110518378829e-06,6.82915054973048e-09
"80",4347,8.23516153772256e-06,8.48111383905517e-09
"81",4348,1.58535056819602e-06,1.63269883439343e-09
"82",4350,5.84512970926088e-06,6.01970103940359e-09
"83",4357,8.37453464154857e-06,8.6246494763631e-09
"84",4362,7.82974040662712e-06,8.06358435286006e-09
"85",4363,3.18073150549025e-06,3.27572760606617e-09
"86",4370,8.21225404650244e-06,8.45752219001281e-09
"87",4374,8.38817216713453e-06,8.63869430188932e-09
"88",4377,7.46848065140632e-06,7.69153517137623e-09
"89",4380,9.21550933887101e-07,9.49074082273019e-10
"90",4381,4.26131544243564e-06,4.38858438973804e-09
"91",4385,7.62630204612193e-06,7.8540700783954e-09
"92",4398,8.25526202407744e-06,8.5018146488954e-09
"93",4399,3.23820379281319e-06,3.33491636746981e-09
"94",4412,3.67007986627199e-06,3.77969090244283e-09
"95",4423,3.7805249421473e-06,3.89343454392101e-09
"96",4425,7.93846571417549e-06,8.17555686320854e-09
"97",4434,8.25707252292865e-06,8.50367922031786e-09
"98",4439,8.50668713355291e-06,8.76074885020897e-09
"99",4448,1.49496052999626e-06,1.53960919670058e-09
"100",4451,8.04118939912361e-06,8.28134850579156e-09
"101",4465,7.85792099343392e-06,8.09260658438097e-09
"102",4472,8.50936953360597e-06,8.76351136313694e-09
"103",4474,6.00059172110895e-06,6.17980609794948e-09
"104",4481,8.3682199596911e-06,8.6181461994759e-09
"105",4482,8.08757239924686e-06,8.32911678604209e-09
"106",4485,6.76393031086419e-06,6.96594264764592e-09
"107",4486,8.39388309839221e-06,8.64457579649044e-09
"108",4496,7.55047195673849e-06,7.77597523865962e-09
"109",4500,6.91715718513337e-06,7.12374581373158e-09
"110",4511,8.25933676362273e-06,8.50601108509035e-09
"111",4512,6.53798994044454e-06,6.73325431559685e-09
"112",4515,8.27833212678193e-06,8.52557376599581e-09
