"","node","betweenness"
"1",3977,599
"2",3981,599
"3",3985,0
"4",3988,8418
"5",3995,12925
"6",4028,9891
"7",4045,15419
"8",4047,8015
"9",4053,4989
"10",4065,0
"11",4077,0
"12",4086,0
"13",4090,11612
"14",4095,2100
"15",4096,5664
"16",4097,0
"17",4100,4656
"18",4102,0
"19",4109,1722
"20",4113,25656
"21",4121,4
"22",4125,7693
"23",4129,4579
"24",4133,3445
"25",4134,5085
"26",4144,12691
"27",4149,5856
"28",4150,2714
"29",4156,599
"30",4157,63264
"31",4167,6724
"32",4170,11684
"33",4181,8702
"34",4185,22109
"35",4195,0
"36",4196,1734
"37",4207,18051
"38",4212,425
"39",4242,4687
"40",4253,0
"41",4255,0
"42",4259,3920
"43",4273,1788
"44",4277,0
"45",4283,21354
"46",4285,4723
"47",4293,27987
"48",4308,26849
"49",4315,3566
"50",4321,11570
"51",4322,5909
"52",4356,6175
"53",4362,40732
"54",4370,5425
"55",4377,4476
"56",4385,15665
"57",4389,5930
"58",4390,3438
"59",4393,1695
"60",4412,51017
"61",4423,2282
"62",4435,565
"63",4439,47565
"64",4444,5680
"65",4445,0
"66",4446,32285
"67",4448,4548
"68",4450,599
"69",4451,3458
"70",4467,59940
"71",4481,1478
"72",4490,3543
"73",4498,5087
"74",4505,3435
"75",4508,2390
"76",4515,10606
"77",4533,16265
"78",4542,2446
"79",4545,27280
"80",4573,11277
"81",4583,15402
"82",4593,1974
"83",4606,22709
"84",4608,6166
"85",4619,0
"86",4621,1159
"87",4622,5678
"88",4626,971
"89",4629,0
"90",4633,78618
"91",4638,15523
"92",4645,2419
"93",4649,63286
"94",4654,5046
"95",4670,3785
"96",4671,8346
"97",4678,866
"98",4680,1204
"99",4683,3543
"100",4684,599
"101",4688,2250
"102",4708,2286
"103",4726,563
"104",4795,563
"105",4799,1758
"106",4803,1794
"107",4804,17206
"108",4806,585
"109",4821,42846
"110",4828,3553
"111",4831,4953
"112",4834,4728
"113",4838,3579
"114",4845,6682
"115",4848,25620
"116",4865,9701
"117",4866,5590
"118",4872,4898
"119",4873,5729
"120",4881,41995
"121",4882,1552
"122",4885,7610
"123",4896,5082
"124",4918,1686
"125",4921,10680
"126",4936,3413
"127",4939,4064
"128",4969,22595
"129",4972,11642
"130",4975,599
"131",4986,8829
"132",4987,25010
"133",4989,3618
"134",5009,12388
"135",5012,62300
"136",5015,3164
"137",5032,11672
"138",5043,10478
"139",5044,24079
"140",5049,29353
"141",5051,56
"142",5062,5384
"143",5080,5795
"144",5088,33030
"145",5127,68511
"146",5128,6399
"147",5132,4099
"148",5133,5653
"149",5153,5712
"150",5158,1686
"151",5159,17170
"152",5160,599
"153",5167,8504
"154",5182,6638
"155",5193,19379
"156",5205,2605
"157",5236,10860
"158",5237,23935
"159",5258,1686
"160",5262,4136
"161",5267,2318
"162",5273,563
"163",5274,25373
"164",5297,2846
"165",5300,1152
"166",5302,6234
"167",5313,1007
"168",5317,1412
"169",5323,1722
"170",5324,4651
"171",5334,8882
"172",5345,1376
"173",5368,46638
"174",5381,5108
"175",5384,10896
"176",5389,1197
"177",5393,12905
"178",5398,0
"179",5404,45744
"180",5420,1125
"181",5442,52049
"182",5443,17098
"183",5445,3921
"184",5454,29568
"185",5482,1161
"186",5483,5096
"187",5493,1571
"188",5500,565
"189",5535,315
"190",5561,12961
"191",5577,2933
"192",5604,19085
"193",5606,2354
"194",5610,1197
"195",5620,1938
"196",5621,1125
"197",5635,13669
"198",5636,17218
"199",5637,3567
"200",5655,12369
"201",5676,21703
"202",5683,4003
"203",5705,2527
"204",5709,7993
"205",5721,10255
"206",5724,25957
"207",5732,3517
"208",5777,4360
"209",5786,1808
"210",5798,7808
"211",5813,0
"212",5815,7682
"213",5832,3589
"214",5839,14818
"215",5846,13402
"216",5853,1359
"217",5884,0
"218",5897,8382
"219",5966,10752
"220",5975,1758
"221",5993,4172
"222",6002,563
"223",6012,1268
"224",6013,9833
"225",6031,9372
"226",6062,13229
"227",6066,8666
"228",6078,4528
"229",6091,5494
"230",6099,12545
"231",6108,4366
"232",6129,5461
"233",6142,12889
"234",6171,1878
"235",6177,0
"236",6184,5428
"237",6192,599
"238",6212,1197
"239",6214,563
"240",6215,6529
"241",6224,17743
"242",6227,1130
"243",6258,5714
"244",6259,12997
"245",6296,2750
"246",6317,11521
"247",6339,1003
"248",6354,5271
"249",6378,44660
"250",6384,9566
"251",6410,599
"252",6413,12424
"253",6415,18263
"254",6453,1722
"255",6490,8802
"256",6494,0
"257",6534,2861
"258",6599,8358
"259",6621,0
"260",6629,0
"261",6641,1168
"262",6643,4765
"263",6669,563
"264",6683,1758
"265",6685,2860
"266",6694,11919
"267",6714,6198
"268",6721,5716
"269",6726,1197
"270",6730,9215
"271",6734,3625
"272",6742,2845
"273",6753,45956
"274",6812,4764
"275",6816,1643
"276",6819,5657
"277",6821,4028
"278",6840,2246
"279",6987,1283
"280",6991,1607
"281",7004,19342
"282",7019,0
"283",7026,1205
"284",7027,12715
"285",7068,1161
"286",7086,6601
"287",7107,1144
"288",7154,1138
"289",7157,599
"290",7167,563
"291",7169,12509
"292",7171,5360
"293",7176,4825
"294",7206,6
"295",7208,1758
"296",7216,5343
"297",7256,14535
"298",7259,2678
"299",7261,4615
"300",7269,1319
"301",7309,1686
"302",7336,1237
"303",7350,3579
"304",7356,4759
"305",7368,1133
"306",7376,0
"307",7380,2968
"308",7428,3004
"309",7449,1125
"310",7450,3363
"311",7521,2354
"312",7533,15629
"313",7552,2282
"314",7568,4584
"315",7569,1197
"316",7581,22015
"317",7588,5837
"318",7594,5873
"319",7606,3422
"320",7641,8287
"321",7648,10824
"322",7674,1340
"323",7676,7736
"324",7682,8742
"325",7691,8069
"326",7726,7538
"327",7731,5051
"328",7759,563
"329",7768,9955
"330",7794,0
"331",7803,2390
"332",7805,11210
"333",7835,11196
"334",7938,1713
"335",7973,1232
"336",7989,8058
"337",8007,563
"338",8065,4407
"339",8070,3582
"340",8086,3969
"341",8093,5414
"342",8140,3471
"343",8143,6825
"344",8152,22667
"345",8168,11744
"346",8215,8050
"347",8243,3684
"348",8290,9331
"349",8293,1994
"350",8296,3494
"351",8309,1125
"352",8350,22559
"353",8354,3869
"354",8381,3414
"355",8467,5621
"356",8542,12740
"357",8559,0
"358",8572,0
"359",8590,3555
"360",8616,6294
"361",8624,2918
"362",8634,2354
"363",8681,1161
"364",8752,5642
"365",8753,3992
"366",8797,4881
"367",8835,567
"368",8891,1257
"369",8894,0
"370",8914,2897
"371",8992,563
"372",8994,6637
"373",9017,0
"374",9024,3399
"375",9096,3905
"376",9104,5693
"377",9110,10440
"378",9173,5592
"379",9193,7322
"380",9264,3481
"381",9267,16077
"382",9292,3402
"383",9358,7700
"384",9392,2246
"385",9422,17961
"386",9431,7607
"387",9446,7625
"388",9459,8466
"389",9461,12776
"390",9469,1197
"391",9486,599
"392",9510,5945
"393",9542,15420
"394",9548,5379
"395",9549,27771
"396",9576,1
"397",9604,16311
"398",9608,0
"399",9649,11780
"400",9679,0
"401",9686,13101
"402",9687,5486
"403",9693,1686
"404",9734,19324
"405",9756,18295
"406",9761,4512
"407",9767,11307
"408",9788,1794
"409",9798,14008
"410",9855,2879
"411",9877,14061
"412",9878,3435
"413",9881,1842
"414",9978,4620
"415",9996,4917
"416",10041,5765
"417",10055,6422
"418",10100,0
"419",10102,18
"420",10133,3019
"421",10139,8394
"422",10219,0
"423",10245,3471
"424",10290,5894
"425",10291,8631
"426",10303,12849
"427",10315,3661
"428",10352,8322
"429",10360,7022
"430",10378,0
"431",10458,2462
"432",10551,3041
"433",10605,599
"434",10610,4402
"435",10637,10422
"436",10651,0
"437",10711,5103
"438",10740,0
"439",10745,5676
"440",10756,0
"441",10760,2810
"442",10776,10644
"443",10781,0
"444",10782,2030
"445",10793,3603
"446",10810,3342
"447",10812,1902
"448",10844,3530
"449",10928,1195
"450",11019,525
"451",11029,11610
"452",11075,3956
"453",11120,440
"454",11230,1125
"455",11284,1794
"456",11310,1695
"457",11369,0
"458",11380,2280
"459",11425,1722
"460",11433,0
"461",11457,10788
"462",11460,12460
"463",11465,830
"464",11518,599
"465",11555,5072
"466",11573,1161
"467",11607,22703
"468",11645,7754
"469",11651,7657
"470",11672,12581
"471",11673,10716
"472",11749,26813
"473",11793,1264
"474",11860,6565
"475",11905,563
"476",11951,599
"477",12010,0
"478",12067,8310
"479",12212,5295
"480",12240,10278
"481",12264,2896
"482",12327,5307
"483",12357,5628
"484",12366,1758
"485",12403,5450
"486",12439,4544
"487",12467,5585
"488",12473,8738
"489",12490,2482
"490",12491,8774
"491",12560,2136
"492",12569,3386
"493",12605,7850
"494",12606,4991
"495",12608,14025
"496",12619,17134
"497",12649,3399
"498",12667,8502
"499",12699,7718
"500",12709,9299
"501",12740,5801
"502",12816,3474
"503",12838,599
"504",12868,6226
"505",12895,573
"506",12933,349
"507",12936,5748
"508",12941,5660
"509",12955,6314
"510",13004,0
"511",13058,2642
"512",13077,7772
"513",13096,8810
"514",13128,4769
"515",13227,3378
"516",13313,1039
"517",13359,8286
"518",13380,5024
"519",13410,6162
"520",13475,8918
"521",13529,13589
"522",13563,5069
"523",13589,11606
"524",13613,22739
"525",13650,2606
"526",13667,11708
"527",13715,3830
"528",13732,7814
"529",13752,9460
"530",13761,3510
"531",13815,5324
"532",13820,8282
"533",13955,3408
"534",14011,32420
"535",14029,3709
"536",14035,7502
"537",14053,7646
"538",14054,7466
"539",14055,7790
"540",14129,14090
"541",14146,6215
"542",14183,566
"543",14291,5784
"544",14322,1323
"545",14325,2983
"546",14389,2947
"547",14580,1161
"548",14586,5451
"549",14588,1794
"550",14607,1125
"551",14630,599
"552",14675,575
"553",14706,557
"554",14733,10932
"555",14744,4638
"556",14749,4692
"557",14805,10007
"558",14819,8846
"559",14837,12907
"560",14859,198
"561",14872,2969
"562",14873,5750
"563",14929,3005
"564",14972,5
"565",15025,4674
"566",15048,4396
"567",15085,5415
"568",15163,563
"569",15168,1794
"570",15184,1132
"571",15187,1196
"572",15283,1722
"573",15361,3546
"574",15408,1169
"575",15439,5831
"576",15539,12352
"577",15552,1763
"578",15562,563
"579",15566,3363
"580",15612,563
"581",15840,3833
"582",15876,563
"583",15915,10386
"584",15920,0
"585",16027,7704
"586",16215,22631
"587",16223,2318
"588",16246,3507
"589",16307,5606
"590",16411,1719
"591",16469,7058
"592",16482,8430
"593",16737,9124
"594",16815,3507
"595",16990,12375
"596",17022,5786
"597",17137,10314
"598",17193,10350
"599",17200,5820
