"","node","betweenness"
"1",4077,1643
"2",4087,62
"3",4093,110
"4",4120,540
"5",4259,448
"6",4283,438
"7",4418,134
"8",4482,142
"9",4560,530
"10",4646,37
"11",4650,186
"12",4685,24
"13",4710,0
"14",4859,1084
"15",4860,943
"16",4900,504
"17",4965,186
"18",4972,296
"19",5009,63
"20",5112,855
"21",5389,452
"22",5438,169
"23",5493,924
"24",5652,478
"25",6051,1378
"26",6070,880
"27",6415,0
"28",6470,700
"29",6494,240
"30",6694,768
"31",6910,624
"32",7087,160
"33",7151,828
"34",7347,426
"35",7685,663
"36",8411,366
"37",8412,495
"38",8450,63
"39",8542,21
"40",8549,583
"41",8882,108
"42",9182,48
"43",9217,322
"44",9341,10
"45",9476,975
"46",9760,348
"47",9845,903
"48",10065,429
"49",11014,0
"50",11235,0
"51",11559,63
"52",11945,2
"53",12157,37
"54",12451,399
"55",12932,295
"56",12953,0
"57",13309,61
"58",13688,195
"59",14429,37
"60",14430,799
"61",15548,162
"62",15744,348
"63",15779,63
"64",15906,960
"65",18153,735
