"","node","degree","output"
"1",3981,2,4.18583999389131
"2",4008,1,0.719194952012318
"3",4017,1,0.433690873779931
"4",4027,2,3.68098595487746
"5",4028,2,1.37271412586845
"6",4043,1,0.790569415042095
"7",4057,1,5.47722557505166
"8",4069,1,0.343671697990975
"9",4073,1,0.289885517058028
"10",4077,10,14.7063685170136
"11",4080,1,0.122169443806543
"12",4086,6,6.86761603183511
"13",4096,3,1.80979497201345
"14",4105,2,0.608827637869271
"15",4118,1,1.10656666993001
"16",4119,0,0
"17",4120,1,0.211999575471273
"18",4125,4,1.56454848532034
"19",4127,3,2.50867366034134
"20",4130,1,0.7352146217262
"21",4134,3,9.47325501333213
"22",4140,1,0.845154254559486
"23",4147,1,0.620173672449903
"24",4167,3,1.65059536931038
"25",4184,1,0.414039335087863
"26",4194,1,0.225112582944624
"27",4201,4,0.899116757029546
"28",4216,3,2.81276250458436
"29",4234,1,0.445730295133728
"30",4236,1,0.426401431751818
"31",4261,1,0.180726168553422
"32",4263,1,0.415227399144132
"33",4269,2,1.13883086697715
"34",4274,1,0.666666666333333
"35",4276,3,1.98990299603232
"36",4283,6,3.02529843441236
"37",4293,2,4.25467103017984
"38",4308,2,2.00301748519242
"39",4317,1,3.16227766016838
"40",4323,1,2.07019667785455
"41",4330,2,3.89050304688957
"42",4347,1,0.68734339598195
"43",4359,10,30.1240648219888
"44",4361,1,0.343333936569049
"45",4362,3,2.61683212993563
"46",4370,1,0.420703161385792
"47",4374,1,0.7352146217262
"48",4375,1,0.790569415042095
"49",4377,1,0.482242821615833
"50",4381,2,0.573215020309523
"51",4412,3,0.563360656374263
"52",4432,2,1.53991960259533
"53",4439,3,4.80756117359492
"54",4441,2,2.87983441159603
"55",4451,1,0.485071249405693
"56",4463,1,0.200602711846077
"57",4472,1,0.0931694960810672
"58",4482,1,7.74596669241483
"59",4515,4,2.19238003740857
"60",4529,6,5.05425235704877
"61",4534,1,0.692820323027551
"62",4545,3,1.90606711037648
"63",4555,1,0.816496580519478
"64",4564,1,5.47722557505166
"65",4573,1,0.0881362297809476
"66",4583,1,1.19522860909535
"67",4605,2,8.94132719018941
"68",4608,1,1.51910905039763
"69",4610,1,0.162114798830952
"70",4632,1,0.311336687526543
"71",4633,8,7.0737194710147
"72",4658,1,3.46410161513775
"73",4669,1,1.49071198492532
