"","node","closeness","n.closeness"
"1",4028,5.36001092942179e-05,1.21818430214132e-06
"2",4029,0.000208309396631983,4.73430446890871e-06
"3",4167,0.000195943574374112,4.45326305395708e-06
"4",4219,5.61473753936056e-05,1.27607671349104e-06
"5",4282,0.000190930955056755,4.33933988765352e-06
"6",4537,0.00021368263927617,4.85642361991295e-06
"7",4699,8.88935404680695e-05,2.02030773791067e-06
"8",4997,0.00017218557483652,3.91330851901182e-06
"9",5029,0.00021048412261603,4.78373005945523e-06
"10",5030,0.000209071278873316,4.75161997439356e-06
"11",5120,0.000209074209175085,4.75168657216103e-06
"12",5146,0.00020490490052718,4.65692955743591e-06
"13",5157,0.000197364019213914,4.48554589122532e-06
"14",5266,0.000133949255170525,3.04430125387557e-06
"15",5267,0.000194705916284399,4.42513446100907e-06
"16",5508,0.00019022013217951,4.3231848222616e-06
"17",5514,9.82110564602675e-05,2.23206946500608e-06
"18",5529,0.000195586524024453,4.44514827328303e-06
"19",5604,0.000211669653491606,4.81067394299104e-06
"20",5690,0.000203852210191042,4.63300477706914e-06
"21",5934,0.00020684804221775,4.70109186858524e-06
"22",5990,0.000195115878376975,4.43445178129489e-06
"23",5991,0.000209989381750176,4.77248594886764e-06
"24",6449,2.19165177859481e-05,4.98102676953366e-07
"25",6787,0.000202246683068423,4.59651552428234e-06
"26",6823,0.000187839595430034,4.26908171431896e-06
"27",7025,0.000213970707969217,4.86297063566402e-06
"28",7765,0.000202317990172494,4.59813614028395e-06
"29",7939,0.00017702134154319,4.02321230779977e-06
"30",7980,0.00019637169198922,4.462992999755e-06
"31",8089,0.000179465864210542,4.07876964114869e-06
"32",8330,0.000189360642135456,4.30365095762399e-06
"33",9847,5.38603657107597e-05,1.22409922069908e-06
"34",11274,0.000194647493919531,4.42380667998934e-06
"35",11543,0.000211014024368951,4.79577328111251e-06
"36",12991,0.000203501863139074,4.62504234406987e-06
"37",13368,0.000205124640688525,4.66192365201193e-06
"38",13386,0.000202518469196934,4.60269248174849e-06
"39",13942,0.000211238097360198,4.8008658490954e-06
"40",14621,0.000124407221240653,2.82743684637848e-06
"41",15251,0.00019613676974934,4.45765385793954e-06
"42",15462,0.000188069276053918,4.27430172849815e-06
"43",16965,0.000188830978866269,4.29161315605157e-06
"44",17414,2.05986467051277e-05,4.68151061480174e-07
"45",17585,0.000161125058630312,3.66193315068892e-06
