"","node","betweenness"
"1",3992,88
"2",4077,0
"3",4086,0
"4",4119,1045
"5",4125,1080
"6",4135,280
"7",4141,843
"8",4157,73
"9",4185,144
"10",4341,1113
"11",4342,872
"12",4343,744
"13",4377,1248
"14",4394,524
"15",4442,1365
"16",4467,0
"17",4474,408
"18",4521,88
"19",4574,1075
"20",4578,1225
"21",4608,611
"22",4616,160
"23",4655,1369
"24",4710,105
"25",4833,640
"26",4872,693
"27",4918,901
"28",4925,160
"29",4963,1104
"30",5009,144
"31",5297,1344
"32",5545,120
"33",5619,582
"34",5777,698
"35",6134,153
"36",6148,969
"37",6181,280
"38",6183,928
"39",6235,785
"40",6494,144
"41",6495,640
"42",6523,1269
"43",6611,528
"44",6643,1305
"45",6665,1288
"46",6668,640
"47",6782,133
"48",6826,1200
"49",6851,1333
"50",6986,1866
"51",7022,988
"52",7077,1133
"53",7174,1144
"54",7314,153
"55",7380,1008
"56",7461,213
"57",7793,840
"58",7930,48
"59",7987,1046
"60",8063,133
"61",8335,105
"62",9476,1365
"63",9760,585
"64",9777,1360
"65",10264,495
"66",10265,408
"67",10367,25
"68",10529,669
"69",10725,793
"70",10854,120
"71",10942,168
"72",11173,553
"73",11413,930
"74",11556,213
"75",11735,585
"76",11777,1368
"77",11801,469
"78",12341,345
"79",12938,1017
"80",12939,959
"81",12945,345
"82",13002,1320
"83",13056,69
"84",13269,469
"85",13516,814
"86",13585,1353
"87",14262,0
"88",14419,1368
"89",14735,144
"90",14786,756
"91",14994,69
"92",15079,165
"93",15287,14
"94",15355,12
"95",16384,48
"96",16608,73
"97",16776,25
"98",17326,528
"99",17853,1173
"100",18006,192
"101",18077,727
"102",18085,885
