"","node","betweenness"
"1",3981,2568
"2",3990,2254
"3",3992,3633
"4",3999,640
"5",4008,5464
"6",4027,10569
"7",4038,3977
"8",4041,2290
"9",4049,7604
"10",4063,557
"11",4064,4321
"12",4066,2610
"13",4077,23688
"14",4080,0
"15",4086,25376
"16",4090,6346
"17",4119,1434
"18",4122,14720
"19",4123,6327
"20",4125,9767
"21",4130,0
"22",4141,1685
"23",4147,1668
"24",4149,2256
"25",4157,43695
"26",4167,3799
"27",4170,574
"28",4182,574
"29",4185,16598
"30",4186,6981
"31",4188,5082
"32",4194,19673
"33",4201,5248
"34",4223,3963
"35",4227,2783
"36",4242,12821
"37",4255,2775
"38",4261,2812
"39",4263,30115
"40",4269,2503
"41",4281,17938
"42",4282,11468
"43",4283,20645
"44",4293,70564
"45",4298,1719
"46",4302,2843
"47",4307,54
"48",4308,12948
"49",4318,2239
"50",4330,574
"51",4332,19081
"52",4341,2290
"53",4342,1702
"54",4343,5610
"55",4353,3953
"56",4355,2125
"57",4356,1668
"58",4364,1150
"59",4370,3773
"60",4374,574
"61",4375,35598
"62",4377,8679
"63",4385,2664
"64",4389,1702
"65",4394,7036
"66",4412,10270
"67",4439,5492
"68",4442,1426
"69",4446,6704
"70",4451,0
"71",4463,1135
"72",4467,33205
"73",4474,14139
"74",4496,6056
"75",4502,3836
"76",4515,4333
"77",4521,10681
"78",4527,1719
"79",4533,1178
"80",4542,8580
"81",4545,16734
"82",4563,5596
"83",4570,24261
"84",4571,568
"85",4574,60828
"86",4578,2222
"87",4583,2200
"88",4588,0
"89",4590,1130
"90",4597,3756
"91",4606,17529
"92",4608,21632
"93",4616,10477
"94",4633,83922
"95",4635,4530
"96",4647,21279
"97",4650,3172
"98",4654,2256
"99",4655,13277
"100",4658,574
"101",4665,32360
"102",4670,0
"103",4677,1167
"104",4690,14005
"105",4692,3431
"106",4696,557
"107",4710,15271
"108",4717,1446
"109",4725,3824
"110",4743,557
"111",4757,2271
"112",4767,1702
"113",4778,644
"114",4782,0
"115",4821,2200
"116",4824,1113
"117",4832,3229
"118",4833,5644
"119",4834,12574
"120",4841,5232
"121",4872,5627
"122",4877,5604
"123",4882,2627
"124",4891,13299
"125",4902,862
"126",4918,1719
"127",4925,10579
"128",4934,2301
"129",4945,95604
"130",4951,5901
"131",4957,3773
"132",4963,4380
"133",4969,44657
"134",4978,1698
"135",4981,574
"136",5007,1668
"137",5009,10443
"138",5034,11447
"139",5045,6201
"140",5085,8418
"141",5095,3960
"142",5106,4273
"143",5109,1719
"144",5132,14221
"145",5139,1668
"146",5159,95032
"147",5161,13301
"148",5172,557
"149",5184,2805
"150",5235,1120
"151",5242,3419
"152",5290,4777
"153",5297,4297
"154",5302,3858
"155",5311,2329
"156",5313,21358
"157",5323,574
"158",5342,0
"159",5351,8304
