"","node","closeness","n.closeness"
"1",3978,2.24193968391078e-05,3.94707690829362e-08
"2",3987,2.29738990408725e-05,4.04470053536488e-08
"3",3988,2.31290690591421e-05,4.07201920055318e-08
"4",4000,1.79641756856205e-05,3.16270698690503e-08
"5",4006,2.1093704498008e-05,3.71368036936761e-08
"6",4023,1.3831794516555e-05,2.43517509094279e-08
"7",4026,1.83330370147621e-05,3.22764736175389e-08
"8",4028,2.28385369261625e-05,4.02086917714128e-08
"9",4049,2.30099123518982e-05,4.05104090702434e-08
"10",4059,2.0953118498462e-05,3.68892931310951e-08
"11",4065,2.34184875664966e-05,4.12297316311559e-08
"12",4077,2.29751382971648e-05,4.04491871428957e-08
"13",4081,1.48804515143897e-05,2.61979780182917e-08
"14",4086,1.63306968482069e-05,2.87512268454346e-08
"15",4090,1.36669576207486e-05,2.40615451069518e-08
"16",4100,2.31609785235976e-05,4.07763706401367e-08
"17",4105,1.96225534771156e-05,3.45467490794289e-08
"18",4109,2.35400414821434e-05,4.14437350037736e-08
"19",4121,2.34326908819493e-05,4.12547374682206e-08
"20",4125,5.01442190292003e-06,8.82820757556343e-09
"21",4127,1.89053062732197e-05,3.32839899176403e-08
"22",4130,2.17503070867016e-05,3.82927941667281e-08
"23",4136,2.25898790923921e-05,3.97709138950565e-08
"24",4149,2.03194414967974e-05,3.57736646070376e-08
"25",4152,4.08457697461377e-06,7.19115664544678e-09
"26",4157,2.09340958913927e-05,3.68558026256913e-08
"27",4167,2.00793192413045e-05,3.53509141572262e-08
"28",4170,1.40038792954971e-05,2.46547170695372e-08
"29",4175,1.653279262221e-05,2.91070292644543e-08
"30",4217,1.02250152922855e-05,1.80017874864182e-08
"31",4221,2.06985508072076e-05,3.64411105760697e-08
"32",4232,2.30827833362611e-05,4.06387030567978e-08
"33",4234,2.37148681448442e-05,4.17515284240215e-08
"34",4242,2.15413438522918e-05,3.7924901148401e-08
"35",4243,1.55942416506329e-05,2.74546507933678e-08
"36",4244,1.64940795392396e-05,2.90388724282388e-08
"37",4261,1.81010889966998e-05,3.18681144308095e-08
"38",4262,2.18973195171628e-05,3.85516188682443e-08
"39",4280,2.18426934038984e-05,3.84554461336239e-08
"40",4281,2.02539793642396e-05,3.56584143736613e-08
"41",4283,1.45399688478121e-05,2.55985367038946e-08
"42",4300,2.07799655153728e-05,3.65844463298817e-08
"43",4301,2.10504664539901e-05,3.70606803767432e-08
"44",4318,2.12368921871337e-05,3.73888946956579e-08
"45",4323,2.11657300250382e-05,3.7263609199011e-08
"46",4329,7.25805161003714e-06,1.2778259876826e-08
"47",4330,2.29890970633633e-05,4.04737624354988e-08
"48",4355,2.22299293749308e-05,3.91371996037515e-08
"49",4356,1.76690731902561e-05,3.11075232222819e-08
"50",4357,1.51608103204438e-05,2.66915674655701e-08
"51",4370,2.14401827722708e-05,3.77468006554063e-08
"52",4375,1.37541344374783e-05,2.42150254180955e-08
"53",4397,2.1940696673876e-05,3.86279871018944e-08
"54",4408,1.88159109753976e-05,3.31266038299254e-08
"55",4439,2.15108828105382e-05,3.78712725537644e-08
"56",4444,2.17110344756735e-05,3.82236522459041e-08
"57",4446,1.54368624572669e-05,2.71775747487093e-08
"58",4451,2.17020615549458e-05,3.82078548502567e-08
"59",4455,2.26470621862104e-05,3.98715883560042e-08
"60",4459,2.13556369624861e-05,3.75979523987431e-08
"61",4466,2.25553201593377e-05,3.97100707030593e-08
"62",4475,2.11120858551586e-05,3.71691652379553e-08
"63",4479,1.83342258326102e-05,3.22785666067081e-08
"64",4503,1.94095218885739e-05,3.41716934657992e-08
"65",4504,2.2018226984167e-05,3.87644841270545e-08
"66",4533,2.30368332314762e-05,4.05578049849933e-08
"67",4542,2.17614345115632e-05,3.83123847034563e-08
"68",4550,2.0897948595733e-05,3.67921630206566e-08
"69",4561,5.0336430189204e-06,8.86204756852183e-09
"70",4563,5.64525160299362e-06,9.93882324470708e-09
"71",4569,2.19624814539875e-05,3.86663405880062e-08
"72",4584,2.09809057053263e-05,3.69382142699407e-08
"73",4626,1.96184911457761e-05,3.45395970876341e-08
"74",4630,2.31463614243031e-05,4.07506363103927e-08
"75",4632,2.21618448940289e-05,3.90173325599101e-08
"76",4633,1.95098418982398e-05,3.43483132011264e-08
"77",4634,5.41911448808376e-06,9.54069452127422e-09
"78",4645,2.25116901614609e-05,3.96332573265157e-08
"79",4647,2.08718088462879e-05,3.67461423350139e-08
"80",4652,2.04163399025179e-05,3.59442603917568e-08
"81",4653,7.53420223063307e-06,1.32644405468892e-08
"82",4655,7.27700123502214e-06,1.28116218926446e-08
"83",4666,2.22445752840585e-05,3.91629846550325e-08
"84",4667,1.85359510895641e-05,3.2633716706979e-08
"85",4678,8.92787524465487e-06,1.57180902194628e-08
"86",4679,8.80860576632191e-06,1.55081087435245e-08
"87",4683,2.18812026533672e-05,3.85232441080408e-08
"88",4684,6.46811200705224e-06,1.13875211391765e-08
"89",4686,1.92292836792317e-05,3.38543726747037e-08
"90",4690,2.24887691942473e-05,3.95929035109987e-08
"91",4708,2.17337228425038e-05,3.82635965537039e-08
"92",4727,2.03127867664092e-05,3.57619485324106e-08
"93",4733,7.45048995298294e-06,1.31170597763784e-08
"94",4746,1.9055441982729e-05,3.35483133498749e-08
"95",4774,1.75363483166041e-05,3.08738526700777e-08
"96",4779,2.3252537813179e-05,4.09375665724982e-08
"97",4793,1.18150573382077e-05,2.0801157285577e-08
"98",4811,2.29618661201919e-05,4.04258206341406e-08
"99",4838,1.39837088469472e-05,2.46192057164563e-08
"100",4844,2.06157391612006e-05,3.62953154246489e-08
"101",4848,2.28743470038341e-05,4.02717376828066e-08
"102",4872,2.06690052598604e-05,3.63890937673599e-08
"103",4877,2.80779246939448e-06,4.94329660104661e-09
"104",4882,2.34008728208643e-05,4.11987197550428e-08
"105",4887,1.53095395457886e-05,2.69534146932897e-08
"106",4900,2.12391200658721e-05,3.73928170173805e-08
"107",4951,2.24981252653034e-05,3.96093754670834e-08
"108",4952,2.20433569845978e-05,3.88087270855595e-08
"109",4965,1.99402159636586e-05,3.51060140205258e-08
"110",4974,2.25628539088215e-05,3.97233343465167e-08
"111",4984,1.70840257506509e-05,3.00775101243854e-08
"112",4996,1.91857123112507e-05,3.37776625198076e-08
"113",5002,2.18855358509658e-05,3.85308729770524e-08
"114",5007,2.18801448939626e-05,3.85213818555679e-08
"115",5020,2.24296580010779e-05,3.948883450894e-08
"116",5028,2.20470101291194e-05,3.88151586780272e-08
"117",5048,1.56163025289338e-05,2.74934903678412e-08
"118",5108,2.96137262507319e-06,5.21368419907251e-09
"119",5126,2.21412971127916e-05,3.89811568887176e-08
"120",5141,1.84484301712733e-05,3.24796305832276e-08
"121",5159,2.35458906803405e-05,4.14540328879234e-08
"122",5179,2.13693212200737e-05,3.76220444015381e-08
"123",5199,2.09912622312881e-05,3.69564475902959e-08
"124",5235,2.13972867342573e-05,3.76712794617206e-08
"125",5239,1.37460101818877e-06,2.42007221512108e-09
"126",5258,2.0800259156029e-05,3.66201745704736e-08
"127",5262,1.36333964802634e-05,2.4002458592013e-08
"128",5263,1.82882890499633e-05,3.2197691989372e-08
"129",5266,2.27505595876178e-05,4.00538020908764e-08
"130",5313,2.16100203497339e-05,3.80458104748836e-08
"131",5315,2.20834318212546e-05,3.88792813754482e-08
"132",5317,1.01494901709315e-05,1.78688207234709e-08
"133",5325,2.05290104773063e-05,3.61426240797646e-08
"134",5345,2.24181775949086e-05,3.94686225262475e-08
"135",5355,2.30029345507182e-05,4.0498124209011e-08
"136",5362,2.05680895355145e-05,3.62114252385818e-08
"137",5374,2.26362746921117e-05,3.98525962889291e-08
"138",5379,2.0057851468998e-05,3.53131187834472e-08
"139",5383,2.1684494066248e-05,3.81769261729718e-08
"140",5432,2.26063500967546e-05,3.97999121421736e-08
"141",5456,2.15180905225701e-05,3.78839621876234e-08
"142",5481,1.44834197847737e-05,2.54989784943199e-08
"143",5484,1.75713050215731e-05,3.09353961647414e-08
"144",5493,2.19693958600715e-05,3.8678513838154e-08
"145",5500,7.81713297597108e-06,1.37625580562871e-08
"146",5508,2.06889475267504e-05,3.64242033921663e-08
"147",5513,2.32486246516812e-05,4.09306772036641e-08
"148",5523,1.72877495512709e-05,3.04361787874488e-08
"149",5525,1.77548934802591e-05,3.12586152821464e-08
"150",5536,2.20111700553396e-05,3.87520599565839e-08
"151",5540,2.26804985176374e-05,3.99304551366856e-08
"152",5561,1.30018326688867e-05,2.28905504733921e-08
"153",5577,1.60595195112419e-05,2.82738019564118e-08
"154",5594,2.13614803621034e-05,3.76082400741256e-08
"155",5596,2.12281881677983e-05,3.73735707179548e-08
"156",5608,2.26694249069678e-05,3.99109593432531e-08
"157",5618,2.35072628050019e-05,4.13860260651442e-08
"158",5639,1.83687539502858e-05,3.23393555462778e-08
"159",5669,8.02350839991403e-06,1.41258950702712e-08
"160",5684,2.05328112566859e-05,3.61493155927569e-08
"161",5705,1.73916815074096e-05,3.06191575834676e-08
"162",5709,2.18556019635241e-05,3.84781724709932e-08
"163",5725,2.14901389405288e-05,3.78347516558605e-08
"164",5749,1.98498443606621e-05,3.49469090856728e-08
"165",5751,1.89142757516259e-05,3.32997812528625e-08
"166",5761,2.20829083857418e-05,3.88783598340524e-08
"167",5777,2.13588906810266e-05,3.76036807764552e-08
"168",5778,2.14002353136467e-05,3.76764706226175e-08
"169",5793,2.15702465952525e-05,3.79757862592473e-08
"170",5810,2.32619849496967e-05,4.09541988550998e-08
"171",5816,1.65177711162573e-05,2.90805829511573e-08
"172",5817,2.2520615951167e-05,3.96489717450123e-08
"173",5823,2.22457284593946e-05,3.91650148933004e-08
"174",5839,2.11517874194417e-05,3.72390623581721e-08
"175",5876,1.61169199947642e-05,2.83748591457117e-08
"176",5892,2.20278101560609e-05,3.87813559085579e-08
"177",5898,2.28361773523953e-05,4.02045375922452e-08
"178",5945,2.15169117139373e-05,3.78818868203122e-08
"179",5992,2.07540536265087e-05,3.65388268072336e-08
"180",5993,2.10519727268652e-05,3.70633322656077e-08
"181",6013,1.39159078856931e-05,2.44998378269245e-08
"182",6020,2.20160516779237e-05,3.87606543625417e-08
"183",6056,6.0806042766893e-06,1.07052892195234e-08
"184",6101,1.05860498842788e-05,1.86374117680966e-08
"185",6107,3.30635239398979e-06,5.82104294716512e-09
"186",6108,1.62162800034505e-05,2.85497887384692e-08
"187",6129,1.53750897668114e-05,2.70688200119919e-08
"188",6131,2.22415271162568e-05,3.9157618162424e-08
"189",6132,1.353869860253e-05,2.38357369762852e-08
"190",6148,8.83551803565961e-06,1.55554894994007e-08
"191",6153,2.24102910172167e-05,3.94547377063675e-08
"192",6163,2.14928577569636e-05,3.78395383045134e-08
"193",6166,1.90666303483278e-05,3.35680111766335e-08
"194",6171,1.40398943862228e-05,2.47181239194063e-08
"195",6196,2.24864892079414e-05,3.9588889450601e-08
"196",6208,1.77748955665929e-05,3.12938302228749e-08
"197",6211,1.75389542136271e-05,3.08784405169491e-08
"198",6227,1.50284819703985e-05,2.64585950183073e-08
"199",6312,2.13090501443009e-05,3.75159333526425e-08
"200",6317,1.4485031152071e-05,2.55018154085757e-08
"201",6363,2.29852998862571e-05,4.04670772645372e-08
"202",6366,2.07674993833693e-05,3.65624989143826e-08
"203",6396,9.30903614766985e-06,1.63891481473061e-08
"204",6404,2.17333003476859e-05,3.82628527247992e-08
"205",6405,1.89232404872773e-05,3.33155642381643e-08
"206",6406,1.7015676646423e-05,2.99571771944067e-08
"207",6413,2.12948369994448e-05,3.74909102102901e-08
"208",6441,1.74501011017848e-05,3.07220089820154e-08
"209",6463,1.8714148160896e-05,3.29474439452395e-08
"210",6471,2.08381165120162e-05,3.66868248450989e-08
"211",6475,2.23559022479824e-05,3.9358982830955e-08
"212",6479,2.15645424620417e-05,3.79657437712002e-08
"213",6490,2.16696402439182e-05,3.81507750773208e-08
"214",6495,2.2490738134335e-05,3.95963699548151e-08
"215",6512,8.40370735740825e-06,1.47952594320568e-08
"216",6523,2.1654446069914e-05,3.81240247709753e-08
"217",6529,1.22253967167935e-05,2.15235857690026e-08
"218",6554,2.2522982830213e-05,3.96531387855862e-08
"219",6567,2.25888349916385e-05,3.97690756895044e-08
"220",6571,2.20876298381934e-05,3.88866722503405e-08
"221",6600,1.28505140400437e-05,2.26241444366967e-08
"222",6612,2.15544977045123e-05,3.79480593389302e-08
"223",6629,2.20994876353877e-05,3.89075486538516e-08
"224",6630,6.83951781792001e-06,1.20414046090141e-08
"225",6655,1.99779357253595e-05,3.51724220516892e-08
"226",6657,3.758493193952e-06,6.61706548230985e-09
"227",6660,1.27884666723494e-05,2.25149061132912e-08
"228",6683,9.09824633634637e-06,1.60180393245535e-08
"229",6694,2.00115655609898e-05,3.52316295087849e-08
"230",6705,2.24057212179927e-05,3.94466922851985e-08
"231",6714,2.28003771914271e-05,4.01415091398364e-08
