"","i","j","w"
"1",3978,3993,0.295742392539978
"2",3978,6931,0.779483735561371
"3",3980,12694,1.24034738540649
"4",3981,4813,0.533570528030396
"5",3981,6313,0.651174545288086
"6",3981,12650,0.421013742685318
"7",3987,4633,0.647184789180756
"8",3987,5379,0.0728727355599403
"9",3987,6720,2.6186146736145
"10",3987,11121,4.4721360206604
"11",3987,13007,1.67053818702698
"12",3987,13466,2.33549690246582
"13",3990,4109,2.16930460929871
"14",3990,12888,8.9442720413208
"15",3990,18361,1.64214169979095
"16",3993,4102,1.32356524467468
"17",3993,4121,1.12687230110168
"18",3993,6260,0.741079688072205
"19",3993,6941,0.621669888496399
"20",3993,12285,0.667284786701202
"21",3997,6582,2.28416085243225
"22",3998,9219,0.93933641910553
"23",4000,12756,0.815364897251129
"24",4002,15598,0.949871361255646
"25",4003,4109,2.58198881149292
"26",4003,13239,4.67099380493164
"27",4006,8938,1.26071560382843
"28",4008,9590,0.350823193788528
"29",4011,4201,0.402693629264832
"30",4011,6535,0.25362554192543
"31",4011,11368,0.325515389442444
"32",4016,7417,0.241825416684151
"33",4016,7599,1.92153787612915
"34",4016,12269,4.2966890335083
"35",4017,5267,0.82807868719101
"36",4017,8882,5.85540056228638
"37",4017,12543,3.55409336090088
"38",4018,4273,4
"39",4019,5266,0.49336364865303
"40",4022,4003,5.85540056228638
"41",4022,4185,0.927477777004242
"42",4022,14865,2.87677979469299
"43",4023,4109,1.09819400310516
"44",4023,10990,0.824552416801453
"45",4027,4167,2.48069477081299
"46",4027,5267,3.65148377418518
"47",4027,7064,2.73861289024353
"48",4027,12150,0.709326922893524
"49",4028,4097,2.05195665359497
"50",4028,4578,0.591054141521454
"51",4028,4815,0.815364897251129
"52",4028,4850,2.19089031219482
"53",4028,4935,0.864675402641296
"54",4028,5080,2.65684461593628
"55",4028,5242,0.642161309719086
"56",4028,5294,0.341826230287552
"57",4028,5325,5.47722578048706
"58",4028,5399,1.02597832679749
"59",4028,5743,1.93649172782898
"60",4028,6129,1.75411605834961
"61",4028,6353,7.74596691131592
"62",4028,6374,3.55409336090088
"63",4028,6635,0.819920063018799
"64",4028,6694,0.431331098079681
"65",4028,7527,2.73861289024353
"66",4028,7681,0.766026794910431
"67",4028,9798,0.269435107707977
"68",4028,11109,4.2966890335083
"69",4028,11157,1.31400859355927
"70",4028,11583,2.87677979469299
"71",4028,11842,2.30940103530884
"72",4028,12239,0.818774104118347
"73",4028,12748,0.266351163387299
"74",4028,13252,2.54685807228088
"75",4028,13895,0.19491720199585
"76",4028,14950,0.70200651884079
"77",4028,15287,2.69679951667786
"78",4029,4281,0.803219318389893
"79",4029,4352,4.89897966384888
"80",4029,4862,0.630357801914215
"81",4029,6039,2.25973081588745
"82",4029,6475,7.74596691131592
"83",4029,6781,15.4919338226318
"84",4029,8473,0.756830453872681
"85",4029,12094,10.9544515609741
"86",4029,12583,2.78243327140808
"87",4029,17655,6.92820310592651
"88",4030,4317,2.51312351226807
"89",4030,5563,5.85540056228638
"90",4036,4888,0.582222521305084
"91",4036,5081,0.823386967182159
"92",4036,7775,0.755928933620453
"93",4036,8036,3.87298345565796
"94",4036,8299,0.348155319690704
"95",4036,8381,8.9442720413208
"96",4036,9562,1.03741657733917
"97",4038,4121,2.92770028114319
"98",4043,4182,0.847680866718292
"99",4043,5869,1.58113884925842
"100",4043,7259,2.41943359375
"101",4043,9587,0.713074028491974
"102",4045,6730,2.39045715332031
"103",4047,6080,3.75734567642212
"104",4047,7827,0.353093922138214
"105",4047,9037,3.75734567642212
"106",4047,9418,2.14834451675415
"107",4047,10762,2.65684461593628
"108",4047,12183,3.75734567642212
"109",4050,4219,15.4919338226318
"110",4054,5562,0.767906606197357
"111",4057,12492,0.353922247886658
"112",4060,13829,5.85540056228638
"113",4063,4608,0.535479545593262
"114",4063,11718,1.63299310207367
"115",4064,4372,0.225065067410469
"116",4065,4301,2.65684461593628
"117",4066,4077,4.4721360206604
"118",4066,4900,1.4704293012619
"119",4066,12174,4.4721360206604
"120",4067,4120,0.981761395931244
"121",4067,4268,2.51312351226807
"122",4067,4329,2.1081850528717
"123",4067,8473,0.390484005212784
"124",4067,10278,4.14039325714111
"125",4067,11996,5.47722578048706
"126",4068,17812,1.98353886604309
"127",4071,12234,1.56492161750793
"128",4073,7464,1.28653502464294
"129",4073,8405,2.82842707633972
"130",4073,13619,5.85540056228638
"131",4075,4354,1.4201432466507
"132",4075,4432,1.82574188709259
"133",4075,4608,0.426401436328888
