"","node","betweenness"
"1",3981,10789
"2",3988,969
"3",4006,2341
"4",4027,32292
"5",4036,12604
"6",4047,5419
"7",4052,45727
"8",4063,1439
"9",4066,1465
"10",4077,56116
"11",4081,2640
"12",4082,3343
"13",4086,25823
"14",4087,5595
"15",4096,10203
"16",4097,4849
"17",4105,1503
"18",4121,2402
"19",4122,1413
"20",4123,2375
"21",4125,6591
"22",4127,5482
"23",4132,1882
"24",4134,498
"25",4140,4778
"26",4149,2367
"27",4151,3100
"28",4157,1799
"29",4161,1986
"30",4167,2996
"31",4172,18353
"32",4176,479
"33",4182,15800
"34",4185,2870
"35",4221,6268
"36",4234,27054
"37",4248,6083
"38",4255,3449
"39",4259,0
"40",4268,1529
"41",4280,0
"42",4283,41943
"43",4293,3337
"44",4300,1452
"45",4308,6496
"46",4317,11772
"47",4320,2710
"48",4323,11944
"49",4330,2674
"50",4352,7262
"51",4355,2376
"52",4356,2389
"53",4370,10363
"54",4374,9545
"55",4375,7424
"56",4377,606
"57",4384,1413
"58",4392,1422
"59",4395,2813
"60",4396,5665
"61",4404,1439
"62",4412,7868
"63",4418,16594
"64",4439,839
"65",4448,2585
"66",4455,12436
"67",4456,2376
"68",4466,1611
"69",4468,5483
"70",4474,4008
"71",4503,279
"72",4506,10948
"73",4512,2350
"74",4529,1439
"75",4531,3510
"76",4533,503
"77",4560,2559
"78",4563,33143
"79",4569,2844
"80",4570,6868
"81",4586,8246
"82",4605,3232
"83",4611,472
"84",4615,4888
"85",4630,15181
"86",4632,16287
"87",4633,1029
"88",4634,1439
"89",4642,0
"90",4647,19346
"91",4649,10951
"92",4650,20788
"93",4651,2402
"94",4653,2455
"95",4655,14351
"96",4660,12098
"97",4665,2040
"98",4678,11020
"99",4684,7083
"100",4690,56915
"101",4694,19817
"102",4710,3688
"103",4722,969
"104",4733,4423
"105",4739,472
"106",4743,1008
"107",4761,1986
"108",4778,12120
"109",4790,1413
"110",4826,4050
"111",4848,1422
"112",4857,943
"113",4866,5666
"114",4871,1465
"115",4873,3048
"116",4882,7878
"117",4885,1764
"118",4889,1509
"119",4894,13945
"120",4936,0
"121",4945,4236
"122",4947,479
"123",4952,390
"124",4972,498
"125",4995,18787
"126",5007,1698
"127",5014,0
"128",5020,3699
"129",5035,9231
"130",5042,721
"131",5050,5445
"132",5060,5393
"133",5130,29859
"134",5132,5289
"135",5148,896
"136",5159,57821
"137",5172,1932
"138",5178,6162
"139",5180,15963
"140",5222,6691
"141",5240,498
"142",5242,9272
"143",5243,2364
"144",5297,969
"145",5313,16154
"146",5348,1507
"147",5360,0
"148",5368,33945
"149",5393,943
"150",5398,0
"151",5405,10327
"152",5426,11033
"153",5441,969
"154",5455,22703
"155",5478,720
"156",5499,476
"157",5525,5639
"158",5536,5718
"159",5582,10324
"160",5622,1932
"161",5635,1
"162",5679,3283
"163",5700,2413
"164",5726,40645
"165",5751,486
"166",5760,3364
"167",5777,505
"168",5782,6844
"169",5805,498
"170",5812,14195
"171",5831,995
"172",5896,6779
"173",5899,6809
"174",5908,498
"175",5921,5367
"176",5944,8551
"177",5989,14973
"178",6000,956
"179",6019,5692
"180",6020,1442
"181",6025,2869
"182",6028,0
"183",6066,1904
"184",6078,21734
"185",6095,0
"186",6108,15009
"187",6129,2286
"188",6153,3868
"189",6192,2428
"190",6196,1491
"191",6204,0
"192",6215,3000
"193",6230,2895
"194",6245,11594
"195",6252,2481
"196",6268,950
"197",6280,166
"198",6297,0
"199",6354,969
"200",6366,3173
"201",6384,2185
"202",6386,2402
"203",6394,5342
"204",6410,1081
"205",6413,474
"206",6438,2896
"207",6463,2876
"208",6466,0
"209",6470,1439
"210",6471,10090
"211",6494,0
"212",6501,498
"213",6512,8168
"214",6551,498
"215",6560,1413
"216",6581,0
"217",6582,1194
"218",6587,2350
"219",6595,4429
"220",6604,3956
"221",6624,2948
"222",6625,13655
"223",6626,747
"224",6655,7316
"225",6660,4406
"226",6675,15152
"227",6680,5445
"228",6683,0
"229",6702,472
"230",6717,7149
"231",6743,995
"232",6759,10965
"233",6794,5898
"234",6824,849
"235",6828,24
"236",6837,0
"237",6886,2533
"238",6917,969
"239",6954,2143
"240",7043,15
"241",7058,1908
"242",7059,2839
"243",7085,498
"244",7135,1431
"245",7174,5981
"246",7182,19131
"247",7212,0
"248",7220,0
"249",7251,4302
"250",7263,701
"251",7276,1413
"252",7290,1439
"253",7315,4927
"254",7333,6066
"255",7336,995
"256",7357,969
"257",7363,1380
"258",7397,995
"259",7417,995
"260",7432,950
"261",7438,12653
"262",7549,472
"263",7552,1960
"264",7555,2428
"265",7577,645
"266",7579,472
"267",7583,0
"268",7586,1491
"269",7598,5700
"270",7636,1538
"271",7668,676
"272",7679,472
"273",7682,2480
"274",7691,4061
"275",7695,6805
"276",7697,1491
"277",7731,1934
"278",7765,1564
"279",7806,2454
"280",7814,498
"281",7815,10093
"282",7857,0
"283",7886,1465
"284",7912,7051
"285",7929,1004
"286",7999,7869
"287",8010,2312
"288",8031,943
"289",8195,3074
"290",8229,0
"291",8231,1691
"292",8238,3976
"293",8245,2092
"294",8283,2505
"295",8336,2098
"296",8424,1906
"297",8499,2008
"298",8523,943
"299",8560,6092
"300",8585,0
"301",8593,0
"302",8617,3950
"303",8636,4429
