"","node","closeness","n.closeness"
"1",3981,1.16257153029245e-05,1.7429858025374e-08
"2",4006,1.21017707015757e-05,1.81435842602334e-08
"3",4028,1.2321865965639e-05,1.84735621673748e-08
"4",4030,1.2097494449187e-05,1.81371730872369e-08
"5",4049,8.44991235066179e-06,1.26685342588633e-08
"6",4056,1.13395468569245e-05,1.7000819875449e-08
"7",4063,7.04533430464599e-06,1.05627200969205e-08
"8",4077,1.19762334876119e-05,1.79553725451453e-08
"9",4085,6.22978037938581e-06,9.34000056879432e-09
"10",4086,1.12087230781423e-05,1.68046822760754e-08
"11",4090,7.27947563487197e-06,1.09137565740209e-08
"12",4101,1.26253839393682e-05,1.89286116032507e-08
"13",4114,9.8375643368521e-06,1.47489720192685e-08
"14",4122,1.21118143669715e-05,1.81586422293426e-08
"15",4125,1.52111932958803e-06,2.28053872501954e-09
"16",4127,1.11367014813625e-05,1.66967038701086e-08
"17",4128,5.15852370075707e-06,7.73391859183969e-09
"18",4134,1.08243180489473e-05,1.6228362891975e-08
"19",4136,1.2583901375413e-05,1.88664188536927e-08
"20",4157,1.13656686906239e-05,1.70399830444137e-08
"21",4167,8.73020767693039e-06,1.30887671318297e-08
"22",4170,4.92077783074664e-06,7.3774780071164e-09
"23",4175,7.73493873157081e-06,1.159660979246e-08
"24",4187,1.21642937403726e-05,1.82373219495841e-08
"25",4194,3.12102258224574e-06,4.6791942762305e-09
"26",4196,1.19927400828066e-05,1.79801200641778e-08
"27",4203,1.10736579107717e-05,1.6602185773271e-08
"28",4217,1.03989551404925e-05,1.55906373920428e-08
"29",4221,1.19770495159862e-05,1.79565959759913e-08
"30",4234,9.55975731630018e-06,1.43324697395805e-08
"31",4247,4.374132502108e-06,6.55791979326536e-09
"32",4259,1.09120133178183e-05,1.6359840056699e-08
"33",4264,9.5550028853821e-06,1.43253416572445e-08
"34",4276,5.20269220929451e-06,7.80013824481936e-09
"35",4282,1.00380684529725e-05,1.50495778905136e-08
"36",4285,7.62820518179977e-06,1.14365894779607e-08
"37",4301,1.06902314416125e-05,1.60273334956709e-08
"38",4306,1.10593076865704e-05,1.65806711942585e-08
"39",4308,9.31622466187418e-06,1.39673533161532e-08
"40",4317,1.18542583421803e-05,1.77725012626392e-08
"41",4320,1.18609379987234e-05,1.77825157402151e-08
"42",4322,1.07434282186242e-05,1.61070887835445e-08
"43",4323,1.18669495507732e-05,1.77915285618789e-08
"44",4330,1.01818382527237e-05,1.52651248166773e-08
"45",4334,1.1114163244083e-05,1.66629134094198e-08
