"","i","j","w"
"1",3977,5163,2.51312351226807
"2",3979,6249,15.4919338226318
"3",3981,4077,1.32842230796814
"4",3981,5267,0.718421220779419
"5",3981,7161,0.781464636325836
"6",3981,10020,1.54150497913361
"7",3981,14972,6.92820310592651
"8",3983,6542,0.61237245798111
"9",3983,8780,2.73861289024353
"10",3987,4114,0.654653668403625
"11",3987,4571,2.48069477081299
"12",3987,8434,5.85540056228638
"13",3987,17013,2.08893179893494
"14",3987,18072,2.51312351226807
"15",3990,4283,0.861994206905365
"16",3990,5297,1.19880175590515
"17",3990,5570,2.78243327140808
"18",3990,5628,1.65144562721252
"19",3990,5681,0.927477777004242
"20",3990,5999,1.17782986164093
"21",3990,6196,2.21313333511353
"22",3992,4121,2.21313333511353
"23",3992,5752,2.48069477081299
"24",4003,10182,0.737711131572723
"25",4008,7041,0.630357801914215
"26",4014,5755,0.395800411701202
"27",4014,5887,0.43800288438797
"28",4015,4077,2.19089031219482
"29",4015,4853,2
"30",4015,4946,8.9442720413208
"31",4015,4967,15.4919338226318
"32",4015,5532,10.9544515609741
"33",4015,9370,10.9544515609741
"34",4015,16743,1.20604538917542
"35",4015,17658,1.63299310207367
"36",4015,17675,1.89264094829559
"37",4017,5377,0.867381751537323
"38",4017,7881,0.430331468582153
"39",4022,8417,3.65148377418518
"40",4022,11672,2.19089031219482
"41",4023,6115,0.557928323745728
"42",4023,11860,0.643267512321472
"43",4023,17739,0.676768243312836
"44",4027,4086,3.38061690330505
"45",4027,4220,7.74596691131592
"46",4027,4392,15.4919338226318
"47",4027,4775,0.852802872657776
"48",4027,6261,0.741929054260254
"49",4027,6369,0.418090552091599
"50",4027,8585,3.46410155296326
"51",4027,9134,1.30930733680725
"52",4027,10086,2.33549690246582
"53",4027,11802,1.28653502464294
"54",4027,12350,8.9442720413208
"55",4028,4086,1.46385014057159
"56",4028,4120,1.3856406211853
"57",4028,4216,1.12390291690826
"58",4028,4263,10.9544515609741
"59",4028,4619,6.32455539703369
"60",4028,4872,0.874260365962982
"61",4028,4967,1.54150497913361
"62",4028,5432,0.636714518070221
"63",4028,7343,8.9442720413208
"64",4028,9512,3.09838676452637
"65",4028,13492,0.414483666419983
"66",4029,10004,3.03821802139282
"67",4029,11805,0.580177485942841
"68",4036,4283,2.01687788963318
"69",4036,4955,1.13898956775665
"70",4036,5035,1.62399590015411
"71",4036,6214,0.766026794910431
"72",4036,12699,0.400266945362091
"73",4038,5095,4.4721360206604
"74",4038,6108,2.30940103530884
"75",4041,17256,2.41943359375
"76",4047,6958,5.85540056228638
"77",4049,12873,2.12798070907593
"78",4057,4283,2.78243327140808
"79",4059,5056,0.241472646594048
"80",4059,5062,1.15150630474091
"81",4059,7061,3.38061690330505
"82",4059,17668,1.19168722629547
"83",4063,9778,1.37468683719635
"84",4066,4122,3.09838676452637
"85",4066,9765,1.54150497913361
"86",4066,16038,5.85540056228638
"87",4067,4185,1.2363908290863
"88",4067,4588,0.823386967182159
"89",4067,5267,0.832851469516754
"90",4067,6265,2.01687788963318
"91",4067,7881,0.829264163970947
"92",4067,8904,0.419313937425613
"93",4067,11221,0.298529624938965
"94",4067,13378,1.63299310207367
"95",4069,4205,1.40257370471954
"96",4071,9186,3.23029136657715
"97",4072,9928,5.16397762298584
"98",4073,6404,6.32455539703369
"99",4073,7343,2.25973081588745
"100",4073,17697,2.28416085243225
"101",4075,5755,0.656414270401001
"102",4075,10103,0.847680866718292
"103",4077,3981,0.469452530145645
"104",4077,4015,1.49766170978546
"105",4077,4265,0.350105762481689
"106",4077,4313,1.90692520141602
"107",4077,4474,4.2966890335083
"108",4077,4676,3.16227769851685
"109",4077,4710,5.16397762298584
"110",4077,4767,2.78243327140808
"111",4077,4835,2.2360680103302
"112",4077,4848,15.4919338226318
"113",4077,4913,1.16444504261017
"114",4077,5028,1.93649172782898
"115",4077,5418,1.35353648662567
"116",4077,5453,1.27775311470032
"117",4077,6051,6.32455539703369
"118",4077,7333,0.740233182907104
"119",4077,7776,1.36930644512177
"120",4077,10923,1.8650096654892
"121",4077,11442,2.44948983192444
"122",4077,11721,1.15150630474091
"123",4077,15675,2.6186146736145
"124",4077,15761,0.299644380807877
"125",4079,4077,2.33549690246582
"126",4079,13486,2.39045715332031
"127",4081,6020,1.89264094829559
"128",4082,4323,1.70046055316925
"129",4086,4027,2.30940103530884
"130",4086,4296,4.67099380493164
"131",4086,4332,1.18124890327454
"132",4086,5189,1.08465230464935
"133",4086,5360,1.27342903614044
"134",4086,5403,5.47722578048706
"135",4086,5801,3.16227769851685
"136",4086,6281,2.41943359375
"137",4086,7208,0.483886688947678
"138",4086,7850,0.552578985691071
"139",4086,12456,1.26071560382843
"140",4086,12660,0.777517855167389
"141",4086,17434,2.01687788963318
"142",4087,4283,0.533887267112732
"143",4087,6000,1.42614805698395
"144",4090,16298,10.9544515609741
"145",4091,16792,3.30289125442505
"146",4092,4403,2.03419041633606
"147",4093,8902,6.92820310592651
"148",4096,5117,3.38061690330505
"149",4096,6268,0.471841603517532
"150",4097,4234,0.508547604084015
"151",4097,4304,1.31400859355927
"152",4097,4710,3.38061690330505
"153",4097,4733,1.37468683719635
"154",4097,5180,0.574959576129913
"155",4097,5759,0.204053297638893
"156",4097,6129,0.840168058872223
"157",4097,6480,1.19522857666016
"158",4097,6494,0.114288806915283
"159",4097,14282,5.85540056228638
"160",4097,17446,3.65148377418518
"161",4097,17797,0.48200935125351
"162",4100,4334,2.73861289024353
"163",4100,9416,1.54919338226318
"164",4101,8231,0.290292382240295
"165",4102,4840,0.372462511062622
"166",4102,6163,0.522827446460724
"167",4102,7942,0.233390599489212
"168",4105,4097,0.409960031509399
"169",4105,4304,1.09819400310516
"170",4105,4432,0.578153789043427
"171",4105,5297,0.374743908643723
"172",4105,6297,2.12798070907593
"173",4105,6708,2.78243327140808
"174",4109,3992,1.87867283821106
"175",4109,4121,4.89897966384888
"176",4109,4127,1.98353886604309
"177",4109,4217,5.47722578048706
"178",4109,4234,2.01687788963318
"179",4109,4330,1.95180010795593
"180",4109,4443,10.9544515609741
"181",4109,4619,4.4721360206604
"182",4109,4910,1.50470960140228
"183",4109,4961,1.69030845165253
"184",4109,5163,1.90692520141602
"185",4109,5456,1.05166101455688
"186",4109,5540,2.41943359375
"187",4109,5553,6.32455539703369
"188",4109,6099,3.46410155296326
"189",4109,10213,2.03419041633606
"190",4109,10240,1.69030845165253
"191",4109,11527,4.89897966384888
"192",4109,12512,3.09838676452637
"193",4109,13957,1.54919338226318
"194",4109,15417,1.47709786891937
"195",4109,15798,1.4446302652359
"196",4109,17701,1.33333337306976
"197",4113,4310,5.16397762298584
"198",4113,5589,1.59787094593048
"199",4114,5396,0.832851469516754
"200",4114,5760,0.932504832744598
"201",4114,11341,1.40257370471954
"202",4114,18156,1.45735847949982
"203",4115,6128,2.01687788963318
"204",4120,4832,0.840168058872223
"205",4120,12966,0.274937361478806
"206",4121,4109,1.72132587432861
"207",4121,4157,1.54919338226318
"208",4121,5019,2.73861289024353
"209",4121,5674,1.32356524467468
"210",4121,6488,4.89897966384888
"211",4121,7579,1.20240724086761
"212",4121,7881,0.895921647548676
"213",4121,8585,0.772667407989502
"214",4121,9451,1.14519667625427
"215",4121,13553,4.2966890335083
"216",4121,15348,1.16774845123291
"217",4122,4432,2.28416085243225
"218",4122,5913,1.4383898973465
"219",4122,7299,1.82574188709259
"220",4122,11364,1.70046055316925
"221",4124,6167,4.89897966384888
"222",4125,4127,1.03741657733917
"223",4125,4277,0.155581966042519
"224",4125,15365,1.46385014057159
"225",4127,4610,3.65148377418518
"226",4127,4660,2.58198881149292
"227",4127,4945,2.54685807228088
"228",4127,5674,1.17444038391113
"229",4127,6394,0.680020391941071
"230",4127,6818,3.09838676452637
"231",4127,7333,2.82842707633972
"232",4127,9485,0.381964206695557
"233",4127,15583,0.740233182907104
"234",4130,7453,2.98142385482788
"235",4134,9512,4.2966890335083
"236",4134,14633,1.25244855880737
"237",4137,5047,6.32455539703369
"238",4144,5264,2.39045715332031
"239",4144,5453,6.92820310592651
"240",4144,8622,1.4446302652359
"241",4144,16661,2
"242",4149,4628,4.4721360206604
"243",4151,8993,3.09838676452637
"244",4157,14384,5.85540056228638
"245",4157,16402,2.01687788963318
"246",4159,4326,8.9442720413208
"247",4161,5637,0.755030632019043
"248",4162,11620,2.01687788963318
"249",4162,13371,0.846414744853973
"250",4166,5473,1.17782986164093
"251",4167,4077,2
"252",4167,5062,0.712319850921631
"253",4167,6281,2.82842707633972
"254",4167,6491,3.16227769851685
"255",4167,6703,0.922531187534332
"256",4167,6766,0.503952622413635
"257",4167,9326,0.708584547042847
"258",4170,4167,3.65148377418518
"259",4170,4609,3.30289125442505
"260",4170,11432,0.566441178321838
"261",4172,6404,5.47722578048706
"262",4175,4301,0.445730298757553
"263",4175,13431,0.821070849895477
"264",4182,4619,3.46410155296326
"265",4182,6822,6.92820310592651
"266",4182,6896,1.63299310207367
"267",4182,11229,0.790569424629211
"268",4185,4086,1.06399035453796
"269",4185,4332,0.747087359428406
"270",4185,4441,4.2966890335083
"271",4185,4606,10.9544515609741
"272",4185,4633,1.09544515609741
"273",4185,5242,2.2360680103302
"274",4185,5267,1.36930644512177
"275",4185,5407,0.685994327068329
"276",4185,6070,4.89897966384888
"277",4185,7162,2.25973081588745
"278",4185,8488,1.11513376235962
"279",4185,11661,0.557928323745728
"280",4185,15389,0.932504832744598
"281",4185,16967,0.704178810119629
"282",4186,4144,1.72132587432861
"283",4186,15667,2.19089031219482
"284",4188,15013,0.479004710912704
"285",4189,4650,5.47722578048706
"286",4189,6782,0.520755648612976
"287",4189,10156,0.894427180290222
"288",4189,13776,0.884171366691589
"289",4192,4608,0.859337866306305
"290",4194,4283,0.514969289302826
"291",4196,6590,1.54919338226318
"292",4201,4260,0.0339872315526009
"293",4201,4529,1.96747756004333
"294",4201,5755,15.4919338226318
"295",4201,6501,2.69679951667786
"296",4201,7425,1.06148982048035
"297",4201,10198,0.703452467918396
"298",4201,13746,0.636714518070221
"299",4201,13747,1.69030845165253
"300",4202,6851,6.32455539703369
"301",4202,13899,0.919277131557465
"302",4205,17576,2
"303",4206,4077,0.864675402641296
"304",4207,5922,2.78243327140808
"305",4213,9409,1.70046055316925
"306",4216,4217,3.65148377418518
"307",4216,4893,2.28416085243225
"308",4216,4967,6.32455539703369
"309",4216,6064,1.65144562721252
"310",4216,7580,1.30930733680725
"311",4217,4077,6.32455539703369
"312",4217,4610,1.22093534469604
"313",4217,4783,2.58198881149292
"314",4217,4967,5.47722578048706
"315",4217,5456,2.14834451675415
"316",4217,6259,2.30940103530884
"317",4220,10903,4.89897966384888
"318",4220,17263,3.87298345565796
"319",4222,8802,2.16930460929871
"320",4229,10786,0.595843613147736
"321",4234,4097,1.21342182159424
"322",4234,4186,1.1359236240387
"323",4234,4474,2.14834451675415
"324",4234,4619,2.87677979469299
"325",4234,9721,0.646620810031891
"326",4234,17182,15.4919338226318
"327",4236,4375,2.65684461593628
"328",4240,18068,5.85540056228638
"329",4242,10121,2.39045715332031
"330",4242,15587,1.68033611774445
"331",4244,15460,2.25973081588745
"332",4244,15609,0.951661884784698
"333",4244,17364,0.476505726575851
"334",4247,4547,2.82842707633972
"335",4255,5267,0.61285138130188
"336",4255,11888,1.05900681018829
"337",4260,4079,1.30005419254303
"338",4260,5540,0.0924088954925537
"339",4260,6477,3.38061690330505
"340",4260,9478,0.154718324542046
"341",4260,10717,0.781464636325836
"342",4260,11202,0.104883708059788
"343",4260,16606,1.28653502464294
"344",4262,4725,6.92820310592651
"345",4263,4182,0.521050095558167
"346",4263,5438,4.4721360206604
"347",4263,6107,15.4919338226318
"348",4263,7599,2.12798070907593
"349",4263,10924,1.49071192741394
"350",4263,11969,15.4919338226318
"351",4264,16404,5.47722578048706
"352",4265,9158,0.21518649160862
"353",4266,5340,3.87298345565796
"354",4267,5957,5.85540056228638
"355",4268,5068,7.74596691131592
"356",4274,7560,1.34839975833893
"357",4276,6394,0.110040813684464
"358",4277,4077,0.608580589294434
"359",4277,4665,0.362539410591125
"360",4277,7651,3.38061690330505
"361",4277,9647,1.45095252990723
"362",4277,14163,0.0764793530106544
"363",4278,7583,1.29550051689148
"364",4279,6696,1.06399035453796
"365",4280,8272,3.75734567642212
"366",4281,4242,1.2324720621109
"367",4281,4606,6.92820310592651
"368",4281,5068,0.329615592956543
"369",4281,5351,1.50470960140228
"370",4281,11594,0.218630373477936
"371",4281,12366,0.903507888317108
"372",4281,13199,0.0601879060268402
"373",4282,7114,0.680676460266113
"374",4282,7357,4.2966890335083
"375",4283,3990,3.65148377418518
"376",4283,4057,2
"377",4283,4097,1.36930644512177
"378",4283,4332,0.867381751537323
"379",4283,4571,4.4721360206604
"380",4283,4610,1.4704293012619
"381",4283,4633,0.953462600708008
"382",4283,4655,1.75411605834961
"383",4283,4690,0.779483735561371
"384",4283,4717,0.787499248981476
"385",4283,5062,1.30005419254303
"386",4283,5098,0.221448957920074
"387",4283,5206,1.4201432466507
"388",4283,5242,1.09211092814803
"389",4283,5759,1.85164022445679
"390",4283,5887,1.54919338226318
"391",4283,6355,0.428025811910629
"392",4283,6699,2.82842707633972
"393",4283,6828,1.87867283821106
"394",4283,6837,1.67053818702698
"395",4283,8195,0.664822518825531
"396",4283,10184,0.744494795799255
"397",4283,10402,0.368751049041748
"398",4283,11767,1.14519667625427
"399",4283,14976,1.98353886604309
"400",4283,15406,2.73861289024353
"401",4283,16044,0.813115656375885
"402",4283,16434,1.52646553516388
"403",4283,17052,3.30289125442505
"404",4285,5202,0.713074028491974
"405",4285,6958,0.0873703807592392
"406",4288,4971,3.75734567642212
"407",4288,7355,6.32455539703369
