"","node","closeness","n.closeness"
"1",3996,5.7630406520394e-06,6.87713681627613e-09
"2",4028,2.6313423342927e-06,3.1400266519006e-09
"3",4029,5.81937582860861e-06,6.94436256397209e-09
"4",4066,5.49917739867069e-06,6.56226419889104e-09
"5",4073,5.44817150815511e-06,6.50139798109201e-09
"6",4077,5.70424487271545e-06,6.80697478844326e-09
"7",4080,4.99289747089609e-06,5.9581115404488e-09
"8",4086,5.41468085797963e-06,6.46143300474897e-09
"9",4095,5.11500811570404e-06,6.10382830036281e-09
"10",4096,5.3263731192921e-06,6.35605384163735e-09
"11",4101,5.63961411829688e-06,6.7298497831705e-09
"12",4105,3.02447280472115e-06,3.60915609155269e-09
"13",4109,5.51252919932542e-06,6.5781971352332e-09
"14",4113,5.60892044581688e-06,6.69322248904162e-09
"15",4120,5.80163070366457e-06,6.92318699721309e-09
"16",4125,2.81432625859941e-06,3.35838455680121e-09
"17",4127,5.40544561286829e-06,6.45041242585715e-09
"18",4134,5.48662674202099e-06,6.54728728164796e-09
"19",4136,3.11561224352902e-06,3.71791437175301e-09
"20",4147,5.21090077999866e-06,6.21825868734923e-09
"21",4157,5.13198550409905e-06,6.12408771372201e-09
"22",4167,4.52896894457209e-06,5.40449754722206e-09
"23",4171,5.68756044634135e-06,6.78706497176772e-09
"24",4176,5.13618993821886e-06,6.12910493820866e-09
"25",4182,4.51297887966162e-06,5.38541632417854e-09
"26",4194,4.34341486334993e-06,5.18307262929586e-09
"27",4196,5.31502791937489e-06,6.34251541691514e-09
"28",4209,4.95446768885282e-06,5.91225261199621e-09
"29",4221,3.79548873577913e-06,4.52922283505862e-09
"30",4233,3.63074409145281e-06,4.33263018073128e-09
"31",4234,4.74864535831298e-06,5.66664123903697e-09
"32",4244,4.97360003132631e-06,5.9350835696018e-09
"33",4255,5.54126613177641e-06,6.61248941739428e-09
"34",4274,4.83165363044444e-06,5.76569645637761e-09
"35",4276,5.57599997110197e-06,6.65393791300952e-09
"36",4277,4.88672932705531e-06,5.83141924469607e-09
"37",4280,5.17385082034019e-06,6.17404632498829e-09
"38",4283,5.45644532110585e-06,6.5112712662361e-09
"39",4285,1.41012059237019e-06,1.68272147060882e-09
"40",4289,4.51426837417536e-06,5.38695510044793e-09
"41",4293,5.66381916473464e-06,6.75873408679552e-09
"42",4294,4.80605102389749e-06,5.73514441992541e-09
"43",4300,4.29289384543093e-06,5.12278501841399e-09
"44",4301,2.93013017217307e-06,3.49657538445473e-09
"45",4308,5.57212726810316e-06,6.64931654904912e-09
"46",4316,3.84267232500756e-06,4.58552783413789e-09
"47",4317,5.6531067087661e-06,6.7459507264512e-09
"48",4318,3.04881320031306e-06,3.63820190968146e-09
"49",4322,5.82505792641691e-06,6.95114311028271e-09
"50",4323,5.5979689653622e-06,6.6801538966136e-09
"51",4329,5.5591216131948e-06,6.6337966744568e-09
"52",4330,7.75920496549035e-07,9.25919446955889e-10
"53",4332,4.97520278107369e-06,5.93699615879915e-09
"54",4357,3.8515209297057e-06,4.59608702828843e-09
"55",4359,5.76311635791804e-06,6.8772271574201e-09
"56",4361,4.4167283422933e-06,5.27055888101826e-09
"57",4374,4.06211984825071e-06,4.84739838693403e-09
"58",4375,3.26204547365582e-06,3.89265569648666e-09
"59",4381,1.40645314772875e-06,1.67834504502237e-09
"60",4388,5.35772015029431e-06,6.39346079987388e-09
"61",4401,5.87793730925508e-06,7.01424499911107e-09
"62",4402,3.89575247276527e-06,4.64886929924257e-09
"63",4408,4.78378667240266e-06,5.70857598138742e-09
"64",4412,6.97266197633448e-07,8.32059901710559e-10
"65",4425,2.66523507358344e-06,3.18047144819026e-09
"66",4432,5.81491974453613e-06,6.93904504121257e-09
"67",4433,5.3579915689303e-06,6.39378468846098e-09
"68",4439,5.65233543777446e-06,6.74503035533945e-09
"69",4442,5.35591354831728e-06,6.39130495025928e-09
"70",4444,5.71495291026489e-06,6.81975287621109e-09
"71",4451,4.64973876535748e-06,5.54861427846954e-09
"72",4455,5.77321757626592e-06,6.88928111726243e-09
"73",4460,5.37493163073082e-06,6.41399955934466e-09
"74",4461,4.9680517107819e-06,5.92846266203091e-09
"75",4466,2.95386655478928e-06,3.52490042337623e-09
"76",4467,5.38611216558053e-06,6.42734148637295e-09
"77",4474,2.71567814726769e-06,3.24066604685881e-09
"78",4482,5.70426886313101e-06,6.80700341662411e-09
"79",4506,5.17714816637633e-06,6.17798110546101e-09
"80",4545,5.72286707444514e-06,6.82919698621138e-09
"81",4560,4.13549231922044e-06,4.93495503486926e-09
"82",4563,1.65445826075185e-06,1.97429386724565e-09
"83",4583,4.749970191034e-06,5.66822218500477e-09
"84",4588,5.78147334012901e-06,6.89913286411577e-09
"85",4606,2.28759975546256e-06,2.72983264375007e-09
"86",4608,2.30400060067055e-06,2.74940405807942e-09
"87",4632,5.01779037379205e-06,5.9878166751695e-09
"88",4633,5.14776966159455e-06,6.14292322385985e-09
"89",4634,4.25512072920325e-06,5.07770970071987e-09
"90",4635,3.2607089657638e-06,3.89106081833389e-09
"91",4650,5.57964637027599e-06,6.65828922467302e-09
"92",4652,4.93433247152881e-06,5.88822490635896e-09
"93",4653,5.19687618921455e-06,6.20152289882404e-09
"94",4655,4.98024155301167e-06,5.94300901314042e-09
"95",4670,4.74794390175644e-06,5.66580417870697e-09
"96",4674,5.59717485234232e-06,6.6792062677116e-09
"97",4678,5.55009791340402e-06,6.62302853628165e-09
"98",4683,5.32758127013576e-06,6.35749554908802e-09
"99",4689,4.32878655718525e-06,5.16561641668884e-09
"100",4690,5.2315882572997e-06,6.24294541443879e-09
"101",4705,5.81273957062155e-06,6.93644340169637e-09
"102",4710,4.95954042442342e-06,5.91830599573201e-09
"103",4718,5.39270635259084e-06,6.43521044461914e-09
"104",4719,5.4146788799263e-06,6.46143064430347e-09
"105",4732,3.67518357424594e-06,4.38566058979229e-09
"106",4735,5.34265607415197e-06,6.37548457536034e-09
"107",4769,5.48121071028378e-06,6.54082423661549e-09
"108",4773,5.60018653643364e-06,6.68280016280864e-09
"109",4780,4.52799954648611e-06,5.40334074759679e-09
"110",4789,1.88794664127771e-06,2.25291961966314e-09
"111",4790,4.24027822249574e-06,5.0599978788732e-09
"112",4791,5.80846102622808e-06,6.93133774012897e-09
"113",4793,5.39257181503466e-06,6.43504989860938e-09
"114",4799,1.16534425991998e-06,1.3906256084964e-09
"115",4807,5.32643588325184e-06,6.35612873896401e-09
"116",4825,5.0102286639912e-06,5.97879315512076e-09
"117",4832,3.81226375641099e-06,4.54924075944032e-09
"118",4841,5.69380292852493e-06,6.79451423451663e-09
"119",4843,5.74658664390779e-06,6.85750196170381e-09
"120",4849,5.65798131994364e-06,6.75176768489694e-09
"121",4852,4.74675163561696e-06,5.66438142675055e-09
"122",4856,5.5574665202536e-06,6.63182162321432e-09
"123",4866,4.70978729633779e-06,5.62027123667994e-09
"124",4871,4.42526352949229e-06,5.28074406860656e-09
"125",4872,9.59437203818012e-07,1.14491313104775e-09
"126",4874,5.38499007497704e-06,6.42600247610625e-09
"127",4876,5.83733972779076e-07,6.965799197841e-10
"128",4877,4.54515299620058e-06,5.42381025799592e-09
"129",4882,5.39900983600625e-06,6.44273250120078e-09
"130",4885,5.77466605553246e-06,6.89100961280723e-09
"131",4887,5.08436583250108e-06,6.06726232995356e-09
"132",4890,5.76620453256981e-06,6.88091233003557e-09
"133",4893,5.69805130751004e-06,6.79958389917666e-09
"134",4921,5.43307413630931e-06,6.48338202423546e-09
"135",4929,5.67417074275281e-06,6.77108680519429e-09
"136",4936,5.50297571324413e-06,6.56679679384742e-09
"137",4945,4.91547291508189e-06,5.86571946907146e-09
"138",4951,5.81836103655829e-06,6.94315159493829e-09
"139",4954,5.60371305501043e-06,6.68700841886686e-09
"140",4979,5.7653530636353e-06,6.87989625732137e-09
"141",4980,5.72138520358261e-06,6.82742864389333e-09
"142",4989,5.22808007615406e-06,6.23875904075663e-09
"143",4993,5.7136174102891e-06,6.81815920082231e-09
"144",4995,5.66707097181015e-06,6.76261452483312e-09
"145",5001,5.49344317975129e-06,6.55542145555046e-09
"146",5007,5.52036627223522e-06,6.58754925087735e-09
"147",5009,5.86491016599164e-06,6.99869948209026e-09
"148",5014,5.37230048607668e-06,6.41085976858792e-09
"149",5020,4.43646953208606e-06,5.29411638673754e-09
"150",5042,4.13467256483893e-06,4.93397680768369e-09
"151",5050,4.97749740303715e-06,5.93973437116605e-09
"152",5060,4.8212701651034e-06,5.7533056862809e-09
"153",5063,2.12508417872475e-06,2.53589997461187e-09
"154",5065,5.7325124710238e-06,6.84070700599499e-09
"155",5083,5.37912276364929e-06,6.419000911276e-09
"156",5087,4.89654800306968e-06,5.84313604184926e-09
"157",5092,5.39904112185328e-06,6.44276983514712e-09
"158",5112,5.69545106755409e-06,6.79648098753472e-09
"159",5128,4.50935072464508e-06,5.38108678358601e-09
"160",5130,5.5246154732659e-06,6.59261989649869e-09
"161",5132,5.00747834210354e-06,5.97551114809492e-09
"162",5144,4.95631502527289e-06,5.91445707073137e-09
"163",5146,5.69749624312593e-06,6.79892153117653e-09
"164",5159,3.55423817813407e-06,4.24133434144877e-09
"165",5160,5.15084352628378e-06,6.14659132014771e-09
"166",5180,5.69591436418449e-06,6.79703384747553e-09
"167",5184,5.63506275188636e-06,6.72441855833695e-09
"168",5194,2.63195712741208e-06,3.14076029524115e-09
"169",5213,5.78622172570637e-06,6.90479919535367e-09
"170",5214,3.8914162528395e-06,4.64369481245763e-09
"171",5230,5.58178050995715e-06,6.66083593073645e-09
"172",5233,5.523862508259e-06,6.59172137023747e-09
