"","node","betweenness"
"1",4036,0
"2",4043,169
"3",4049,253
"4",4073,2310
"5",4085,127
"6",4086,247
"7",4096,276
"8",4127,1427
"9",4149,664
"10",4178,194
"11",4259,2450
"12",4288,1612
"13",4330,378
"14",4392,1717
"15",4466,1478
"16",4482,1039
"17",4487,1170
"18",4560,2257
"19",4570,659
"20",4600,502
"21",4608,0
"22",4635,1578
"23",4653,4145
"24",4670,2142
"25",4694,2978
"26",4957,4706
"27",5209,87
"28",5253,464
"29",5255,197
"30",5268,0
"31",5274,2300
"32",5309,137
"33",5313,138
"34",5318,3979
"35",5420,713
"36",5479,762
"37",5493,375
"38",5514,276
"39",5547,1675
"40",5650,692
"41",5655,378
"42",5703,310
"43",5822,801
"44",5827,1005
"45",5834,5369
"46",6013,344
"47",6022,0
"48",6039,0
"49",6148,288
"50",6150,967
"51",6153,127
"52",6268,366
"53",6481,441
"54",6495,705
"55",6649,0
"56",6661,869
"57",6780,478
"58",6908,732
"59",6954,276
"60",7031,272
"61",7061,937
"62",7075,739
"63",7254,197
"64",7393,434
"65",7629,66
"66",7762,603
"67",7829,310
"68",7909,376
"69",7983,1630
"70",8010,1107
"71",8295,241
"72",8306,1073
"73",8514,468
"74",8523,103
"75",8529,430
"76",8535,400
"77",8721,219
"78",8740,1472
"79",8760,637
"80",8991,2060
"81",9135,0
"82",9155,35
"83",9285,1276
"84",9757,2522
"85",9801,344
"86",10116,396
"87",10225,2592
"88",10344,93
"89",10585,163
"90",10642,93
"91",10695,671
"92",10739,971
"93",10762,807
"94",10789,3883
"95",10824,243
"96",11100,0
"97",11325,498
"98",11447,1506
"99",11571,1838
"100",11614,556
"101",11846,1540
"102",11947,1410
"103",12086,185
"104",12363,2121
"105",12399,310
"106",12684,903
"107",12863,2660
"108",12898,144
"109",12983,93
"110",13555,1416
"111",13950,350
"112",14253,1344
"113",14294,378
"114",14341,209
"115",14623,835
"116",14627,2376
"117",15370,380
"118",15499,726
"119",15579,344
"120",15634,277
"121",16036,453
"122",16313,98
"123",16560,2222
"124",16691,1310
"125",16742,759
"126",17110,127
"127",17503,1903
"128",17781,773
"129",17854,476
