"","node","betweenness"
"1",3977,2060
"2",3981,12640
"3",3988,5314
"4",3995,10961
"5",3998,3078
"6",4000,13814
"7",4006,84235
"8",4008,11717
"9",4014,0
"10",4015,5488
"11",4021,0
"12",4026,0
"13",4027,130024
"14",4028,12291
"15",4029,8419
"16",4044,7991
"17",4045,3087
"18",4049,3919
"19",4058,1085
"20",4062,4545
"21",4065,0
"22",4067,6165
"23",4074,10231
"24",4075,8795
"25",4077,88031
"26",4079,6156
"27",4080,80318
"28",4086,35730
"29",4087,1336
"30",4096,27577
"31",4097,31774
"32",4100,3704
"33",4103,12232
"34",4113,77186
"35",4114,1066
"36",4121,6720
"37",4122,17015
"38",4125,5996
"39",4127,41995
"40",4129,18390
"41",4133,2056
"42",4134,12373
"43",4135,4095
"44",4136,6159
"45",4139,12282
"46",4144,28017
"47",4146,27340
"48",4147,60486
"49",4151,5128
"50",4156,4779
"51",4157,30483
"52",4161,0
"53",4163,4138
"54",4167,62942
"55",4175,1099
"56",4176,7126
"57",4182,106293
"58",4184,4242
"59",4185,2283
"60",4194,16368
"61",4196,47123
"62",4204,4138
"63",4208,0
"64",4217,5287
"65",4219,2056
"66",4221,7177
"67",4224,2056
"68",4234,3081
"69",4248,4141
"70",4255,2056
"71",4257,4135
"72",4264,7467
"73",4277,1177
"74",4281,0
"75",4283,229782
"76",4287,2059
"77",4300,8191
"78",4301,6653
"79",4305,3087
"80",4306,7988
"81",4308,6344
"82",4319,3714
"83",4322,53290
"84",4323,69659
"85",4328,12264
"86",4330,31372
"87",4352,91683
"88",4353,4455
"89",4354,0
"90",4357,7171
"91",4362,19839
"92",4369,10237
"93",4377,2056
"94",4389,3084
"95",4397,32969
"96",4402,6485
"97",4412,54033
"98",4418,7322
"99",4420,5311
"100",4426,3310
"101",4432,4098
"102",4433,3087
"103",4446,6320
"104",4448,3117
"105",4455,39656
"106",4467,14941
"107",4468,0
"108",4474,24667
"109",4475,19071
"110",4485,22869
"111",4502,12279
"112",4517,0
"113",4531,0
"114",4533,5796
"115",4538,5290
"116",4542,1027
"117",4543,6166
"118",4547,4614
"119",4552,6723
"120",4560,5160
"121",4569,2053
"122",4570,7956
"123",4571,1168
"124",4573,5135
"125",4598,6153
"126",4606,2234
"127",4608,13336
"128",4617,174684
"129",4630,54900
"130",4632,24912
"131",4633,143826
"132",4639,7113
"133",4645,2088
"134",4647,35968
"135",4648,2085
"136",4650,188559
"137",4652,2056
"138",4653,9213
"139",4654,7203
"140",4658,12328
"141",4659,2059
"142",4665,3081
"143",4666,8526
"144",4671,9113
"145",4673,128150
"146",4676,21527
"147",4677,6957
"148",4678,16869
"149",4682,26272
"150",4685,3087
"151",4687,0
"152",4688,11236
"153",4692,4111
"154",4694,162543
"155",4701,2056
"156",4705,2056
"157",4728,12322
"158",4733,1558
"159",4738,2059
"160",4748,116345
"161",4759,13110
"162",4764,17529
"163",4769,8903
"164",4776,21284
"165",4780,17824
"166",4801,2053
"167",4803,2056
"168",4807,5834
"169",4812,8391
"170",4817,11251
"171",4825,1030
"172",4841,5159
"173",4857,288
"174",4865,1824
"175",4866,12178
"176",4868,1027
"177",4869,5156
"178",4873,5344
"179",4879,7222
"180",4881,7982
"181",4882,1030
"182",4883,6153
"183",4884,1333
"184",4887,136430
"185",4888,1027
"186",4889,0
"187",4890,1027
"188",4896,2056
"189",4904,6162
"190",4943,36
"191",4945,141149
"192",4951,3078
"193",4953,22219
"194",4962,53190
"195",4963,6165
"196",4969,3378
"197",4975,1027
"198",4996,87737
"199",5007,1025
"200",5009,18980
"201",5026,0
"202",5038,8485
"203",5041,3078
"204",5042,191710
"205",5058,4102
"206",5089,45492
"207",5093,16947
"208",5096,1030
"209",5099,45421
"210",5109,22405
"211",5124,3087
"212",5130,2059
"213",5131,2053
