"","i","j","w"
"1",4077,4866,5.85540056228638
"2",4077,5012,1.17782986164093
"3",4077,5478,1.01273941993713
"4",4077,7334,1.49766170978546
"5",4077,7451,1.30465614795685
"6",4077,12624,0.808672368526459
"7",4077,14064,1.27775311470032
"8",4077,16893,1.5894387960434
"9",4080,12498,0.40558135509491
"10",4096,4821,0.539359867572784
"11",4244,4080,0.0968472808599472
"12",4317,4077,1.83855426311493
"13",4317,5162,3.87298345565796
"14",4330,4381,0.570652723312378
"15",4377,6923,0.38490018248558
"16",4381,5635,1.96747756004333
"17",4418,5012,1.49071192741394
"18",4569,6675,0.319302558898926
"19",4588,5219,0.295634657144547
"20",4608,13982,0.648885667324066
"21",4673,12157,0.58806574344635
"22",4821,14154,0.693514168262482
"23",4866,10870,3.38061690330505
"24",5007,4418,2.36249780654907
"25",5012,5230,2.58198881149292
"26",5012,5478,5.16397762298584
"27",5012,7334,3.09838676452637
"28",5012,7451,5.85540056228638
"29",5012,9758,3.03821802139282
"30",5012,17285,2.51312351226807
"31",5162,4077,3.16227769851685
"32",5162,4317,2.65684461593628
"33",5219,6694,0.349481612443924
"34",5230,7451,1.22474491596222
"35",5320,11945,1.30465614795685
"36",5478,4077,2.14834451675415
"37",5478,5012,1.0793741941452
"38",5478,13783,0.389126658439636
"39",5635,12471,0.459436386823654
"40",5934,4077,2.92770028114319
"41",6590,16417,0.916057229042053
"42",6675,15775,1.08200359344482
"43",6694,4244,0.554700195789337
"44",6727,4377,0.641060769557953
"45",6770,4588,1.24837553501129
"46",6923,4608,0.524924159049988
"47",7197,5007,2.33549690246582
"48",7334,4077,15.4919338226318
"49",7334,5012,1.29099440574646
"50",7451,4077,1.16116952896118
"51",7451,4317,2.41943359375
"52",7451,5012,0.864675402641296
"53",7451,5162,2.78243327140808
"54",7451,5934,1.60643863677979
"55",7451,7517,2.48069477081299
"56",7451,8412,4.14039325714111
"57",7451,11276,7.74596691131592
"58",7517,5012,0.930820047855377
"59",7517,7197,2.21313333511353
"60",7976,13093,0.63245552778244
"61",8412,4077,4.2966890335083
"62",9758,4077,1.32842230796814
"63",10870,13538,3.38061690330505
"64",11276,4077,6.32455539703369
"65",11945,16852,0.450987607240677
"66",12157,4330,0.512427628040314
"67",12471,5478,0.305708914995193
"68",12498,4569,0.357389867305756
"69",12624,5478,0.770752489566803
"70",12678,4673,0.245132893323898
"71",13093,6770,0.251477837562561
"72",13538,5162,1.85164022445679
"73",13783,4077,0.256776303052902
"74",13982,5320,0.401070952415466
"75",14064,5012,1.09000861644745
"76",14079,4096,1.51910901069641
"77",14154,17143,0.535479545593262
"78",15775,6727,10.9544515609741
"79",16417,14079,0.710071623325348
"80",16852,6590,0.972050368785858
"81",16893,7517,1.98353886604309
"82",17143,12678,0.298197627067566
"83",17285,7451,3.16227769851685
