"","node","betweenness"
"1",4045,3
"2",4077,376
"3",4109,741
"4",4134,80
"5",4185,0
"6",4221,36
"7",4236,0
"8",4446,0
"9",4448,73
"10",4482,79
"11",4841,0
"12",4887,0
"13",4987,40
"14",5242,618
"15",5482,0
"16",5488,0
"17",5606,40
"18",5893,73
"19",5929,40
"20",6133,71
"21",6212,79
"22",6590,40
"23",6694,79
"24",7654,95
"25",8201,0
"26",8586,0
"27",8907,60
"28",10639,40
"29",11771,300
"30",12062,19
"31",12107,195
"32",12383,0
"33",12850,40
"34",15993,155
"35",16261,477
"36",18292,195
"37",18396,40
"38",18459,417
"39",18599,298
"40",18766,131
"41",18833,60
"42",19063,71
