"","node","degree","output"
"1",3977,1,1.08200359344482
"2",3981,3,4.09978717565536
"3",3988,1,2.87677979469299
"4",3995,1,1.16116952896118
"5",3998,1,3.03821802139282
"6",4006,1,1.56492161750793
"7",4008,2,6.58087682723999
"8",4017,1,0.299308657646179
"9",4019,1,0.551527440547943
"10",4022,1,0.597614288330078
"11",4027,2,6.7612338066101
"12",4028,11,36.122180879116
"13",4030,1,2.82842707633972
"14",4039,1,3.30289125442505
"15",4042,2,2.93483400344848
"16",4043,4,21.9737324267625
"17",4045,1,1.83855426311493
"18",4047,4,11.3159211874008
"19",4049,1,0.608111560344696
"20",4053,1,0.861994206905365
"21",4063,1,0.719194948673248
"22",4066,2,4.48069477081299
"23",4075,2,3.31076467037201
"24",4077,2,5.39886832237244
"25",4086,3,10.4354717731476
"26",4096,9,8.70329452306033
"27",4097,2,1.29598578810692
"28",4098,1,1.12986540794373
"29",4101,3,10.0820701122284
"30",4109,45,153.30531424284
"31",4113,7,52.041825056076
"32",4114,1,1.16774845123291
"33",4115,1,1.33333337306976
"34",4116,1,15.4919338226318
"35",4118,1,3.09838676452637
"36",4121,11,32.3170894980431
"37",4125,3,4.56236659735441
"38",4133,1,1.19880175590515
"39",4136,3,8.77126359939576
"40",4144,1,7.74596691131592
"41",4147,3,4.13624101877213
"42",4149,1,4.2966890335083
"43",4150,1,2.05195665359497
"44",4151,2,2.75864553451539
"45",4156,1,2.03419041633606
"46",4157,2,1.78206068277359
"47",4159,1,4.67099380493164
"48",4161,2,1.85901290178299
"49",4163,1,1.8650096654892
"50",4167,1,1.8650096654892
"51",4170,1,2.87677979469299
"52",4172,1,2.58198881149292
"53",4182,1,0.376399397850037
"54",4183,1,1.72132587432861
"55",4185,2,1.05024310946465
"56",4187,2,2.86317324265837
"57",4192,1,0.517549157142639
"58",4194,1,0.405303657054901
"59",4196,1,3.30289125442505
"60",4199,4,5.87288916110992
"61",4217,1,0.462910056114197
"62",4219,4,3.59424781799316
"63",4221,2,0.59007927775383
"64",4231,1,4.2966890335083
"65",4233,1,0.110846273601055
"66",4234,1,3.30289125442505
"67",4241,4,9.26911574602127
"68",4242,1,10.9544515609741
"69",4244,1,1.17444038391113
"70",4247,1,0.468378514051437
"71",4253,1,1.49071192741394
"72",4255,2,0.529098689556122
"73",4266,3,7.32811903953553
"74",4267,1,8.9442720413208
"75",4275,1,0.640512585639954
"76",4278,1,2.78243327140808
"77",4283,1,0.209159553050995
"78",4285,1,0.878466963768005
"79",4300,3,7.04304373264313
"80",4306,1,1.42614805698395
"81",4308,1,15.4919338226318
"82",4310,1,1.70046055316925
"83",4317,1,4.2966890335083
"84",4320,2,30.9838676452636
"85",4321,1,2.08893179893494
"86",4323,2,2.08409875631333
"87",4327,1,4
"88",4330,3,8.83857291936874
"89",4336,1,0.962621927261353
"90",4337,13,56.2568367123603
"91",4356,3,1.748958889395
"92",4367,1,1.8131936788559
"93",4370,1,4.89897966384888
"94",4374,2,1.16108310222626
"95",4378,1,5.16397762298584
"96",4389,1,0.59496408700943
"97",4390,1,0.635641753673553
"98",4396,1,2.58198881149292
"99",4412,4,2.34063459932804
"100",4425,1,15.4919338226318
"101",4430,1,1.85164022445679
"102",4433,1,2.07019662857056
"103",4439,3,9.99405592679977
"104",4444,1,1.1359236240387
"105",4445,1,0.535159945487976
"106",4446,9,20.3365410715341
"107",4463,1,2.19089031219482
"108",4464,1,8.9442720413208
"109",4466,2,1.14673149585724
"110",4467,5,12.6592645943165
"111",4471,1,2.92770028114319
"112",4474,2,4.60348004102707
"113",4479,1,2.12798070907593
"114",4481,5,7.37666779756546
"115",4482,1,1.90692520141602
"116",4490,1,3.03821802139282
"117",4496,3,6.60082626342773
"118",4503,1,5.16397762298584
"119",4505,1,2.58198881149292
"120",4509,1,1.10656666755676
"121",4515,1,0.435744673013687
"122",4528,1,0.494619369506836
"123",4529,2,9.19566869735718
"124",4533,3,1.35514163970947
"125",4539,1,4.2966890335083
"126",4540,1,0.817632973194122
"127",4542,1,0.887065529823303
"128",4545,2,2.86686581373215
"129",4547,1,2.65684461593628
"130",4555,1,6.92820310592651
"131",4560,5,1.80021223425865
"132",4561,1,0.283315300941467
"133",4562,3,8.37309265136719
"134",4563,1,6.32455539703369
"135",4573,2,1.35577660799026
"136",4575,1,0.679366230964661
"137",4577,1,0.23771932721138
"138",4583,2,23.2379007339477
"139",4605,1,15.4919338226318
"140",4606,1,0.88561487197876
"141",4607,3,3.96701496839524
"142",4608,4,12.6580802798271
