"","i","j","w"
"1",3981,5618,1.4142135623731
"2",3981,8404,0.316227766016838
"3",3988,5260,1.51910905039763
"4",3988,6484,0.845154254559486
"5",3992,4632,0.214669394651403
"6",4014,4694,0.129171223575532
"7",4026,5650,1.0084389679103
"8",4028,7976,0.546358364079841
"9",4028,13727,0.9325048080305
"10",4029,12094,5.47722557505166
"11",4038,12587,1.58113883008419
"12",4043,7031,0.157264328441004
"13",4047,5134,1.43838990437225
"14",4047,6080,1.87867287306758
"15",4049,6020,4.47213595499958
"16",4049,8721,0.437827922819
"17",4073,4109,1.20971675775778
"18",4073,5834,5.47722557505166
"19",4073,12069,7.74596669241483
"20",4077,4412,1.61514570612066
"21",4077,5201,1.69030850941478
"22",4077,8493,2.92770021877241
"23",4077,10786,7.74596669241483
"24",4077,10923,0.9325048080305
"25",4085,12983,1.19522860909535
"26",4086,13950,0.101508457775695
"27",4096,4244,0.370116604599145
"28",4096,4288,2.44948974278318
"29",4096,4560,0.659380472868283
"30",4096,4669,3.16227766016838
"31",4096,6543,0.092298949073107
"32",4096,6619,0.336463292202879
"33",4096,7923,0.14349304164314
"34",4096,10328,0.068438585607828
"35",4096,16686,1.22474487139159
"36",4100,4759,3.16227766016838
"37",4101,8231,0.145146184930917
"38",4108,4749,0.461265603530114
"39",4109,4560,3.16227766016838
"40",4109,6061,0.968245836551854
"41",4109,6079,0.960768922790491
"42",4109,6133,0.707106781186548
"43",4109,6422,0.664211163712264
"44",4109,6655,1.04446593529899
"45",4109,7644,0.534522483156696
"46",4109,8886,1.82574185825927
"47",4109,12090,1.14208048140225
"48",4113,7901,0.774596669241483
"49",4113,10342,0.719194952012318
"50",4114,4503,0.353185679211375
"51",4125,13984,0.156078618010284
"52",4127,4487,0.807572853060329
"53",4127,5420,0.752354793299013
"54",4127,9135,0.794719414007233
"55",4129,7394,0.467099366302289
"56",4134,7601,0.191917721953967
"57",4136,5062,0.28493999017337
"58",4149,4694,2.92770021877241
"59",4149,9119,2.14834462202878
"60",4171,4356,0.610467695295992
"61",4171,5406,1.46385010913003
"62",4171,7141,1.29099444847761
"63",4171,9019,2.14834462202878
"64",4171,15500,1.54919333848297
"65",4175,7425,1.87867287306758
"66",4176,4326,2.44948974278318
"67",4176,5134,0.484122918275927
"68",4176,5222,2.73861278752583
"69",4176,16590,0.866025403784439
"70",4178,6148,0.345375583966209
"71",4182,6252,0.317021311586461
"72",4182,12427,0.850230301741828
"73",4190,5050,1.11803398874989
"74",4204,4330,1.22474487139159
"75",4204,10328,0.695608343106953
"76",4204,15157,0.535799719111535
"77",4209,10861,0.888523316520169
"78",4209,13919,0.45722995636769
"79",4213,13984,0.143814196100385
"80",4215,8694,2.44948974278318
"81",4215,12649,1.02597835162346
"82",4216,4454,2.44948974278318
"83",4216,4646,2.92770021877241
"84",4216,11654,1.73205080756888
"85",4221,5186,0.451753950729819
"86",4221,12172,0.692820323027551
"87",4221,17067,0.408248289647366
"88",4224,5134,0.425756834355011
"89",4224,5184,0.437827922819
"90",4224,7024,0.408248289647366
"91",4224,9664,1.61514570612066
"92",4229,6657,0.444994158388624
"93",4229,10786,0.297921795107374
"94",4233,17306,1.09544511501033
"95",4244,13860,0.284555194997385
"96",4259,9757,0.309344110983222
"97",4259,12534,0.236580111167444
"98",4265,8485,0.882734829379695
"99",4273,11776,2.07019667785455
"100",4277,4209,1.08465228898482
"101",4277,4812,0.462910049577669
"102",4285,4608,0.138013111695954
"103",4285,7257,0.116642367945785
"104",4288,4560,1.65144564760697
"105",4288,4957,2.14834462202878
"106",4288,7909,3.46410161513775
"107",4288,14765,3.46410161513775
"108",4288,15580,5.47722557505166
"109",4289,5134,0.877058019175471
"110",4289,13120,5.47722557505166
"111",4289,13367,0.882734829379695
"112",4298,4454,2.92770021877241
"113",4308,9113,1.12986536543077
"114",4312,6908,1.20971675775778
"115",4316,5446,0.460449925616239
"116",4316,11439,1.19522860909535
"117",4317,9574,2.58198889734251
"118",4321,4871,1.16774841596981
"119",4325,4486,0.759554524705106
"120",4325,5869,1.24034734570603
"121",4325,7944,1.34839972485906
"122",4325,8655,3.46410161513775
"123",4326,4308,0.99176940717084
"124",4326,4375,0.535799719111535
"125",4326,5503,1.0084389679103
"126",4329,4216,1.77704663304034
"127",4330,4749,0.429668923707545
"128",4330,6013,0.710071602023345
"129",4337,7513,0.866025403784439
"130",4343,4215,2.73861278752583
"131",4351,6306,1.65144564760697
"132",4356,4182,0.23365591368506
"133",4356,6128,0.618195442396658
"134",4357,9867,0.850230301741828
"135",4364,6697,0.830454798288263
"136",4364,10906,1.77704663304034
"137",4373,4562,0.150159628395917
"138",4373,4773,0.216675693145309
"139",4373,5062,0.253184841568369
"140",4373,6085,0.364339624526348
"141",4373,15653,0.503154604470634
