"","node","betweenness"
"1",3981,0
"2",3996,6042
"3",4027,3436
"4",4028,4265
"5",4029,1701
"6",4066,5509
"7",4073,14829
"8",4077,16306
"9",4080,15681
"10",4086,12896
"11",4087,856
"12",4095,2850
"13",4096,71822
"14",4101,13437
"15",4105,153
"16",4109,41953
"17",4113,6820
"18",4120,32556
"19",4125,12713
"20",4127,8409
"21",4134,54676
"22",4136,8491
"23",4147,21866
"24",4157,3917
"25",4167,27669
"26",4171,40758
"27",4176,5128
"28",4182,5852
"29",4194,11976
"30",4196,5935
"31",4209,17613
"32",4221,5097
"33",4233,14182
"34",4234,1701
"35",4244,5239
"36",4255,91214
"37",4259,1722
"38",4274,2597
"39",4276,851
"40",4277,6820
"41",4280,14819
"42",4283,169712
"43",4285,3528
"44",4289,1781
"45",4293,13380
"46",4294,0
"47",4300,26304
"48",4301,851
"49",4308,57347
"50",4316,11036
"51",4317,29340
"52",4318,11815
"53",4322,24269
"54",4323,955
"55",4329,0
"56",4330,856
"57",4332,17956
"58",4357,10285
"59",4359,221026
"60",4361,3418
"61",4374,3669
"62",4375,12616
"63",4381,6790
"64",4388,16938
"65",4401,23933
"66",4402,576
"67",4408,0
"68",4412,5957
"69",4425,5092
"70",4432,21297
"71",4433,3398
"72",4439,42481
"73",4442,12642
"74",4444,32825
"75",4451,3403
"76",4455,71460
"77",4460,30980
"78",4461,11684
"79",4466,11096
"80",4467,23315
"81",4474,8487
"82",4482,127691
"83",4506,11207
"84",4545,27953
"85",4560,14862
"86",4563,0
"87",4583,11674
"88",4588,1711
"89",4606,851
"90",4608,16900
"91",4632,3003
"92",4633,21856
"93",4634,2555
"94",4635,856
"95",4650,5514
"96",4652,851
"97",4653,3398
"98",4655,16884
"99",4670,3408
"100",4674,1701
"101",4678,9311
"102",4683,13549
"103",4689,5120
"104",4690,851
"105",4705,24829
"106",4710,11679
"107",4718,4473
"108",4719,22363
"109",4732,5113
"110",4733,862
"111",4735,0
"112",4769,5160
"113",4773,5640
"114",4780,3398
"115",4789,1706
"116",4790,2550
"117",4791,19931
"118",4793,0
"119",4799,5115
"120",4807,36999
"121",4812,1710
"122",4825,8715
"123",4832,5228
"124",4841,2571
"125",4843,11226
"126",4849,22603
"127",4852,8515
"128",4856,34222
"129",4866,3422
"130",4871,2560
"131",4872,5110
"132",4874,16939
"133",4876,5090
"134",4877,4270
"135",4882,24998
"136",4885,19926
"137",4887,13001
"138",4889,2580
"139",4890,62530
"140",4893,50809
"141",4921,1711
"142",4929,5645
"143",4936,851
"144",4945,2565
"145",4951,101333
"146",4954,5225
"147",4979,85537
"148",4980,17115
"149",4989,8814
"150",4993,17776
"151",4995,3266
"152",5001,4746
"153",5007,11116
"154",5009,76935
"155",5014,2763
"156",5020,1349
"157",5042,21225
"158",5050,5952
"159",5060,5942
"160",5063,856
"161",5065,46689
"162",5083,9522
"163",5087,7774
"164",5092,41595
"165",5112,681
"166",5128,3232
"167",5130,3256
"168",5132,26443
"169",5144,2312
"170",5146,21725
"171",5159,4251
"172",5160,6788
"173",5180,57211
"174",5184,11263
"175",5194,1701
"176",5213,1706
"177",5214,23832
"178",5227,2580
"179",5230,20888
"180",5233,33731
"181",5243,11268
"182",5255,0
"183",5266,5533
"184",5282,4468
"185",5309,4260
"186",5313,97355
"187",5324,862
"188",5339,21880
"189",5341,21784
"190",5344,70048
"191",5347,58411
"192",5351,39645
"193",5362,227
"194",5363,28412
"195",5366,851
"196",5373,4255
"197",5377,2928
"198",5389,1701
"199",5398,60723
"200",5402,1706
"201",5404,1706
"202",5405,17893
"203",5409,13923
"204",5413,6326
"205",5422,5335
"206",5455,5133
"207",5461,1701
"208",5472,10170
"209",5476,851
"210",5493,19034
"211",5514,20843
"212",5515,1701
"213",5521,9527
"214",5523,21046
"215",5526,2607
"216",5532,20838
"217",5536,26073
"218",5539,17554
"219",5561,0
"220",5563,1711
"221",5571,9842
"222",5590,22608
"223",5635,4088
"224",5637,0
"225",5643,5067
"226",5659,9336
"227",5661,22464
"228",5712,10175
"229",5716,1711
"230",5717,5186
"231",5720,5961
"232",5722,3403
"233",5728,23631
"234",5733,12639
"235",5749,6837
"236",5756,6581
"237",5760,9356
"238",5787,41139
"239",5805,13721
"240",5807,9991
"241",5817,61707
"242",5828,6805
"243",5831,851
"244",5846,14306
"245",5855,59318
"246",5884,5962
"247",5897,9517
"248",5911,3227
"249",5921,5937
"250",5943,118587
"251",5994,3413
"252",5996,21720
"253",6000,1776
"254",6001,43166
"255",6002,0
"256",6013,4250
"257",6016,0
"258",6019,3427
"259",6020,0
"260",6028,0
"261",6039,3413
"262",6049,964
"263",6062,9326
"264",6066,3378
"265",6086,22469
"266",6087,959
"267",6091,3403
"268",6108,4269
"269",6109,12304
"270",6126,0
"271",6149,4265
"272",6153,13423
"273",6156,6798
"274",6163,7536
"275",6166,3418
"276",6167,856
"277",6192,6868
"278",6194,21779
"279",6195,4255
"280",6196,6810
"281",6199,1816
"282",6205,5968
"283",6214,14950
"284",6230,0
"285",6240,5635
"286",6245,56653
"287",6263,9991
"288",6267,1711
"289",6268,2096
"290",6272,11980
"291",6276,9542
"292",6280,4354
"293",6281,0
"294",6283,1711
"295",6287,2773
"296",6291,4290
"297",6293,9537
"298",6296,0
"299",6314,17143
"300",6353,10616
"301",6366,1977
"302",6384,5090
"303",6394,43164
"304",6396,6815
"305",6399,1711
"306",6405,4720
"307",6413,853
"308",6424,1706
"309",6454,1718
"310",6460,6800
"311",6463,4359
"312",6467,155029
"313",6470,6825
"314",6473,96195
"315",6474,1067
"316",6484,91994
"317",6494,5116
"318",6510,851
"319",6524,14648
"320",6532,5632
"321",6534,3833
"322",6551,856
"323",6560,2550
"324",6567,4260
"325",6569,11258
"326",6575,6885
"327",6577,19936
"328",6582,5947
"329",6590,106360
"330",6592,4270
"331",6601,3398
"332",6613,9165
"333",6631,7988
"334",6632,8929
"335",6636,51024
"336",6643,9615
"337",6645,862
"338",6646,2560
"339",6655,5895
"340",6675,47607
"341",6683,0
"342",6691,5732
"343",6694,39650
"344",6698,1329
"345",6707,6828
"346",6710,12261
"347",6712,5106
"348",6714,856
"349",6721,6806
"350",6730,9675
"351",6734,6800
"352",6738,9686
"353",6765,5958
"354",6782,9341
"355",6795,1711
"356",6803,34427
"357",6813,2045
"358",6816,61717
"359",6846,18858
"360",6850,0
"361",6911,3413
"362",6919,4260
"363",6941,4269
"364",6962,11574
"365",6983,16130
"366",6988,4942
"367",6990,9311
"368",7022,48714
"369",7028,46680
"370",7074,6769
"371",7077,1821
"372",7098,10621
"373",7113,9507
"374",7118,3398
"375",7119,4077
"376",7149,0
"377",7154,5100
"378",7155,856
"379",7161,23553
"380",7165,7646
"381",7166,6858
"382",7168,6800
"383",7187,1701
"384",7190,4250
"385",7201,4255
"386",7202,856
"387",7214,11810
"388",7216,5340
"389",7257,3533
"390",7276,0
"391",7354,336
"392",7361,75654
"393",7365,56755
"394",7374,0
"395",7377,1711
"396",7393,2415
"397",7438,6785
"398",7449,34437
"399",7469,2758
"400",7483,2555
"401",7499,68461
"402",7514,10165
"403",7517,19025
"404",7545,10527
"405",7550,1701
"406",7552,30816
"407",7554,3008
"408",7557,29491
"409",7559,8353
"410",7561,0
"411",7568,9351
"412",7577,13261
"413",7586,2565
"414",7587,1578
"415",7601,1956
"416",7602,3413
"417",7608,5107
"418",7612,3418
"419",7615,3225
"420",7618,856
"421",7636,3659
"422",7691,9363
"423",7765,3664
"424",7804,9512
