"","node","betweenness"
"1",3998,3363
"2",4011,1092
"3",4028,3554
"4",4030,950
"5",4073,1977
"6",4080,4419
"7",4093,4144
"8",4121,4088
"9",4122,1095
"10",4125,1296
"11",4127,3710
"12",4130,1274
"13",4157,9043
"14",4167,1268
"15",4188,445
"16",4213,3551
"17",4217,1086
"18",4230,19233
"19",4260,2148
"20",4261,96
"21",4268,672
"22",4312,1947
"23",4391,1080
"24",4406,953
"25",4431,2124
"26",4439,725
"27",4442,15368
"28",4446,5091
"29",4527,3213
"30",4540,15062
"31",4583,2151
"32",4608,0
"33",4785,4775
"34",4821,4449
"35",4862,2334
"36",4873,1904
"37",4888,4464
"38",4976,2142
"39",5048,182
"40",5156,1080
"41",5205,366
"42",5212,882
"43",5267,7274
"44",5301,911
"45",5330,6209
"46",5331,868
"47",5332,1263
"48",5427,1962
"49",5430,1452
"50",5436,1095
"51",5470,1086
"52",5526,2670
"53",5635,0
"54",5950,363
"55",5986,1095
"56",6000,1305
"57",6088,1968
"58",6101,4467
"59",6180,4431
"60",6181,1953
"61",6192,4413
"62",6196,1092
"63",6214,0
"64",6254,4416
"65",6410,4455
"66",6413,1077
"67",6470,2118
"68",6481,1271
"69",6491,1446
"70",6492,1083
"71",6553,5706
"72",6560,1178
"73",6569,5392
"74",6598,902
"75",6635,369
"76",6655,1554
"77",6657,369
"78",6660,5976
"79",6735,905
"80",6825,908
"81",7093,1437
"82",7177,5700
"83",7180,871
"84",7181,363
"85",7282,4440
"86",7302,1302
"87",7444,4470
"88",7549,1083
"89",7612,0
"90",7685,2121
"91",7748,185
"92",7849,2012
"93",7918,1980
"94",7923,3943
"95",7991,1265
"96",8047,4482
"97",8251,732
"98",8255,3864
"99",8336,1434
"100",8393,1443
"101",8488,2133
"102",8752,3015
"103",8765,2979
"104",8767,3946
"105",8772,911
"106",8878,1950
"107",9012,366
"108",9049,1253
"109",9135,2136
"110",9196,2127
"111",9253,1083
"112",9295,1085
"113",9564,914
"114",9654,4446
"115",9682,914
"116",9891,185
"117",10027,2145
"118",10353,1262
"119",10355,5703
"120",10449,2139
"121",10461,3518
"122",10497,4452
"123",10570,1548
"124",10596,2664
"125",10685,879
"126",10712,3949
"127",10733,1259
"128",10846,2130
"129",10881,1449
"130",10903,9539
"131",11013,1299
"132",11033,4434
"133",11046,1089
"134",11072,363
"135",11093,4443
"136",11146,1956
"137",11155,1959
"138",11214,4476
"139",11216,1428
"140",11539,1272
"141",11628,1175
"142",11891,3369
"143",11917,1974
"144",12059,730
"145",12124,366
"146",12284,401
"147",12600,3548
"148",12606,1089
"149",12719,4422
"150",12919,899
"151",13403,1256
"152",13447,1077
"153",13451,1440
"154",13465,1971
"155",13528,2637
"156",13541,249
"157",13649,1086
"158",13711,1965
"159",13760,1551
"160",13921,369
"161",13970,1080
"162",14185,1091
"163",14372,395
"164",14397,2015
"165",14457,368
"166",14608,2667
"167",14745,4473
"168",14907,4461
"169",14928,823
"170",14935,3366
"171",15224,1077
"172",15259,301
"173",15266,1089
"174",15425,4437
"175",16058,1092
"176",16278,3372
"177",16425,0
"178",16476,1431
"179",16563,398
"180",16861,4428
"181",16886,2154
"182",16942,4479
"183",17322,4085
"184",17442,1269
"185",17543,262
"186",17621,4425
"187",17795,4458
