"","node","degree","output"
"1",3976,1,1.4704293012619
"2",3981,1,0.557928323745728
"3",3985,5,14.3840911388397
"4",3990,1,3.55409336090088
"5",4006,1,6.32455539703369
"6",4027,2,4.18390870094299
"7",4028,3,10.1602250337601
"8",4029,1,1.07417225837708
"9",4049,1,1.49071192741394
"10",4060,2,8.16067516803741
"11",4067,2,4.20170739293099
"12",4075,1,1.93649172782898
"13",4077,4,4.22589725255967
"14",4086,15,36.8981879949569
"15",4087,1,3.46410155296326
"16",4095,1,1.56492161750793
"17",4096,7,8.46035030484199
"18",4101,2,3.75935840606689
"19",4102,1,0.0816077217459679
"20",4105,1,0.215248793363571
"21",4113,5,13.3486121892929
"22",4114,1,0.615263283252716
"23",4120,1,0.887065529823303
"24",4121,1,1.13898956775665
"25",4124,1,0.62217104434967
"26",4125,3,2.17282190918923
"27",4127,2,2.47939479351043
"28",4130,1,2.03419041633606
"29",4140,2,4.90935587882995
"30",4149,2,4.1591284275055
"31",4157,9,25.166418671608
"32",4162,1,2.98142385482788
"33",4167,2,2.95509028434754
"34",4169,1,0.28827503323555
"35",4170,1,0.24179595708847
"36",4175,2,0.612721055746079
"37",4182,1,1.06148982048035
"38",4185,1,0.198859825730324
"39",4187,1,2.2360680103302
"40",4188,1,0.369274467229843
"41",4194,3,0.413174092769622
"42",4196,1,1.24434208869934
"43",4219,2,1.80431240797043
"44",4221,1,1.18124890327454
"45",4224,1,1.74297869205475
"46",4232,1,2.41943359375
"47",4234,1,0.367297232151031
"48",4244,1,0.809776306152344
"49",4253,1,0.275240927934647
"50",4255,3,8.08981093764305
"51",4261,1,0.402421802282333
"52",4268,1,1.15470051765442
"53",4277,1,0.251544147729874
"54",4280,1,0.243132263422012
"55",4282,3,1.86672616004944
"56",4283,3,1.24517581611872
"57",4285,1,0.289936274290085
"58",4293,2,4.07270073890686
"59",4301,1,5.47722578048706
"60",4317,1,2
"61",4323,2,3.06499528884888
"62",4325,2,4.26878547668457
"63",4328,1,0.20055228471756
"64",4330,2,5.64510285854339
"65",4334,1,1.22093534469604
"66",4335,1,0.731925070285797
"67",4353,1,0.732743322849274
"68",4354,2,1.44971206784249
"69",4355,2,1.93349760770798
"70",4357,1,0.242002382874489
"71",4369,1,1.70046055316925
"72",4376,3,4.80785882472991
"73",4391,1,0.805387258529663
"74",4404,1,0.713074028491974
