"","node","betweenness"
"1",3977,7362
"2",3981,11753
"3",3988,15000
"4",3995,19846
"5",3996,14859
"6",4003,20675
"7",4004,21991
"8",4005,1476
"9",4006,10249
"10",4008,33380
"11",4009,61552
"12",4011,10134
"13",4012,2943
"14",4013,133181
"15",4014,15907
"16",4017,5894
"17",4020,38178
"18",4022,92873
"19",4023,4417
"20",4026,13209
"21",4028,12851
"22",4030,30035
"23",4032,9697
"24",4036,3903
"25",4039,45084
"26",4043,23480
"27",4045,11615
"28",4046,161506
"29",4049,17852
"30",4058,132
"31",4062,10245
"32",4066,2750
"33",4073,11755
"34",4077,268870
"35",4086,0
"36",4087,35199
"37",4089,16412
"38",4090,2030
"39",4095,40137
"40",4113,12348
"41",4115,7606
"42",4116,10130
"43",4121,70056
"44",4122,11593
"45",4124,7370
"46",4125,18546
"47",4127,223121
"48",4129,5398
"49",4134,84956
"50",4139,0
"51",4140,0
"52",4141,0
"53",4146,36589
"54",4149,123
"55",4150,5900
"56",4156,6005
"57",4157,81139
"58",4170,6369
"59",4172,3504
"60",4174,4417
"61",4177,0
"62",4181,48563
"63",4182,1472
"64",4187,21357
"65",4194,23884
"66",4199,16760
"67",4201,19330
"68",4213,47170
"69",4216,42203
"70",4217,12225
"71",4218,84290
"72",4219,8306
"73",4226,133911
"74",4232,9583
"75",4244,98
"76",4246,0
"77",4255,44890
"78",4256,7368
"79",4260,11660
"80",4263,13212
"81",4270,13236
"82",4272,2943
"83",4273,628
"84",4277,0
"85",4283,7595
"86",4298,13239
"87",4299,1472
"88",4300,47659
"89",4301,11316
"90",4302,71429
"91",4305,8144
"92",4308,18783
"93",4317,33904
"94",4318,4413
"95",4322,130401
"96",4324,504
"97",4325,11394
"98",4326,32382
"99",4330,462800
"100",4339,6448
"101",4352,4417
"102",4356,20533
"103",4358,39532
"104",4360,30718
"105",4366,3877
"106",4367,3412
"107",4369,21984
"108",4374,22358
"109",4375,5898
"110",4377,44712
"111",4378,11779
"112",4382,10307
"113",4389,4425
"114",4390,35218
"115",4391,0
"116",4393,4545
"117",4405,14799
"118",4408,4425
"119",4412,7213
"120",4421,12541
"121",4425,7338
"122",4426,9153
"123",4432,19290
"124",4439,1472
"125",4442,1476
"126",4444,6432
"127",4448,57004
"128",4451,44617
"129",4464,5892
"130",4468,0
"131",4474,24760
"132",4478,22373
"133",4482,9075
"134",4485,15202
"135",4488,15894
"136",4490,4425
"137",4497,1408
"138",4510,15245
"139",4518,39302
"140",4533,51770
"141",4542,2943
"142",4544,13284
"143",4551,4193
"144",4553,54227
"145",4563,25316
"146",4564,36323
"147",4572,10280
"148",4583,40913
"149",4594,13001
"150",4602,387
"151",4608,266192
"152",4609,30722
