"","node","betweenness"
"1",3977,2011
"2",3981,18358
"3",3985,0
"4",3991,5
"5",3998,10904
"6",4007,3878
"7",4008,1921
"8",4011,133759
"9",4014,9631
"10",4021,0
"11",4022,9245
"12",4023,3841
"13",4027,398
"14",4028,115626
"15",4029,15410
"16",4030,1921
"17",4036,32957
"18",4043,24086
"19",4048,2568
"20",4049,13504
"21",4052,6920
"22",4057,69959
"23",4059,12982
"24",4061,13678
"25",4063,624
"26",4064,9595
"27",4066,34697
"28",4069,46636
"29",4070,4835
"30",4072,13666
"31",4073,37018
"32",4077,645578
"33",4080,19232
"34",4081,20004
"35",4085,3841
"36",4086,772475
"37",4087,2340
"38",4093,35009
"39",4095,209378
"40",4096,30403
"41",4100,22040
"42",4101,87949
"43",4102,0
"44",4105,43359
"45",4106,3853
"46",4109,100968
"47",4113,206466
"48",4114,5760
"49",4115,3847
"50",4118,14191
"51",4120,821
"52",4121,76872
"53",4122,154563
"54",4124,0
"55",4125,65787
"56",4127,322538
"57",4129,29967
"58",4130,141127
"59",4134,17227
"60",4136,111922
"61",4140,20515
"62",4143,1963
"63",4144,21333
"64",4149,90756
"65",4157,383778
"66",4167,165455
"67",4172,9617
"68",4174,23861
"69",4182,5798
"70",4184,7708
"71",4185,26909
"72",4188,5734
"73",4194,3841
"74",4195,48
"75",4199,3865
"76",4202,5762
"77",4212,192
"78",4213,51936
"79",4217,9646
"80",4219,7703
"81",4224,143863
"82",4226,20880
"83",4230,131596
"84",4233,9585
"85",4240,5784
"86",4242,12178
"87",4255,102624
"88",4259,23031
"89",4260,29107
"90",4261,24
"91",4268,11
"92",4269,7859
"93",4274,32472
"94",4276,9631
"95",4282,29926
"96",4283,298284
"97",4285,1921
"98",4289,5772
"99",4291,7690
"100",4292,7690
"101",4293,13542
"102",4301,3841
"103",4303,3853
"104",4305,2656
"105",4308,11890
"106",4312,37345
"107",4313,6944
"108",4315,3865
"109",4317,5778
"110",4318,9595
"111",4322,9643
"112",4323,91162
"113",4325,5010
"114",4330,101150
"115",4332,80413
"116",4334,9005
"117",4336,13224
"118",4346,2556
"119",4355,0
"120",4356,19241
"121",4357,3841
"122",4362,24036
"123",4367,0
"124",4370,36352
"125",4373,8878
"126",4374,6160
"127",4375,7716
"128",4377,21169
"129",4389,17508
"130",4390,1921
"131",4391,24667
"132",4392,7690
"133",4393,3848
"134",4396,10870
"135",4403,3865
"136",4406,1933
"137",4408,7243
"138",4409,20052
"139",4412,19137
"140",4420,737
"141",4423,11058
"142",4428,7678
"143",4431,3883
"144",4432,19118
"145",4439,535486
"146",4442,86303
"147",4446,60180
"148",4448,13293
"149",4451,45890
"150",4462,4319
"151",4463,2109
"152",4465,36103
"153",4466,33002
"154",4467,9205
"155",4468,280
"156",4472,8334
"157",4474,41992
"158",4481,9564
"159",4482,2189
"160",4485,1933
"161",4488,62960
"162",4493,2698
"163",4494,5805
"164",4499,15093
"165",4502,0
"166",4508,0
"167",4512,127151
"168",4514,6718
"169",4515,30280
"170",4521,14550
"171",4527,14069
"172",4533,16324
"173",4534,5667
"174",4536,24009
"175",4540,232027
"176",4542,14554
"177",4545,27664
"178",4546,10041
"179",4550,46332
"180",4551,5760
"181",4560,58461
"182",4561,0
"183",4562,14893
"184",4563,104501
"185",4564,9801
"186",4569,3979
"187",4570,7935
"188",4571,4810
"189",4572,7984
"190",4573,14739
"191",4580,26192
"192",4582,13426
"193",4583,104353
"194",4588,41550
"195",4593,4612
"196",4596,107790
"197",4597,12202
"198",4600,34314
"199",4606,74456
"200",4608,42628
"201",4610,7678
"202",4616,11045
"203",4626,13329
"204",4629,0
"205",4630,71002
"206",4632,11547
"207",4633,996833
"208",4635,15350
"209",4642,7518
"210",4646,10053
"211",4647,0
"212",4649,4368
"213",4650,3714
"214",4653,106227
"215",4655,17373
"216",4658,135891
"217",4665,36257
"218",4670,18949
"219",4673,9551
"220",4678,5774
"221",4680,24222
"222",4683,15214
"223",4684,15548
"224",4685,19439
"225",4690,28297
"226",4691,35244
"227",4692,57772
"228",4693,0
"229",4694,9888
"230",4696,11511
"231",4698,10111
"232",4705,64813
"233",4706,0
"234",4708,72744
"235",4715,5803
"236",4716,50068
"237",4717,37417
"238",4726,3866
"239",4733,17270
"240",4737,155525
"241",4740,0
"242",4746,17346
"243",4749,15114
"244",4764,48840
"245",4773,20400
"246",4775,165170
"247",4783,9655
"248",4785,7705
"249",4793,3841
"250",4794,52727
"251",4803,30201
"252",4812,1933
"253",4813,3841
"254",4821,22973
"255",4832,28586
"256",4834,35424
"257",4835,2268
"258",4838,11347
"259",4839,17277
"260",4841,1067
"261",4848,2718
"262",4849,60170
"263",4856,9657
"264",4859,9787
"265",4862,75062
"266",4866,0
"267",4872,15406
"268",4873,171697
"269",4878,15382
"270",4881,11931
"271",4882,107480
"272",4885,17342
"273",4887,85711
"274",4888,11535
"275",4890,13366
"276",4891,24728
"277",4893,14733
"278",4894,3865
"279",4895,13391
"280",4897,12644
"281",4902,27097
"282",4903,130125
"283",4910,3853
"284",4917,13274
"285",4918,636
"286",4920,3906
"287",4927,11862
"288",4928,1921
"289",4929,5762
"290",4934,5772
"291",4936,123241
"292",4939,11547
"293",4940,16078
"294",4945,222033
"295",4951,85247
"296",4952,9605
"297",4955,30710
"298",4956,12625
"299",4957,399687
"300",4960,161819
"301",4969,3841
"302",4972,12461
"303",4976,5832
"304",4978,1933
"305",4985,9634
"306",4995,84637
"307",4997,62156
"308",5007,38459
"309",5009,15898
"310",5012,207425
"311",5021,45346
"312",5025,3865
"313",5038,54867
"314",5041,5796
"315",5048,1921
"316",5049,7868
"317",5060,31410
"318",5062,58151
"319",5063,22933
"320",5064,8058
"321",5068,17119
"322",5077,0
"323",5085,22893
"324",5089,13644
"325",5098,11800
"326",5106,3875
"327",5107,3841
"328",5108,16775
"329",5125,5332
"330",5127,87468
"331",5129,2597
"332",5132,6838
"333",5156,6902
"334",5159,22922
"335",5166,36448
"336",5167,9660
"337",5176,8046
"338",5186,27129
"339",5196,17275
"340",5197,9619
"341",5205,74028
"342",5210,11325
"343",5212,3353
"344",5213,30988
"345",5216,19387
"346",5226,7678
"347",5235,19992
"348",5239,47987
"349",5240,21152
"350",5242,124805
"351",5248,11810
"352",5255,0
"353",5258,103577
"354",5262,11571
"355",5266,60078
"356",5267,187327
"357",5271,257490
"358",5284,20932
"359",5289,156856
"360",5290,4015
"361",5297,1933
"362",5301,1921
"363",5302,63021
"364",5303,1957
"365",5309,1933
"366",5311,27056
"367",5312,3865
"368",5313,23552
"369",5315,14282
"370",5320,3861
"371",5321,4618
"372",5323,10316
"373",5324,2338
"374",5330,86564
"375",5331,1449
"376",5332,12885
"377",5337,15007
"378",5346,214972
"379",5348,12015
"380",5351,327
"381",5360,364547
"382",5366,46118
"383",5367,7729
"384",5368,37480
"385",5370,15388
"386",5373,419336
"387",5374,7714
"388",5377,1933
"389",5381,19213
"390",5383,19519
"391",5384,2290
"392",5389,9613
"393",5393,34630
"394",5396,400
"395",5399,23
"396",5404,5277
"397",5405,82526
"398",5414,45575
"399",5418,7609
"400",5420,19995
"401",5426,129147
"402",5427,20591
"403",5430,15436
"404",5436,13548
"405",5438,15820
"406",5441,22282
"407",5445,3841
"408",5446,5940
"409",5454,12030
"410",5456,9835
"411",5458,0
"412",5460,3853
"413",5462,0
"414",5465,15389
"415",5469,224
"416",5470,8064
"417",5471,79933
"418",5476,0
"419",5482,17301
"420",5488,25435
"421",5490,19237
"422",5493,31886
"423",5495,1933
"424",5500,9539
"425",5501,0
"426",5517,20481
"427",5523,3870
"428",5526,8336
"429",5531,1933
"430",5536,120489
"431",5540,1933
"432",5542,19249
"433",5543,17302
"434",5552,7726
"435",5556,32719
"436",5561,8
"437",5562,19879
"438",5563,5600
"439",5566,6704
"440",5570,13664
"441",5575,37712
"442",5577,13432
"443",5586,17289
"444",5592,111174
"445",5604,28762
"446",5606,9486
"447",5607,8986
"448",5609,8412
"449",5620,4600
"450",5635,58618
"451",5637,16644
"452",5653,1918
"453",5655,14648
"454",5661,5760
"455",5666,5796
"456",5672,5908
"457",5674,12191
"458",5676,20064
"459",5678,1933
"460",5684,5588
"461",5687,16185
"462",5694,7804
"463",5701,156988
"464",5707,2263
"465",5715,44883
"466",5717,10087
"467",5725,7726
"468",5736,15314
"469",5751,8053
"470",5755,10365
"471",5777,53295
"472",5783,3853
"473",5785,23547
"474",5792,8370
"475",5794,35053
"476",5795,10119
"477",5807,1921
"478",5813,0
"479",5815,17366
"480",5817,18140
"481",5826,2661
"482",5828,11150
"483",5832,0
"484",5839,127938
"485",5862,15398
"486",5864,4986
"487",5866,14800
"488",5869,16050
"489",5872,19211
"490",5873,6159
"491",5876,44149
"492",5879,16716
"493",5882,3841
"494",5884,3883
"495",5885,2342
"496",5890,3854
"497",5894,1355
"498",5925,12186
"499",5930,0
"500",5931,0
"501",5933,77584
"502",5934,66777
"503",5936,3848
"504",5950,3841
"505",5951,16974
"506",5969,18080
"507",5986,1363
"508",5993,11583
"509",5994,10065
"510",5997,35191
"511",6000,82612
"512",6002,11523
"513",6013,18246
"514",6019,3865
"515",6020,81136
"516",6022,1933
"517",6025,0
"518",6035,13498
"519",6036,1933
"520",6056,1921
"521",6058,3841
"522",6072,13486
"523",6078,17239
"524",6081,5766
"525",6085,5773
"526",6088,20615
"527",6090,9823
"528",6091,1921
"529",6101,11547
"530",6107,36460
"531",6108,109924
"532",6110,0
"533",6111,75716
"534",6116,19971
"535",6120,7726
"536",6128,1921
"537",6134,7099
"538",6138,1933
"539",6140,5796
"540",6148,11529
"541",6149,1558
"542",6152,7702
"543",6153,45230
"544",6157,9426
"545",6163,68875
"546",6166,13510
"547",6170,9643
"548",6175,6335
"549",6180,40270
"550",6181,20555
"551",6186,13628
"552",6192,13773
"553",6195,8271
"554",6196,75317
"555",6199,0
"556",6205,15326
"557",6211,19959
"558",6213,28610
"559",6214,47353
"560",6215,9631
"561",6217,4319
"562",6230,31174
"563",6231,9607
"564",6232,9655
"565",6235,5655
"566",6245,54633
"567",6246,783
"568",6254,63
"569",6259,1921
"570",6268,57791
"571",6272,42161
"572",6273,0
"573",6274,3841
"574",6290,2207
"575",6291,0
"576",6295,0
"577",6296,1921
"578",6306,12319
"579",6312,27772
"580",6313,15769
"581",6317,40850
"582",6343,20505
"583",6349,1933
"584",6351,0
"585",6355,4397
"586",6364,8621
"587",6366,153360
"588",6368,1921
"589",6370,1933
"590",6376,0
"591",6378,48143
"592",6383,5459
"593",6384,5784
"594",6389,4225
"595",6393,9655
"596",6394,32901
"597",6399,33270
"598",6404,112398
"599",6405,1931
"600",6408,13554
"601",6410,12940
"602",6413,28322
"603",6415,20751
"604",6420,3230
"605",6422,8913
"606",6437,3932
"607",6440,1933
"608",6443,8022
"609",6449,17464
"610",6463,123794
"611",6464,35716
"612",6467,11562
"613",6470,347
"614",6474,7690
"615",6475,25999
"616",6479,33189
"617",6481,49260
"618",6485,25565
"619",6487,3192
"620",6488,11910
"621",6490,40295
"622",6491,15412
"623",6492,6914
"624",6495,28075
"625",6501,17194
"626",6504,4601
"627",6515,9655
"628",6522,9655
"629",6523,0
"630",6543,33554
"631",6553,26913
"632",6556,15424
"633",6558,0
"634",6560,1933
"635",6567,3853
"636",6568,13450
"637",6569,28029
"638",6573,16073
"639",6581,0
"640",6582,17605
"641",6587,2272
"642",6590,87791
"643",6591,1921
"644",6597,11528
"645",6598,1933
"646",6600,5760
"647",6601,9619
"648",6602,11574
"649",6603,3853
"650",6614,1921
"651",6616,7738
"652",6621,1921
"653",6627,0
"654",6629,18668
"655",6635,3865
"656",6643,15400
"657",6651,153651
"658",6654,50402
"659",6655,37716
"660",6656,3841
"661",6657,81231
"662",6658,13916
"663",6660,26665
"664",6662,7702
"665",6666,0
"666",6675,7854
"667",6681,3841
"668",6683,15838
"669",6686,0
"670",6694,70680
"671",6697,13050
"672",6702,25946
"673",6704,21972
"674",6711,25803
"675",6719,15406
"676",6721,5891
"677",6729,15886
"678",6732,2686
"679",6734,68155
"680",6735,7781
"681",6742,17275
"682",6759,0
"683",6760,15410
"684",6762,1933
"685",6768,5620
"686",6771,10353
"687",6774,0
"688",6777,3841
"689",6779,3841
"690",6780,3872
"691",6793,0
"692",6795,37881
"693",6803,7714
"694",6812,20610
"695",6819,9826
"696",6821,11535
"697",6822,8010
"698",6823,1921
"699",6824,2317
"700",6825,15281
"701",6828,1933
"702",6833,43752
"703",6834,0
"704",6836,13492
"705",6840,0
"706",6846,1921
"707",6851,8571
"708",6855,8134
"709",6856,3865
"710",6857,0
"711",6858,5760
"712",6882,74939
"713",6900,1933
"714",6927,2263
"715",6930,3865
"716",6931,5796
"717",6945,0
"718",6949,1927
"719",6954,65107
"720",6955,11838
"721",6958,3218
"722",6960,22029
"723",6970,15410
"724",6972,5879
"725",6983,10500
"726",6987,24060
"727",6990,0
"728",6991,45948
"729",6994,9607
"730",7002,17371
"731",7003,7726
"732",7013,11519
"733",7017,29845
"734",7021,0
"735",7024,16325
"736",7026,3865
"737",7042,36340
"738",7061,33936
"739",7066,7726
"740",7068,1969
"741",7074,0
"742",7084,47162
"743",7087,9595
"744",7089,1921
"745",7093,15376
"746",7094,15497
"747",7106,3865
"748",7107,15417
"749",7111,146795
"750",7133,11525
"751",7141,13418
"752",7143,3865
"753",7144,17263
"754",7146,9631
"755",7149,22065
"756",7151,20783
"757",7156,9595
"758",7166,17405
"759",7167,27675
"760",7169,11850
"761",7171,11535
"762",7174,13365
"763",7176,1038
"764",7177,24731
"765",7179,9775
"766",7180,47124
"767",7181,3841
"768",7203,7800
"769",7210,5920
"770",7218,7722
"771",7220,1921
"772",7225,7714
"773",7228,3872
"774",7236,3925
"775",7240,15376
"776",7242,25577
"777",7246,5772
"778",7247,8998
"779",7255,0
"780",7256,25745
"781",7261,2326
"782",7262,1935
"783",7277,9631
"784",7281,15436
"785",7282,7688
"786",7295,1933
"787",7298,156496
"788",7302,3198
"789",7317,2472
"790",7328,5777
"791",7329,15514
"792",7333,19772
"793",7345,44072
"794",7350,0
"795",7353,30184
"796",7355,5784
"797",7356,1910
"798",7357,16427
"799",7368,3841
"800",7373,8144
"801",7377,3918
"802",7380,3865
"803",7387,44272
"804",7397,2226
"805",7400,30764
"806",7422,5344
"807",7425,9607
"808",7435,17337
"809",7438,3853
"810",7444,11559
"811",7449,1926
"812",7450,7702
"813",7451,30506
"814",7452,2643
"815",7455,1933
"816",7459,32527
"817",7461,9595
"818",7470,5760
"819",7487,2251
"820",7488,1921
"821",7494,9811
"822",7501,11886
"823",7502,9519
"824",7503,3841
"825",7521,19165
"826",7530,36544
"827",7533,9619
"828",7544,10099
"829",7549,23100
"830",7552,40640
"831",7553,10323
"832",7555,16978
"833",7561,1921
"834",7565,1921
"835",7568,3916
"836",7571,19983
"837",7572,1921
"838",7577,5894
"839",7579,10317
"840",7581,39610
"841",7583,0
"842",7588,9619
"843",7594,9631
"844",7597,6196
"845",7598,3865
"846",7605,14214
"847",7606,9644
"848",7612,0
"849",7631,0
"850",7632,390
"851",7636,246259
"852",7641,19177
"853",7646,1933
"854",7654,25939
"855",7674,27569
"856",7681,5790
"857",7685,11828
"858",7687,0
"859",7691,19600
"860",7702,3853
"861",7706,37508
"862",7724,112994
"863",7726,17318
"864",7731,25693
"865",7736,7726
"866",7748,1924
"867",7756,3865
"868",7759,7681
"869",7760,125818
"870",7763,3913
"871",7765,6360
"872",7777,3865
"873",7783,2080
"874",7791,50407
"875",7794,0
"876",7800,3831
"877",7803,1933
"878",7815,13038
"879",7818,6035
"880",7819,1921
"881",7843,8366
"882",7849,2065
"883",7851,77632
"884",7862,17528
"885",7875,9643
"886",7876,16989
"887",7881,0
"888",7883,1921
"889",7886,15220
"890",7890,5760
"891",7918,1182
"892",7923,12382
"893",7926,9134
"894",7929,556
"895",7931,3865
"896",7933,19947
"897",7934,29640
"898",7937,1921
"899",7938,17327
"900",7942,9
"901",7943,3334
"902",7954,6500
"903",7955,7940
"904",7968,7714
