"","i","j","w"
"1",4022,6826,4.67099380493164
"2",4073,5684,1.01491034030914
"3",4075,6608,1.77704668045044
"4",4075,15651,1.15470051765442
"5",4075,16702,2.54685807228088
"6",4077,4225,3.75734567642212
"7",4077,4312,15.4919338226318
"8",4077,11320,2.87677979469299
"9",4113,5301,10.9544515609741
"10",4113,8454,15.4919338226318
"11",4113,15937,4.67099380493164
"12",4125,10170,2
"13",4130,11940,2.87677979469299
"14",4134,17106,0.264442950487137
"15",4167,4983,5.85540056228638
"16",4185,4225,1.92153787612915
"17",4188,6442,4.89897966384888
"18",4191,7941,3.03821802139282
"19",4200,4113,5.85540056228638
"20",4200,4951,6.92820310592651
"21",4200,6846,8.9442720413208
"22",4213,15096,3.16227769851685
"23",4225,4077,6.92820310592651
"24",4225,4200,5.85540056228638
"25",4225,4608,2.48069477081299
"26",4225,5362,8.9442720413208
"27",4225,6108,1.04684782028198
"28",4225,6214,1.52646553516388
"29",4225,7459,8.9442720413208
"30",4225,8351,3.75734567642212
"31",4225,11340,1.54150497913361
"32",4225,12066,1.07676374912262
"33",4225,14731,2.41943359375
"34",4225,16836,8.9442720413208
"35",4231,4077,6.92820310592651
"36",4231,13235,4
"37",4240,16700,0.445361763238907
"38",4261,5420,1.34839975833893
"39",4269,4307,0.487708181142807
"40",4307,4240,0.497672587633133
"41",4307,10056,0.247688695788383
"42",4312,5270,3.46410155296326
"43",4312,5807,5.85540056228638
"44",4312,6195,3.03821802139282
"45",4312,13108,6.32455539703369
"46",4312,16451,3.16227769851685
"47",4326,11340,1.54150497913361
"48",4330,4627,1.35353648662567
"49",4380,5085,1.49071192741394
"50",4448,6578,0.858018815517426
"51",4514,13371,3.65148377418518
"52",4540,4719,0.0842263847589493
"53",4540,5248,0.487950026988983
"54",4540,6425,1.19880175590515
"55",4540,7096,3.38061690330505
"56",4540,17098,1.58113884925842
"57",4564,4540,1.01273941993713
"58",4564,6404,1.45735847949982
"59",4564,10620,4.4721360206604
"60",4570,6141,3.65148377418518
"61",4571,7417,0.985728085041046
"62",4608,17073,1.12687230110168
"63",4609,7577,1.04684782028198
"64",4627,8294,3.75734567642212
"65",4665,4812,8.9442720413208
"66",4670,5540,2.48069477081299
"67",4670,11174,1.45735847949982
"68",4670,16481,1.83855426311493
"69",4719,14779,0.144936412572861
"70",4738,12482,2.82842707633972
"71",4764,10816,3.23029136657715
"72",4807,4225,8.9442720413208
"73",4812,10167,6.32455539703369
"74",4872,7417,0.518708288669586
"75",4901,4670,2.30940103530884
"76",4935,5292,1.85164022445679
