"","node","closeness","n.closeness"
"1",4000,2.9654519395648e-05,2.03113146545534e-07
"2",4043,1.51055278388176e-05,1.03462519443956e-07
"3",4047,2.04972954861355e-05,1.40392434836545e-07
"4",4103,3.25654066972151e-05,2.23050730802843e-07
"5",4130,3.5485840980889e-05,2.43053705348555e-07
"6",4184,4.28712298858103e-05,2.93638560861714e-07
"7",4185,1.62417603546816e-05,1.11244933936175e-07
"8",4221,3.40194444055442e-05,2.33009893188659e-07
"9",4224,4.64962514011212e-05,3.18467475350145e-07
"10",4289,2.62175429780583e-05,1.79572212178481e-07
"11",4308,2.67009625956987e-05,1.82883305449991e-07
"12",4316,9.93110957877138e-06,6.80212984847355e-08
"13",4324,2.99852601769061e-05,2.05378494362371e-07
"14",4326,2.24123569035109e-05,1.53509293859664e-07
"15",4334,2.15320716547128e-05,1.47479942840499e-07
"16",4412,4.0059963336686e-05,2.74383310525247e-07
"17",4427,3.63061947879023e-05,2.48672567040427e-07
"18",4432,3.70310445782701e-05,2.53637291631987e-07
"19",4448,1.73634311395006e-05,1.18927610544525e-07
"20",4468,2.63915599835834e-05,1.80764109476599e-07
"21",4484,4.06220437022495e-05,2.78233176042805e-07
"22",4503,1.92492176801851e-05,1.31843956713596e-07
"23",4533,4.76904633727861e-05,3.26647009402645e-07
"24",4537,3.60649895353647e-05,2.47020476269622e-07
"25",4571,4.34366649789111e-05,2.97511403965144e-07
"26",4606,3.58661048317344e-05,2.45658252272154e-07
"27",4654,3.26104858865312e-05,2.23359492373502e-07
"28",4658,3.54634643192027e-05,2.42900440542484e-07
"29",4685,4.50232159266149e-05,3.08378191278184e-07
"30",4749,4.96364154773313e-05,3.39975448474872e-07
"31",4841,4.43164763115033e-05,3.03537508982899e-07
"32",4882,2.2623958263351e-05,1.5495861824213e-07
"33",5007,4.14142451995458e-05,2.83659213695519e-07
"34",5041,3.05434172209597e-05,2.09201487814792e-07
"35",5060,3.01581949726839e-05,2.06562979264958e-07
"36",5186,2.18227550120347e-05,1.49470924739964e-07
"37",5214,4.89670160704656e-05,3.35390521030586e-07
"38",5217,4.49790911145837e-05,3.08075966538245e-07
"39",5248,4.79784661233283e-05,3.28619630981701e-07
"40",5289,2.45856909166765e-05,1.68395143264907e-07
"41",5361,3.58186158171451e-05,2.45332985048939e-07
"42",5362,3.51133870435152e-05,2.40502650982981e-07
"43",5393,3.99704372929706e-05,2.73770118445004e-07
"44",5400,3.18490961555449e-05,2.18144494216061e-07
"45",5406,4.3667938607419e-05,2.99095469913829e-07
"46",5420,4.80008735481361e-05,3.28773106494083e-07
"47",5546,1.97945557453001e-05,1.35579148940411e-07
"48",5566,2.37171628250628e-05,1.62446320719608e-07
"49",5774,3.19234289772966e-05,2.18653623132168e-07
"50",5788,5.09850449412923e-05,3.49212636584194e-07
"51",5828,4.20897155586596e-05,2.88285723004518e-07
"52",6153,3.63476066694659e-05,2.48956210064835e-07
"53",6162,4.45633619812725e-05,3.05228506721044e-07
"54",6235,3.18016963318146e-05,2.17819837889141e-07
"55",6366,2.06728492104127e-05,1.41594857605567e-07
"56",6412,2.9170975629748e-05,1.99801202943479e-07
"57",6437,3.02223326397112e-05,2.07002278354186e-07
"58",6502,4.18528994418929e-05,2.86663694807486e-07
"59",6529,2.63954978321007e-05,1.80791081041786e-07
"60",6587,4.8142507575469e-05,3.29743202571705e-07
"61",6711,3.74372702033437e-05,2.56419658927012e-07
"62",6713,3.55546978922593e-05,2.43525328029173e-07
"63",6954,3.96687391628738e-05,2.71703692896396e-07
"64",6963,2.7549770227707e-05,1.88697056354158e-07
"65",7031,3.31444119394256e-05,2.27016520133052e-07
"66",7133,1.49692330229266e-05,1.02528993307716e-07
"67",7318,4.46119241499683e-05,3.05561124314851e-07
"68",7391,2.20841885551332e-05,1.51261565446118e-07
"69",7393,2.15332788766919e-05,1.47488211484191e-07
"70",7525,2.41557167321876e-05,1.65450114604024e-07
"71",7549,4.86909275947233e-05,3.33499504073447e-07
"72",7691,1.82251162619835e-05,1.24829563438243e-07
"73",7754,4.33008325940226e-05,2.96581045164538e-07
"74",7780,3.25740573499515e-05,2.23109981848983e-07
"75",7937,3.29427162580464e-05,2.25635042863332e-07
"76",7973,2.076785205402e-05,1.42245562013836e-07
"77",7998,3.69706802091286e-05,2.53223837048826e-07
"78",8107,5.03593608244464e-05,3.44927128934564e-07
"79",8118,3.52678596957252e-05,2.41560682847433e-07
"80",8153,2.4837108687424e-05,1.70117182790575e-07
"81",8162,3.38675162770385e-05,2.31969289568757e-07
"82",8254,2.14646507226983e-05,1.4701815563492e-07
"83",8259,3.81214398921798e-05,2.61105752686163e-07
"84",8316,4.76328731133718e-05,3.2625255557104e-07
"85",8605,3.02833816672074e-05,2.07420422378133e-07
"86",8806,4.46958796326926e-05,3.06136161867758e-07
"87",8859,4.00742080028161e-05,2.74480876731617e-07
"88",8910,1.84297015914555e-05,1.26230832818188e-07
"89",8929,2.01836930164843e-05,1.38244472715646e-07
"90",8975,3.88675354686462e-05,2.6621599636059e-07
"91",9196,4.33072570472615e-05,2.96625048268915e-07
"92",9214,3.04987697392846e-05,2.08895683145785e-07
"93",9374,3.95096954358778e-05,2.70614352300533e-07
"94",9375,3.80228180510413e-05,2.60430260623571e-07
"95",9376,4.75132359949214e-05,3.25433123252886e-07
"96",9427,4.20982141528906e-05,2.88343932554045e-07
"97",9453,4.08995825393989e-05,2.80134126982185e-07
"98",9538,4.26365226613131e-05,2.92030977132282e-07
"99",9693,3.78327857738278e-05,2.59128669683752e-07
"100",9850,3.55047466197673e-05,2.43183196025803e-07
"101",10151,2.56174099386329e-05,1.75461711908444e-07
"102",10173,2.3499508297537e-05,1.609555362845e-07
"103",10199,2.51924374150046e-05,1.72550941198662e-07
"104",10253,5.00394142542479e-05,3.42735714070191e-07
"105",10280,4.3650502861801e-05,2.98976046998637e-07
"106",10366,2.90493353440336e-05,1.989680503016e-07
"107",10828,3.57808553068055e-05,2.45074351416476e-07
"108",11225,3.36137345143515e-05,2.30231058317476e-07
"109",11415,2.00667341274339e-05,1.37443384434479e-07
"110",11438,3.78178846668393e-05,2.59026607307118e-07
"111",11514,3.0613828417744e-05,2.09683756285918e-07
"112",11531,2.10119830094339e-05,1.43917691845438e-07
"113",11639,3.73392391092491e-05,2.55748213077049e-07
"114",11674,2.05833844407074e-05,1.40982085210325e-07
"115",11712,4.17841798897713e-05,2.86193012943639e-07
"116",11764,2.23345509265388e-05,1.5297637620917e-07
"117",11822,9.17726803732007e-06,6.28580002556169e-08
"118",11894,1.94446933010986e-05,1.33182830829442e-07
"119",11957,2.71502441578675e-05,1.8596057642375e-07
"120",11998,3.95920111013322e-05,2.71178158228302e-07
"121",12029,1.4166456614834e-05,9.70305247591371e-08
"122",12303,4.14060787237292e-05,2.83603278929652e-07
"123",12429,3.66431971008197e-05,2.50980802060409e-07
"124",12564,2.91473517967606e-05,1.99639395868224e-07
"125",12939,3.13294236620669e-05,2.14585093575801e-07
"126",12987,3.22482935332042e-05,2.20878722830166e-07
"127",12992,2.2489337970258e-05,1.54036561440123e-07
"128",13062,1.54772190856756e-05,1.06008349901887e-07
"129",13621,2.10025195711996e-05,1.4385287377534e-07
"130",13713,3.50836753076253e-05,2.40299145942639e-07
"131",13762,4.30496619147171e-05,2.94860698046008e-07
"132",13793,2.95615973800364e-05,2.02476694383811e-07
"133",14396,9.68849479481288e-06,6.63595533891293e-08
"134",14415,2.69034052360097e-05,1.84269898876779e-07
"135",14467,4.08441832977967e-05,2.79754680121895e-07
"136",14478,1.71163682961256e-05,1.17235399288531e-07
"137",14767,3.55122628952032e-05,2.43234677364406e-07
"138",15180,2.67728427335222e-05,1.83375635161111e-07
"139",15182,4.39721897383856e-05,3.01179381769764e-07
"140",15325,4.28008857343211e-05,2.93156751604939e-07
"141",15336,5.01006528942462e-05,3.43155156809905e-07
"142",15911,3.83435334262916e-05,2.6262694127597e-07
"143",16106,3.35440868592223e-05,2.29754019583715e-07
"144",16167,4.09685257713644e-05,2.80606340899756e-07
"145",17272,2.58721065269833e-05,1.77206209088927e-07
"146",17523,3.38310105216958e-05,2.31719250148601e-07
"147",17929,2.14989098643465e-05,1.47252807290045e-07
