"","node","closeness","n.closeness"
"1",3981,5.47648258106684e-05,2.41254739254046e-07
"2",3983,3.87065700831085e-05,1.70513524595191e-07
"3",3990,0.000100974931698761,4.44823487659739e-07
"4",4003,0.000104336456607772,4.59631967435118e-07
"5",4022,0.000105540184099902,4.6493473171763e-07
"6",4028,0.000106277613428381,4.68183319067758e-07
"7",4029,7.20314286450726e-05,3.17319068921025e-07
"8",4047,8.22775294319377e-05,3.62456076792677e-07
"9",4067,8.0072874133552e-05,3.52743938914326e-07
"10",4071,8.69695371501056e-05,3.83125714317646e-07
"11",4077,0.000113514562806218,5.00064153331357e-07
"12",4079,0.000103982648971501,4.58073343486788e-07
"13",4087,9.73165868998196e-05,4.28707431276739e-07
"14",4109,0.000112388459301119,4.95103344938852e-07
"15",4113,0.000109532259656992,4.82520967651945e-07
"16",4139,9.94725365318881e-05,4.38205006748406e-07
"17",4140,8.72552868352751e-05,3.84384523503415e-07
"18",4143,2.3909678652434e-05,1.05328980847727e-07
"19",4167,5.92031367328841e-05,2.60806769748388e-07
"20",4213,7.50339328349943e-05,3.30545959625526e-07
"21",4219,7.17397761192981e-05,3.1603425603215e-07
"22",4229,2.05810896838308e-05,9.06655933208405e-08
"23",4260,8.2168762037621e-05,3.61976925275863e-07
"24",4282,5.99154091828773e-05,2.63944533845274e-07
"25",4306,0.000104132369978432,4.58732907393973e-07
"26",4323,9.01919701114831e-05,3.97321454235609e-07
"27",4330,0.000102149090096841,4.49995991616041e-07
"28",4357,5.40629404676426e-05,2.38162733337632e-07
"29",4464,0.00010101662278798,4.45007148845727e-07
"30",4467,7.533083016428e-05,3.31853877375683e-07
"31",4474,8.81232391542741e-05,3.88208102001208e-07
"32",4527,9.39885179378523e-05,4.14046334527984e-07
"33",4537,7.44634951290732e-05,3.2803301818975e-07
"34",4546,6.98409025660697e-05,3.07669174299866e-07
"35",4550,9.27004331293898e-05,4.08371952111849e-07
"36",4571,6.54513981679545e-05,2.88332150519623e-07
"37",4579,8.54927044939522e-05,3.76619843585692e-07
"38",4600,2.41005545267552e-05,1.06169843730199e-07
"39",4676,0.000103271980566636,4.54942645667999e-07
"40",4694,8.90548177301196e-05,3.92311972379382e-07
"41",4699,2.32136120328172e-05,1.02262608074084e-07
"42",4708,0.000103007401220686,4.53777097888486e-07
"43",4729,0.000101609320765874,4.47618153153628e-07
"44",4826,8.60660387038482e-05,3.79145544950873e-07
"45",4862,9.60705899501072e-06,4.23218457929988e-08
"46",4873,9.75245759411046e-05,4.29623682559932e-07
"47",4913,6.71040974527258e-05,2.95612764108924e-07
