"","i","j","w"
"1",3977,6184,0.0335905939215132
"2",3977,10811,0.057904153564317
"3",3977,12809,0.061650920512187
"4",3987,4232,2.58198889734251
"5",3987,4633,0.919277119262739
"6",3987,12328,1.73205080756888
"7",3987,18206,3.46410161513775
"8",3987,18397,1.69030850941478
"9",3998,13657,3.46410161513775
"10",4000,7577,2.14834462202878
"11",4003,6443,2
"12",4003,8747,0.647750275183268
"13",4014,6683,2.07019667785455
"14",4015,11587,1.22474487139159
"15",4016,4903,0.580584749196877
"16",4027,5706,1.12986536543077
"17",4028,4356,0.517549168678687
"18",4028,10617,0.220148281846577
"19",4036,4199,1.34839972485906
"20",4043,4170,1.0639903528698
"21",4047,4901,1.82574185825927
"22",4047,5166,0.444261658260084
"23",4047,6501,0.211131530094394
"24",4047,8982,1.14208048140225
"25",4047,11927,1.3912166869327
"26",4058,19176,1.87867287306758
"27",4065,4109,1.65144564760697
"28",4066,9333,1.54919333848297
"29",4067,10596,1.04446593529899
"30",4073,4075,0.433690873779931
"31",4073,4730,0.577350268900951
"32",4075,4347,0.27317918112477
"33",4075,5062,2
"34",4075,5399,1.61514570612066
"35",4075,7783,0.458831466880814
"36",4075,12701,0.912870928992703
"37",4075,13091,2.14834462202878
"38",4075,14824,0.453298413851185
"39",4077,4370,0.798935461723912
"40",4077,4404,0.9258200996954
"41",4077,4694,0.353553390593274
"42",4077,4728,3.87298334620742
"43",4077,5126,0.503154604470634
"44",4077,5146,3.87298334620742
"45",4077,5754,0.592348876929804
"46",4077,5779,2.23606797749979
"47",4077,6108,0.840168049856694
"48",4077,6493,1.82574185825927
"49",4077,7810,0.106741964568767
"50",4077,9300,1.87867287306758
"51",4077,13623,2.44948974278318
"52",4080,4347,0.68734339598195
"53",4080,4483,0.620173672449903
"54",4080,6714,0.574169251179476
"55",4080,8625,1.12986536543077
"56",4080,16218,0.417028827540735
"57",4081,19015,1.02597835162346
"58",4082,4144,0.99176940717084
"59",4085,8180,0.355035801011673
"60",4086,5055,0.755928945734981
"61",4086,5894,0.0971056846945636
"62",4086,11474,1.09544511501033
"63",4090,13968,0.270500889092809
"64",4096,4014,0.179701939332885
"65",4097,12916,0.698430295734657
"66",4102,5017,0.212557573377191
"67",4102,7438,0.157491704543446
"68",4109,4003,1.34839972485906
