"","node","degree","output"
"1",4077,1,1.71079778671265
"2",4118,1,1.05409252643585
"3",4147,1,0.514117836952209
"4",4173,1,0.333179116249084
"5",4182,1,10.9544515609741
"6",4185,1,0.40364933013916
"7",4198,2,8.89897966384888
"8",4207,2,17.5808656215667
"9",4312,1,2.03419041633606
"10",4330,1,2.51312351226807
"11",4355,2,1.69457653164864
"12",4362,1,0.981761395931244
"13",4439,1,3.65148377418518
"14",4466,1,0.93933641910553
"15",4476,2,3.20706331729888
"16",4488,1,1.61514568328857
"17",4508,1,8.9442720413208
"18",4533,1,0.989743292331696
"19",4608,1,0.316756129264832
"20",4633,1,0.0907716602087021
"21",4694,1,2.21313333511353
"22",4701,4,11.8712334632873
"23",4863,1,2.69679951667786
"24",4957,1,2.87677979469299
"25",5035,1,2.21313333511353
"26",5049,1,0.997923135757446
"27",5086,1,1.56492161750793
"28",5133,1,1.27342903614044
"29",5266,1,0.731925070285797
"30",5500,1,0.12065938860178
"31",5738,1,4.2966890335083
"32",5740,2,1.29550126194954
"33",5750,1,4
"34",5751,1,8.9442720413208
"35",5813,2,1.56429868936538
"36",5817,1,1.52646553516388
"37",5919,2,5.94823598861694
"38",6143,1,10.9544515609741
"39",6268,1,15.4919338226318
"40",6544,1,2.28416085243225
"41",6548,1,2.28416085243225
"42",6590,4,8.54933205246926
"43",6643,1,0.232783809304237
"44",6675,1,0.579771041870117
"45",6694,1,0.212417647242546
"46",6699,1,4
"47",6714,1,3.38061690330505
"48",7061,1,1.4704293012619
"49",7269,1,1.30465614795685
"50",8350,1,3.09838676452637
"51",8473,1,0.782460808753967
"52",8590,1,0.0547417923808098
"53",8833,1,0.222980543971062
"54",11018,1,3.09838676452637
"55",12813,1,1.50470960140228
"56",12825,1,6.92820310592651
"57",13094,1,0.864675402641296
"58",13311,1,5.85540056228638
"59",13844,1,1.03741657733917
"60",15696,1,3.55409336090088
"61",16360,1,1.83855426311493
"62",17154,1,0.430997103452682
"63",17216,1,0.273861289024353
"64",17584,1,3.55409336090088
"65",17586,1,0.105903141200542
