"","node","closeness","n.closeness"
"1",3977,2.16796835266037e-06,4.29470751319408e-10
"2",3978,2.29445654887696e-06,4.54527842487513e-10
"3",3981,2.39297985452063e-06,4.74045137583326e-10
"4",3983,2.40962173857956e-06,4.77341865804192e-10
"5",3987,2.02565500552713e-06,4.01278725342141e-10
"6",3988,2.34083405710469e-06,4.63715146019154e-10
"7",3989,8.60724204025958e-08,1.70507964347456e-11
"8",3990,2.32780877593379e-06,4.6113486052571e-10
"9",3992,1.76345242693632e-06,3.49336851611791e-10
"10",3998,2.45115074621145e-06,4.85568689820018e-10
"11",3999,2.43339198530104e-06,4.82050710241885e-10
"12",4000,1.68890105976598e-06,3.34568355738111e-10
"13",4002,1.734083365858e-06,3.43518891810223e-10
"14",4003,2.40207678793361e-06,4.75847224234075e-10
"15",4006,2.28376702242941e-06,4.52410265932926e-10
"16",4008,2.0416573621216e-06,4.04448764287163e-10
"17",4011,2.38482610188054e-06,4.72429893399473e-10
"18",4014,2.31629286654695e-06,4.58853578951456e-10
"19",4016,1.62126056806806e-06,3.2116889224803e-10
"20",4017,2.20044645067954e-06,4.35904605919085e-10
"21",4021,2.14448539639073e-06,4.24818818619399e-10
"22",4022,2.39743906914979e-06,4.7492850022777e-10
"23",4023,2.16452252400539e-06,4.28788138669848e-10
"24",4027,2.42011912074767e-06,4.79421378911979e-10
"25",4028,2.46916711889627e-06,4.89137701841574e-10
"26",4029,2.3174614966704e-06,4.5908508254168e-10
"27",4030,2.43031292461727e-06,4.81440753688048e-10
"28",4033,1.05844034916678e-06,2.09675188028284e-10
"29",4036,2.37562479475745e-06,4.70607130498703e-10
"30",4038,2.41492065671069e-06,4.78391572248551e-10
"31",4040,9.33403653509548e-07,1.8490563659064e-10
"32",4043,2.28286218498301e-06,4.52231019212165e-10
"33",4045,2.40475121775306e-06,4.76377024119069e-10
"34",4047,2.42073490430581e-06,4.79543364561372e-10
"35",4049,2.28941732759805e-06,4.53529581536856e-10
"36",4050,2.16538554933857e-06,4.28959102483869e-10
"37",4057,1.88194228824506e-06,3.72809486577865e-10
"38",4058,2.34611181314965e-06,4.64760660291135e-10
"39",4059,2.28442661662213e-06,4.52540930392656e-10
"40",4062,1.48976075506824e-06,2.95119008531743e-10
"41",4063,2.15121083156741e-06,4.26151115603687e-10
"42",4064,2.30001269966837e-06,4.5562850627345e-10
"43",4066,2.38008929413349e-06,4.71491540042292e-10
"44",4067,2.38466472608856e-06,4.72397925136403e-10
"45",4071,2.18498028162409e-06,4.32840784790826e-10
"46",4073,2.33703771531694e-06,4.6296309732903e-10
"47",4075,2.29186125082279e-06,4.54013718467272e-10
"48",4077,2.47268986590947e-06,4.8983555188381e-10
"49",4080,2.38731556166962e-06,4.72923051043902e-10
"50",4081,2.38431327439821e-06,4.72328303169218e-10
"51",4082,2.35946294918709e-06,4.67405497065589e-10
"52",4086,2.43015594321876e-06,4.81409655946665e-10
"53",4087,2.37839284295219e-06,4.71155476020641e-10
"54",4089,2.28971351875184e-06,4.53588256488082e-10
"55",4090,1.02463556821395e-07,2.02978519852208e-11
"56",4093,2.4189622367292e-06,4.79192202204675e-10
"57",4096,2.39465884561989e-06,4.74377742793163e-10
"58",4097,2.37086427594871e-06,4.69664080021535e-10
"59",4098,2.37378780237342e-06,4.70243225509789e-10
"60",4100,2.33644375108442e-06,4.62845434050005e-10
"61",4101,2.38858650698601e-06,4.73174823095485e-10
"62",4102,2.379291043857e-06,4.71333408054082e-10
"63",4104,2.2691713943051e-06,4.49518897445542e-10
"64",4105,1.70688445254654e-06,3.38130834498126e-10
"65",4106,2.40186262756523e-06,4.75804799438438e-10
"66",4109,2.46688676592507e-06,4.88685967893239e-10
"67",4111,1.53651291328886e-06,3.04380529573863e-10
"68",4113,2.42377574512062e-06,4.80145749825796e-10
"69",4114,2.39494672964825e-06,4.74434772117323e-10
"70",4115,2.10329709806876e-06,4.16659488523923e-10
"71",4118,2.16860775922318e-06,4.29597416644845e-10
"72",4119,2.10815652392176e-06,4.17622132314137e-10
"73",4120,2.30753996187233e-06,4.57119643794043e-10
"74",4121,2.46049672794974e-06,4.87420112509854e-10
"75",4122,2.37974310537401e-06,4.71422960652537e-10
"76",4123,9.84384698210025e-07,1.95004892672351e-10
"77",4125,2.08153283093265e-06,4.12348025145136e-10
"78",4127,2.43339604761708e-06,4.82051514979611e-10
"79",4130,2.32788688084023e-06,4.61150332971518e-10
"80",4132,2.25883821682532e-06,4.47471913000261e-10
"81",4134,2.38217878320427e-06,4.71905464184681e-10
"82",4136,2.27483693512539e-06,4.50641231205505e-10
"83",4137,2.44744112244486e-06,4.84833819818712e-10
"84",4138,2.02713168687148e-06,4.01571253342211e-10
"85",4139,5.48274589449284e-07,1.08612240382188e-10
"86",4140,2.37262872175365e-06,4.70013613659599e-10
"87",4141,2.43236475761678e-06,4.81847218228364e-10
"88",4142,2.31694251727833e-06,4.5898227362883e-10
"89",4144,2.44742060536858e-06,4.84829755421668e-10
"90",4147,2.42145252887894e-06,4.79685524738301e-10
"91",4149,2.45202543346479e-06,4.85741963840093e-10
"92",4150,2.20198800313069e-06,4.36209984772323e-10
"93",4151,2.35572230860754e-06,4.66664482687707e-10
"94",4156,2.24017460203192e-06,4.4377468344531e-10
"95",4157,2.43157791359073e-06,4.81691345798481e-10
"96",4158,1.14728994032609e-06,2.27276137148592e-10
"97",4161,2.2546222959782e-06,4.46636746429912e-10
"98",4162,1.91499490055158e-06,3.79357151456336e-10
"99",4167,2.41651541782581e-06,4.78707491645366e-10
"100",4170,2.35849813814626e-06,4.67214369680321e-10
"101",4171,2.33781221867585e-06,4.63116525094265e-10
"102",4172,2.41623781036415e-06,4.78652498091155e-10
"103",4173,1.83888075038143e-06,3.64279070994737e-10
"104",4175,2.07453381448901e-06,4.10961532188789e-10
"105",4176,2.39402106773844e-06,4.74251400106665e-10
"106",4180,2.2681388910153e-06,4.49314360343761e-10
"107",4182,2.38509616029802e-06,4.72483391501193e-10
"108",4184,2.38706256650064e-06,4.72872933141965e-10
"109",4185,2.39783901032061e-06,4.75007727876507e-10
"110",4188,2.33353233819216e-06,4.62268688231411e-10
"111",4191,2.11889427592079e-06,4.197492622664e-10
"112",4194,2.23452803600052e-06,4.42656108557949e-10
"113",4196,2.40961311958326e-06,4.7734015839605e-10
"114",4200,2.41607402583141e-06,4.78620052660739e-10
