"","i","j","w"
"1",3990,6406,1.17108011245728
"2",3990,7556,0.829264163970947
"3",3990,9017,0.470533967018127
"4",3990,10453,0.223746672272682
"5",3995,16230,1.03975045681
"6",3998,13657,6.92820310592651
"7",4003,8747,1.29550051689148
"8",4007,4087,2.51312351226807
"9",4008,9855,1.43222975730896
"10",4008,18533,1.73205077648163
"11",4015,11587,2.44948983192444
"12",4023,6626,1.20240724086761
"13",4027,4113,2.03419041633606
"14",4027,4611,4
"15",4027,6118,1.76546967029572
"16",4027,6705,1.78885436058044
"17",4027,16105,2.08893179893494
"18",4028,4455,1.24434208869934
"19",4028,7271,0.553990423679352
"20",4028,8554,7.74596691131592
"21",4028,9782,1.57296752929688
"22",4028,14745,0.925820112228394
"23",4036,4109,5.47722578048706
"24",4036,5090,0.366474151611328
"25",4036,5592,5.16397762298584
"26",4036,6118,0.731925070285797
"27",4043,4688,1.75411605834961
"28",4043,5143,1.32842230796814
"29",4043,5498,1.85164022445679
"30",4043,16761,4
"31",4043,17071,5.47722578048706
"32",4049,7940,1.48385810852051
"33",4049,8612,0.585540056228638
"34",4052,4077,2.6186146736145
"35",4052,4632,0.797875165939331
"36",4052,4936,0.388514339923859
"37",4052,5760,15.4919338226318
"38",4052,5812,2.39045715332031
"39",4052,6095,0.366782158613205
"40",4052,6794,1.4201432466507
"41",4052,18102,0.466675311326981
"42",4063,6083,0.312093883752823
"43",4064,4710,1.95180010795593
"44",4064,4957,1.4383898973465
"45",4065,8802,4.4721360206604
"46",4067,5927,2.6186146736145
"47",4067,10596,2.08893179893494
"48",4069,6915,2.87677979469299
"49",4072,5445,1.1180340051651
"50",4075,8309,2.08893179893494
"51",4077,4043,0.929144442081451
"52",4077,4052,1.40257370471954
"53",4077,4221,0.987729609012604
"54",4077,6020,3.65148377418518
"55",4077,6284,15.4919338226318
"56",4077,10918,6.32455539703369
"57",4077,11940,6.92820310592651
"58",4077,13440,1.14208042621613
"59",4077,13862,2.33549690246582
"60",4077,14639,5.47722578048706
"61",4078,4725,4.67099380493164
"62",4085,4043,2.51312351226807
"63",4085,4099,6.92820310592651
"64",4085,11412,0.287479788064957
"65",4085,13882,2.92770028114319
"66",4087,5205,1.01709520816803
