"","i","j","w"
"1",3979,6249,7.74596669241483
"2",3987,4114,0.327326835135771
"3",3987,5226,0.522232967170783
"4",3987,11121,2.23606797749979
"5",3987,11531,0.222588923803499
"6",3987,16858,3.46410161513775
"7",3987,17013,1.04446593529899
"8",3987,18072,1.25656172470754
"9",3989,6107,0.0473841323651705
"10",3989,9350,0.504219483955152
"11",3990,4081,0.311840876089072
"12",3990,4247,0.392232269197729
"13",3990,4952,0.0827416944472374
"14",3990,5297,0.599400898397725
"15",3990,5570,1.3912166869327
"16",3990,5681,0.463738895284836
"17",3990,6196,1.10656666993001
"18",3990,6491,2.23606797749979
"19",3990,6795,1.27342907968995
"20",3990,7417,0.414632089930338
"21",3995,5223,0.256073758905515
"22",3995,5229,1.19522860909535
"23",3999,7861,5.47722557505166
"24",3999,13554,4.47213595499958
"25",4002,4694,0.383953313568199
"26",4003,10182,0.368855555739642
"27",4005,4694,0.481310950426021
"28",4005,5323,3.87298334620742
"29",4005,6538,0.652328072368498
"30",4005,10128,0.408816485724341
"31",4005,11787,2.07019667785455
"32",4011,4080,1.4142135623731
"33",4011,5267,0.577350268900951
"34",4011,5442,1.87867287306758
"35",4011,6465,1.01709525512609
"36",4014,7121,2.73861278752583
"37",4016,7599,0.960768922790491
"38",4016,12269,2.14834462202878
"39",4017,12543,1.77704663304034
"40",4018,4273,2
"41",4022,6465,0.624187783443412
"42",4023,6115,0.278964175119315
"43",4023,10990,0.412276207171842
"44",4023,11860,0.321633759111198
"45",4026,4884,0.103123838175274
"46",4027,4086,1.69030850941478
"47",4027,4220,3.87298334620742
"48",4027,4392,7.74596669241483
"49",4027,4775,0.426401431751818
"50",4027,5887,1
"51",4027,6261,0.370964523910306
"52",4027,6369,0.209045275000417
"53",4027,8585,1.73205080756888
"54",4027,9134,0.654653670271541
"55",4027,10086,1.16774841596981
"56",4027,11802,0.64326752055424
"57",4027,12350,4.47213595499958
"58",4028,4086,0.73192505422345
"59",4028,4263,5.47722557505166
"60",4028,4752,0.335515060764789
"61",4028,5266,0.803219328701694
"62",4028,5267,1.29099444847761
"63",4028,5317,1.25656172470754
"64",4028,5432,0.318357269431687
"65",4028,5577,0.332411246801308
"66",4028,6353,3.87298334620742
"67",4028,6374,1.77704663304034
"68",4028,7989,0.265216847127025
"69",4028,8172,0.483180126867817
"70",4028,8193,0.741929049842369
"71",4028,9512,1.54919333848297
"72",4028,9544,4.47213595499958
"73",4028,13436,2.92770021877241
"74",4028,17875,1.12986536543077
"75",4029,5716,3.46410161513775
"76",4029,6781,7.74596669241483
"77",4029,17655,3.46410161513775
"78",4036,5035,0.811997942731384
"79",4036,8381,4.47213595499958
"80",4039,4109,1.65144564760697
"81",4043,4064,0.741929049842369
"82",4043,4151,0.557566882983557
"83",4043,4619,0.790569415042095
"84",4049,12873,1.0639903528698
"85",4050,4219,7.74596669241483
