"","node","betweenness"
"1",4000,2863
"2",4043,1564
"3",4047,2905
"4",4103,436
"5",4130,297
"6",4184,581
"7",4185,735
"8",4221,1690
"9",4224,1660
"10",4289,2361
"11",4308,2353
"12",4316,1576
"13",4324,149
"14",4326,145
"15",4334,2893
"16",4412,3090
"17",4427,1197
"18",4432,3100
"19",4448,1556
"20",4468,2365
"21",4484,3086
"22",4503,723
"23",4533,1427
"24",4537,1668
"25",4571,2101
"26",4606,289
"27",4654,1694
"28",4658,735
"29",4685,420
"30",4749,14227
"31",4841,6489
"32",4882,3168
"33",5007,2842
"34",5041,2833
"35",5060,145
"36",5186,2377
"37",5214,1540
"38",5217,4622
"39",5248,3470
"40",5289,1548
"41",5361,1719
"42",5362,3053
"43",5393,439
"44",5400,2829
"45",5406,1664
"46",5420,297
"47",5546,2397
"48",5566,582
"49",5774,3413
"50",5788,6976
"51",5828,2839
"52",6153,731
"53",6162,1646
"54",6235,2855
"55",6366,2385
"56",6412,440
"57",6437,3140
"58",6502,719
"59",6529,2357
"60",6587,1086
"61",6691,0
"62",6694,296
"63",6711,149
"64",6713,1205
"65",6954,1691
"66",6963,2345
"67",7031,432
"68",7133,1568
"69",7318,2834
"70",7391,2881
"71",7393,2889
"72",7525,2865
"73",7549,809
"74",7691,1552
"75",7754,3888
"76",7780,2851
"77",7937,145
"78",7973,2389
"79",7998,1193
"80",8107,2663
"81",8118,5398
"82",8153,2861
"83",8162,2089
"84",8254,2885
"85",8259,727
"86",8316,0
"87",8605,2859
"88",8806,1017
"89",8859,443
"90",8910,727
"91",8929,2909
"92",8975,1544
"93",9196,3892
"94",9214,2837
"95",9374,975
"96",9375,145
"97",9376,0
"98",9427,2843
"99",9453,3531
"100",9538,1654
"101",9693,2362
"102",9816,441
"103",9850,2078
"104",10151,2857
"105",10173,586
"106",10199,2373
"107",10253,1624
"108",10257,149
"109",10280,1650
"110",10366,2341
"111",10828,1201
"112",11225,2329
"113",11415,2393
"114",11438,1681
"115",11514,574
"116",11531,715
"117",11639,1763
"118",11674,2901
"119",11712,715
"120",11764,149
"121",11822,1584
"122",11894,719
"123",11957,2349
"124",11998,3094
"125",12029,1572
"126",12303,723
"127",12429,2074
"128",12564,444
"129",12939,149
"130",12987,2337
"131",12992,590
"132",13062,1560
"133",13621,2897
"134",13713,2847
"135",13762,0
"136",13793,2867
"137",14396,1580
"138",14415,578
"139",14467,3082
"140",14478,731
"141",14767,293
"142",15180,2853
"143",15182,6678
"144",15325,2838
"145",15336,0
"146",15911,1189
"147",16106,4731
"148",16167,0
"149",17272,2369
"150",17523,2333
"151",17929,2381
