"","i","j","w"
"1",3981,4650,4.2966890335083
"2",4136,9693,0.791600823402405
"3",4151,4283,0.941067934036255
"4",4151,18744,1.30005419254303
"5",4167,11703,1.1359236240387
"6",4283,4997,0.975900053977966
"7",4283,5360,0.898933172225952
"8",4474,7149,0.516111135482788
"9",4565,4902,3.65148377418518
"10",4645,8650,1.10656666755676
"11",4650,5130,3.87298345565796
"12",4650,5904,2.16930460929871
"13",4650,16197,2.82842707633972
"14",4674,4650,1.64214169979095
"15",4902,10760,1.4704293012619
"16",4902,12157,2.98142385482788
"17",4997,4645,0.779483735561371
"18",5130,9624,1.03509831428528
"19",5360,8844,0.680676460266113
"20",5471,4553,3.16227769851685
"21",5839,3981,3.75734567642212
"22",5904,5934,1.16774845123291
"23",5934,5839,1.39686059951782
"24",6410,11108,1.22474491596222
"25",6490,4167,0.856705844402313
"26",7149,18514,0.867381751537323
"27",7668,6410,1.10375452041626
"28",7691,4283,1.10656666755676
"29",8650,4674,2.54685807228088
"30",8839,11414,1.22474491596222
"31",8844,4151,3.55409336090088
"32",9624,18335,0.83165055513382
"33",9693,18496,0.517260611057281
"34",10760,4151,3.38061690330505
"35",11108,4650,1.90692520141602
"36",11414,5471,4.2966890335083
"37",11703,4474,1.08200359344482
"38",12157,19150,2.03419041633606
"39",16197,4565,4.4721360206604
"40",17372,18262,3.75734567642212
"41",18262,4902,1.74297869205475
"42",18335,7668,0.909717679023743
"43",18496,6490,2.39045715332031
"44",18514,7691,3.46410155296326
"45",18744,17372,7.74596691131592
"46",19150,8839,2.51312351226807
