"","node","degree","output"
"1",4067,1,0.173172608017921
"2",4096,1,0.723101496696472
"3",4124,1,1.30930733680725
"4",4125,1,0.648317217826843
"5",4169,1,0.62217104434967
"6",4354,1,0.376621782779694
"7",4357,1,0.449466586112976
"8",4409,1,0.847680866718292
"9",4468,3,4.48727428913116
"10",4560,2,1.72083282470703
"11",4662,2,0.295907419174909
"12",4673,1,0.949871361255646
"13",4680,1,1.09819400310516
"14",4684,1,0.29803204536438
"15",4691,1,1.10096371173859
"16",5060,1,0.510199666023254
"17",5405,2,1.39655943214893
"18",5869,1,0.473160237073898
"19",6268,1,6.32455539703369
"20",6433,1,0.941067934036255
"21",6456,1,0.389988780021667
"22",7028,1,0.604397892951965
"23",7499,1,1.40835762023926
"24",7539,1,0.111553840339184
"25",7697,1,0.28827503323555
"26",7768,1,0.242002382874489
"27",7855,1,1.01491034030914
"28",9565,1,2.58198881149292
"29",10802,1,1.58113884925842
"30",10965,1,0.762308180332184
"31",10967,1,0.307631641626358
"32",10981,0,0
"33",11179,1,0.380005687475204
"34",11569,1,0.216464072465897
"35",11729,1,0.784464538097382
"36",11858,1,1.73205077648163
"37",12474,1,2.12798070907593
"38",12721,1,0.835269093513489
"39",13033,1,0.328723937273026
"40",15298,1,1.40835762023926
"41",15565,1,0.301797270774841
"42",16194,1,0.534522473812103
